Date	Consumer Discretionary
2017-01-01	-0.269383910854
2017-01-02	-0.270927776641
2017-01-03	-0.259088582018
2017-01-04	-0.252659981862
2017-01-05	-0.26425643173
2017-01-06	-0.28104730392
2017-01-07	-0.284729682524
2017-01-08	-0.277119543601
2017-01-09	-0.283104580244
2017-01-10	-0.277769968803
2017-01-11	-0.210696153579
2017-01-12	-0.232400855917
2017-01-13	-0.217596727657
2017-01-14	-0.187609654838
2017-01-15	-0.172136354754
2017-01-16	-0.173386122631
2017-01-17	-0.172562670097
2017-01-18	-0.200380910646
2017-01-19	-0.226709798221
2017-01-20	-0.228291458666
2017-01-21	-0.229555973136
2017-01-22	-0.231755310945
2017-01-23	-0.230952604461
2017-01-24	-0.230444057021
2017-01-25	-0.228582543417
2017-01-26	-0.216188237062
2017-01-27	-0.247842065024
2017-01-28	-0.225594347649
2017-01-29	-0.202876294126
2017-01-30	-0.200870057024
2017-01-31	-0.218774042685
2017-02-01	-0.197727234449
2017-02-02	-0.201396466262
2017-02-03	-0.216654861811
2017-02-04	-0.202094355824
2017-02-05	-0.201350537686
2017-02-06	-0.210189152344
2017-02-07	-0.210249816533
2017-02-08	-0.19660075656
2017-02-09	-0.227761483733
2017-02-10	-0.297302580822
2017-02-11	-0.284886387746
2017-02-12	-0.295374385095
2017-02-13	-0.334601934987
2017-02-14	-0.33266759859
2017-02-15	-0.335629962257
2017-02-16	-0.351131666121
2017-02-17	-0.326671202659
2017-02-18	-0.320753056501
2017-02-19	-0.326406378909
2017-02-20	-0.324052320784
2017-02-21	-0.320858621691
2017-02-22	-0.321534571481
2017-02-23	-0.318094348451
2017-02-24	-0.32226547567
2017-02-25	-0.356684028563
2017-02-26	-0.356680039797
2017-02-27	-0.356540929956
2017-02-28	-0.326583887008
2017-03-01	-0.319812640951
2017-03-02	-0.314529175622
2017-03-03	-0.334013336115
2017-03-04	-0.357644399188
2017-03-05	-0.354678961265
2017-03-06	-0.357701591474
2017-03-07	-0.358508712182
