Date	Consumer Staples
2017-01-01	-0.162772040234
2017-01-02	-0.161768429496
2017-01-03	-0.163664808452
2017-01-04	-0.162229409264
2017-01-05	-0.163309699074
2017-01-06	-0.163989555838
2017-01-07	-0.170947633658
2017-01-08	-0.168999369161
2017-01-09	-0.164990013025
2017-01-10	-0.0802181367747
2017-01-11	-0.0793062508212
2017-01-12	-0.078380872952
2017-01-13	-0.0596851799185
2017-01-14	-0.0619324972974
2017-01-15	-0.0643470015137
2017-01-16	-0.0652078763533
2017-01-17	-0.0637851543163
2017-01-18	-0.0228153129584
2017-01-19	-0.127595040127
2017-01-20	-0.126349237769
2017-01-21	-0.0404602572636
2017-01-22	-0.0424024809247
2017-01-23	-0.0415099865817
2017-01-24	-0.0382859469137
2017-01-25	-0.0353635973996
2017-01-26	0.0621769630297
2017-01-27	0.112388246661
2017-01-28	0.112058639664
2017-01-29	0.10723661963
2017-01-30	0.0343290151349
2017-01-31	-0.0378013096458
2017-02-01	-0.0350778222232
2017-02-02	-0.030556449338
2017-02-03	-0.0270770711072
2017-02-04	-0.0299310825268
2017-02-05	-0.0309300587436
2017-02-06	-0.0220702517942
2017-02-07	-0.0212115102809
2017-02-08	-0.0202387973297
2017-02-09	-0.0659870602504
2017-02-10	-0.0652864497198
2017-02-11	-0.0723107573605
2017-02-12	-0.100597982159
2017-02-13	-0.0965825100276
2017-02-14	-0.0940599148923
2017-02-15	-0.0912049982724
2017-02-16	-0.0912452945109
2017-02-17	-0.0897530102773
2017-02-18	-0.0591329614141
2017-02-19	-0.0605006598733
2017-02-20	-0.0575853020986
2017-02-21	-0.055941484103
2017-02-22	-0.0567060321454
2017-02-23	-0.0549771682414
2017-02-24	-0.135984789963
2017-02-25	-0.292381104773
2017-02-26	-0.420947408138
2017-02-27	-0.419368198664
2017-02-28	-0.393675018755
2017-03-01	-0.370717082144
2017-03-02	-0.342003456506
2017-03-03	-0.340901546259
2017-03-04	-0.344614927281
2017-03-05	-0.348440703685
2017-03-06	-0.344810933827
2017-03-07	-0.342907750246
2017-03-08	-0.343726354846
2017-03-09	-0.345575116413
2017-03-10	-0.346212816695
2017-03-11	-0.351566166927
2017-03-12	-0.358689356858
2017-03-13	-0.353765211199
2017-03-14	-0.347384208654
2017-03-15	-0.350381306974
2017-03-16	-0.349581652494
2017-03-17	-0.34912043891
2017-03-18	-0.353770309503
2017-03-19	-0.354907950333
2017-03-20	-0.350831591424
2017-03-21	-0.261940769372
2017-03-22	-0.265606651673
2017-03-23	-0.265952172278
2017-03-24	-0.313118504387
2017-03-25	-0.312834094075
2017-03-26	-0.271489129843
2017-03-27	-0.189252714907
2017-03-28	-0.189847981163
2017-03-29	-0.151220406536
2017-03-30	-0.113685530652
2017-03-31	-0.084699479287
2017-04-01	-0.0827317263158
2017-04-02	-0.080917733324
2017-04-03	-0.0813958137608
2017-04-04	-0.059013763454
2017-04-05	-0.0596170892668
2017-04-06	-0.0609827685594
2017-04-07	-0.0628142659286
2017-04-08	-0.0710442299325
2017-04-09	-0.0725768541689
2017-04-10	-0.0678184061773
2017-04-11	-0.063663117229
2017-04-12	-0.0618553467454
2017-04-13	-0.0629408528016
2017-04-14	-0.063763064597
2017-04-15	-0.0645127815287
2017-04-16	-0.0658339477521
2017-04-17	-0.0638640255644
2017-04-18	-0.0662396845737
2017-04-19	-0.0663606123916
2017-04-20	-0.0429917145448
2017-04-21	-0.00740575387984
2017-04-22	-0.00311263443804
2017-04-23	0.0787493597364
2017-04-24	0.0788005303907
2017-04-25	0.1141475171
2017-04-26	0.113478591078
2017-04-27	0.128699498512
2017-04-28	0.143506298065
2017-04-29	0.144380393069
2017-04-30	0.144304882728
2017-05-01	0.141995383962
2017-05-02	0.14106931582
2017-05-03	0.140801086296
2017-05-04	0.152928136322
2017-05-05	0.152693757401
2017-05-06	0.156380963073
2017-05-07	0.157726986013
2017-05-08	0.166522994631
2017-05-09	0.166173525102
2017-05-10	0.166193958903
2017-05-11	0.134167694041
2017-05-12	0.134687092431
2017-05-13	0.135871435423
2017-05-14	0.170516672302
2017-05-15	0.171940728914
2017-05-16	0.170634001568
2017-05-17	0.171511620369
2017-05-18	0.173615160135
2017-05-19	0.174631119756
2017-05-20	0.181741050498
2017-05-21	0.169666747179
2017-05-22	0.167587574783
2017-05-23	0.169788247225
2017-05-24	0.168815665901
2017-05-25	0.152256068388
2017-05-26	0.154089792667
2017-05-27	0.124689107711
2017-05-28	0.127628429217
2017-05-29	0.173026938302
2017-05-30	0.121457367953
2017-05-31	0.0946982972124
2017-06-01	0.0930793328297
2017-06-02	0.0974871269728
2017-06-03	0.091770106028
2017-06-04	0.0951450569521
2017-06-05	0.0959135945717
2017-06-06	0.0961816670854
2017-06-07	0.0972949594594
2017-06-08	0.161181975648
2017-06-09	0.162598985062
2017-06-10	0.203578221082
2017-06-11	0.203698989665
2017-06-12	0.203208923904
2017-06-13	0.203220262699
2017-06-14	0.204746614585
2017-06-15	0.21043313828
2017-06-16	0.217125530601
2017-06-17	0.215391866162
2017-06-18	0.133859674574
2017-06-19	0.162565909036
2017-06-20	0.164158715113
2017-06-21	0.174902526614
2017-06-22	0.175974825653
2017-06-23	0.170456533389
2017-06-24	0.150947927617
2017-06-25	0.147375434317
2017-06-26	0.0842020509687
2017-06-27	0.0824962212806
2017-06-28	0.0522510027389
2017-06-29	0.0683614364645
2017-06-30	0.027736481718
2017-07-01	0.0272614286955
2017-07-02	0.0200743561417
2017-07-03	0.0208349454188
2017-07-04	0.0134599472788
2017-07-05	0.0123527691645
2017-07-06	0.0127020860645
2017-07-07	0.0123084049325
2017-07-08	-0.0483380651683
2017-07-09	-0.0537545260851
2017-07-10	-0.0595241782146
2017-07-11	-0.0588208315968
2017-07-12	-0.0584512423285
2017-07-13	-0.0186513535503
2017-07-14	-0.0115363834282
2017-07-15	-0.0149603766235
2017-07-16	-0.0232535235593
2017-07-17	-0.0212768544817
2017-07-18	0.00741092415769
2017-07-19	-0.0282537400205
2017-07-20	-0.0184839838539
2017-07-21	-0.0427710696863
2017-07-22	-0.0411043702875
2017-07-23	-0.0593032572822
2017-07-24	-0.059105028795
2017-07-25	-0.0555071731022
2017-07-26	0.00228557295351
2017-07-27	-0.0468007060237
2017-07-28	-0.044576462875
2017-07-29	-0.0626658701463
2017-07-30	0.00650976742782
2017-07-31	0.0503056730677
2017-08-01	0.0626000706916
2017-08-02	0.0683773491585
2017-08-03	0.0738931996689
2017-08-04	0.0731525174152
2017-08-05	0.068915385385
2017-08-06	0.0648089333204
2017-08-07	0.0694396354709
2017-08-08	0.101947723273
2017-08-09	0.157550346876
2017-08-10	0.178365591962
2017-08-11	0.178952103004
2017-08-12	0.158830077957
2017-08-13	0.163454119395
2017-08-14	0.153774440978
2017-08-15	0.156521937688
2017-08-16	0.156288803687
2017-08-17	0.157643195221
2017-08-18	0.161311331279
2017-08-19	0.170409845895
2017-08-20	0.166216472566
2017-08-21	0.164251119324
2017-08-22	0.196596018902
2017-08-23	0.197531453246
2017-08-24	0.199015324421
2017-08-25	0.228501904462
2017-08-26	0.268739198201
2017-08-27	0.267249807264
2017-08-28	0.268159440814
2017-08-29	0.271429976557
2017-08-30	0.271056924746
2017-08-31	0.283073124887
2017-09-01	0.237694292274
2017-09-02	0.240439287086
2017-09-03	0.242343867193
2017-09-04	0.272849191876
2017-09-05	0.278483804928
2017-09-06	0.276625887716
2017-09-07	0.26893102369
2017-09-08	0.279010695632
2017-09-09	0.270683885678
2017-09-10	0.280450568675
2017-09-11	0.284357705867
2017-09-12	0.290864223008
2017-09-13	0.339105880373
2017-09-14	0.340658669801
2017-09-15	0.340043554306
2017-09-16	0.339799754815
2017-09-17	0.339168156813
2017-09-18	0.338517265315
2017-09-19	0.338159588951
2017-09-20	0.340729327466
2017-09-21	0.327326828727
2017-09-22	0.325557492366
2017-09-23	0.318680324395
2017-09-24	0.29614890181
2017-09-25	0.3177639172
2017-09-26	0.318010013176
2017-09-27	0.220779360771
2017-09-28	0.180654859132
2017-09-29	0.180958388608
2017-09-30	0.173090972548
2017-10-01	0.236718005864
2017-10-02	0.233983686265
2017-10-03	0.230876857172
2017-10-04	0.178749520958
2017-10-05	0.190959864754
2017-10-06	0.194507707671
2017-10-07	0.19409806852
2017-10-08	0.137700134962
2017-10-09	0.0861022779859
2017-10-10	0.0411466047462
2017-10-11	0.0399754357936
2017-10-12	0.0392150561152
2017-10-13	-0.0639984422805
2017-10-14	-0.0624539400034
2017-10-15	0.00757954073799
2017-10-16	0.0538077047732
2017-10-17	0.0497988854086
2017-10-18	0.0501188819639
2017-10-19	0.0521541444271
2017-10-20	0.0104460459674
2017-10-21	0.0106340236805
2017-10-22	0.00526173408987
