Date	EUR
2017-01-01	-0.60404065409
2017-01-02	-0.769118235182
2017-01-03	-0.540793194221
2017-01-04	
2017-01-05	
2017-01-06	3.00069541692
2017-01-07	2.99634908169
2017-01-08	2.92961923145
2017-01-09	2.92526563478
2017-01-10	2.92011563761
2017-01-11	3.11997332402
2017-01-12	3.07126854002
2017-01-13	3.07559692656
2017-01-14	2.60769085622
2017-01-15	2.18164210251
2017-01-16	2.1450579402
2017-01-17	2.13177958962
2017-01-18	2.02575333257
2017-01-19	2.05484701483
2017-01-20	1.95643067074
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	-2.70300498672
2017-01-30	-2.77972446816
2017-01-31	-2.76352486844
2017-02-01	-2.78699877828
2017-02-02	-2.86011701905
2017-02-03	-2.64649036172
2017-02-04	-2.61531053752
2017-02-05	-2.5981928907
2017-02-06	-2.53006821704
2017-02-07	-2.52629779635
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	2.7430633334
2017-02-23	2.56866487484
2017-02-24	2.50733028011
2017-02-25	2.00358438654
2017-02-26	1.46822314544
2017-02-27	1.50477225478
2017-02-28	1.51315741462
2017-03-01	0.182708172861
2017-03-02	0.149943723758
2017-03-03	0.0286917909741
2017-03-04	-1.22796094894
2017-03-05	-1.99564300928
2017-03-06	-2.14171410723
2017-03-07	-2.06103785991
2017-03-08	-3.21614901366
2017-03-09	-1.31060381979
2017-03-10	-1.35226000378
2017-03-11	-0.713259925411
2017-03-12	-1.08882880549
2017-03-13	-1.57317771436
2017-03-14	-1.74932064375
2017-03-15	-1.24494230204
2017-03-16	-2.70526145001
2017-03-17	-2.62696903968
2017-03-18	-2.58037284642
2017-03-19	-2.88665019493
2017-03-20	-2.71308186896
2017-03-21	-3.08511564904
2017-03-22	-3.07330214974
2017-03-23	0.133335037962
2017-03-24	0.166300027542
2017-03-25	-0.0318252489029
2017-03-26	-0.853789116469
2017-03-27	-0.770456496116
2017-03-28	-0.782222095415
2017-03-29	-0.807083561396
2017-03-30	-1.34928110353
2017-03-31	-2.67691672086
2017-04-01	-2.63124659323
2017-04-02	-3.87480425994
2017-04-03	-0.256645345793
2017-04-04	-0.263636162373
2017-04-05	-0.307829757564
2017-04-06	-0.171883314742
2017-04-07	1.77721222646
2017-04-08	1.54796547576
2017-04-09	1.53147507044
2017-04-10	-0.0247518071345
2017-04-11	-0.00282750851104
2017-04-12	-0.0297008819725
2017-04-13	
2017-04-14	0.807714009516
2017-04-15	1.08036058523
2017-04-16	1.07173225186
2017-04-17	1.20189691572
2017-04-18	1.2817723727
2017-04-19	1.36009968068
2017-04-20	1.19336056532
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	-2.82104285056
2017-04-26	-2.80760197456
2017-04-27	-2.72891839045
2017-04-28	-1.29434320135
2017-04-29	-1.43802333204
2017-04-30	-1.42328608521
2017-05-01	-0.911737779723
2017-05-02	0.0966652965499
2017-05-03	0.0887852627877
2017-05-04	0.0222653411351
2017-05-05	0.101889369248
2017-05-06	0.197596681499
2017-05-07	0.181916360651
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	-1.15915019729
2017-05-12	-1.10938420987
2017-05-13	-0.921120143808
2017-05-14	-0.706465593005
2017-05-15	-0.620189109328
2017-05-16	-0.557852414804
2017-05-17	-0.803442537637
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	1.05398294691
2017-05-25	1.16533656758
2017-05-26	1.27156706622
2017-05-27	-0.484263823267
2017-05-28	-0.362674632755
2017-05-29	-0.599758828304
2017-05-30	-0.192845349782
2017-05-31	-0.435489754954
2017-06-01	-0.472976408902
2017-06-02	-0.398624443242
2017-06-03	0.0508282006734
2017-06-04	-0.0756170202064
2017-06-05	0.325296439221
2017-06-06	0.134734332406
2017-06-07	0.269730717585
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	-1.25407912131
2017-06-15	-1.36319305682
2017-06-16	-1.51806993163
2017-06-17	-1.51082372424
2017-06-18	-1.57008870807
2017-06-19	-1.77290247782
2017-06-20	-1.65344096167
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	1.65822655964
2017-06-26	1.81619229909
2017-06-27	0.192430369275
2017-06-28	0.232210610161
2017-06-29	0.223061001652
2017-06-30	-0.222590511293
2017-07-01	-0.223229947734
2017-07-02	-0.925292558321
2017-07-03	-0.577894296717
2017-07-04	-0.226655366486
2017-07-05	-0.270294409921
2017-07-06	-0.250860437763
2017-07-07	0.813835094699
2017-07-08	0.676406612488
2017-07-09	0.700737786854
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	-1.64543440166
2017-07-19	-1.74394304855
2017-07-20	-1.74531706875
2017-07-21	-1.67061265717
2017-07-22	-1.6259036748
2017-07-23	-1.69900321955
2017-07-24	-1.68157269473
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	1.63663848565
2017-07-29	1.48505452764
2017-07-30	0.59984615485
2017-07-31	0.548106704588
2017-08-01	0.66124400256
2017-08-02	0.660520700102
2017-08-03	1.379199881
2017-08-04	1.97319083446
2017-08-05	2.16544715374
2017-08-06	1.69289468639
2017-08-07	0.300309605408
2017-08-08	0.360235489647
2017-08-09	0.401655008612
2017-08-10	-0.426088955166
2017-08-11	-0.782350998148
2017-08-12	-0.748361047449
2017-08-13	-0.179854849397
2017-08-14	0.322756843332
2017-08-15	0.456487534971
2017-08-16	0.336172802705
2017-08-17	0.653423804991
2017-08-18	0.103758077659
2017-08-19	0.100575318898
2017-08-20	0.123065525141
2017-08-21	1.48834881169
2017-08-22	1.70852511797
2017-08-23	2.09436067908
2017-08-24	0.567994585559
2017-08-25	-0.0550256445207
2017-08-26	-0.0634046118678
2017-08-27	0.117394679149
2017-08-28	0.359621246327
2017-08-29	0.86417573431
2017-08-30	0.526217851301
2017-08-31	1.18102063244
2017-09-01	1.37080658296
2017-09-02	1.43712864497
2017-09-03	1.17900632794
2017-09-04	0.755357422595
2017-09-05	-0.441499743348
2017-09-06	-1.0253571651
2017-09-07	-1.68459973375
2017-09-08	-1.84693133186
2017-09-09	-1.97266906766
2017-09-10	-2.61021358233
2017-09-11	-2.69641611228
