Date	CAD
2017-01-01	0.0425788497217
2017-01-02	0.0535678607107
2017-01-03	0.0596903096903
2017-01-04	0.0467032967033
2017-01-05	0.0614816218264
2017-01-06	0.0505045037065
2017-01-07	0.0505045037065
2017-01-08	0.0505045037065
2017-01-09	0.0614935146955
2017-01-10	0.0503019412919
2017-01-11	0.0571046623804
2017-01-12	0.0502628451937
2017-01-13	0.0569228518537
2017-01-14	0.0898898848208
2017-01-15	0.0898898848208
2017-01-16	0.0679118628427
2017-01-17	0.069277283563
2017-01-18	0.0698005698006
2017-01-19	0.0761497761498
2017-01-20	0.0702628059771
2017-01-21	0.0515814872958
2017-01-22	0.0515814872958
2017-01-23	0.0591002842883
2017-01-24	0.0550117801997
2017-01-25	0.0610786300166
2017-01-26	0.0658405347785
2017-01-27	0.0607384939622
2017-01-28	0.0464527796765
2017-01-29	0.0464527796765
2017-01-30	0.049922993673
2017-01-31	0.0710792567647
2017-02-01	0.0695911615266
2017-02-02	0.073709565645
2017-02-03	0.0941177289104
2017-02-04	0.0941177289104
2017-02-05	0.0941177289104
2017-02-06	0.106938241731
2017-02-07	0.106938241731
2017-02-08	0.10074776554
2017-02-09	0.106153170946
2017-02-10	0.111719033655
2017-02-11	0.111719033655
2017-02-12	0.111719033655
2017-02-13	0.098898520834
2017-02-14	0.0787675482412
2017-02-15	0.0866587047038
2017-02-16	0.0829319966293
2017-02-17	0.0844304981278
2017-02-18	0.0844304981278
2017-02-19	0.0844304981278
2017-02-20	0.109155772853
2017-02-21	0.122045139126
2017-02-22	0.133070238821
2017-02-23	0.139584403341
2017-02-24	0.124356773828
2017-02-25	0.124356773828
2017-02-26	0.124356773828
2017-02-27	0.107276028487
2017-02-28	0.103351381705
2017-03-01	0.0930065541185
2017-03-02	0.0842040600785
2017-03-03	0.121220245863
2017-03-04	0.121220245863
2017-03-05	0.121220245863
2017-03-06	0.116872419776
2017-03-07	0.111817474721
2017-03-08	0.110924617578
2017-03-09	0.108776389866
2017-03-10	0.0693675228712
2017-03-11	0.0693675228712
2017-03-12	0.0823545358582
2017-03-13	0.0737831072868
2017-03-14	0.0802116787154
2017-03-15	0.0811045358582
2017-03-16	0.0674990936814
2017-03-17	0.0814564007421
2017-03-18	0.0814564007421
2017-03-19	0.0684693877551
2017-03-20	0.0813886424135
2017-03-21	0.0788376220053
2017-03-22	0.0755409187086
2017-03-23	0.0771415589647
2017-03-24	0.0643210461442
2017-03-25	0.0643210461442
2017-03-26	0.0643210461442
2017-03-27	0.0566765167606
2017-03-28	0.0519524048936
2017-03-29	0.0409633939046
2017-03-30	0.047866155009
2017-03-31	0.0664337942663
2017-04-01	0.0664337942663
2017-04-02	0.0664337942663
2017-04-03	0.0554447832773
2017-04-04	0.0562913441239
2017-04-05	0.0753389631715
2017-04-06	0.0706148513045
2017-04-07	0.0489947089947
2017-04-08	0.0489947089947
2017-04-09	0.0728042328042
2017-04-10	0.0779062736206
2017-04-11	0.0709419879063
2017-04-12	0.056820477233
2017-04-13	0.0581432285558
2017-04-14	0.0631937336063
2017-04-15	0.0631937336063
2017-04-16	0.0393842097968
2017-04-17	0.050765685464
2017-04-18	0.0641585426068
2017-04-19	0.078712953713
2017-04-20	0.0920182758418
2017-04-21	0.105005288829
2017-04-22	0.105005288829
2017-04-23	0.105005288829
2017-04-24	0.130538579068
2017-04-25	0.112681436211
2017-04-26	0.0969603152266
2017-04-27	0.0944775039202
2017-04-28	0.0824407601762
2017-04-29	0.0824407601762
2017-04-30	0.0824407601762
