Date	US
2017-01-01	0.0123712548409
2017-01-02	0.0111876341367
2017-01-03	0.0122537322178
2017-01-04	0.0163609052747
2017-01-05	0.0171819233371
2017-01-06	0.016502575511
2017-01-07	0.0160572795963
2017-01-08	0.0198173951245
2017-01-09	0.0199033707762
2017-01-10	0.0204514776992
2017-01-11	0.0199377790691
2017-01-12	0.0213145632045
2017-01-13	0.0218626085096
2017-01-14	0.0202497052838
2017-01-15	0.0135741378606
2017-01-16	0.0140641002526
2017-01-17	0.0156722368168
2017-01-18	0.0114139950586
2017-01-19	0.00921619286076
2017-01-20	0.00792245502664
2017-01-21	0.00805738258092
2017-01-22	0.0109433854669
2017-01-23	0.0112061112469
2017-01-24	0.0103647220596
2017-01-25	0.0134986251935
2017-01-26	0.0134986251935
2017-01-27	0.0143922029636
2017-01-28	0.0131052016766
2017-01-29	0.0167873432898
2017-01-30	0.019125862856
2017-01-31	0.0167449104751
2017-02-01	0.015758859489
2017-02-02	0.0190303971117
2017-02-03	0.0173297168396
2017-02-04	0.0173297168396
2017-02-05	0.015134750183
2017-02-06	0.0129769744471
2017-02-07	0.0158924263422
2017-02-08	0.0126456730954
2017-02-09	0.00937413547275
2017-02-10	0.0112056373043
2017-02-11	0.0140916401903
2017-02-12	0.0110920887213
2017-02-13	0.00990505558276
2017-02-14	0.0101998765609
2017-02-15	0.0101998765609
2017-02-16	0.0126418790029
2017-02-17	0.0139159672335
2017-02-18	0.0124729657905
2017-02-19	0.014995443313
2017-02-20	0.0168094481124
2017-02-21	0.018793980434
2017-02-22	0.018793980434
2017-02-23	0.016351977992
2017-02-24	0.0141069731279
2017-02-25	0.013928194188
2017-02-26	0.0122996639881
2017-02-27	0.0133138946666
2017-02-28	0.00811908947177
2017-03-01	0.0114673037575
2017-03-02	0.0114673037575
2017-03-03	0.0135623835842
2017-03-04	0.012298161081
2017-03-05	0.0133146596345
2017-03-06	0.0109615779336
2017-03-07	0.0127362008262
2017-03-08	0.010578462731
2017-03-09	0.0129397378195
2017-03-10	0.00998407279488
2017-03-11	0.0115368678259
2017-03-12	0.0106537559605
2017-03-13	0.00928012958687
2017-03-14	0.00871616044726
2017-03-15	0.00856843712435
2017-03-16	0.00857495998372
2017-03-17	0.0121168726165
2017-03-18	0.0116978644336
2017-03-19	0.0159106606632
2017-03-20	0.0201750529873
2017-03-21	0.0201258394201
2017-03-22	0.0210672135366
2017-03-23	0.019501983807
2017-03-24	0.0167954930622
2017-03-25	0.0156617062142
2017-03-26	0.0108116180307
2017-03-27	0.00861761908139
2017-03-28	0.0082819427271
2017-03-29	0.00737192959904
2017-03-30	0.00656936138074
2017-03-31	0.00646280246645
2017-04-01	0.00771593529853
2017-04-02	0.00867335530357
2017-04-03	0.00754281155289
2017-04-04	0.00671704772134
2017-04-05	0.00564293386528
2017-04-06	0.00661475116362
2017-04-07	0.00588588818986
2017-04-08	0.00635392575365
2017-04-09	0.00609589150547
2017-04-10	0.00515604188141
2017-04-11	0.00778531444933
2017-04-12	0.0114172757084
2017-04-13	0.0130272140039
2017-04-14	0.0199118955873
2017-04-15	0.0211669156677
2017-04-16	0.0232390088728
2017-04-17	0.0289154516353
2017-04-18	0.0300210063316
2017-04-19	0.0275319022154
2017-04-20	0.0249501466216
2017-04-21	0.0208304419966
2017-04-22	0.0196625697845
2017-04-23	0.0237854310502
2017-04-24	0.0181089882876
2017-04-25	0.0160256886865
2017-04-26	0.0190356554639
2017-04-27	0.0215641004702
2017-04-28	0.0260323965678
2017-04-29	0.0300549820938
2017-04-30	0.0240923912256
2017-05-01	0.02493272736
2017-05-02	0.0232811996969
2017-05-03	0.0233927681008
2017-05-04	0.0217046592289
2017-05-05	0.0160586877601
2017-05-06	0.0146233883657
2017-05-07	0.0144789909841
2017-05-08	0.0148701819432
2017-05-09	0.0148701819432
2017-05-10	0.0145018935152
2017-05-11	0.0136615573808
2017-05-12	0.0145373099807
2017-05-13	0.0143433862573
2017-05-14	0.0224533466594
2017-05-15	0.024022940014
2017-05-16	0.0266684426595
2017-05-17	0.0272717763337
2017-05-18	0.0280357182741
2017-05-19	0.026403228871
2017-05-20	0.0282805755543
2017-05-21	0.0242130013375
2017-05-22	0.0231330512852
2017-05-23	0.0213804057825
2017-05-24	0.021158128178
2017-05-25	0.0228018908925
2017-05-26	0.0253326706462
2017-05-27	0.0192536432906
2017-05-28	0.0151665023614
2017-05-29	0.0134453319655
2017-05-30	0.0197674820377
2017-05-31	0.0187618596946
2017-06-01	0.0189515576371
2017-06-02	0.0212293108436
2017-06-03	0.0257644582359
2017-06-04	0.0245568938704
2017-06-05	0.0245568938704
2017-06-06	0.0190030162235
2017-06-07	0.0220806849501
2017-06-08	0.0194832823527
2017-06-09	0.0146291139647
2017-06-10	0.0155884720669
2017-06-11	0.0167317732102
2017-06-12	0.0182276595228
2017-06-13	0.0206481626078
2017-06-14	0.0153493764266
2017-06-15	0.0193622175181
2017-06-16	0.0185772881618
2017-06-17	0.0130827826673
2017-06-18	0.0126815965518
2017-06-19	0.0122518083202
2017-06-20	0.00817017566711
2017-06-21	0.00919014887379
2017-06-22	0.0067385880321
2017-06-23	0.0067385880321
2017-06-24	0.0077967890903
2017-06-25	0.00858482707777
2017-06-26	0.0115091519816
2017-06-27	0.0166111927979
2017-06-28	0.0170180909178
2017-06-29	0.0162922325561
2017-06-30	0.0169994461346
2017-07-01	0.0212717354815
2017-07-02	0.0224860078521
2017-07-03	0.0202925300604
2017-07-04	0.0164891905428
2017-07-05	0.0167243764442
2017-07-06	0.0181565282523
2017-07-07	0.0189937162182
2017-07-08	0.0150368521867
2017-07-09	0.0109937255021
2017-07-10	0.0091967803089
2017-07-11	0.00866202095061
2017-07-12	0.00594954355459
2017-07-13	0.00450773368998
2017-07-14	0.00519547500273
2017-07-15	0.00507498146118
2017-07-16	0.00790383577518
2017-07-17	0.0102651108637
2017-07-18	0.0105001699223
2017-07-19	0.0105001699223
2017-07-20	0.0119065489479
2017-07-21	0.0130357506286
2017-07-22	0.0141635701775
2017-07-23	0.0113347158635
2017-07-24	0.00982378091097
2017-07-25	0.0110058049938
2017-07-26	0.0110058049938
2017-07-27	0.0111546145176
2017-07-28	0.0108113786317
2017-07-29	0.00969464875387
2017-07-30	0.0138555364099
2017-07-31	0.0172068769461
2017-08-01	0.0217927691576
2017-08-02	0.0226856263004
2017-08-03	0.024114197729
2017-08-04	0.027429656987
2017-08-05	0.0299248329801
2017-08-06	0.0289742181972
2017-08-07	0.0266646851125
2017-08-08	0.0237587716803
2017-08-09	0.024721202107
2017-08-10	0.0263761591718
2017-08-11	0.0223344170831
2017-08-12	0.0197856723399
2017-08-13	0.021377320235
2017-08-14	0.0218928773024
2017-08-15	0.0189417915487
2017-08-16	0.0178845885761
2017-08-17	0.0140621438266
2017-08-18	0.0154146328742
2017-08-19	0.0162447954477
2017-08-20	0.012674401773
