Date	France
2017-01-01	-1.95673237283
2017-01-02	-1.9731950963
2017-01-03	-2.89832822581
2017-01-04	-3.27868748073
2017-01-05	
2017-01-06	-0.489871411655
2017-01-07	-0.144409432154
2017-01-08	-0.49584946202
2017-01-09	-0.419576103246
2017-01-10	-0.754505403497
2017-01-11	-0.717621419893
2017-01-12	-0.583069223395
2017-01-13	-0.886303944758
2017-01-14	-0.785697743823
2017-01-15	-0.270956125588
2017-01-16	-0.753655888313
2017-01-17	-0.240505739624
2017-01-18	-0.164340110217
2017-01-19	-0.342740009597
2017-01-20	0.33543022594
2017-01-21	0.484144329767
2017-01-22	0.361921445512
2017-01-23	0.525729290225
2017-01-24	
2017-01-25	-1.32752299803
2017-01-26	-1.35101975196
2017-01-27	-1.32754849425
2017-01-28	-1.81756104052
2017-01-29	-2.18551329744
2017-01-30	-2.7362122685
2017-01-31	-2.46777785674
2017-02-01	-2.53840586255
2017-02-02	-2.21503614704
2017-02-03	-2.09196972041
2017-02-04	-2.3794990752
2017-02-05	-1.7941379306
2017-02-06	-1.05147750311
2017-02-07	-0.369555340465
2017-02-08	-0.115758521987
2017-02-09	-0.0241346093591
2017-02-10	0.914492680967
2017-02-11	1.52257033153
2017-02-12	1.47280272772
2017-02-13	1.03677165082
2017-02-14	0.722817854185
2017-02-15	0.667461915324
2017-02-16	1.68005839667
2017-02-17	0.982627741469
2017-02-18	0.963224729894
2017-02-19	0.413296546796
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	-1.90445524212
2017-02-24	-1.84900612425
2017-02-25	-1.76266983539
2017-02-26	-1.36628113984
2017-02-27	-1.42392529684
2017-02-28	-1.2878033975
2017-03-01	-1.35449113058
2017-03-02	
2017-03-03	-1.16130248708
2017-03-04	-1.27759769807
2017-03-05	-1.16986485002
2017-03-06	-1.00873556322
2017-03-07	-0.775126568862
2017-03-08	-0.727263029864
2017-03-09	-0.669021843207
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	1.87158956424
2017-03-15	1.83350449981
2017-03-16	0.467974887846
