Date	AUD
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	2.89394087446
2017-01-09	2.59986416118
2017-01-10	2.67830388382
2017-01-11	2.75895240051
2017-01-12	2.89024573356
2017-01-13	2.90681355009
2017-01-14	2.50343520884
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	0.144877536267
2017-01-21	0.582827966138
2017-01-22	0.774090220142
2017-01-23	0.586918461896
2017-01-24	-0.00437384402252
2017-01-25	-0.00784853771669
2017-01-26	-0.143163804714
2017-01-27	-0.455076060403
2017-01-28	-0.794738724992
2017-01-29	-1.40071162206
2017-01-30	-1.20646502696
2017-01-31	
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	
2017-02-06	
2017-02-07	
2017-02-08	
2017-02-09	1.18440222703
2017-02-10	0.906570414369
2017-02-11	1.36148595421
2017-02-12	1.14583615043
2017-02-13	0.592951779898
2017-02-14	0.442544871295
2017-02-15	0.241285984959
2017-02-16	-1.79170438253
2017-02-17	-1.53482504545
2017-02-18	-2.09691542784
2017-02-19	-2.08593979388
2017-02-20	-2.59806606367
2017-02-21	-2.47014495856
2017-02-22	-2.35253066732
2017-02-23	-2.00673882663
2017-02-24	-1.78382350879
2017-02-25	-1.37124974112
2017-02-26	-1.30478583844
2017-02-27	-1.19914749519
2017-02-28	-0.228790558323
2017-03-01	-0.298162512408
2017-03-02	-0.490697936242
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	-2.37331673507
2017-03-07	-2.06093352491
2017-03-08	-1.80800342458
2017-03-09	-1.59005966882
2017-03-10	-1.75552183517
2017-03-11	-1.77601548788
2017-03-12	-1.701087126
2017-03-13	-1.65687330923
2017-03-14	-1.95353207925
2017-03-15	
2017-03-16	
2017-03-17	-0.996379755084
2017-03-18	-1.00221131227
2017-03-19	-0.865272669201
2017-03-20	-0.868219664896
2017-03-21	-0.956009037068
2017-03-22	-0.465408588539
2017-03-23	-0.229945775835
2017-03-24	-0.11022296048
2017-03-25	-0.323146616725
2017-03-26	-0.183398491403
2017-03-27	0.069590862984
2017-03-28	0.515538057676
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	-1.56744475108
2017-04-05	-1.29784869195
2017-04-06	-1.28160796285
2017-04-07	-1.18351807028
2017-04-08	-1.3884779147
2017-04-09	-1.41231320853
2017-04-10	-1.44800089612
2017-04-11	-1.44185904533
2017-04-12	-1.31536521434
2017-04-13	-1.08113564602
2017-04-14	-1.0389123898
2017-04-15	-0.950786798713
2017-04-16	-1.38190880508
2017-04-17	-1.6323040786
2017-04-18	-1.49159194346
2017-04-19	-1.26898921338
2017-04-20	-1.07340701345
2017-04-21	-0.575741292067
2017-04-22	-0.336322805311
2017-04-23	-0.245196436805
2017-04-24	-0.0880924044419
2017-04-25	0.381922670603
2017-04-26	0.491498307199
2017-04-27	-0.322094999518
2017-04-28	-1.14534956436
2017-04-29	-1.70868320938
2017-04-30	-1.1180425467
2017-05-01	-0.617240560926
2017-05-02	-0.947841012314
2017-05-03	-0.937352697379
2017-05-04	-0.360686030455
2017-05-05	0.138903462977
2017-05-06	0.582031029306
2017-05-07	0.558983839359
2017-05-08	-0.462383080089
2017-05-09	-0.718515938056
2017-05-10	-1.25244626751
2017-05-11	-1.74682559761
2017-05-12	-3.30999565986
2017-05-13	-3.33005844076
2017-05-14	-2.32503445236
2017-05-15	-1.42181725469
2017-05-16	-1.31298262527
2017-05-17	-0.800077821676
2017-05-18	-1.08785345907
2017-05-19	-1.05781076401
2017-05-20	-1.19045913255
2017-05-21	-0.707844513309
2017-05-22	-0.382755358058
2017-05-23	-0.130710717543
2017-05-24	-0.119674791605
2017-05-25	2.48673946781
2017-05-26	2.53636964451
2017-05-27	2.41723280404
2017-05-28	0.192673273129
2017-05-29	0.138393527282
2017-05-30	0.232898993323
2017-05-31	0.293895877953
2017-06-01	0.269167360017
2017-06-02	0.251246192092
2017-06-03	0.188722456078
2017-06-04	0.11711168236
2017-06-05	0.152236032637
2017-06-06	0.162094642175
2017-06-07	-0.0296300488953
2017-06-08	-0.339715746745
2017-06-09	-0.723941406739
2017-06-10	-0.679214257995
2017-06-11	-0.651556024134
2017-06-12	-0.661159918434
2017-06-13	-0.732617586657
2017-06-14	-0.319969607208
2017-06-15	-0.155742059102
2017-06-16	-0.264164761562
2017-06-17	-0.0888471403973
2017-06-18	0.496938567819
2017-06-19	0.452424197833
2017-06-20	0.503031550823
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	-2.58007892367
2017-07-03	-2.65523658258
2017-07-04	-1.89183050397
2017-07-05	-1.79010114152
2017-07-06	-2.10433264351
2017-07-07	-2.21797480278
2017-07-08	-1.61349316707
2017-07-09	-1.50528696593
2017-07-10	-1.56241637103
2017-07-11	-0.754901101029
2017-07-12	-0.502453124766
2017-07-13	0.794798640836
2017-07-14	0.854480256461
2017-07-15	0.490377622101
2017-07-16	0.73941586087
2017-07-17	0.840105308683
2017-07-18	0.326664129716
2017-07-19	0.395389071669
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	-2.90103824869
2017-07-26	-2.9827021723
2017-07-27	-2.96670541129
2017-07-28	-2.24555946955
2017-07-29	-2.26824158575
2017-07-30	-1.94124429749
2017-07-31	-1.60775208375
2017-08-01	-0.955699703573
2017-08-02	-1.18545994577
2017-08-03	-1.81405475071
2017-08-04	-1.65163880545
2017-08-05	-1.39304258092
2017-08-06	-1.53510785648
2017-08-07	-2.23722052395
2017-08-08	-2.04041839862
2017-08-09	-2.04517114784
2017-08-10	-1.62088269983
2017-08-11	-1.83153262944
2017-08-12	-1.92232903244
2017-08-13	-1.83217802369
2017-08-14	-1.6524787861
2017-08-15	-1.56536908869
2017-08-16	-1.49907260215
2017-08-17	-1.44637876625
2017-08-18	-1.35775710681
2017-08-19	-1.50724143242
2017-08-20	-1.03704446958
2017-08-21	-1.11678475459
2017-08-22	-0.872831897325
2017-08-23	-0.806295087124
2017-08-24	-0.48317003376
2017-08-25	-0.379663823117
2017-08-26	-0.271795292766
2017-08-27	-0.537609658813
2017-08-28	-0.720460332656
2017-08-29	-0.880436520543
2017-08-30	-0.969178533215
2017-08-31	-1.23548107797
2017-09-01	-1.09934409191
2017-09-02	-0.979484405859
2017-09-03	-1.1917186817
2017-09-04	-0.91786240226
2017-09-05	-0.90991493909
2017-09-06	-0.853731916079
2017-09-07	-0.645521409808
2017-09-08	-0.827640670363
2017-09-09	-0.892097788872
2017-09-10	-0.674676855059
2017-09-11	-0.626031611023
2017-09-12	-0.692921586677
2017-09-13	-0.780686213527
2017-09-14	-0.866807512133
2017-09-15	-0.86776812585
2017-09-16	-0.850769309063
2017-09-17	-0.732860721497
2017-09-18	-0.67041467696
2017-09-19	-0.65057169761
2017-09-20	-0.408424233017
2017-09-21	-0.626573385147
2017-09-22	-0.674538027695
2017-09-23	-0.414853384992
2017-09-24	-0.748307240243
2017-09-25	-0.786969530127
2017-09-26	-0.893266766899
2017-09-27	-1.03350376379
2017-09-28	-1.36656815453
2017-09-29	-1.22613465546
2017-09-30	-1.70583734055
2017-10-01	-1.92127521734
2017-10-02	-1.77510989404
2017-10-03	-1.69652577946
2017-10-04	-2.11505140098
2017-10-05	-1.43286725626
2017-10-06	-1.92638441482
2017-10-07	-1.43108573268
2017-10-08	-1.43401880842
2017-10-09	-1.28396544217
2017-10-10	-1.10793596842
2017-10-11	-0.384197921954
2017-10-12	-0.636672804594
2017-10-13	-0.429160715699
2017-10-14	-0.19985177653
2017-10-15	0.115595013804
2017-10-16	-0.167564990877
2017-10-17	-0.465673405147
2017-10-18	-1.28081881049
2017-10-19	-1.1319813428
2017-10-20	-1.11179043015
2017-10-21	-1.19281068259
2017-10-22	-1.02528277702
2017-10-23	-1.27209908116
2017-10-24	-1.25625479318
2017-10-25	-1.97716423545
2017-10-26	-1.9029307858
2017-10-27	-2.6970565062
2017-10-28	-2.55357340373
2017-10-29	-2.53788659044
2017-10-30	-2.54610644414
2017-10-31	-2.3844576569
2017-11-01	-2.28721381854
2017-11-02	-2.33235054291
2017-11-03	-1.45488532224
2017-11-04	-1.46003462589
2017-11-05	-0.362154483629
2017-11-06	-0.238803737671
2017-11-07	-0.911898323638
2017-11-08	-1.07637064907
2017-11-09	-0.944892258181
