Date	Japan
2017-01-01	0.706361483034
2017-01-02	0.31025468626
2017-01-03	-0.681788416887
2017-01-04	-0.843301207045
2017-01-05	-0.497414140841
2017-01-06	-0.964155544743
2017-01-07	-1.18382428044
2017-01-08	-0.638230182005
2017-01-09	-0.629807634834
2017-01-10	-0.738084440021
2017-01-11	-0.219682558236
2017-01-12	-0.466761664153
2017-01-13	-0.422413011517
2017-01-14	-0.208346973141
2017-01-15	-0.483675962384
2017-01-16	-0.141287308612
2017-01-17	-0.345558560516
2017-01-18	-0.677412219719
2017-01-19	-0.592870080413
2017-01-20	-0.329649683151
2017-01-21	-0.203629360809
2017-01-22	-0.0759168787648
2017-01-23	0.142351387558
2017-01-24	0.750844264024
2017-01-25	1.06526320969
2017-01-26	2.14327016321
2017-01-27	3.04440570644
2017-01-28	2.00521900139
2017-01-29	2.16970557848
2017-01-30	1.18404791442
2017-01-31	0.610848854592
2017-02-01	0.762949311599
2017-02-02	0.0215111827489
2017-02-03	0.0526452057464
2017-02-04	-0.83823465026
2017-02-05	-0.96270895849
2017-02-06	-0.781817822111
2017-02-07	-0.714468475342
2017-02-08	-1.18258511236
2017-02-09	-0.859408456091
2017-02-10	-0.885824301073
2017-02-11	0.34813652537
2017-02-12	0.383088969966
2017-02-13	-0.252023763951
2017-02-14	0.114028745937
2017-02-15	0.0769950448523
2017-02-16	0.260103717638
2017-02-17	0.569392700386
2017-02-18	0.7182025543
2017-02-19	0.722413209204
2017-02-20	0.926600568487
2017-02-21	0.724916008226
2017-02-22	0.845195879454
2017-02-23	0.690847787777
2017-02-24	0.588945383783
2017-02-25	0.603409414843
2017-02-26	0.883652908785
2017-02-27	1.71469078677
2017-02-28	1.66796973746
2017-03-01	1.868592638
2017-03-02	1.92483460569
2017-03-03	1.90768784044
2017-03-04	1.52477072615
2017-03-05	1.3563709262
2017-03-06	0.540343486243
2017-03-07	0.554560000698
2017-03-08	0.292855765688
2017-03-09	0.748824618449
2017-03-10	0.638733245389
2017-03-11	0.88748064287
2017-03-12	0.364462559496
2017-03-13	0.514127348987
2017-03-14	0.497710022788
2017-03-15	0.781869657688
2017-03-16	0.405796542924
2017-03-17	0.00516593216535
2017-03-18	-0.649477214418
2017-03-19	-0.356090382273
2017-03-20	-0.460036784314
2017-03-21	-0.549681406341
2017-03-22	-0.880082549078
2017-03-23	-0.993156942753
2017-03-24	-0.60009676355
2017-03-25	-0.014970901716
2017-03-26	0.0963087451072
2017-03-27	0.191757228422
2017-03-28	0.155339849671
2017-03-29	0.00842558370259
2017-03-30	-0.450919814208
2017-03-31	-0.145243373175
2017-04-01	-0.450440126158
2017-04-02	-0.457336312244
2017-04-03	-0.307078473292
2017-04-04	0.13103956942
2017-04-05	0.367024260671
2017-04-06	0.347107537278
2017-04-07	0.362985217135
2017-04-08	0.633717354559
2017-04-09	0.427175859396
2017-04-10	0.483918076568
2017-04-11	0.40380171815
2017-04-12	-0.00974883369439
2017-04-13	0.0545374136762
2017-04-14	0.106781014379
2017-04-15	0.023656078891
2017-04-16	0.344740691837
2017-04-17	0.100032488193
2017-04-18	-0.0875913859684
2017-04-19	0.609022250413
2017-04-20	0.976968569281
2017-04-21	0.65152630727
2017-04-22	0.495427032308
2017-04-23	0.549473916535
2017-04-24	0.784977384172
2017-04-25	0.991606141355
2017-04-26	0.351242511533
2017-04-27	0.462581581855
2017-04-28	0.781836129931
2017-04-29	0.738990243369
2017-04-30	0.508474037824
2017-05-01	-0.0321441152083
2017-05-02	0.450304730411
2017-05-03	1.42176127615
2017-05-04	0.730528377893
2017-05-05	1.17260628639
2017-05-06	1.18701146346
2017-05-07	1.13241754114
2017-05-08	0.619192315602
2017-05-09	0.0952328245323
2017-05-10	-0.377226865435
2017-05-11	-0.545284291289
2017-05-12	-0.913783779262
2017-05-13	-0.75364185656
2017-05-14	-0.450920075758
2017-05-15	-0.128681784809
2017-05-16	0.0273208543174
2017-05-17	0.284521506675
2017-05-18	0.74876516278
2017-05-19	0.911295278966
2017-05-20	0.726891279798
2017-05-21	1.02433206567
2017-05-22	0.95456103093
2017-05-23	0.649572152512
2017-05-24	0.935628371315
2017-05-25	1.06339198673
2017-05-26	0.564677701077
2017-05-27	0.909583536134
2017-05-28	0.740835316645
2017-05-29	0.457218296273
2017-05-30	0.547515060075
2017-05-31	0.280723252078
2017-06-01	0.0065015546748
2017-06-02	-0.222238902059
2017-06-03	-1.07191160786
2017-06-04	-0.853432676824
2017-06-05	-0.503310931548
2017-06-06	-0.50902320312
2017-06-07	-0.533951271701
2017-06-08	-0.666822455969
2017-06-09	-0.255289274236
2017-06-10	-0.44974069751
2017-06-11	-1.06440355101
2017-06-12	-1.31946758412
2017-06-13	-1.52578011061
2017-06-14	-1.41076519495
2017-06-15	-1.14163882098
2017-06-16	-0.93431092173
2017-06-17	-0.620117676097
2017-06-18	-0.372859236632
2017-06-19	-0.229138240012
2017-06-20	-0.0233691493244
2017-06-21	-0.0137725935334
2017-06-22	-0.279926866451
2017-06-23	-0.859023952274
2017-06-24	-0.249163714351
2017-06-25	-0.899476674608
2017-06-26	-1.27793367293
2017-06-27	-1.24509459265
2017-06-28	-1.22366806588
2017-06-29	-2.16007095316
2017-06-30	-1.96348792013
2017-07-01	-2.4789253306
2017-07-02	-2.35332089025
2017-07-03	-1.6845024734
2017-07-04	-2.00903875757
2017-07-05	-1.62589381987
2017-07-06	-0.528283892636
2017-07-07	-0.0284905109656
2017-07-08	0.535220857991
2017-07-09	1.38551860841
2017-07-10	0.638348369042
2017-07-11	0.305716316844
2017-07-12	0.528983316286
2017-07-13	0.506825347434
2017-07-14	0.0221129160057
2017-07-15	-0.482296507913
2017-07-16	-0.18306028386
2017-07-17	-0.116740630822
2017-07-18	0.0997677189942
2017-07-19	-0.583974584385
2017-07-20	-1.11547218429
2017-07-21	-0.620275065166
2017-07-22	-0.28540755903
2017-07-23	-0.322217491305
2017-07-24	0.0359656393342
2017-07-25	-0.0374180768503
2017-07-26	0.624471766858
2017-07-27	0.713794630396
2017-07-28	0.170754741523
2017-07-29	0.254706887702
2017-07-30	-0.126192968828
2017-07-31	-0.203594035513
2017-08-01	-0.57189873975
2017-08-02	-0.922466854831
2017-08-03	-1.40569868978
2017-08-04	-0.777507027047
2017-08-05	-1.00194415679
2017-08-06	-0.525342088236
2017-08-07	-1.10859578905
2017-08-08	-1.30967753696
2017-08-09	-1.35200575296
2017-08-10	-1.1178217831
2017-08-11	-1.06427188232
2017-08-12	-0.669690825399
2017-08-13	-0.532620128598
2017-08-14	0.323646362463
2017-08-15	0.835652888951
2017-08-16	0.789732572869
2017-08-17	0.57496493516
2017-08-18	0.37061872766
2017-08-19	0.435338761031
2017-08-20	0.371867392592
2017-08-21	-0.244057020491
2017-08-22	0.024333846623
2017-08-23	0.0737057475901
2017-08-24	-0.0391268265691
2017-08-25	0.115755690706
2017-08-26	-0.478328682959
2017-08-27	-0.199492322407
2017-08-28	0.087373606901
2017-08-29	-0.510043590069
2017-08-30	0.150528710501
2017-08-31	0.190906715233
2017-09-01	0.00829874194054
2017-09-02	-0.309637316204
2017-09-03	-0.680766183046
2017-09-04	-0.626941758033
2017-09-05	-0.938468952443
2017-09-06	-1.07247935964
2017-09-07	-1.2022292111
2017-09-08	-1.02015835631
2017-09-09	-1.31738123019
2017-09-10	-1.60068208504
2017-09-11	-1.56017535606
2017-09-12	-1.09607995785
2017-09-13	-0.844744794493
2017-09-14	-1.09278818051
2017-09-15	-1.19231267474
2017-09-16	-0.871577692284
2017-09-17	-0.907854537528
2017-09-18	-0.920193707237
2017-09-19	-1.09033466537
2017-09-20	-1.28727891706
2017-09-21	-1.0252098249
2017-09-22	-1.20886362229
2017-09-23	-0.97917826662
2017-09-24	-0.620693191848
2017-09-25	-0.757111832659
2017-09-26	-0.800066446861
2017-09-27	-0.733659888671
2017-09-28	-0.830483820983
2017-09-29	-0.893437203429
2017-09-30	-1.1138272139
2017-10-01	-1.86644107281
2017-10-02	-1.84485331859
2017-10-03	-1.65861127616
2017-10-04	-1.43159277901
2017-10-05	-1.61021184504
2017-10-06	-1.8228582516
2017-10-07	-1.44552663882
2017-10-08	-0.633335373483
2017-10-09	-0.781110103708
2017-10-10	-0.577946894759
2017-10-11	-0.654436922391
2017-10-12	-0.40708704089
2017-10-13	0.0427869201355
2017-10-14	-0.330385199321
2017-10-15	-0.548512593458
2017-10-16	-0.389773959642
2017-10-17	-0.659409388717
2017-10-18	-0.532644899331
2017-10-19	-0.585636739651
2017-10-20	-0.493528174267
2017-10-21	-0.578985588386
2017-10-22	-0.617783639153
2017-10-23	-0.409209592146
2017-10-24	-0.444781199151
2017-10-25	-0.509430993108
2017-10-26	-0.57716118756
2017-10-27	-0.73089259827
2017-10-28	-0.248940234229
2017-10-29	-0.0398399622582
2017-10-30	0.0838875496174
2017-10-31	0.560534770316
2017-11-01	0.903948597998
2017-11-02	0.970186103671
2017-11-03	0.355790014913
2017-11-04	-0.234462776581
2017-11-05	-0.480023743409
2017-11-06	-0.95516357455
2017-11-07	-1.59039228622
2017-11-08	-1.95411340747
2017-11-09	-2.32125849233
2017-11-10	-1.34500856086
2017-11-11	-0.785153782924
2017-11-12	-0.466029243157
2017-11-13	-0.281734797095
2017-11-14	-1.13919471711
2017-11-15	-1.4775438096
2017-11-16	-0.152948171775
2017-11-17	0.114086473183
2017-11-18	0.186085281519
2017-11-19	0.292043849444
2017-11-20	0.184752865389
2017-11-21	0.626731447257
2017-11-22	0.459617086729
2017-11-23	-0.379214052187
2017-11-24	-0.507703808932
2017-11-25	-0.958723875464
2017-11-26	-1.32868250842
2017-11-27	-1.68302604028
2017-11-28	-1.82097670236
2017-11-29	-1.4132546117
2017-11-30	-0.74864072845
2017-12-01	-0.769271577874
2017-12-02	-0.482321492538
2017-12-03	-0.227947708826
2017-12-04	1.09716173079
2017-12-05	1.14571346967
2017-12-06	0.669049400107
2017-12-07	1.02107269144
2017-12-08	1.21804629977
2017-12-09	0.456849781336
2017-12-10	0.435786680073
2017-12-11	0.329546467694
2017-12-12	0.274114980967
