Date	GBP
2017-01-01	0.0563539304611
2017-01-02	0.064197067716
2017-01-03	0.058906062425
2017-01-04	0.0563508940161
2017-01-05	0.0658238905318
2017-01-06	0.0749424315653
2017-01-07	0.0620530652924
2017-01-08	0.055862589102
2017-01-09	0.046297060763
2017-01-10	0.046297060763
2017-01-11	0.0427297801922
2017-01-12	0.0287924979622
2017-01-13	0.022650147405
2017-01-14	0.0151313504125
2017-01-15	0.00941706469822
2017-01-16	0.0120918367347
2017-01-17	0.0210204081633
2017-01-18	0.0203144654088
2017-01-19	0.0229599680543
2017-01-20	0.0230893676402
2017-01-21	0.0230893676402
2017-01-22	0.0230893676402
2017-01-23	0.0273418593346
2017-01-24	0.018413287906
2017-01-25	0.0192021906737
2017-01-26	0.0165566880282
2017-01-27	0.0134510979661
2017-01-28	0.0185531387825
2017-01-29	0.0185531387825
2017-01-30	0.0129153657028
2017-01-31	0.0129153657028
2017-02-01	0.0132920490063
2017-02-02	0.0132920490063
2017-02-03	0.0199365672788
2017-02-04	0.0291202407481
2017-02-05	0.0291202407481
2017-02-06	0.0289929170914
2017-02-07	0.0385167266152
2017-02-08	0.0381400433117
2017-02-09	0.0411162337879
2017-02-10	0.0430431440869
2017-02-11	0.0287574298012
2017-02-12	0.0362762267937
2017-02-13	0.0320745461214
2017-02-14	0.028152977494
2017-02-15	0.03116216343
2017-02-16	0.0346794794473
2017-02-17	0.0407600655279
2017-02-18	0.0407600655279
2017-02-19	0.0332412685354
2017-02-20	0.0397347750289
2017-02-21	0.0341325341325
2017-02-22	0.031302031302
2017-02-23	0.0286695286695
2017-02-24	0.0140175140175
2017-02-25	0.0140175140175
2017-02-26	0.0140175140175
2017-02-27	0.00752400752401
2017-02-28	0.0110954360954
2017-03-01	0.00743243243243
2017-03-02	0.00357142857143
2017-03-03	0.0077731092437
2017-03-04	0.0172969187675
2017-03-05	0.029719279016
2017-03-06	0.0356716599683
2017-03-07	0.0374910669764
2017-03-08	0.0374910669764
2017-03-09	0.0613005907859
2017-03-10	0.0687607176939
2017-03-11	0.05923690817
2017-03-12	0.0530257280458
2017-03-13	0.0592314018047
2017-03-14	0.0625869219103
2017-03-15	0.0723271816506
2017-03-16	0.048517657841
2017-03-17	0.0368558502609
2017-03-18	0.0443746472533
2017-03-19	0.0381634671291
2017-03-20	0.0260054124179
2017-03-21	0.0267828662566
2017-03-22	0.0170426065163
2017-03-23	0.0233918128655
2017-03-24	0.0300363311379
2017-03-25	0.0225175341454
2017-03-26	0.0225175341454
2017-03-27	0.0225175341454
2017-03-28	0.0165651531931
2017-03-29	0.0192106558386
2017-03-30	0.0128614494894
2017-03-31	0.0131855723319
2017-04-01	0.0131855723319
2017-04-02	0.0343495934959
2017-04-03	0.0420716012179
2017-04-04	0.0474287440751
2017-04-05	0.0447832414296
2017-04-06	0.0482675619871
2017-04-07	0.0412989208721
2017-04-08	0.0542859338591
2017-04-09	0.0331219126951
2017-04-10	0.0289713335445
2017-04-11	0.0200427621159
2017-04-12	0.0200427621159
2017-04-13	0.0193595620066
2017-04-14	0.0193595620066
2017-04-15	0.0138913460121
2017-04-16	0.0228199174407
2017-04-17	0.0230078873655
2017-04-18	0.0257551401127
2017-04-19	0.0316259816
2017-04-20	0.0335867659137
2017-04-21	0.0379823703093
2017-04-22	0.0304635733169
2017-04-23	0.0215350018883
2017-04-24	0.017775603392
2017-04-25	0.0204191862243
2017-04-26	0.0206273720926
2017-04-27	0.0193497878882
2017-04-28	0.0178113263498
2017-04-29	0.0178113263498
2017-04-30	0.0178113263498
2017-05-01	0.0178113263498
2017-05-02	0.0181347764845
2017-05-03	0.0202975073707
2017-05-04	0.0196703296703
2017-05-05	0.0236159079016
2017-05-06	0.0307587650445
2017-05-07	0.0307587650445
2017-05-08	0.0307587650445
2017-05-09	0.0334478406747
2017-05-10	0.0286904029905
2017-05-11	0.0284787627788
2017-05-12	0.0275069454805
