Date	Industrials
2017-01-01	
2017-01-02	
2017-01-03	-0.289419846247
2017-01-04	-0.295267821887
2017-01-05	-0.298955856152
2017-01-06	-0.301381424533
2017-01-07	-0.313248912022
2017-01-08	-0.31342292944
2017-01-09	-0.311366988593
2017-01-10	-0.3221063258
2017-01-11	-0.197453791397
2017-01-12	-0.188020791324
2017-01-13	-0.238183918646
2017-01-14	-0.228582321181
2017-01-15	-0.240984673701
2017-01-16	-0.222628500589
2017-01-17	-0.237098875439
2017-01-18	-0.312082637167
2017-01-19	-0.261811449851
2017-01-20	-0.196488036961
2017-01-21	-0.184101283557
2017-01-22	-0.267087498828
2017-01-23	-0.254405746513
2017-01-24	-0.199986955056
2017-01-25	-0.194711178692
2017-01-26	-0.224782827945
2017-01-27	-0.272228678895
2017-01-28	-0.302987891632
2017-01-29	-0.278259785586
2017-01-30	-0.294096552173
2017-01-31	-0.338960201463
2017-02-01	-0.338172109944
2017-02-02	-0.317366061432
2017-02-03	-0.281998945672
2017-02-04	-0.269435375158
2017-02-05	-0.236363320962
2017-02-06	-0.219996482605
2017-02-07	-0.223677215678
2017-02-08	-0.238620765585
2017-02-09	-0.195176751219
2017-02-10	-0.205535582853
2017-02-11	-0.220379523687
2017-02-12	-0.299890987607
2017-02-13	-0.297719401778
2017-02-14	-0.334511040613
2017-02-15	-0.341603239594
2017-02-16	-0.422433240298
2017-02-17	-0.407571310008
2017-02-18	-0.417079721432
2017-02-19	-0.372151905474
2017-02-20	-0.40837186912
2017-02-21	-0.188147621663
2017-02-22	-0.128794072285
2017-02-23	-0.166069264617
2017-02-24	-0.155821813427
2017-02-25	-0.165125874546
2017-02-26	-0.172137286813
2017-02-27	-0.118684943672
2017-02-28	-0.149374934179
2017-03-01	-0.188225878275
2017-03-02	-0.177493455181
2017-03-03	-0.130544234986
2017-03-04	-0.11432622061
2017-03-05	-0.0993080088259
2017-03-06	-0.241761260774
2017-03-07	-0.225964784794
2017-03-08	
2017-03-09	-0.398331640927
2017-03-10	-0.380966508919
2017-03-11	-0.386487267135
2017-03-12	-0.408308931352
2017-03-13	-0.413512176288
2017-03-14	-0.400205962128
2017-03-15	-0.403367498097
2017-03-16	-0.317557582888
2017-03-17	-0.287610279818
2017-03-18	-0.276298904516
2017-03-19	-0.252095633732
2017-03-20	-0.337130988819
2017-03-21	-0.336180427735
2017-03-22	-0.330312238756
2017-03-23	-0.331035108481
2017-03-24	-0.272724653258
2017-03-25	-0.27037299382
2017-03-26	-0.249030396215
2017-03-27	-0.184977689293
2017-03-28	-0.189050053691
2017-03-29	-0.223519928313
2017-03-30	-0.201325738666
2017-03-31	-0.244859309825
2017-04-01	-0.260956045029
2017-04-02	-0.281202093449
2017-04-03	-0.302449893287
2017-04-04	-0.282842340856
2017-04-05	-0.232498116207
2017-04-06	-0.344709964499
2017-04-07	-0.520783591103
2017-04-08	-0.516396731636
2017-04-09	-0.516046367247
2017-04-10	-0.693425776782
2017-04-11	-0.689672090314
2017-04-12	-0.681001804752
2017-04-13	-0.670995768959
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	-0.278187494311
2017-04-18	-0.011721992869
2017-04-19	-0.0123546711178
2017-04-20	-0.00716433913149
2017-04-21	-0.0373650812166
2017-04-22	-0.0328774896304
2017-04-23	-0.0291544151194
2017-04-24	0.0849591559921
2017-04-25	-0.119169609795
2017-04-26	-0.117705410906
2017-04-27	-0.0679368538419
2017-04-28	-0.0661064403074
2017-04-29	-0.0632358632933
2017-04-30	-0.0698305133938
2017-05-01	-0.127284627052
2017-05-02	-0.126968559057
2017-05-03	-0.135667066779
2017-05-04	-0.205737627938
2017-05-05	-0.205513378896
2017-05-06	-0.209743391957
2017-05-07	-0.0826573128637
2017-05-08	-0.00444297170767
2017-05-09	0.166730613087
2017-05-10	0.213947385549
2017-05-11	0.213834126841
2017-05-12	0.225646362073
2017-05-13	0.229235644895
2017-05-14	0.268834607568
2017-05-15	0.278629475189
2017-05-16	0.277974611051
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	0.363485021296
2017-05-23	0.366077025684
2017-05-24	0.366825161641
2017-05-25	0.365382197711
2017-05-26	0.372591544805
2017-05-27	0.391983653774
2017-05-28	0.381961177536
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	0.0223052783781
2017-06-03	0.00503953863358
2017-06-04	0.0212853728622
2017-06-05	-0.20685584823
2017-06-06	-0.19968246341
2017-06-07	-0.198814991906
2017-06-08	-0.192703769723
2017-06-09	-0.410834840346
2017-06-10	-0.579571297721
2017-06-11	-0.317512204141
2017-06-12	-0.268377720837
2017-06-13	-0.276591343563
2017-06-14	-0.203288718979
2017-06-15	-0.198667298098
2017-06-16	-0.200598197184
2017-06-17	-0.124171377511
2017-06-18	-0.292117534253
2017-06-19	-0.3026964173
2017-06-20	-0.307162108057
2017-06-21	-0.524371712229
2017-06-22	-0.532625363579
2017-06-23	-0.538721827858
2017-06-24	-0.530084341854
2017-06-25	-0.529086010123
2017-06-26	-0.517193333918
2017-06-27	-0.508444738719
2017-06-28	-0.218121727359
2017-06-29	-0.235694868323
2017-06-30	-0.277370514359
2017-07-01	-0.277615542607
2017-07-02	-0.290017688283
2017-07-03	-0.296881625683
2017-07-04	-0.310903843538
2017-07-05	-0.478509915071
2017-07-06	-0.655461275242
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	-0.201142344998
2017-07-13	-0.199270649665
2017-07-14	-0.247596359287
2017-07-15	-0.2479181037
2017-07-16	-0.246836059028
2017-07-17	-0.243039167455
2017-07-18	-0.23480047938
2017-07-19	-0.267582557998
2017-07-20	-0.326329288917
2017-07-21	-0.368077350461
2017-07-22	-0.381039670988
2017-07-23	-0.370738642694
2017-07-24	-0.369040029325
2017-07-25	-0.370705855894
2017-07-26	0.108447654444
2017-07-27	0.0722850762803
2017-07-28	-0.0158750074179
2017-07-29	-0.00661138908195
2017-07-30	-0.0157550995939
2017-07-31	-0.066313035331
2017-08-01	-0.067791900583
2017-08-02	-0.234091444043
2017-08-03	-0.159719817291
2017-08-04	-0.141919271162
2017-08-05	-0.153551800319
2017-08-06	-0.217559136607
2017-08-07	-0.157788772776
2017-08-08	-0.162355087044
2017-08-09	-0.153286642906
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	-0.0798496359203
2017-08-22	-0.0773672713126
2017-08-23	-0.25875204415
2017-08-24	-0.255859667714
2017-08-25	-0.258216465647
2017-08-26	-0.230673691481
2017-08-27	-0.210029814327
2017-08-28	-0.20263495927
2017-08-29	-0.0677603857552
2017-08-30	0.098953495985
2017-08-31	0.102912910237
2017-09-01	0.0938591946719
2017-09-02	0.100556054437
2017-09-03	0.10120429617
2017-09-04	0.205741003013
2017-09-05	
2017-09-06	0.0809346788673
2017-09-07	0.0805678451098
2017-09-08	0.0920257592529
2017-09-09	0.0915334612093
2017-09-10	0.0846631987218
2017-09-11	0.0871909336925
2017-09-12	0.00261522461254
2017-09-13	-0.0562787216175
2017-09-14	-0.167847923543
2017-09-15	-0.168774846058
2017-09-16	-0.182230221569
2017-09-17	-0.175274756206
2017-09-18	-0.253256062916
2017-09-19	-0.31057530657
2017-09-20	-0.438897340363
2017-09-21	-0.479605362792
2017-09-22	-0.49042495859
2017-09-23	-0.500156847655
2017-09-24	-0.522877700063
2017-09-25	-0.309097407358
2017-09-26	-0.315906999262
2017-09-27	-0.316675965127
2017-09-28	-0.32009803849
2017-09-29	-0.31639813479
2017-09-30	-0.297151213641
2017-10-01	-0.293876312658
2017-10-02	
2017-10-03	-0.358492455867
2017-10-04	-0.344758919012
2017-10-05	-0.136695589438
2017-10-06	-0.13909716573
2017-10-07	-0.145166485986
2017-10-08	-0.145754763175
2017-10-09	-0.145940576332
2017-10-10	-0.0346068932502
2017-10-11	0.257590437547
2017-10-12	
2017-10-13	-0.37070154638
2017-10-14	-0.378196097845
2017-10-15	-0.366244906452
2017-10-16	-0.362122434755
2017-10-17	-0.373341893042
2017-10-18	-0.371777793034
2017-10-19	-0.371182980677
2017-10-20	
2017-10-21	
2017-10-22	0.110571885165
2017-10-23	0.11856135255
2017-10-24	0.129136737137
2017-10-25	0.137497409449
2017-10-26	0.140020097518
2017-10-27	0.132603320052
2017-10-28	0.124428731096
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	0.33442263348
2017-11-03	0.154315188824
