Date	AUD
2017-01-01	0.133254130998
2017-01-02	0.107280105024
2017-01-03	0.0914070891515
2017-01-04	0.0574090505768
2017-01-05	0.0683689901081
2017-01-06	0.109185316639
2017-01-07	0.180613888067
2017-01-08	0.182654704394
2017-01-09	0.228109249848
2017-01-10	0.262394964134
2017-01-11	0.260244940245
2017-01-12	0.25438704153
2017-01-13	0.276427857856
2017-01-14	0.252618334047
2017-01-15	0.260101327244
2017-01-16	0.23412730127
2017-01-17	0.210423597566
2017-01-18	0.222511509654
2017-01-19	0.21341656733
2017-01-20	0.192226091139
2017-01-21	0.14460704352
2017-01-22	0.106511805425
2017-01-23	0.0980202969333
2017-01-24	0.102216611474
2017-01-25	0.0785712912774
2017-01-26	0.0723601111532
2017-01-27	0.0449791587723
2017-01-28	0.0449791587723
2017-01-29	0.0669571807503
2017-01-30	0.0689551827483
2017-01-31	0.0884625719108
2017-02-01	0.0973613483291
2017-02-02	0.117065781827
2017-02-03	0.127410609413
2017-02-04	0.127410609413
2017-02-05	0.138399620402
2017-02-06	0.187912607415
2017-02-07	0.157828573801
2017-02-08	0.150497195502
2017-02-09	0.130792762005
2017-02-10	0.137908251879
2017-02-11	0.137908251879
2017-02-12	0.140655504626
2017-02-13	0.104941218912
2017-02-14	0.119373078612
2017-02-15	0.1652605245
2017-02-16	0.227978294534
2017-02-17	0.28353385009
2017-02-18	0.319248135804
2017-02-19	0.301390992947
2017-02-20	0.314014145657
2017-02-21	0.30966631957
2017-02-22	0.284071081474
2017-02-23	0.237226327313
2017-02-24	0.201872791959
2017-02-25	0.206974832775
2017-02-26	0.240138098081
2017-02-27	0.233382292311
2017-02-28	0.269096578025
2017-03-01	0.242310863739
2017-03-02	0.233580705009
2017-03-03	0.196670247046
2017-03-04	0.184425349087
2017-03-05	0.198340005859
2017-03-06	0.207703751357
2017-03-07	0.168692762346
2017-03-08	0.177621333775
2017-03-09	0.176192762346
2017-03-10	0.174142181348
2017-03-11	0.145570752777
2017-03-12	0.0806356878416
2017-03-13	0.0590270443842
2017-03-14	0.0853051141405
2017-03-15	0.110859301333
2017-03-16	0.118969900411
2017-03-17	0.128539278401
2017-03-18	0.148947441667
2017-03-19	0.166804584524
2017-03-20	0.173607305612
2017-03-21	0.154197367724
2017-03-22	0.136521331792
2017-03-23	0.158410732714
2017-03-24	0.158711484594
2017-03-25	0.138303321329
2017-03-26	0.120446178471
2017-03-27	0.106840736295
2017-03-28	0.171690360355
2017-03-29	0.199218613035
2017-03-30	0.17449333831
2017-03-31	0.180207624024
2017-04-01	0.208779052595
2017-04-02	0.239391297493
2017-04-03	0.283986913518
2017-04-04	0.219137289457
2017-04-05	0.18075469504
2017-04-06	0.174867724868
2017-04-07	0.15278980279
2017-04-08	0.124218374218
2017-04-09	0.0936061293204
2017-04-10	0.0354050711194
2017-04-11	0.0651669758813
2017-04-12	0.0838451368008
2017-04-13	0.132314524556
2017-04-14	0.146229181328
2017-04-15	0.166637344593
2017-04-16	0.238065916022
2017-04-17	0.29001396797
2017-04-18	0.276680634636
2017-04-19	0.271754526262
2017-04-20	0.241040240548
2017-04-21	0.25424552266
2017-04-22	0.233837359395
2017-04-23	0.162408787967
2017-04-24	0.119389307447
2017-04-25	0.110613797243
2017-04-26	0.109342543469
2017-04-27	0.0979139720404
2017-04-28	0.111919574281
2017-04-29	0.111919574281
2017-04-30	0.121443383805
2017-05-01	0.112514812377
2017-05-02	0.0972086899276
2017-05-03	0.0997839135654
2017-05-04	0.0970133507949
2017-05-05	0.0589181126996
2017-05-06	0.0997344392302
2017-05-07	0.129171668667
2017-05-08	0.17381452581
2017-05-09	0.233207513775
2017-05-10	0.229005833102
2017-05-11	0.241776395873
2017-05-12	0.277707131804
2017-05-13	0.308319376702
