Date	Consumer Discretionary
2017-01-01	-0.130149151641
2017-01-02	-0.124085116661
2017-01-03	-0.136452947045
2017-01-04	-0.150752230728
2017-01-05	-0.152044385584
2017-01-06	-0.1470560586
2017-01-07	-0.150796414297
2017-01-08	-0.146629914836
2017-01-09	-0.14023077542
2017-01-10	-0.130847742409
2017-01-11	-0.102538340321
2017-01-12	-0.104678068935
2017-01-13	-0.090161981044
2017-01-14	-0.0804987865349
2017-01-15	-0.108078875453
2017-01-16	-0.127844997208
2017-01-17	-0.134489313941
2017-01-18	-0.149617894898
2017-01-19	-0.163260985675
2017-01-20	-0.155613405696
2017-01-21	-0.157501625111
2017-01-22	-0.159829654103
2017-01-23	-0.169991394597
2017-01-24	-0.160301740999
2017-01-25	-0.162073550219
2017-01-26	-0.167544182729
2017-01-27	-0.172178393021
2017-01-28	-0.177322375102
2017-01-29	-0.170748657156
2017-01-30	-0.167065435547
2017-01-31	-0.165254356943
2017-02-01	-0.146935388086
2017-02-02	-0.139039594176
2017-02-03	-0.128971208788
2017-02-04	-0.131629923591
2017-02-05	-0.145618466541
2017-02-06	-0.145907338626
2017-02-07	-0.143750891617
2017-02-08	-0.150454629074
2017-02-09	-0.144566718288
2017-02-10	-0.155957239589
2017-02-11	-0.161962406656
2017-02-12	-0.180389039337
2017-02-13	-0.197763835109
2017-02-14	-0.165883345251
2017-02-15	-0.162663081204
2017-02-16	-0.176574987747
2017-02-17	-0.18472190734
2017-02-18	-0.181015700026
2017-02-19	-0.197421900905
2017-02-20	-0.199383649479
2017-02-21	-0.197035989247
2017-02-22	-0.188957872181
2017-02-23	-0.192420371168
2017-02-24	-0.188082785475
2017-02-25	-0.190368682777
2017-02-26	-0.190364694011
2017-02-27	-0.184153163554
2017-02-28	-0.185890311361
2017-03-01	-0.181867269848
2017-03-02	-0.184739447142
2017-03-03	-0.212814619693
2017-03-04	-0.217626844012
2017-03-05	-0.221667380889
2017-03-06	-0.211759281949
2017-03-07	-0.194001524981
2017-03-08	-0.178922623186
2017-03-09	-0.168440105152
2017-03-10	-0.157017342896
2017-03-11	-0.171740267328
2017-03-12	-0.186311206749
2017-03-13	-0.176968905143
2017-03-14	-0.16104726475
2017-03-15	-0.15791356677
2017-03-16	-0.175751969538
2017-03-17	-0.172952549803
2017-03-18	-0.169919651223
2017-03-19	-0.150306867637
2017-03-20	-0.153027242184
2017-03-21	-0.144160960248
2017-03-22	-0.13789556948
2017-03-23	-0.12002080522
2017-03-24	-0.115801415856
2017-03-25	-0.105257495858
2017-03-26	-0.10667556542
2017-03-27	-0.101913307485
2017-03-28	-0.100340261595
2017-03-29	-0.108451052287
2017-03-30	-0.12301177536
2017-03-31	-0.131336857745
2017-04-01	-0.130215432411
2017-04-02	-0.130095791027
2017-04-03	-0.145098662871
2017-04-04	-0.140349234378
2017-04-05	-0.144491362768
2017-04-06	-0.148964929551
2017-04-07	-0.14309832995
2017-04-08	-0.15238499643
2017-04-09	-0.155018166803
2017-04-10	-0.154842601773
2017-04-11	-0.152890549216
2017-04-12	-0.154866202761
2017-04-13	-0.147987757435
2017-04-14	-0.136166987616
2017-04-15	-0.122309911414
2017-04-16	-0.126676063615
2017-04-17	-0.122318464306
2017-04-18	-0.131031872719
2017-04-19	-0.116808303413
2017-04-20	-0.121922756065
