Date	Australia	Belgium	Canada	France	Germany	Italy	Japan	Netherlands	Spain	Sweden	Switzerland	UK	US
2017-01-01	0.0	0.0	0.0	0.0	0.0141723356009	0.0	0.0	0.0	0.0		0.0	0.00255102040816	0.000744047619048
2017-01-02	0.0	0.0	0.0	0.0	0.0141723356009	0.0	0.0	0.0	0.0		0.0	0.00255102040816	0.000744047619048
2017-01-03	0.0	0.0	0.0	0.0	0.0141723356009	0.0	0.0	0.0	0.0		0.0	0.0	0.00181014570007
2017-01-04	0.0	0.0	0.0	0.0	0.0102040816327	0.0	0.0	0.0	0.0		0.0	0.0	0.00181014570007
2017-01-05	0.0	0.0	0.0	0.0	0.0102040816327	0.0	0.00529100529101	0.0	0.0		0.0	0.0	0.00263116376247
2017-01-06	0.0	0.0	0.0	0.0	0.0102040816327	0.0	0.00529100529101	0.0	0.0		0.0	0.0	0.00188711614342
2017-01-07	0.0	0.0	0.0	0.0	0.0	0.0	0.00529100529101	0.0	0.0		0.0	0.0	0.00188711614342
2017-01-08	0.0	0.0	0.0	0.0	0.0	0.0	0.00529100529101	0.0	0.0		0.0	0.0	0.00188711614342
2017-01-09	0.00694444444444	0.0	0.0	0.0	0.0	0.0	0.00529100529101	0.0	0.0		0.0	0.0	0.00188711614342
2017-01-10	0.00694444444444	0.0	0.0	0.0	0.0	0.0	0.00529100529101	0.0	0.0		0.0	0.0	0.000821018062397
2017-01-11	0.00694444444444	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.00529100529101	0.0	0.0		0.0	0.0	0.000821018062397
2017-01-12	0.00694444444444	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-13	0.00694444444444	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-14	0.00595238095238	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-15	0.00595238095238	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-16	0.0	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-17	0.0	0.0	0.0	0.0	0.00396825396825	0.0238095238095	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0010989010989
2017-01-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
2017-01-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.000850340136054
2017-01-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.000850340136054
2017-01-29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.000850340136054
2017-01-30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.000850340136054
2017-01-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.000850340136054
2017-02-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.000850340136054
