Date	Communication Services
2017-01-01	-0.220339266941
2017-01-02	-0.221468909023
2017-01-03	-0.21004170851
2017-01-04	-0.220955175417
2017-01-05	-0.221510621283
2017-01-06	-0.197484427427
2017-01-07	-0.202419695795
2017-01-08	-0.201752713377
2017-01-09	-0.173440523723
2017-01-10	-0.187300387601
2017-01-11	-0.190148364478
2017-01-12	-0.192430821508
2017-01-13	-0.129627618776
2017-01-14	-0.121781955899
2017-01-15	-0.0778807023889
2017-01-16	-0.0776217055029
2017-01-17	-0.0776727617901
2017-01-18	-0.115308214499
2017-01-19	-0.0595207162948
2017-01-20	-0.0481433878441
2017-01-21	-0.0600189793879
2017-01-22	-0.0613356774635
2017-01-23	-0.103246688995
2017-01-24	-0.124884950035
2017-01-25	-0.1183766616
2017-01-26	-0.157629863858
2017-01-27	-0.122884456264
2017-01-28	-0.121780368346
2017-01-29	-0.148636820426
2017-01-30	-0.147928048703
2017-01-31	-0.170935368261
2017-02-01	-0.165066609334
2017-02-02	-0.166680248234
2017-02-03	-0.140030341723
2017-02-04	-0.138182525673
2017-02-05	-0.138683938549
2017-02-06	-0.132789804432
2017-02-07	-0.145023694814
2017-02-08	-0.167223013992
2017-02-09	-0.14625557161
2017-02-10	-0.118319297507
2017-02-11	-0.105781191466
2017-02-12	-0.144605222067
2017-02-13	-0.150083924958
2017-02-14	-0.148740163278
2017-02-15	-0.146977451934
2017-02-16	-0.149392979651
2017-02-17	-0.153632841505
2017-02-18	-0.193871574066
2017-02-19	-0.193722909752
2017-02-20	-0.188110676803
2017-02-21	-0.181471597651
2017-02-22	-0.164160723592
2017-02-23	-0.156366551652
2017-02-24	-0.161458262366
2017-02-25	-0.13001480143
2017-02-26	-0.167962406701
2017-02-27	-0.192391444022
2017-02-28	-0.146003648682
2017-03-01	-0.146884398939
2017-03-02	-0.126380050469
2017-03-03	-0.127552035125
2017-03-04	-0.126426360048
2017-03-05	-0.130788439747
2017-03-06	-0.0903373388332
2017-03-07	-0.103441593817
2017-03-08	-0.108961105628
2017-03-09	-0.0937227857441
2017-03-10	-0.0860570981567
2017-03-11	-0.107638800036
2017-03-12	-0.14422400686
2017-03-13	-0.165374419217
2017-03-14	-0.166200135025
2017-03-15	-0.152483633189
2017-03-16	-0.152475924343
2017-03-17	-0.153831105436
2017-03-18	-0.152056510298
2017-03-19	-0.12169819629
2017-03-20	-0.124059112029
2017-03-21	-0.121972066069
2017-03-22	-0.125158802529
2017-03-23	-0.148098245905
2017-03-24	-0.131723758018
