Date	Communication Services
2017-01-01	-0.158950296977
2017-01-02	-0.160079939059
2017-01-03	-0.160217912622
2017-01-04	-0.157340681854
2017-01-05	-0.229922560934
2017-01-06	-0.190473243706
2017-01-07	-0.210119139449
2017-01-08	-0.246524512795
2017-01-09	-0.245181340538
2017-01-10	-0.241540551356
2017-01-11	-0.246753897554
2017-01-12	-0.248391311766
2017-01-13	-0.246434787655
2017-01-14	-0.218193395638
2017-01-15	-0.219100448551
2017-01-16	-0.218841451665
2017-01-17	-0.218892507952
2017-01-18	-0.218074256665
2017-01-19	-0.244495338374
2017-01-20	-0.269707781333
2017-01-21	-0.26947196589
2017-01-22	-0.270788663965
2017-01-23	-0.267620240344
2017-01-24	-0.265196360026
2017-01-25	-0.219298775252
2017-01-26	-0.300709548012
2017-01-27	-0.301471465309
2017-01-28	-0.338952087818
2017-01-29	-0.354860737445
2017-01-30	-0.354151965722
2017-01-31	-0.356129851102
2017-02-01	-0.350261092176
2017-02-02	-0.347199211206
2017-02-03	-0.342788044204
2017-02-04	-0.316205904994
2017-02-05	-0.326649525547
2017-02-06	-0.328277114546
2017-02-07	-0.334173422247
2017-02-08	-0.335828558502
2017-02-09	-0.335376322713
2017-02-10	-0.331634179037
2017-02-11	-0.333868609796
2017-02-12	-0.338566486506
2017-02-13	-0.337984774125
2017-02-14	-0.336641012445
2017-02-15	-0.334878301101
2017-02-16	-0.337293828819
2017-02-17	-0.335984533338
2017-02-18	-0.324574173784
2017-02-19	-0.296762841417
2017-02-20	-0.291150608468
2017-02-21	-0.332919511331
2017-02-22	-0.336782189028
2017-02-23	-0.340496114831
2017-02-24	-0.492392186276
2017-02-25	-0.442359969489
2017-02-26	-0.443937421421
2017-02-27	-0.447436971492
2017-02-28	-0.468966434173
2017-03-01	-0.46984718443
2017-03-02	-0.469578872154
2017-03-03	-0.470750856809
2017-03-04	-0.469625181733
2017-03-05	-0.470794582502
2017-03-06	-0.465910358135
2017-03-07	-0.465452751981
2017-03-08	-0.464024085016
2017-03-09	-0.466911693582
2017-03-10	-0.466938599991
2017-03-11	-0.46833388088
2017-03-12	-0.475113686918
2017-03-13	0.0681908453247
2017-03-14	0.07286446907
2017-03-15	0.0733475838994
2017-03-16	-0.124413083912
2017-03-17	-0.125768265004
2017-03-18	-0.123993669866
2017-03-19	-0.129280969738
2017-03-20	-0.131641885477
2017-03-21	-0.129554839518
2017-03-22	-0.132741575977
2017-03-23	-0.0932799416629
2017-03-24	-0.0901302919983
2017-03-25	-0.0887052177431
2017-03-26	-0.0898257286604
2017-03-27	-0.0850535485846
2017-03-28	-0.0869999444848
2017-03-29	-0.0872453820913
2017-03-30	-0.0879294482347
2017-03-31	-0.173673400736
2017-04-01	-0.170551951942
2017-04-02	-0.168620771835
2017-04-03	-0.171153359389
2017-04-04	-0.174926423421
2017-04-05	-0.175531697254
2017-04-06	-0.206229562912
2017-04-07	-0.253994722506
2017-04-08	-0.245999719472
2017-04-09	-0.241225357191
2017-04-10	-0.241645516105
2017-04-11	-0.237579349839
2017-04-12	-0.410403136963
2017-04-13	-0.410966581101
2017-04-14	-0.413369743385
2017-04-15	-0.390426372118
2017-04-16	-0.383587795536
2017-04-17	-0.382085762637
2017-04-18	-0.377999851123
2017-04-19	-0.375598291087
2017-04-20	-0.398627739295
2017-04-21	-0.398736244424
2017-04-22	-0.414796218793
2017-04-23	-0.419074895021
2017-04-24	-0.41723996352
2017-04-25	-0.41742808336
2017-04-26	-0.41989173121
2017-04-27	-0.414864981628
2017-04-28	-0.413484811622
2017-04-29	-0.413387183945
2017-04-30	-0.419950897158
2017-05-01	-0.26250895031
2017-05-02	-0.264621546336
2017-05-03	-0.290870972288
2017-05-04	-0.232790266144
2017-05-05	-0.290414064621
2017-05-06	-0.286155892188
2017-05-07	-0.249623807798
2017-05-08	-0.255700563705
2017-05-09	-0.250719062061
2017-05-10	-0.249328504996
2017-05-11	-0.287472911041
2017-05-12	-0.28824106714
2017-05-13	-0.283059921622
2017-05-14	-0.269693252739
2017-05-15	-0.267830132597
2017-05-16	-0.274419635368
2017-05-17	-0.304442965803
2017-05-18	-0.303435504221
2017-05-19	-0.306585774745
2017-05-20	-0.275084600459
2017-05-21	-0.271423296605
2017-05-22	-0.271125864128
2017-05-23	-0.269313644954
2017-05-24	-0.270436113829
2017-05-25	-0.270339921317
2017-05-26	-0.270322571201
2017-05-27	-0.267010956291
2017-05-28	-0.26671677053
2017-05-29	-0.26262229769
2017-05-30	-0.258542744948
2017-05-31	-0.334757737799
2017-06-01	-0.336295239499
2017-06-02	-0.328709760095
2017-06-03	-0.405484785602
2017-06-04	-0.355632192731
2017-06-05	-0.353167590204
2017-06-06	-0.351463199411
2017-06-07	-0.350764351479
2017-06-08	-0.409879780352
2017-06-09	-0.408466759809
2017-06-10	-0.37067525413
2017-06-11	-0.366878081087
2017-06-12	-0.370725422521
2017-06-13	-0.380599946787
2017-06-14	-0.383588312542
2017-06-15	-0.414029519623
2017-06-16	-0.44754982318
2017-06-17	-0.444804457071
2017-06-18	-0.443920808303
2017-06-19	-0.510698289426
2017-06-20	-0.51343465893
2017-06-21	-0.509739824816
2017-06-22	-0.508287850644
2017-06-23	-0.505714531097
2017-06-24	-0.504911607078
2017-06-25	-0.503300885079
2017-06-26	-0.504283571283
2017-06-27	-0.501432949245
2017-06-28	-0.507266489198
2017-06-29	-0.505769072715
2017-06-30	-0.503448472853
2017-07-01	-0.501400966343
2017-07-02	-0.498542833468
2017-07-03	-0.498400762253
2017-07-04	-0.497509029271
2017-07-05	-0.498286950479
2017-07-06	-0.499459658056
2017-07-07	-0.498370726938
2017-07-08	-0.49932751416
2017-07-09	-0.500289647976
2017-07-10	-0.499730798468
2017-07-11	-0.504150405468
2017-07-12	-0.504272777547
2017-07-13	-0.517059655453
2017-07-14	-0.558781151117
2017-07-15	-0.579377116568
2017-07-16	-0.545859807275
2017-07-17	-0.548988299183
2017-07-18	-0.545961610931
2017-07-19	-0.547067254476
2017-07-20	-0.210543389861
2017-07-21	-0.1946323178
2017-07-22	-0.252766229197
2017-07-23	-0.251192842125
2017-07-24	-0.251695669355
2017-07-25	-0.25068435255
2017-07-26	-0.27026323973
2017-07-27	-0.282507536334
2017-07-28	-0.279330674932
2017-07-29	-0.279396299775
2017-07-30	-0.294859952519
2017-07-31	-0.287320814126
2017-08-01	-0.29013827552
2017-08-02	-0.292750108909
2017-08-03	-0.293241666067
2017-08-04	-0.294422726908
2017-08-05	-0.298408869569
2017-08-06	-0.305916070213
2017-08-07	-0.307941412876
2017-08-08	-0.308986074846
2017-08-09	-0.30813875003
2017-08-10	-0.305491595481
2017-08-11	-0.303892212446
2017-08-12	-0.271834998667
2017-08-13	-0.277460528502
2017-08-14	-0.29111774651
2017-08-15	-0.294813329261
2017-08-16	-0.293509571174
2017-08-17	-0.294223211787
2017-08-18	-0.289534471971
2017-08-19	-0.354416766725
2017-08-20	-0.395693359651
2017-08-21	-0.374889177636
2017-08-22	-0.380558645857
2017-08-23	-0.274895351256
2017-08-24	-0.27544448665
2017-08-25	-0.245324360488
2017-08-26	-0.195991504988
2017-08-27	-0.201005537702
2017-08-28	-0.203062233623
2017-08-29	-0.0770084546822
2017-08-30	0.136634713886
2017-08-31	0.125988829655
2017-09-01	0.124069109575
2017-09-02	0.130096110715
2017-09-03	0.134481029557
2017-09-04	0.139964610668
2017-09-05	0.14315231326
2017-09-06	0.146234974039
2017-09-07	0.148818440091
2017-09-08	0.149462957565
2017-09-09	0.15731036335
2017-09-10	0.158024679328
2017-09-11	0.160397517343
2017-09-12	0.160625248357
2017-09-13	0.171646114789
2017-09-14	0.173119292205
2017-09-15	0.169037184329
2017-09-16	0.170944911274
2017-09-17	0.170300625671
2017-09-18	0.168385006984
2017-09-19	0.174111953332
2017-09-20	0.172644258301
2017-09-21	0.175565629264
2017-09-22	0.172110884588
2017-09-23	0.170337572186
