Date	Communication Services	Consumer Discretionary	Consumer Staples	Energy	Financials	Health Care	Industrials	Information Technology	Materials	Real Estate	Utilities
2017-01-01	0.244739240596	0.0527236131638	-0.00902547121652	0.0813860926491	-0.0243902413257	-0.0388913351545	-0.0282289962706	-0.0978438757098	0.494177022623	0.0237954618011	
2017-01-02	0.2417700531	0.000761131194943	-0.0439868918672	0.0882508714723	0.00856946807815	-0.0528751135662	-0.0152051881937	-0.0885594282386	0.493582115228	-0.0045231965827	-0.143620533836
2017-01-03	0.260696454883	-0.0396646396102	-0.0711482015728	0.210906560404	0.0580738453311	-0.202962328323	0.116538467074	-0.114773656107	0.422957073924	-0.0248099820893	-0.150190092181
2017-01-04	0.174361983609	-0.0857936945644	-0.102397088303	0.117660110093	0.0724290689065	-0.201841676815	0.0450096031507	-0.155758212766	0.35130869534	-0.0730391445862	-0.0790533058397
2017-01-05	0.151841771501	0.0160990929838	-0.100785151776	-0.022285715696	0.030566180989	-0.10036537101	0.060912864561	-0.181200992591	0.346740511896	-0.0740215129681	-0.0710083051193
2017-01-06	0.0093022082503	-0.0177333090106	-0.0475192244182	-0.0556148480427	0.0402171381453	-0.0905417031498	0.0378123656575	-0.138180034895	0.105625876218	-0.09942255349	-0.0812831141295
2017-01-07	-0.0113691085564	-0.0312375955201	-0.0888999665613	-0.061860961725	0.035781090976	-0.0967745012159	0.0259448781681	-0.151119792169	0.0973387879475	-0.0962658022409	-0.0911728459065
2017-01-08	-0.0331400754043	-0.0441656324073	-0.139631657698	-0.071562439334	-0.0964789974199	-0.169689113369	0.00109193472548	-0.161135014661	0.0987829538737	-0.09287684145	-0.0871427808714
2017-01-09	-0.00913588336554	-0.00215883839888	-0.112873817585	-0.0286395171743	-0.100373543991	-0.093947275745	-0.0334404898241	-0.0888779722069	0.043557415122	-0.0452953698905	-0.0075749076036
2017-01-10	-0.0058751182913	0.0308022441484	-0.135221968903	-0.0653764326373	-0.0646277756541	0.123323918464	-0.0941612659587	-0.0593520506305	-0.213462023912	-0.0184950764729	0.219856267956
2017-01-11	0.140432130759	0.0732925822955	-0.0932825132503	-0.086307894786	-0.0664106028339	0.0889275420501	-0.0375301295507	-0.050476861186	0.0188087121355		0.320918913494
2017-01-12	0.116619875002	-0.0253239850247	-0.101321739363	0.0139212985369	-0.0599060178605	0.0340382818025	-0.109040980506	-0.022047305387	0.0639870925339	-0.0533635204801	0.319634137222
2017-01-13	0.179718541541	0.0395991933826	-0.0621887890682	0.0588399041128	-0.103998129981	0.0775724319224	-0.0644512158836	-0.0172465554968	0.130311518939	-0.0510478357904	0.326948887228
2017-01-14	0.194669685718	0.136617160577	-0.0359244519456	0.0318454696582	-0.100531581099	0.0841530474	0.035117643301	-0.00961752911077	0.162530754865	-0.174397125445	0.337301228582
2017-01-15	0.190260368271	0.0941033690289	-0.0517443021909	0.0344483052583	-0.0325129025	0.0691766804257	0.00155477605417	-0.0196691396088	0.15603426719	-0.196118686488	0.319252188984
2017-01-16	0.105769537737	0.0350525157368	0.049721648322	0.00690732951656	-0.0206106850347	0.0272560177053	0.0190565023192	-0.067751372125	0.180969165711	-0.210134901882	0.312196295935
2017-01-17	0.111095476043	0.00689063886009	0.00419228623397	0.0093525353344	-0.0200212675645	-0.110701692824	-0.00436188763233	-0.0462872903455	0.295797391403	-0.202852537391	0.191593893881
2017-01-18	0.155363411625	-0.00326540775231	0.017467082799	-0.0106888600296	-0.0262576966808	-0.117018402962	0.0444013810961	-0.0444984124864	0.196348042024	-0.192127116422	
2017-01-19	0.185746860433	0.0208908736439	0.0969581647019	-0.0278721485649	-0.00350699903049	-0.168484200979	0.0426051348567	0.000777129938653	0.153013049431	-0.31908521126	
2017-01-20	0.180364521821	-0.0214861957182	0.0564924238235	-0.026837894867	0.0133061999567	0.0733294274584	-0.00211341363806	0.00737923174287	0.124786545326	-0.317137222215	
2017-01-21	0.232678163861	-0.102724671879	0.0101367286722	0.045200624616	0.0193172046229	0.0828189278849	-0.0460777757498	-0.0014539058438	0.0961479697576		
2017-01-22	0.234687750973	-0.0902618592404	0.0135308747841	0.0502403876529	-0.0139245875898	0.0932649738313	-0.0389390769655	0.00360379401535	0.0855643264987		
2017-01-23	0.390725787833	-0.0465810862243	-0.113577400223	0.0409418362327	-0.0448788978231	0.0296531781752	-0.0220132169463	0.0923322076301	0.101203277418		-0.375628043603
2017-01-24	0.395274419859	-0.0138068532917	-0.0941531115135	0.00967428937022	-0.0592042123571	0.00505856525754	-0.0312958334855	0.0971196611479	0.0317068811997	0.541571025322	-0.379945344668
2017-01-25	0.0605726336969	-0.0303082488245	-0.0722711065381	0.00910264372329	-0.0623352635964	0.0542472877698	-0.0330159740581	0.0868284243228	-0.0230506880297	0.53208415151	-0.384895905286
2017-01-26	0.251077512434	-0.0424522971452	-0.0507494452942	0.0648214786143	-0.0779015035795	0.107898776927	-0.0523945684286	0.011484557191	-0.147291414976	0.524879362798	-0.386784360026
2017-01-27	0.174528614677	-0.0755332458182	-0.121090648093	-0.0259783913722	0.0145365248866	-0.0253631283923	-0.0357078789359	-0.0397246212751	-0.247445217759	0.247404032251	-0.37630757155
2017-01-28	0.110374031245	-0.0385816947957	-0.0853751605265	-0.0611434497456	0.0496955394893	-0.0257988564172	0.0129045633497	-0.0412732039422	-0.24796505514	0.245472546022	-0.368176407446
2017-01-29	0.0947826565972	-0.0670268797406	-0.100262864814	-0.17407442084	0.0495110675209	-0.0743290568572	0.00724889325659	-0.139333756328	-0.249009398667	0.243116196994	-0.368392231134
