Date	Italy
2017-01-01	1.5444178679
2017-01-02	1.65486547481
2017-01-03	0.973116020153
2017-01-04	1.14392299492
2017-01-05	0.987418293472
2017-01-06	1.11446521313
2017-01-07	1.10176690572
2017-01-08	1.55275675658
2017-01-09	1.45780260681
2017-01-10	1.56812118392
2017-01-11	1.3544562511
2017-01-12	1.14668790015
2017-01-13	1.5129650111
2017-01-14	1.5129650111
2017-01-15	0.748335580156
2017-01-16	0.753429418721
2017-01-17	0.28767015738
2017-01-18	0.183243854945
2017-01-19	0.257787611149
2017-01-20	0.413483013505
2017-01-21	0.413483013505
2017-01-22	0.413942286209
2017-01-23	0.952979170589
2017-01-24	2.86477251794
2017-01-25	3.15800167652
2017-01-26	2.89018750551
2017-01-27	1.87534601131
2017-01-28	1.25833735388
2017-01-29	0.709765006315
2017-01-30	1.02422452475
2017-01-31	1.13135683273
2017-02-01	1.21746483094
2017-02-02	0.547136829816
2017-02-03	0.588186165813
2017-02-04	1.35475688502
2017-02-05	0.667057058829
2017-02-06	0.767520032487
2017-02-07	1.29094591117
2017-02-08	1.56916007938
2017-02-09	1.64078424354
2017-02-10	1.43504323675
2017-02-11	1.43504323675
2017-02-12	1.50688856998
2017-02-13	1.1015760908
2017-02-14	-0.845293364925
2017-02-15	-1.84493170376
2017-02-16	-1.89164003702
2017-02-17	-1.76267826465
2017-02-18	-1.76267826465
2017-02-19	-0.66967097933
2017-02-20	-0.744534004996
2017-02-21	-1.02953213781
2017-02-22	0.738350583463
2017-02-23	0.856159184775
2017-02-24	1.05334152889
2017-02-25	0.710659237421
2017-02-26	0.180991522619
2017-02-27	0.454048769473
2017-02-28	0.26361964065
2017-03-01	-0.344698677581
2017-03-02	-0.515975151277
2017-03-03	-0.731398130468
2017-03-04	-0.385428981863
2017-03-05	-1.04201225934
2017-03-06	-1.12369849928
2017-03-07	-0.286863570418
2017-03-08	-1.84087065199
2017-03-09	-1.67624629717
2017-03-10	-2.10473860212
2017-03-11	-2.10473860212
2017-03-12	-1.41395810034
2017-03-13	-1.230301685
2017-03-14	-1.60613875989
2017-03-15	-1.12606263735
2017-03-16	-1.25847363929
2017-03-17	0.985384768901
2017-03-18	0.985384768901
2017-03-19	1.46980748127
2017-03-20	1.87057675019
2017-03-21	1.94457442293
2017-03-22	3.80316324534
2017-03-23	1.9045640421
2017-03-24	0.569666353838
2017-03-25	0.569666353838
2017-03-26	-0.0983987761905
2017-03-27	-1.02893929678
2017-03-28	-0.839204657352
2017-03-29	-1.24509342125
2017-03-30	-0.470793446729
2017-03-31	-0.418459033233
2017-04-01	-0.418459033233
2017-04-02	1.14198994612
2017-04-03	0.217011094739
2017-04-04	0.947320713291
2017-04-05	0.7801043436
2017-04-06	0.85238888571
2017-04-07	0.901518429857
2017-04-08	1.11602751191
2017-04-09	-0.0954718803635
2017-04-10	1.01977601672
2017-04-11	0.950959109455
2017-04-12	1.49120743741
2017-04-13	1.92268646999
2017-04-14	1.99271209792
2017-04-15	2.01511685416
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	-2.7687714826
2017-04-25	0.217886673569
2017-04-26	0.210527042376
2017-04-27	0.693904482281
2017-04-28	0.323416134309
2017-04-29	0.0211607007245
2017-04-30	0.0211607007245
2017-05-01	0.855774750943
2017-05-02	0.0844520035753
2017-05-03	0.374614961148
2017-05-04	-0.536806526849
2017-05-05	-1.2363828765
2017-05-06	-1.35087645962
2017-05-07	-1.35087645962
2017-05-08	-1.29832742988
2017-05-09	0.429179129678
2017-05-10	0.340249480478
2017-05-11	1.86103715704
