Date	EUR
2017-01-01	0.0218829138389
2017-01-02	0.0260845945112
2017-01-03	0.0407583757384
2017-01-04	0.0443133461137
2017-01-05	0.04941538693
2017-01-06	0.0723304563567
2017-01-07	0.0769387512876
2017-01-08	0.0818648596619
2017-01-09	0.103304204631
2017-01-10	0.0925930326292
2017-01-11	0.0936463571848
2017-01-12	0.127953183364
2017-01-13	0.10647715109
2017-01-14	0.10715986145
2017-01-15	0.120952964899
2017-01-16	0.110618061707
2017-01-17	0.102896053985
2017-01-18	0.104393749837
2017-01-19	0.064984882842
2017-01-20	0.0598828420257
2017-01-21	0.0545918367347
2017-01-22	0.0260204081633
2017-01-23	0.0107142857143
2017-01-24	0.0107142857143
2017-01-25	0.0
2017-01-26	0.0
2017-01-27	0.0
2017-01-28	0.00510204081633
2017-01-29	0.0170068027211
2017-01-30	0.0209750566893
2017-01-31	0.0209750566893
2017-02-01	0.0296330653474
2017-02-02	0.0422381073642
2017-02-03	0.0422381073642
2017-02-04	0.0575442298131
2017-02-05	0.0660476311737
2017-02-06	0.0700158851419
2017-02-07	0.0799826625506
2017-02-08	0.0786506612186
2017-02-09	0.0701272518548
2017-02-10	0.0785306131994
2017-02-11	0.0739954658071
2017-02-12	0.0730678220223
2017-02-13	0.069332994758
2017-02-14	0.0673027252859
2017-02-15	0.0691933078217
2017-02-16	0.071064056121
2017-02-17	0.0674225995383
2017-02-18	0.0515495836653
2017-02-19	0.0375635696793
2017-02-20	0.0378261747213
2017-02-21	0.0298896667848
2017-02-22	0.0237125906009
2017-02-23	0.0177602096485
2017-02-24	0.0129983048866
2017-02-25	0.0129983048866
2017-02-26	0.0261373397648
2017-02-27	0.0216730540505
2017-02-28	0.028166560544
2017-03-01	0.0455352101315
2017-03-02	0.0508262154225
2017-03-03	0.0638132284095
2017-03-04	0.0689152692258
2017-03-05	0.0502817288532
2017-03-06	0.0681388717103
2017-03-07	0.0657269978699
2017-03-08	0.0712928605786
2017-03-09	0.070927963662
2017-03-10	0.0671575405367
2017-03-11	0.0666637946512
2017-03-12	0.0790861548997
2017-03-13	0.0612290120425
2017-03-14	0.080956903199
2017-03-15	0.054982877225
2017-03-16	0.0500567688506
2017-03-17	0.0500567688506
2017-03-18	0.0522511950082
2017-03-19	0.0457812157121
2017-03-20	0.0501102200411
2017-03-21	0.0309089911624
2017-03-22	0.0309089911624
2017-03-23	0.0309089911624
2017-03-24	0.0216924013007
2017-03-25	0.0148896802123
2017-03-26	0.00893729925988
2017-03-27	0.00460829493088
2017-03-28	0.0
2017-03-29	0.00396825396825
2017-03-30	0.00829725829726
2017-03-31	0.0132233666716
2017-04-01	0.0262103796587
2017-04-02	0.0376389510872
2017-04-03	0.0498838490464
2017-04-04	0.0580471143525
2017-04-05	0.0646608709663
2017-04-06	0.0687352279818
2017-04-07	0.0770981561523
2017-04-08	0.0765335034137
2017-04-09	0.0651049319852
2017-04-10	0.052860034026
2017-04-11	0.0657051720812
2017-04-12	0.0551231614992
2017-04-13	0.0467198001546
2017-04-14	0.039641943734
2017-04-15	0.0272195834856
2017-04-16	0.0272195834856
2017-04-17	0.0325105887766
2017-04-18	0.021025994939
2017-04-19	0.0289625028755
2017-04-20	0.0289625028755
2017-04-21	0.0250188964475
2017-04-22	0.0250188964475
2017-04-23	0.0277661491947
2017-04-24	0.0288243502529
2017-04-25	0.0193005407291
2017-04-26	0.0113640327926
2017-04-27	0.0113640327926
2017-04-28	0.0177544677545
2017-04-29	0.0245571888429
2017-04-30	0.026911976912
2017-05-01	0.0451933124347
2017-05-02	0.0451933124347
2017-05-03	0.0491615664029
2017-05-04	0.0627670085798
2017-05-05	0.0575933204793
2017-05-06	0.0507905993909
2017-05-07	0.0456885585745
2017-05-08	0.0329627786074
2017-05-09	0.0533709418727
2017-05-10	0.0536043685767
2017-05-11	0.0444632121141
2017-05-12	0.0608201613979
2017-05-13	0.0667725423503
2017-05-14	0.0826455582233
2017-05-15	0.0791441576631
2017-05-16	0.0776039189261
2017-05-17	0.0734022382538
2017-05-18	0.0689379525395
2017-05-19	0.0525810032557
2017-05-20	0.0466286223033
2017-05-21	0.0307556064303
2017-05-22	0.025674504222
2017-05-23	0.0068065796937
2017-05-24	0.011008260366
2017-05-25	0.011008260366
2017-05-26	0.0131261807048
2017-05-27	0.0131261807048
2017-05-28	0.0284323031538
2017-05-29	0.0293117246899
2017-05-30	0.0362803658049
2017-05-31	0.0366869800635
2017-06-01	0.044623488
2017-06-02	0.0434855328179
2017-06-03	0.0434855328179
2017-06-04	0.0380316271177
2017-06-05	0.0484819610974
2017-06-06	0.0468043252735
2017-06-07	0.0609930228238
2017-06-08	0.0575208006016
2017-06-09	0.0530565148873
2017-06-10	0.0530565148873
2017-06-11	0.0776870567592
2017-06-12	0.0667944406034
2017-06-13	0.0720854458944
2017-06-14	0.0744524745772
2017-06-15	0.0833810460058
2017-06-16	0.0923096174344
2017-06-17	0.0923096174344
2017-06-18	0.0578268588137
2017-06-19	0.0540674603175
2017-06-20	0.0434854497354
2017-06-21	0.0264030612245
2017-06-22	0.0130102040816
2017-06-23	0.00828331332533
2017-06-24	0.00828331332533
2017-06-25	0.00828331332533
2017-06-26	0.00828331332533
2017-06-27	0.0130452180872
2017-06-28	0.00896358543417
2017-06-29	0.0146778711485
2017-06-30	0.0104761904762
2017-07-01	0.0104761904762
2017-07-02	0.0356862745098
2017-07-03	0.0449028643716
2017-07-04	0.0449028643716
2017-07-05	0.0622188816876
2017-07-06	0.0779331674019
2017-07-07	0.107237196706
2017-07-08	0.131046720515
2017-07-09	0.112979493625
2017-07-10	0.112691475191
2017-07-11	0.116587579088
2017-07-12	0.123081085581
2017-07-13	0.101652514153
2017-07-14	0.0723484848485
2017-07-15	0.048538961039
2017-07-16	0.055001546073
2017-07-17	0.0600102568744
2017-07-18	0.0513522482164
2017-07-19	0.0275427244068
2017-07-20	0.0275427244068
2017-07-21	0.0275427244068
2017-07-22	0.0275427244068
2017-07-23	0.01393728223
2017-07-24	0.0
2017-07-25	0.0
2017-07-26	0.00529100529101
2017-07-27	0.00905040378725
2017-07-28	0.00905040378725
2017-07-29	0.00905040378725
2017-07-30	0.0261932609301
2017-07-31	0.0401305431601
2017-08-01	0.0469332642485
2017-08-02	0.0570862744015
2017-08-03	0.0571878797663
2017-08-04	0.0694327777255
2017-08-05	0.0694327777255
2017-08-06	0.0687734370661
2017-08-07	0.073073236903
2017-08-08	0.0767234774871
2017-08-09	0.0728624736261
2017-08-10	0.0928109935746
2017-08-11	0.0882881033374
2017-08-12	0.0942404842898
2017-08-13	0.0961901475298
2017-08-14	0.107173844684
2017-08-15	0.1035236041
2017-08-16	0.0992665998426
2017-08-17	0.0791200796961
2017-08-18	0.0713980719741
2017-08-19	0.0654456910217
2017-08-20	0.0517744160601
2017-08-21	0.0225536368394
2017-08-22	0.0193223443223
2017-08-23	0.0158573408573
2017-08-24	0.0159537356906
2017-08-25	0.0159537356906
2017-08-26	0.0159537356906
2017-08-27	0.0153935116009
2017-08-28	0.0153935116009
2017-08-29	0.0118220830295
2017-08-30	0.00796107916851
2017-08-31	0.00420168067227
2017-09-01	0.0104128607965
2017-09-02	0.0104128607965
2017-09-03	0.0278562017692
2017-09-04	0.0349990589121
2017-09-05	0.0416435771845
2017-09-06	0.0538884751437
2017-09-07	0.0538884751437
2017-09-08	0.0614135587558
2017-09-09	0.0614135587558
2017-09-10	0.0397685371107
2017-09-11	0.0392701982403
2017-09-12	0.0326256799679
2017-09-13	0.0342056668013
2017-09-14	0.0342056668013
2017-09-15	0.0238707636093
2017-09-16	0.0238707636093
2017-09-17	0.0238707636093
2017-09-18	0.0206276058811
2017-09-19	0.0206276058811
2017-09-20	0.00680272108844
2017-09-21	0.00680272108844
2017-09-22	0.00340136054422
2017-09-23	0.00340136054422
2017-09-24	0.00340136054422
2017-09-25	0.00297619047619
2017-09-26	0.00297619047619
2017-09-27	0.00297619047619
2017-09-28	0.00297619047619
2017-09-29	0.0106981981982
2017-09-30	0.0106981981982
2017-10-01	0.0249839124839
2017-10-02	0.0543527354848
2017-10-03	0.0604317628404
2017-10-04	0.0717099583292
2017-10-05	0.085102815472
2017-10-06	0.0809522363214
2017-10-07	0.0809522363214
2017-10-08	0.0790888822842
2017-10-09	0.076155633513
2017-10-10	0.096654679247
2017-10-11	0.0892374876193
2017-10-12	0.0874276420595
2017-10-13	0.0874276420595
2017-10-14	0.0874276420595
2017-10-15	0.0825240788035
2017-10-16	0.0599150351861
2017-10-17	0.0333369620964
2017-10-18	0.0339402439496
2017-10-19	0.0223572323666
2017-10-20	0.0187858037952
2017-10-21	0.0247381847476
2017-10-22	0.0172193877551
2017-10-23	0.0104166666667
2017-10-24	0.0104166666667
2017-10-25	0.00595238095238
2017-10-26	0.0093537414966
2017-10-27	0.0093537414966
2017-10-28	0.00340136054422
2017-10-29	0.00850340136054
2017-10-30	0.0147145814848
2017-10-31	0.0147145814848
2017-11-01	0.018682835453
2017-11-02	0.0198897698397
2017-11-03	0.0278262777762
2017-11-04	0.0325881825381
2017-11-05	0.0389147131503
2017-11-06	0.0481475484701
2017-11-07	0.0655691512576
2017-11-08	0.0616008972893
2017-11-09	0.0569926023585
2017-11-10	0.0628809792146
2017-11-11	0.0581190744527
2017-11-12	0.0663949365216
2017-11-13	0.0586729287996
2017-11-14	0.0555370402979
2017-11-15	0.0657411219305
2017-11-16	0.0703494168614
2017-11-17	0.0565245320688
2017-11-18	0.0624769130212
2017-11-19	0.0427724795236
2017-11-20	0.037647874399
2017-11-21	0.0272231639743
2017-11-22	0.0204204428859
2017-11-23	0.015812147955
2017-11-24	0.0190589012018
2017-11-25	0.0131065202494
2017-11-26	0.0328109537469
2017-11-27	0.0302135511495
2017-11-28	0.0263525472885
2017-11-29	0.0229511867443
2017-11-30	0.0300940438871
2017-12-01	0.0375615763547
2017-12-02	0.0375615763547
2017-12-03	0.0357142857143
2017-12-04	0.0467032967033
2017-12-05	0.0511675824176
2017-12-06	0.0649924672102
2017-12-07	0.0631406153584
2017-12-08	0.0622785463928
2017-12-09	0.0668868413237
2017-12-10	0.0694378617319
2017-12-11	0.0621118544059
2017-12-12	0.0576475686916
2017-12-13	0.0735845886609
2017-12-14	0.0682935833699
2017-12-15	0.0646525467453
2017-12-16	0.0600442518144
2017-12-17	0.0396360885491
2017-12-18	0.0394574054436
2017-12-19	0.0394574054436
2017-12-20	0.00969550068171
2017-12-21	0.00969550068171
2017-12-22	0.00696864111498
2017-12-23	0.00696864111498
2017-12-24	0.00696864111498
2017-12-25	0.00348432055749
2017-12-26	0.00348432055749
2017-12-27	0.00348432055749
2017-12-28	0.00724371905373
2017-12-29	0.00375939849624
2017-12-30	0.00375939849624
2017-12-31	0.00375939849624
2018-01-01	0.00375939849624
2018-01-02	0.00686498855835
2018-01-03	0.0294213795358
2018-01-04	0.0256619810396
2018-01-05	0.0333839887616
2018-01-06	0.0398774952551
2018-01-07	0.0627346381122
2018-01-08	0.072258447636
2018-01-09	0.0938781322992
2018-01-10	0.0835666392809
2018-01-11	0.0940196009534
2018-01-12	0.0862975932314
2018-01-13	0.0798040867379
2018-01-14	0.0569469438807
2018-01-15	0.0474231343569
2018-01-16	0.0226978596317
2018-01-17	0.0135585517346
2018-01-18	0.0146886016451
2018-01-19	0.0146886016451
2018-01-20	0.0146886016451
2018-01-21	0.0146886016451
2018-01-22	0.0146886016451
2018-01-23	0.0146886016451
2018-01-24	0.011583011583
2018-01-25	2.18079522694e-17
2018-01-26	0.003861003861
2018-01-27	0.003861003861
2018-01-28	0.003861003861
2018-01-29	0.003861003861
2018-01-30	0.00710775710776
2018-01-31	0.00710775710776
2018-02-01	0.0144337644338
2018-02-02	0.0164036643628
2018-02-03	0.0164036643628
2018-02-04	0.0302285491555
2018-02-05	0.0468398448365
2018-02-06	0.0511118885823
2018-02-07	0.0618261742966
2018-02-08	0.0614688080855
2018-02-09	0.0638011696016
2018-02-10	0.0638011696016
2018-02-11	0.0671191419518
2018-02-12	0.0582298539927
2018-02-13	0.0551753427145
2018-02-14	0.0643023268415
2018-02-15	0.0613019396948
