Date	CHF
2017-01-01	0.278705421563
2017-01-02	0.272582972583
2017-01-03	0.283405483405
2017-01-04	0.299278499278
2017-01-05	0.315262515263
2017-01-06	0.333936651584
2017-01-07	0.310127127774
2017-01-08	0.238698556346
2017-01-09	0.272031889679
2017-01-10	0.278834610767
2017-01-11	0.25978699172
2017-01-12	0.238455382153
2017-01-13	0.249259703882
2017-01-14	0.262865146058
2017-01-15	0.405722288916
2017-01-16	0.377150860344
2017-01-17	0.387354941977
2017-01-18	0.41372856835
2017-01-19	0.419797662655
2017-01-20	0.415716030002
2017-01-21	0.497348683063
2017-01-22	0.354491540206
2017-01-23	0.359253444968
2017-01-24	0.337484737485
2017-01-25	0.314285714286
2017-01-26	0.315419501134
2017-01-27	0.302232687947
2017-01-28	0.15937554509
2017-01-29	0.15937554509
2017-01-30	0.144494592709
2017-01-31	0.200634943586
2017-02-01	0.194862937814
2017-02-02	0.184121799253
2017-02-03	0.205100820232
2017-02-04	0.205100820232
2017-02-05	0.240815105947
2017-02-06	0.279505582137
2017-02-07	0.247174755069
2017-02-08	0.245010252905
2017-02-09	0.236363636364
2017-02-10	0.192857142857
2017-02-11	0.335714285714
2017-02-12	0.347619047619
2017-02-13	0.338095238095
2017-02-14	0.333333333333
2017-02-15	0.352380952381
2017-02-16	0.378571428571
2017-02-17	0.387755102041
2017-02-18	0.244897959184
2017-02-19	0.232993197279
2017-02-20	0.212755102041
2017-02-21	0.222278911565
2017-02-22	0.199829931973
2017-02-23	0.176020408163
2017-02-24	0.183503401361
2017-02-25	0.212074829932
2017-02-26	0.176360544218
2017-02-27	0.181059792338
2017-02-28	0.133440744719
2017-03-01	0.136842105263
2017-03-02	0.123236663086
2017-03-03	0.13276047261
2017-03-04	0.104189044039
2017-03-05	0.104189044039
2017-03-06	0.108843537415
2017-03-07	0.125650260104
2017-03-08	0.151291285745
2017-03-09	0.150015775541
2017-03-10	0.141357766883
2017-03-11	0.212786338312
2017-03-12	0.248500624026
2017-03-13	0.280813549196
2017-03-14	0.297620271885
2017-03-15	0.293282504389
2017-03-16	0.37278930711
2017-03-17	0.383828268149
2017-03-18	0.312399696721
2017-03-19	0.348113982435
2017-03-20	0.36001874434
2017-03-21	0.379976727533
2017-03-22	0.356841967556
2017-03-23	0.268406593407
2017-03-24	0.259222919937
2017-03-25	0.302426739927
2017-03-26	0.252426739927
2017-03-27	0.231593406593
2017-03-28	0.187611925112
2017-03-29	0.220794428883
2017-03-30	0.284896992985
2017-03-31	0.278944612033
2017-04-01	0.310523953171
2017-04-02	0.317666810314
2017-04-03	0.2819525246
2017-04-04	0.301793794441
2017-04-05	0.278159340659
2017-04-06	0.253826530612
2017-04-07	0.244086270872
2017-04-08	0.172657699443
2017-04-09	0.184562461348
2017-04-10	0.210661362447
2017-04-11	0.229892131678
2017-04-12	0.250725465011
2017-04-13	0.259074259074
2017-04-14	0.25690975691
2017-04-15	0.304528804529
2017-04-16	0.304528804529
2017-04-17	0.27842990343
2017-04-18	0.261078833447
2017-04-19	0.2420312144
2017-04-20	0.25664160401
2017-04-21	0.289974937343
2017-04-22	0.313784461153
2017-04-23	0.266165413534
2017-04-24	0.268716433942
2017-04-25	0.275078492936
2017-04-26	0.277119309262
2017-04-27	0.239420896564
2017-04-28	0.208252065395
2017-04-29	0.136823493966
2017-04-30	0.136823493966
2017-05-01	0.116415330701
2017-05-02	0.083448297734
2017-05-03	0.0956931956932
2017-05-04	0.10362970363
2017-05-05	0.0776556776557
2017-05-06	0.0776556776557
2017-05-07	0.0776556776557
2017-05-08	0.102865761689
2017-05-09	0.133543417367
2017-05-10	0.13150260104
2017-05-11	0.15531212485
2017-05-12	0.179121648659
2017-05-13	0.179121648659
2017-05-14	0.179121648659
2017-05-15	0.18962585034
2017-05-16	0.198979591837
2017-05-17	0.213108320251
2017-05-18	0.225013082156
2017-05-19	0.218010281035
2017-05-20	0.218010281035
2017-05-21	0.238418444301
