Date	Materials
2017-01-01	-0.149228214499
2017-01-02	-0.15022581646
2017-01-03	-0.122039348217
2017-01-04	-0.100249070545
2017-01-05	-0.103155321511
2017-01-06	-0.0833485635688
2017-01-07	-0.0069809659604
2017-01-08	0.0670994595832
2017-01-09	0.036992524056
2017-01-10	-0.021484886472
2017-01-11	-0.0557328239375
2017-01-12	-0.158096763849
2017-01-13	-0.0487812236132
2017-01-14	0.0127074536462
2017-01-15	0.00621096597044
2017-01-16	0.0228983427928
2017-01-17	0.0629017111445
2017-01-18	0.0153629209813
2017-01-19	0.0786636997396
2017-01-20	-0.0251269729979
2017-01-21	-0.0761272762333
2017-01-22	-0.0867109194923
2017-01-23	-0.143828148926
2017-01-24	-0.151876723879
2017-01-25	-0.151487585115
2017-01-26	-0.168768832304
2017-01-27	-0.13888394199
2017-01-28	-0.13940377937
2017-01-29	-0.140448122897
2017-01-30	-0.0817550501576
2017-01-31	-0.080146328402
2017-02-01	0.0187455894127
2017-02-02	0.100523614998
2017-02-03	0.0838144092809
2017-02-04	0.0300105576631
2017-02-05	0.0390586808774
2017-02-06	-0.00124210902281
2017-02-07	0.0117903619542
2017-02-08	-0.0854685292324
2017-02-09	-0.0467580467037
2017-02-10	-0.125666671396
2017-02-11	-0.126770733549
2017-02-12	-0.140618938311
2017-02-13	-0.224458540397
2017-02-14	-0.19928010089
2017-02-15	-0.228005378102
2017-02-16	-0.327866303057
2017-02-17	-0.289407030577
2017-02-18	-0.283084585293
2017-02-19	-0.260643892584
2017-02-20	-0.156379274984
2017-02-21	-0.105517002794
2017-02-22	-0.128832620814
2017-02-23	-0.10172794352
2017-02-24	-0.091975743708
2017-02-25	-0.0761844501055
2017-02-26	-0.0845942055519
2017-02-27	-0.159820055339
2017-02-28	-0.15448122914
2017-03-01	-0.0222429290292
2017-03-02	-0.0434711582484
2017-03-03	0.0568833458772
2017-03-04	0.0513233816762
2017-03-05	0.04656128387
2017-03-06	0.125855176528
2017-03-07	-0.0189144863253
2017-03-08	-0.0761348137445
2017-03-09	-0.0912997980018
2017-03-10	-0.167731079074
2017-03-11	-0.154882693695
2017-03-12	-0.167979085253
2017-03-13	-0.189849815756
2017-03-14	-0.145709883785
2017-03-15	-0.156326900728
2017-03-16	-0.236457763811
2017-03-17	-0.271756329986
2017-03-18	-0.237858670408
2017-03-19	-0.204088924128
2017-03-20	-0.0958706007246
2017-03-21	-0.0174797942122
2017-03-22	-0.0443396708662
2017-03-23	0.00137817705313
2017-03-24	-0.0510651890521
2017-03-25	-0.0582859381791
2017-03-26	-0.0569377133101
2017-03-27	-0.175405110391
2017-03-28	-0.270564329901
2017-03-29	-0.229514433086
2017-03-30	-0.126662074652
2017-03-31	-0.0819369666297
2017-04-01	-0.0550411828599
2017-04-02	-0.0539253574517
2017-04-03	0.0308701549496
2017-04-04	0.0894973741761
2017-04-05	0.0499533059124
2017-04-06	0.0444931015306
2017-04-07	0.0216685068405
2017-04-08	0.0376948816024
2017-04-09	0.0135646285157
2017-04-10	-0.0235478134199
2017-04-11	-0.0186387847625
2017-04-12	0.0627949405608
2017-04-13	-0.00678740940555
2017-04-14	0.0579540967602
2017-04-15	0.0282641559199
2017-04-16	0.0304473814255
2017-04-17	0.16922141635
2017-04-18	0.0606117419382
2017-04-19	0.0241096264667
2017-04-20	-0.0141250786671
2017-04-21	-0.0394523195115
2017-04-22	-0.00904237147536
2017-04-23	-0.0121595427151
2017-04-24	-0.222115035765
2017-04-25	-0.0590661809026
2017-04-26	0.0516779579172
2017-04-27	0.177275152406
2017-04-28	0.178822230731
2017-04-29	0.137385311392
2017-04-30	0.138417678198
2017-05-01	0.1554576036
2017-05-02	0.119143178599
2017-05-03	0.0161846997782
2017-05-04	-0.0113609913847
2017-05-05	-0.0923033593226
2017-05-06	-0.0746646607888
2017-05-07	-0.145137689919
2017-05-08	-0.159843332655
2017-05-09	-0.131740903435
2017-05-10	0.0227436094978
2017-05-11	0.0740130500664
2017-05-12	0.152993819109
2017-05-13	0.121485214544
2017-05-14	0.105936416868
2017-05-15	0.171696768069
2017-05-16	0.220784736747
2017-05-17	0.218771039601
2017-05-18	0.146782982178
2017-05-19	0.126613296935
2017-05-20	0.150351493443
2017-05-21	0.145934301884
2017-05-22	0.103321632261
2017-05-23	0.0443216707068
2017-05-24	0.00312685423253
2017-05-25	0.011212315544
2017-05-26	0.0261780125274
2017-05-27	0.0332505045044
2017-05-28	0.0560658256858
2017-05-29	-0.002268651381
2017-05-30	-0.034738891807
2017-05-31	-0.106215666406
2017-06-01	-0.0832587819271
2017-06-02	-0.0410645148383
2017-06-03	-0.03961220622
2017-06-04	-0.0125778088853
2017-06-05	0.0074271643131
2017-06-06	0.00490308923472
2017-06-07	0.020269585275
2017-06-08	0.0370136451661
2017-06-09	0.0527335836809
2017-06-10	0.0793075003476
2017-06-11	0.0786654608971
2017-06-12	0.0590384055385
2017-06-13	0.0437497596503
2017-06-14	0.0360824547877
2017-06-15	0.036979235724
2017-06-16	0.0176109548377
2017-06-17	-0.0202218955231
2017-06-18	-0.0333623130451
2017-06-19	0.0939059567206
2017-06-20	0.141131044664
2017-06-21	0.153639135038
2017-06-22	0.147949513321
2017-06-23	0.171842183971
2017-06-24	0.20157511458
2017-06-25	0.202933730509
2017-06-26	0.11511471592
2017-06-27	0.134240280854
2017-06-28	0.113549635085
2017-06-29	0.0711375835187
2017-06-30	0.0951918278026
2017-07-01	0.0480798009596
2017-07-02	0.0474118455004
2017-07-03	0.143317303182
2017-07-04	0.0954199004248
2017-07-05	0.150765639956
2017-07-06	0.169375093732
2017-07-07	0.108251225547
2017-07-08	0.141073550931
2017-07-09	0.202098707203
2017-07-10	0.108932107728
2017-07-11	0.179335942014
2017-07-12	0.195340989887
2017-07-13	0.222736183231
2017-07-14	0.215057582274
2017-07-15	0.183760750157
2017-07-16	0.113446764293
2017-07-17	0.134618158844
2017-07-18	0.0969448227865
2017-07-19	0.0353472014008
2017-07-20	0.0328322992718
2017-07-21	0.0491637811392
2017-07-22	0.0276514582563
2017-07-23	0.051097732627
2017-07-24	0.0626467033653
2017-07-25	0.0760372072208
2017-07-26	0.11080334848
2017-07-27	0.145437873427
2017-07-28	0.111414561885
2017-07-29	0.112057628921
2017-07-30	0.155610912713
2017-07-31	0.146442765521
2017-08-01	0.271956126512
2017-08-02	0.287706191176
2017-08-03	0.251032966721
2017-08-04	0.294107172444
2017-08-05	0.277716919372
2017-08-06	0.264956510936
2017-08-07	0.300877269759
2017-08-08	0.141358189046
2017-08-09	0.100619625124
2017-08-10	0.0793808970293
2017-08-11	0.083284592868
2017-08-12	0.118200262243
2017-08-13	0.12602506094
2017-08-14	0.12747025403
2017-08-15	0.202307811888
2017-08-16	0.226893874545
2017-08-17	0.242949743945
2017-08-18	0.183997209927
2017-08-19	0.136149579243
2017-08-20	0.102482800671
2017-08-21	0.0404579464001
2017-08-22	-0.0234070328367
2017-08-23	-0.024983873213
2017-08-24	0.00739635859948
2017-08-25	0.0161990611897
2017-08-26	0.010435399017
2017-08-27	0.0205250367047
2017-08-28	-0.0179123663876
2017-08-29	-0.0459863596786
2017-08-30	-0.0428689654646
2017-08-31	-0.0974912577281
2017-09-01	-0.0420347015114
2017-09-02	-0.033289960626
2017-09-03	-0.0532745248235
2017-09-04	0.0115179131745
2017-09-05	0.0416047504809
2017-09-06	0.0300949169434
2017-09-07	0.0387546424233
2017-09-08	0.0587518759054
2017-09-09	0.0576292842066
2017-09-10	0.0424726373668
2017-09-11	0.0287584254316
2017-09-12	0.0385861638525
2017-09-13	0.00024325619924
2017-09-14	0.0541498569073
2017-09-15	0.0348593200166
2017-09-16	0.059199198588
2017-09-17	0.0725972238916
2017-09-18	0.0602850284987
2017-09-19	0.0780246272556
2017-09-20	0.107727538943
2017-09-21	0.0436840464006
2017-09-22	0.0223240657703
2017-09-23	-0.0331749308963
2017-09-24	0.00263501442132
2017-09-25	0.125544680612
2017-09-26	0.0934603486208
2017-09-27	0.112053305737
2017-09-28	0.0702511482418
2017-09-29	0.0279107425109
2017-09-30	0.0860197364871
2017-10-01	0.0655202317533
2017-10-02	-0.0508801575279
2017-10-03	0.0444099692677
2017-10-04	0.0699977211282
2017-10-05	0.122442578442
2017-10-06	0.203220798058
2017-10-07	0.182980921274
2017-10-08	0.171394082881
2017-10-09	0.0915128676798
2017-10-10	-0.0153057532352
2017-10-11	-0.0621199268191
2017-10-12	-0.0554223061508
2017-10-13	-0.0567999508934
2017-10-14	-0.0849787308971
2017-10-15	-0.0716117665302
2017-10-16	-0.0348412905638
2017-10-17	-0.157893272056
2017-10-18	-0.0783650275172
2017-10-19	-0.107522368099
2017-10-20	-0.179155237168
2017-10-21	-0.165028127644
2017-10-22	-0.17665009838
2017-10-23	-0.0843352497317
2017-10-24	0.0847929118952
2017-10-25	-0.0679954859089
2017-10-26	-0.0760816929112
2017-10-27	-0.0086483420043
2017-10-28	-0.0174454093512
2017-10-29	-0.00528783712902
2017-10-30	-0.138575412543
2017-10-31	-0.0738204279028
2017-11-01	-0.122966219988
2017-11-02	-0.0527589693798
2017-11-03	-0.150894437525
2017-11-04	-0.136385733035
2017-11-05	-0.136619215281
2017-11-06	-0.075035903997
2017-11-07	-0.274787738409
2017-11-08	-0.109614318823
2017-11-09	-0.00529598534206
2017-11-10	0.168813147466
2017-11-11	0.073453079548
2017-11-12	0.0789825617146
2017-11-13	0.0773752488459
