Date	US
2017-01-01	-1.18095826365
2017-01-02	-1.20362160807
2017-01-03	-1.37098999706
2017-01-04	-1.29045339927
2017-01-05	-1.25651268523
2017-01-06	-1.25190510188
2017-01-07	-1.38644328238
2017-01-08	-1.25947925154
2017-01-09	-1.03622303197
2017-01-10	-0.750643679725
2017-01-11	-0.749552861685
2017-01-12	-1.02690335792
2017-01-13	-1.04377888733
2017-01-14	-0.884239747497
2017-01-15	-1.03685321878
2017-01-16	-0.98786207127
2017-01-17	-1.27530809035
2017-01-18	-1.3449117875
2017-01-19	-0.939592616803
2017-01-20	-0.886997407122
2017-01-21	-0.859452093376
2017-01-22	-0.876416392339
2017-01-23	-0.746846073613
2017-01-24	-0.504842113328
2017-01-25	-0.535958373729
2017-01-26	-0.771844062779
2017-01-27	-0.797825382476
2017-01-28	-0.650363993571
2017-01-29	-0.633443490992
2017-01-30	-0.86083537999
2017-01-31	-1.02642951978
2017-02-01	-0.924530693376
2017-02-02	-0.856090301343
2017-02-03	-0.811880994265
2017-02-04	-0.91821732811
2017-02-05	-0.803423421948
2017-02-06	-0.739943816658
2017-02-07	-0.705962511013
2017-02-08	-0.464157798981
2017-02-09	-0.60175186293
2017-02-10	-0.730488110932
2017-02-11	-0.864639275112
2017-02-12	-0.93242732886
2017-02-13	-0.800505242278
2017-02-14	-0.83606709619
2017-02-15	-0.987781153857
2017-02-16	-0.811037263968
2017-02-17	-0.607116751838
2017-02-18	-0.720593520124
2017-02-19	-0.63050070997
2017-02-20	-0.724230998633
2017-02-21	-0.627841928481
2017-02-22	-0.685742530109
2017-02-23	-0.595068106612
2017-02-24	-0.800842670545
2017-02-25	-0.70034419573
2017-02-26	-0.553371858812
2017-02-27	-0.644758121498
2017-02-28	-0.615432471918
2017-03-01	-0.506127510196
2017-03-02	-0.623752834642
2017-03-03	-0.637559367179
2017-03-04	-0.711911463715
2017-03-05	-0.656406542868
2017-03-06	-0.673421488828
2017-03-07	-0.796538920709
2017-03-08	-1.14750541646
2017-03-09	-1.22680872248
2017-03-10	-1.07981066733
2017-03-11	-1.01350172842
2017-03-12	-1.08054956026
2017-03-13	-0.827640815223
2017-03-14	-0.846925286086
2017-03-15	-0.737794918733
2017-03-16	-0.805798798791
2017-03-17	-0.68427886749
2017-03-18	-0.515456052935
2017-03-19	-0.467718412197
2017-03-20	-0.824380307122
2017-03-21	-0.722544384855
2017-03-22	-0.785166747513
2017-03-23	-0.757828284553
2017-03-24	-0.871663678504
2017-03-25	-1.08640668626
2017-03-26	-1.33972639032
2017-03-27	-1.25442568116
2017-03-28	-1.25197041991
2017-03-29	-1.12266744431
2017-03-30	-0.969240482466
2017-03-31	-1.13638421807
2017-04-01	-1.11089227169
2017-04-02	-0.986259827443
2017-04-03	-0.919657715512
2017-04-04	-0.955450217338
2017-04-05	-1.10955248259
2017-04-06	-1.36727375194
2017-04-07	-1.26414913229
2017-04-08	-1.24926679709
2017-04-09	-1.1305819602
2017-04-10	-1.16216146929
2017-04-11	-1.15277792509
2017-04-12	-1.03358010501
2017-04-13	-0.744824625827
2017-04-14	-0.532898648412
2017-04-15	-0.468914501105
2017-04-16	-0.539301711869
2017-04-17	-0.516876450087
2017-04-18	-0.611961430259
2017-04-19	-0.498658874586
2017-04-20	-0.548274086158
2017-04-21	-0.853438399589
2017-04-22	-0.536065268361
2017-04-23	-0.52418589325
2017-04-24	-0.496140835058
2017-04-25	-0.309145633755
2017-04-26	-0.215015938773
2017-04-27	-0.355545738892
2017-04-28	-0.151458637661
2017-04-29	-0.572107574591
2017-04-30	-0.786372746882
2017-05-01	-0.781091349418
2017-05-02	-0.944847820211
2017-05-03	-1.31179120407
2017-05-04	-1.17381709107
2017-05-05	-1.35619215472
2017-05-06	-1.21321054629
2017-05-07	-1.06493846569
2017-05-08	-1.07650973364
2017-05-09	-1.02909007789
2017-05-10	-0.993539321969
2017-05-11	-1.14106357742
