Date	USD
2017-01-01	0.0415999116951
2017-01-02	0.200401037989
2017-01-03	0.158092834348
2017-01-04	0.104148699944
2017-01-05	0.208581395933
2017-01-06	0.118715798485
2017-01-07	0.182148375729
2017-01-08	0.255886138397
2017-01-09	0.327138703361
2017-01-10	0.335312973026
2017-01-11	0.208046804339
2017-01-12	0.24052395893
2017-01-13	0.334338318834
2017-01-14	0.631142529122
2017-01-15	0.448203314049
2017-01-16	0.775632780767
2017-01-17	0.757563224356
2017-01-18	0.653167430303
2017-01-19	0.518957673945
2017-01-20	0.247366217276
2017-01-21	-0.25628435732
2017-01-22	0.0472879474729
2017-01-23	-0.328122297144
2017-01-24	-0.24048008604
2017-01-25	0.0384579242304
2017-01-26	0.271230949719
2017-01-27	0.218344914327
2017-01-28	0.533710064826
2017-01-29	0.390475759044
2017-01-30	0.356514474594
2017-01-31	0.409150440717
2017-02-01	0.357221496372
2017-02-02	0.0964825932549
2017-02-03	0.16305217219
2017-02-04	-0.0148842127174
2017-02-05	-0.162573033282
2017-02-06	-0.248897065444
2017-02-07	-0.322393747936
2017-02-08	-0.513122464359
2017-02-09	-0.211203403924
2017-02-10	-0.228787739249
2017-02-11	-0.183926323232
2017-02-12	-0.0151264320599
2017-02-13	-0.104350210017
2017-02-14	-0.241601046155
2017-02-15	0.0868707291538
2017-02-16	0.0279801306954
2017-02-17	0.115037052254
2017-02-18	0.281046841431
2017-02-19	0.237287263269
2017-02-20	0.466594897133
2017-02-21	0.401834701421
2017-02-22	0.177205091426
2017-02-23	-0.0596489552319
2017-02-24	-0.237945459834
2017-02-25	-0.456348733935
2017-02-26	-0.279211867721
2017-02-27	-0.317805385516
2017-02-28	-0.184267679664
2017-03-01	-0.245284604226
2017-03-02	-0.230034681462
2017-03-03	-0.041390846594
2017-03-04	0.237473412778
2017-03-05	0.210649423097
2017-03-06	0.0602857599742
2017-03-07	-0.00988696941893
2017-03-08	0.0152983793347
2017-03-09	0.156544032334
2017-03-10	0.0919444146035
2017-03-11	-0.00749638976618
2017-03-12	-0.122974573562
2017-03-13	0.13287995144
2017-03-14	0.234650169581
2017-03-15	0.294640750878
2017-03-16	0.209221415572
2017-03-17	0.114439461995
2017-03-18	-0.0873349267136
2017-03-19	-0.216687894676
2017-03-20	-0.36035109526
2017-03-21	-0.423483510502
2017-03-22	-0.392656835861
2017-03-23	-0.24443872419
2017-03-24	-0.203096835703
2017-03-25	-0.184701692065
2017-03-26	-0.109314287853
2017-03-27	-0.235083341442
2017-03-28	-0.101591457185
2017-03-29	-0.212808218728
2017-03-30	-0.304715389921
2017-03-31	-0.239972362165
2017-04-01	-0.0477393250286
2017-04-02	-0.13817530801
2017-04-03	-0.0287614619093
2017-04-04	0.139827808556
2017-04-05	0.123173754453
2017-04-06	0.194816445259
2017-04-07	0.310681558429
