Date	Communication Services
2017-01-01	0.00919358391551
2017-01-02	0.00919358391551
2017-01-03	0.0102434526819
2017-01-04	0.00950528651177
2017-01-05	0.0102378872444
2017-01-06	0.00926701345796
2017-01-07	0.00926701345796
2017-01-08	0.00926701345796
2017-01-09	0.00952743012463
2017-01-10	0.00749139408859
2017-01-11	0.00739755024475
2017-01-12	0.00679148963869
2017-01-13	0.00673383945997
2017-01-14	0.00567000967274
2017-01-15	0.00538015460028
2017-01-16	0.00538015460028
2017-01-17	0.00538015460028
2017-01-18	0.00585977090723
2017-01-19	0.00625192776998
2017-01-20	0.00592830317451
2017-01-21	0.00477887788715
2017-01-22	0.00477887788715
2017-01-23	0.00584270767438
2017-01-24	0.00708881359339
2017-01-25	0.00955794939586
2017-01-26	0.0105783575591
2017-01-27	0.0110169540503
2017-01-28	0.0110169540503
2017-01-29	0.0125321055655
2017-01-30	0.0125321055655
2017-01-31	0.0128722416199
2017-02-01	0.0128722416199
2017-02-02	0.0118223728535
2017-02-03	0.0120728791961
2017-02-04	0.0113402784635
2017-02-05	0.0113402784635
2017-02-06	0.0118164689397
2017-02-07	0.0128917377569
2017-02-08	0.0136414221004
2017-02-09	0.0134191998781
2017-02-10	0.0133236497826
2017-02-11	0.0157046021635
2017-02-12	0.0154221162878
2017-02-13	0.0166125924783
2017-02-14	0.0166125924783
2017-02-15	0.0166125924783
2017-02-16	0.0166125924783
2017-02-17	0.0165394802364
2017-02-18	0.0161473233736
2017-02-19	0.0161473233736
2017-02-20	0.0161473233736
2017-02-21	0.016820724047
2017-02-22	0.0172383757413
2017-02-23	0.0159922698223
2017-02-24	0.0135231340198
2017-02-25	0.0125027258566
2017-02-26	0.0120641293653
2017-02-27	0.0128771374954
2017-02-28	0.0117165959093
2017-03-01	0.0117165959093
2017-03-02	0.0123023857808
2017-03-03	0.0123023857808
2017-03-04	0.0123023857808
2017-03-05	0.0117374140294
2017-03-06	0.0123326521247
2017-03-07	0.013285033077
2017-03-08	0.0141977314897
