Date	Energy
2017-01-01	0.0623154282907
2017-01-02	0.0691802071139
2017-01-03	0.073899150481
2017-01-04	0.162764617808
2017-01-05	0.197330081966
2017-01-06	0.195083673682
2017-01-07	0.103889010787
2017-01-08	0.101514411868
2017-01-09	0.110605753562
2017-01-10	0.0582263808682
2017-01-11	-0.0919098073383
2017-01-12	-0.202171261865
2017-01-13	-0.262280095202
2017-01-14	-0.294253923245
2017-01-15	-0.310743337509
2017-01-16	-0.338363178355
2017-01-17	-0.370948259201
2017-01-18	-0.333784414026
2017-01-19	-0.424663007899
2017-01-20	-0.378902361638
2017-01-21	-0.368414051897
2017-01-22	-0.394830026928
2017-01-23	-0.371884197593
2017-01-24	-0.326436871281
2017-01-25	-0.352575163863
2017-01-26	-0.312631929878
2017-01-27	-0.314572183587
2017-01-28	-0.31263990257
2017-01-29	-0.297184232885
2017-01-30	-0.243535642568
2017-01-31	-0.215593881183
2017-02-01	-0.129835206979
2017-02-02	-0.09121622625
2017-02-03	-0.0367704081205
2017-02-04	-0.0536832128458
2017-02-05	0.0219776001302
2017-02-06	0.0326493283551
2017-02-07	-0.0799492611475
2017-02-08	-0.19746827233
2017-02-09	-0.212701082362
2017-02-10	-0.218412357732
2017-02-11	-0.226886314806
2017-02-12	-0.360854168505
2017-02-13	-0.297381751579
2017-02-14	-0.245875571908
2017-02-15	-0.470925648202
2017-02-16	-0.443857562593
2017-02-17	-0.296460088309
2017-02-18	-0.290120556857
2017-02-19	-0.272736579688
2017-02-20	-0.277187161921
2017-02-21	-0.269013774216
2017-02-22	-0.0822546892345
2017-02-23	0.194004234936
2017-02-24	-0.451812430768
2017-02-25	-0.438203088552
2017-02-26	-0.438203364896
2017-02-27	-0.452312732976
2017-02-28	-0.449773634458
2017-03-01	-0.451361595204
2017-03-02	-0.453407743333
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	-0.443760023792
2017-03-08	-0.560887348301
2017-03-09	-0.462213575754
2017-03-10	-0.353102332341
2017-03-11	-0.355911784507
2017-03-12	-0.388229188107
2017-03-13	-0.387358640613
2017-03-14	-0.348354760446
2017-03-15	-0.261321473088
2017-03-16	-0.128024031218
2017-03-17	-0.147970075579
2017-03-18	-0.151005708218
2017-03-19	-0.117558436127
2017-03-20	-0.138036997428
2017-03-21	-0.152329579637
2017-03-22	-0.060460037326
2017-03-23	-0.164217524293
2017-03-24	-0.219299477971
2017-03-25	-0.220640776903
2017-03-26	-0.219101495922
2017-03-27	
2017-03-28	-0.310802204652
2017-03-29	-0.41726770462
2017-03-30	-0.401032345793
2017-03-31	-0.40016378074
2017-04-01	-0.39323066942
2017-04-02	-0.402058260731
2017-04-03	-0.343808430885
2017-04-04	-0.344196046702
2017-04-05	-0.255296642456
2017-04-06	-0.204877417183
2017-04-07	-0.205588758062
2017-04-08	-0.223328682508
2017-04-09	-0.222562327335
