Date	France
2017-01-01	0.42027176193
2017-01-02	0.140716869984
2017-01-03	-0.216529111257
2017-01-04	-0.432581022209
2017-01-05	-0.348283015026
2017-01-06	-0.496458491773
2017-01-07	-0.315704741349
2017-01-08	-1.25647974426
2017-01-09	-1.26105052662
2017-01-10	-0.913054209369
2017-01-11	-1.02805052976
2017-01-12	-0.929562054718
2017-01-13	-0.929317135552
2017-01-14	-1.52764478221
2017-01-15	-0.575212621769
2017-01-16	-0.615986518325
2017-01-17	-0.930222702576
2017-01-18	-0.848762746354
2017-01-19	-0.991603003561
2017-01-20	-1.119114913
2017-01-21	-0.156415609624
2017-01-22	-0.517903105666
2017-01-23	-0.246675729341
2017-01-24	0.101354163718
2017-01-25	-0.262709499367
2017-01-26	-0.301619976145
2017-01-27	-0.243161571938
2017-01-28	-0.7331741182
2017-01-29	-1.33418933083
2017-01-30	-1.36192696054
2017-01-31	-1.81439481186
2017-02-01	-1.30393777826
2017-02-02	-1.27398812763
2017-02-03	-1.48580859522
2017-02-04	-1.77333795001
2017-02-05	-0.732407265405
2017-02-06	-0.489108900783
2017-02-07	-0.294813517463
2017-02-08	-0.211703701696
2017-02-09	-0.211250455722
2017-02-10	0.515121171213
2017-02-11	1.12319882177
2017-02-12	1.07343121797
2017-02-13	0.863010714948
2017-02-14	0.85503918799
2017-02-15	0.582302851829
2017-02-16	0.789585080637
2017-02-17	0.385574978942
2017-02-18	0.390457438721
2017-02-19	-0.159470744377
2017-02-20	-0.360751745393
2017-02-21	-0.288634019569
2017-02-22	-0.482438426481
2017-02-23	-0.527931991596
2017-02-24	-0.394588563916
2017-02-25	-0.38124446415
2017-02-26	0.0151442313968
2017-02-27	0.0643803248877
2017-02-28	-0.117820961737
2017-03-01	0.165313503406
2017-03-02	-0.307685099494
2017-03-03	-0.332667474274
2017-03-04	-0.491354107994
2017-03-05	-0.14948280685
2017-03-06	-0.309892374237
2017-03-07	-0.3130260031
2017-03-08	-0.558142424667
2017-03-09	-0.289452179579
2017-03-10	-0.242898809131
2017-03-11	-0.36983565984
2017-03-12	-0.833634882024
2017-03-13	-0.855330303421
2017-03-14	-0.777178779782
2017-03-15	-0.597117708821
2017-03-16	-0.691322264612
2017-03-17	-0.817582936073
2017-03-18	-0.491624101006
2017-03-19	-1.10141212839
2017-03-20	-1.09427868492
2017-03-21	-1.04852374797
2017-03-22	-1.07587269462
2017-03-23	-0.728331037535
2017-03-24	-0.634374024471
2017-03-25	-0.518534425339
2017-03-26	0.0584721011873
2017-03-27	0.272201148464
2017-03-28	0.176336600216
2017-03-29	0.302557218193
2017-03-30	-0.163549370712
2017-03-31	-0.22166056425
2017-04-01	-0.226653584322
2017-04-02	-0.520492171653
2017-04-03	-0.51493060714
2017-04-04	-0.331038062939
2017-04-05	-0.269299550023
2017-04-06	-0.350892851693
2017-04-07	-0.491403479298
2017-04-08	-1.03493705421
2017-04-09	-1.21073639493
2017-04-10	-1.35999127718
2017-04-11	-1.66165538865
2017-04-12	-1.24835546165
2017-04-13	-0.911337736718
2017-04-14	-0.0592553750945
2017-04-15	0.468961187707
2017-04-16	1.16280039548
2017-04-17	1.22764057769
2017-04-18	1.50179350314
2017-04-19	1.3662544257
2017-04-20	1.41716554931
2017-04-21	0.460303848492
2017-04-22	0.324056909916
2017-04-23	-0.189734350191
2017-04-24	0.225427134467
2017-04-25	0.216298608609
2017-04-26	-0.7792712242
2017-04-27	-0.760379397422
2017-04-28	-0.479999589495
2017-04-29	-0.321076886588
2017-04-30	-0.535144336859
2017-05-01	-0.521705826442
2017-05-02	-0.718861132133
2017-05-03	-0.346300939816
2017-05-04	-0.288888418321
2017-05-05	-0.536612479377
2017-05-06	-0.774423445343
2017-05-07	-0.478585491907
2017-05-08	-0.499289364156
2017-05-09	-0.615781253048
2017-05-10	-0.460709418263
2017-05-11	-0.471800541135
2017-05-12	-0.373160203597
2017-05-13	-0.15726915969
2017-05-14	0.101200998739
2017-05-15	-0.337431790131
2017-05-16	0.14728459225
2017-05-17	0.227851675699
2017-05-18	0.396545398576
2017-05-19	0.656775998533
2017-05-20	0.192911206843
2017-05-21	0.65874876945
2017-05-22	1.10418272914
2017-05-23	0.916870222986
2017-05-24	1.12560968578
2017-05-25	0.92732660336
2017-05-26	0.868458628137
2017-05-27	0.6938766538
2017-05-28	-0.243305739066
2017-05-29	-0.269788677255
2017-05-30	-0.476834052317
2017-05-31	-0.80391986314
2017-06-01	-0.676465607731
2017-06-02	-0.839649882914
2017-06-03	0.0706591376631
2017-06-04	0.349578551336
2017-06-05	0.278339598545
2017-06-06	0.21483631003
2017-06-07	0.131731890009
2017-06-08	0.173807789718
2017-06-09	0.317439297646
2017-06-10	-0.238681796926
2017-06-11	-0.316203725901
2017-06-12	-0.534137425034
2017-06-13	-0.385987564125
2017-06-14	-0.458013613258
2017-06-15	-0.889123869446
2017-06-16	-1.229261935
2017-06-17	-1.47341344504
2017-06-18	-1.91193432172
2017-06-19	-1.86143161675
2017-06-20	-1.64123398399
2017-06-21	-1.54110280877
2017-06-22	-1.5266181021
2017-06-23	-1.43739803163
2017-06-24	-1.10883949784
2017-06-25	-0.563666718331
2017-06-26	-0.780386424277
2017-06-27	-1.03658419998
2017-06-28	-0.827288060552
2017-06-29	-0.720852886139
2017-06-30	-0.679657218913
2017-07-01	-0.863314577027
2017-07-02	-1.08257762046
2017-07-03	-0.676077831578
2017-07-04	-0.715155653753
2017-07-05	-0.820387134123
2017-07-06	-0.773221114732
2017-07-07	-0.864642919985
2017-07-08	-0.966694705969
2017-07-09	-0.670491638014
2017-07-10	-0.905439316685
2017-07-11	-0.75239536566
2017-07-12	-0.858753534568
2017-07-13	-0.873187634991
2017-07-14	-0.80728690575
2017-07-15	-1.14573165264
2017-07-16	-1.03457317946
2017-07-17	-1.12161873299
2017-07-18	-1.09390660132
2017-07-19	-1.15960802288
2017-07-20	-1.15833568137
2017-07-21	-0.867659117315
2017-07-22	-0.132437511265
2017-07-23	-0.611048742746
2017-07-24	-0.615759888791
2017-07-25	-0.699290318351
2017-07-26	-0.334015773857
2017-07-27	-0.270088852034
2017-07-28	-0.410496752252
2017-07-29	-0.299395212362
2017-07-30	0.0103945559319
2017-07-31	0.254821914145
2017-08-01	-0.025409577651
2017-08-02	-0.263678082865
2017-08-03	-0.55118628092
2017-08-04	-0.847202276859
2017-08-05	-1.57295958352
2017-08-06	-2.30924295288
2017-08-07	-2.33586001707
2017-08-08	-1.90840168119
2017-08-09	-1.94026081605
2017-08-10	-1.71424051775
2017-08-11	-1.73194776972
2017-08-12	-1.52038934039
2017-08-13	-0.468948109646
2017-08-14	-0.53222203385
2017-08-15	-0.502754935805
2017-08-16	-0.657199448882
2017-08-17	-0.75884770751
2017-08-18	-0.509848304806
2017-08-19	-0.422967567216
2017-08-20	-0.621541074898
2017-08-21	-0.859291149934
2017-08-22	-0.767980410033
2017-08-23	-0.813392094994
2017-08-24	-1.03029452419
2017-08-25	-1.34745623356
2017-08-26	-1.84050153495
2017-08-27	-2.06794135684
2017-08-28	-1.91494310387
2017-08-29	-1.98742793751
2017-08-30	-2.02870339594
2017-08-31	-1.69452364822
2017-09-01	-1.72751136276
2017-09-02	-1.9582089294
2017-09-03	-2.5022971743
2017-09-04	-2.34138991757
2017-09-05	-2.5544551915
2017-09-06	-2.49607208399
2017-09-07	-2.69394083052
2017-09-08	-2.87504217375
2017-09-09	-3.18743880622
2017-09-10	-3.26773923127
2017-09-11	-3.51097973162
2017-09-12	-2.7138138374
2017-09-13	-2.73225959825
2017-09-14	-2.62828618944
2017-09-15	-2.37654298811
2017-09-16	-1.15500896595
2017-09-17	-0.145683274181
2017-09-18	-0.374880154824
2017-09-19	-1.570598592
2017-09-20	-1.53514991585
2017-09-21	-1.50597615613
2017-09-22	-1.43842261571
2017-09-23	-2.06631440515
2017-09-24	-1.71172127705
2017-09-25	-1.79500897384
2017-09-26	-1.53833118924
2017-09-27	-1.50032238686
2017-09-28	-1.59725621206
2017-09-29	-1.41108532658
2017-09-30	-1.384352805
2017-10-01	-1.58957258326
2017-10-02	-1.39218561624
2017-10-03	-1.17457054789
2017-10-04	-1.18592466714
2017-10-05	-0.854235704081
2017-10-06	-1.04897995456
2017-10-07	-0.408075472861
2017-10-08	-0.0523695555106
2017-10-09	0.311399429015
2017-10-10	0.138648831064
2017-10-11	-0.0220956228791
2017-10-12	-0.50167933298
2017-10-13	-0.276561622688
2017-10-14	-0.451879929664
2017-10-15	-0.74923487948
2017-10-16	-0.63232537627
2017-10-17	-0.676288984454
2017-10-18	-0.0359090629547
2017-10-19	0.207343841202
2017-10-20	0.0110400942488
2017-10-21	-0.124699006298
2017-10-22	-0.28082905762
2017-10-23	-0.713013705553
2017-10-24	-0.648680977265
2017-10-25	-0.814133995521
