Date	Consumer Staples
2017-01-01	0.00388154915119
2017-01-02	0.00448760975725
2017-01-03	0.00464687078608
2017-01-04	0.00476102603722
2017-01-05	0.0047498741485
2017-01-06	0.0048632528333
2017-01-07	0.00462515759521
2017-01-08	0.004525951246
2017-01-09	0.00480528085494
2017-01-10	0.00508124309169
2017-01-11	0.00520424093464
2017-01-12	0.00546670812624
2017-01-13	0.00536021185361
2017-01-14	0.00513946130173
2017-01-15	0.00513946130173
2017-01-16	0.00509459605219
2017-01-17	0.00539854741997
2017-01-18	0.00500523375232
2017-01-19	0.00471870080103
2017-01-20	0.00471870080103
2017-01-21	0.00471870080103
2017-01-22	0.00432807580103
2017-01-23	0.00489113886409
2017-01-24	0.00502719328586
2017-01-25	0.00559943935167
2017-01-26	0.00540146465038
2017-01-27	0.00542177080471
2017-01-28	0.00542177080471
2017-01-29	0.00542177080471
2017-01-30	0.00542177080471
2017-01-31	0.00542177080471
2017-02-01	0.00496451972246
2017-02-02	0.00420599129436
2017-02-03	0.00474224254729
2017-02-04	0.00464153761274
2017-02-05	0.00452815892794
2017-02-06	0.00452815892794
2017-02-07	0.00452815892794
2017-02-08	0.0045231777415
2017-02-09	0.0040003019245
2017-02-10	0.00375338834426
2017-02-11	0.00349092115265
2017-02-12	0.0039413716031
2017-02-13	0.0039413716031
2017-02-14	0.00407798362496
2017-02-15	0.00401906518621
2017-02-16	0.00398501935149
2017-02-17	0.00413862918252
2017-02-18	0.00413862918252
2017-02-19	0.00413862918252
2017-02-20	0.00490198796115
2017-02-21	0.0050263660706
2017-02-22	0.00459557813981
2017-02-23	0.00445952371805
2017-02-24	0.00449059590261
2017-02-25	0.0041594700748
2017-02-26	0.00398764876896
2017-02-27	0.00398764876896
2017-02-28	0.00427133671222
2017-03-01	0.00443314900995
2017-03-02	0.00458064163532
2017-03-03	0.00443183211151
2017-03-04	0.00429849877818
2017-03-05	0.00531475894078
2017-03-06	0.00551556215363
2017-03-07	0.00705617840013
2017-03-08	0.00718845353241
2017-03-09	0.00732125565724
2017-03-10	0.00722905659722
2017-03-11	0.00722905659722
2017-03-12	0.00722905659722
2017-03-13	0.00754803586357
2017-03-14	0.00810333253955
2017-03-15	0.00810333253955
2017-03-16	0.0087009349083
2017-03-17	0.00855409203018
2017-03-18	0.00828418649711
2017-03-19	0.00813057666609
2017-03-20	0.00813057666609
2017-03-21	0.00855251759436
2017-03-22	0.00794492205561
2017-03-23	0.00794974291256
2017-03-24	0.00796694461138
2017-03-25	0.010633611278
2017-03-26	0.0100302930277
2017-03-27	0.0100302930277
2017-03-28	0.010216512767
2017-03-29	0.010704317645
2017-03-30	0.0104206297017
2017-03-31	0.0104370705234
2017-04-01	0.0102895778981
2017-04-02	0.0102895778981
2017-04-03	0.0108482371159
2017-04-04	0.00955610228449
2017-04-05	0.00954256498924
2017-04-06	0.00827972652052
2017-04-07	0.00848415172494
2017-04-08	0.00835134960011
2017-04-09	0.00816920023763
2017-04-10	0.00947273841268
2017-04-11	0.00965099153211
2017-04-12	0.00933201226576
2017-04-13	0.00850078520913
2017-04-14	0.00850078520913
2017-04-15	0.00776657081853
2017-04-16	0.00968964774161
2017-04-17	0.00968964774161
2017-04-18	0.00968964774161
2017-04-19	0.00968964774161
2017-04-20	0.00926770681334
2017-04-21	0.00931396377548
2017-04-22	0.00918476480907
2017-04-23	0.00903528797798
2017-04-24	0.00652366007101
2017-04-25	0.00670287154054
2017-04-26	0.00670287154054
2017-04-27	0.00651665180125
2017-04-28	0.00621932311367
2017-04-29	0.00621932311367
2017-04-30	0.00604106999425
2017-05-01	0.00655653391177
2017-05-02	0.00669959542822
2017-05-03	0.00629597497004
2017-05-04	0.00592144313483
2017-05-05	0.00573417721723
2017-05-06	0.00545639943945
2017-05-07	0.00511969910275
2017-05-08	0.00511969910275
2017-05-09	0.00511969910275
2017-05-10	0.00422432419301
2017-05-11	0.00421527581131
2017-05-12	0.00453890040678
2017-05-13	0.00436438033697
2017-05-14	0.00575326922586
2017-05-15	0.00621409871895
2017-05-16	0.00429102179587
2017-05-17	0.00461464639134
2017-05-18	0.00475894653564
2017-05-19	0.00491767669437
2017-05-20	0.00491767669437
2017-05-21	0.0054908502908
2017-05-22	0.0056488281739
2017-05-23	0.00580908458415
2017-05-24	0.00622384639426
2017-05-25	0.00604463492473
2017-05-26	0.00604463492473
2017-05-27	0.00604463492473
2017-05-28	0.00585415873425
2017-05-29	0.00585415873425
2017-05-30	0.00585415873425
2017-05-31	0.00573239560413
2017-06-01	0.00604804968401
2017-06-02	0.00626065798314
2017-06-03	0.00675817042095
2017-06-04	0.00675817042095
2017-06-05	0.00675817042095
2017-06-06	0.00726068298377
2017-06-07	0.00726068298377
2017-06-08	0.00741358818254
2017-06-09	0.00720744511926
2017-06-10	0.00703824038153
2017-06-11	0.00671461578606
2017-06-12	0.00729432593098
2017-06-13	0.00605834224087
2017-06-14	0.00576933405363
2017-06-15	0.00589371216308
2017-06-16	0.00585994264007
2017-06-17	0.00571564249577
2017-06-18	0.00555691233704
2017-06-19	0.00555691233704
2017-06-20	0.00478171853859
2017-06-21	0.00494120097296
2017-06-22	0.0047809445627
2017-06-23	0.00453955121786
2017-06-24	0.00453955121786
2017-06-25	0.00510452296927
2017-06-26	0.00510452296927
2017-06-27	0.00510452296927
2017-06-28	0.00526101749196
2017-06-29	0.00526101749196
2017-06-30	0.00499503062538
2017-07-01	0.00453631502905
2017-07-02	0.00416866797023
2017-07-03	0.00367115553241
2017-07-04	0.00367115553241
2017-07-05	0.00367115553241
2017-07-06	0.00347872048898
2017-07-07	0.00363745064771
2017-07-08	0.00400537878227
2017-07-09	0.00432419191358
2017-07-10	0.00460787985684
2017-07-11	0.00488917380902
2017-07-12	0.00430946366409
2017-07-13	0.00415655846532
2017-07-14	0.00414975366113
2017-07-15	0.00402537555167
2017-07-16	0.00373552047921
2017-07-17	0.00401800635492
2017-07-18	0.00401800635492
2017-07-19	0.00435301473013
2017-07-20	0.00468468968867
2017-07-21	0.00436722937121
2017-07-22	0.00436722937121
2017-07-23	0.00403882214625
2017-07-24	0.00437552248295
2017-07-25	0.00381055073153
2017-07-26	0.00381055073153
2017-07-27	0.00396852861463
2017-07-28	0.00381203409194
2017-07-29	0.00381203409194
2017-07-30	0.00368432017112
2017-07-31	0.00384305032985
2017-08-01	0.00486554521738
2017-08-02	0.00517418719269
2017-08-03	0.00517418719269
2017-08-04	0.00555297507147
2017-08-05	0.00524289755209
2017-08-06	0.00508416739336
2017-08-07	0.00456333406003
2017-08-08	0.0040425007267
2017-08-09	0.004368568881
2017-08-10	0.00408727492882
2017-08-11	0.00469333553488
2017-08-12	0.00469333553488
2017-08-13	0.00514560298384
2017-08-14	0.00549648017683
2017-08-15	0.00549648017683
2017-08-16	0.00521399430112
2017-08-17	0.00521399430112
2017-08-18	0.00517793958809
2017-08-19	0.00484626462955
2017-08-20	0.00484626462955
2017-08-21	0.00484626462955
2017-08-22	0.00499310750767
2017-08-23	0.00543887978443
2017-08-24	0.00577901583885
2017-08-25	0.00603741377167
2017-08-26	0.00587943588857
2017-08-27	0.00699054699968
2017-08-28	0.00714002383077
2017-08-29	0.00762782870882
2017-08-30	0.00746909855009
2017-08-31	0.00661162016422
2017-09-01	0.00630297818891
2017-09-02	0.00630297818891
2017-09-03	0.00592419031012
2017-09-04	0.00592419031012
2017-09-05	0.00592419031012
2017-09-06	0.00625752364346
2017-09-07	0.00719385323147
2017-09-08	0.00732483787465
2017-09-09	0.00732483787465
2017-09-10	0.00671877726859
2017-09-11	0.00703473303478
2017-09-12	0.0065792613819
2017-09-13	0.00622838418892
2017-09-14	0.00622838418892
2017-09-15	0.00642679688733
2017-09-16	0.00723980501741
2017-09-17	0.00694085135523
2017-09-18	0.00730515008018
2017-09-19	0.00766165631904
2017-09-20	0.00807065427405
2017-09-21	0.00814603361815
2017-09-22	0.00774234888348
2017-09-23	0.00891736434421
2017-09-24	0.00975186258626
2017-09-25	0.00998826920565
2017-09-26	0.00908812855867
2017-09-27	0.00893865172758
2017-09-28	0.00878418018286
2017-09-29	0.00878418018286
2017-09-30	0.00861916368121
2017-10-01	0.00861916368121
2017-10-02	0.00861916368121
2017-10-03	0.00882492499808
2017-10-04	0.00882492499808
2017-10-05	0.00882492499808
2017-10-06	0.00849159166475
2017-10-07	0.00856536308684
2017-10-08	0.0078246223461
2017-10-09	0.0078246223461
2017-10-10	0.0078246223461
2017-10-11	0.0075086665799
2017-10-12	0.00757673933964
2017-10-13	0.00757673933964
2017-10-14	0.00757673933964
2017-10-15	0.00737832664123
2017-10-16	0.00656531851115
2017-10-17	0.00681594507756
2017-10-18	0.00673654663751
2017-10-19	0.00661152188013
2017-10-20	0.00620252392512
2017-10-21	0.0059803017029
2017-10-22	0.00560151382411
2017-10-23	0.00460719564229
2017-10-24	0.00434074574842
2017-10-25	0.00410433912904
2017-10-26	0.0038933686649
2017-10-27	0.00452828929982
2017-10-28	0.00419495596649
2017-10-29	0.00419495596649
2017-10-30	0.00419495596649
2017-10-31	0.00460146003153
2017-11-01	0.00478767977082
2017-11-02	0.00458191845395
2017-11-03	0.00493652838303
2017-11-04	0.00493652838303
2017-11-05	0.00493652838303
2017-11-06	0.00392642737293
2017-11-07	0.00418283762934
2017-11-08	0.00418283762934
2017-11-09	0.00439928784579
2017-11-10	0.00490054097862
2017-11-11	0.00467065592115
2017-11-12	0.00467065592115
2017-11-13	0.00467065592115
2017-11-14	0.00503695628745
2017-11-15	0.00563575868266
2017-11-16	0.00538513211624
2017-11-17	0.00510023183134
2017-11-18	0.00486875034986
2017-11-19	0.00486875034986
2017-11-20	0.00508661527361
2017-11-21	0.00508661527361
2017-11-22	0.00510341634887
2017-11-23	0.00427697006788
2017-11-24	0.00427697006788
2017-11-25	0.00427697006788
2017-11-26	0.00364204943296
2017-11-27	0.00364204943296
2017-11-28	0.00364204943296
2017-11-29	0.00364204943296
2017-11-30	0.00323554536792
2017-12-01	0.00382451942708
2017-12-02	0.00382451942708
2017-12-03	0.003469909498
2017-12-04	0.00365612923729
2017-12-05	0.00412894247606
2017-12-06	0.00412894247606
2017-12-07	0.00425788867437
2017-12-08	0.00425788867437
2017-12-09	0.00404143845792
2017-12-10	0.00354018532509
2017-12-11	0.00382029736991
2017-12-12	0.00382029736991
2017-12-13	0.00449143830951
2017-12-14	0.00432006971709
2017-12-15	0.00372126732188
2017-12-16	0.00372126732188
2017-12-17	0.00372126732188
2017-12-18	0.00372126732188
2017-12-19	0.00417478206111
2017-12-20	0.00395691713736
2017-12-21	0.00418680219483
2017-12-22	0.00364916778623
2017-12-23	0.00364916778623
2017-12-24	0.00430276255747
2017-12-25	0.00430276255747
2017-12-26	0.00430276255747
2017-12-27	0.00430276255747
2017-12-28	0.00469958795429
2017-12-29	0.00469958795429
2017-12-30	0.00469958795429
2017-12-31	0.00496606082251
2018-01-01	0.00496606082251
2018-01-02	0.00559499164012
2018-01-03	0.00578755977962
2018-01-04	0.00616944739555
2018-01-05	0.00616944739555
2018-01-06	0.00578409094083
2018-01-07	0.00578409094083
2018-01-08	0.00673647189321
2018-01-09	0.00673647189321
2018-01-10	0.00645635984839
2018-01-11	0.00645635984839
2018-01-12	0.00638581950939
2018-01-13	0.00619088773552
2018-01-14	0.00619088773552
2018-01-15	0.00619088773552
2018-01-16	0.00619088773552
2018-01-17	0.00669979358793
2018-01-18	0.0062462788487
2018-01-19	0.00682099149238
2018-01-20	0.00659110643491
2018-01-21	0.00659110643491
2018-01-22	0.00686658852857
2018-01-23	0.00621299375733
2018-01-24	0.00689326586617
2018-01-25	0.00713307401965
2018-01-26	0.00713307401965
2018-01-27	0.00673624862283
2018-01-28	0.00673624862283
2018-01-29	0.00673624862283
2018-01-30	0.00569458195616
2018-01-31	0.0059895672069
2018-02-01	0.00536063638929
2018-02-02	0.0049818485105
2018-02-03	0.0041271476558
2018-02-04	0.0041271476558
2018-02-05	0.00440492543358
2018-02-06	0.00440492543358
2018-02-07	0.00368085498348
2018-02-08	0.00384835917108
2018-02-09	0.00418849522551
2018-02-10	0.00418849522551
2018-02-11	0.00358789462491
2018-02-12	0.00358789462491
2018-02-13	0.00406751093186
2018-02-14	0.00441115354354
2018-02-15	0.00441115354354
2018-02-16	0.00412747291635
2018-02-17	0.00412747291635
2018-02-18	0.00355276027267
2018-02-19	0.00355276027267
2018-02-20	0.00355276027267
2018-02-21	0.00327727817901
2018-02-22	0.00397172262345
2018-02-23	0.00360891083207
2018-02-24	0.00336910267859
2018-02-25	0.00336910267859
