Date	Real Estate
2017-01-01	-0.196687948801
2017-01-02	-0.213738155732
2017-01-03	-0.219697541508
2017-01-04	-0.241909237977
2017-01-05	-0.225042466992
2017-01-06	-0.225589128261
2017-01-07	-0.228412125826
2017-01-08	-0.223178091827
2017-01-09	-0.223309213738
2017-01-10	-0.251671051492
2017-01-11	-0.253572605477
2017-01-12	-0.318877994077
2017-01-13	-0.343077680013
2017-01-14	-0.322286203381
2017-01-15	-0.342616108353
2017-01-16	-0.344471589239
2017-01-17	-0.321896564443
2017-01-18	-0.28841003312
2017-01-19	-0.27383916596
2017-01-20	-0.31123233746
2017-01-21	-0.308918626402
2017-01-22	-0.310194534461
2017-01-23	-0.308624883262
2017-01-24	-0.306466438927
2017-01-25	-0.30255449758
2017-01-26	-0.306851253597
2017-01-27	-0.307164598846
2017-01-28	-0.304270400911
2017-01-29	-0.338431557475
2017-01-30	-0.316939158095
2017-01-31	-0.316092924964
2017-02-01	-0.403404936135
2017-02-02	-0.459145581884
2017-02-03	-0.458486093199
2017-02-04	-0.461231707246
2017-02-05	-0.457435315149
2017-02-06	-0.452517887454
2017-02-07	-0.455884062223
2017-02-08	-0.456625662706
2017-02-09	-0.456170325863
2017-02-10	-0.454195550725
2017-02-11	-0.456264456961
2017-02-12	-0.452757915205
2017-02-13	-0.472780596805
2017-02-14	-0.476421501057
2017-02-15	-0.479805645224
2017-02-16	-0.440146002847
2017-02-17	-0.44158927035
2017-02-18	-0.445112107882
2017-02-19	-0.444063998583
2017-02-20	-0.440824549445
2017-02-21	-0.441924413037
2017-02-22	-0.444549982594
2017-02-23	-0.4455052877
2017-02-24	-0.442233777423
2017-02-25	-0.4411843344
2017-02-26	-0.43974873042
2017-02-27	-0.439761381545
2017-02-28	-0.432029853857
2017-03-01	-0.433288045843
2017-03-02	-0.435127387233
2017-03-03	-0.432643979495
2017-03-04	-0.435197238235
2017-03-05	-0.434702818673
2017-03-06	-0.243982821092
2017-03-07	-0.249238732693
2017-03-08	-0.225002203945
2017-03-09	-0.167474928701
2017-03-10	-0.16542551984
2017-03-11	-0.169248470768
2017-03-12	-0.174941407418
2017-03-13	-0.172483125144
2017-03-14	-0.13692360451
2017-03-15	-0.0561286384075
2017-03-16	-0.0539138035681
2017-03-17	-0.0473745411236
2017-03-18	0.0201738478208
2017-03-19	0.0225631308416
2017-03-20	0.0280751451128
2017-03-21	0.0264069790433
2017-03-22	0.0421157953007
2017-03-23	0.0442553041801
2017-03-24	0.046137624631
2017-03-25	0.0483032156402
2017-03-26	0.0522358997705
2017-03-27	0.0540190452864
2017-03-28	0.0536467755021
2017-03-29	0.0505229020196
2017-03-30	0.0501659176037
2017-03-31	0.0494866481649
2017-04-01	0.0572120076071
2017-04-02	0.0573249923189
2017-04-03	0.0530601240815
2017-04-04	0.0501695629635
2017-04-05	-0.00454332657701
2017-04-06	-0.00605132776034
2017-04-07	0.0405676376959
2017-04-08	0.0156691365628
2017-04-09	0.0102564630075
2017-04-10	0.0161195590231
2017-04-11	0.0216829295742
2017-04-12	0.0216696955998
2017-04-13	0.113740829685
2017-04-14	0.116773067494
2017-04-15	0.11612184334
2017-04-16	0.113447407097
2017-04-17	0.111814658517
2017-04-18	0.0516917293909
2017-04-19	0.0518591713512
2017-04-20	0.0529901147164
2017-04-21	0.0294788231157
2017-04-22	0.0323172067805
2017-04-23	0.0329217823752
2017-04-24	0.0350941949778
2017-04-25	0.0300137766167
2017-04-26	0.0310280780028
2017-04-27	0.0290361428925
2017-04-28	0.0296366837179
2017-04-29	0.0329602256017
2017-04-30	0.0327914743543
2017-05-01	0.00928394071837
2017-05-02	-0.068178642807
2017-05-03	-0.0647018915754
2017-05-04	-0.153612458831
2017-05-05	-0.150609834183
2017-05-06	-0.150028319075
2017-05-07	-0.244984262406
2017-05-08	-0.243487524851
2017-05-09	-0.241169976238
2017-05-10	-0.243598185171
2017-05-11	-0.293949203742
2017-05-12	-0.295074278794
2017-05-13	-0.293842291584
2017-05-14	-0.229005655887
2017-05-15	-0.22829527624
2017-05-16	-0.230968654812
2017-05-17	-0.228136103132
2017-05-18	-0.259507867761
2017-05-19	-0.259418282057
2017-05-20	-0.260205147478
2017-05-21	-0.257870344937
2017-05-22	-0.259165343456
2017-05-23	-0.167336513555
2017-05-24	-0.11845971749
2017-05-25	-0.11876316748
2017-05-26	-0.117307170015
2017-05-27	-0.112975680171
2017-05-28	-0.113599493821
2017-05-29	-0.112801589305
2017-05-30	-0.144750434345
2017-05-31	-0.147434405668
2017-06-01	-0.170564293446
2017-06-02	-0.168420881779
2017-06-03	-0.121744160475
2017-06-04	-0.121719844319
2017-06-05	-0.118171097513
2017-06-06	-0.117109863408
2017-06-07	-0.115244394131
2017-06-08	-0.112398137228
2017-06-09	-0.13439667435
2017-06-10	-0.0852888331276
2017-06-11	-0.0835382100621
2017-06-12	-0.082327667465
2017-06-13	-0.108521390717
2017-06-14	-0.105709079439
2017-06-15	-0.100937846561
2017-06-16	-0.0996154357947
2017-06-17	-0.0705445743009
2017-06-18	-0.0700826226604
2017-06-19	-0.0686318354082
2017-06-20	-0.0691130896148
2017-06-21	-0.0686713085009
2017-06-22	-0.161805037829
2017-06-23	-0.230489343352
2017-06-24	-0.230572398905
2017-06-25	-0.234115592404
2017-06-26	-0.233366785398
2017-06-27	-0.230929877985
2017-06-28	-0.12641849447
2017-06-29	-0.0797024672387
2017-06-30	-0.120153543095
2017-07-01	-0.0871489702975
2017-07-02	-0.0952348401467
2017-07-03	-0.0979008933912
2017-07-04	-0.101209103569
2017-07-05	-0.101666514238
2017-07-06	-0.103701078687
2017-07-07	-0.114794935268
2017-07-08	-0.118854218347
2017-07-09	-0.0966846204881
2017-07-10	-0.100100403162
2017-07-11	-0.0989751011635
2017-07-12	-0.105052387581
2017-07-13	-0.1060890616
2017-07-14	-0.0595546066599
2017-07-15	-0.0608378700763
2017-07-16	-0.0665171156029
2017-07-17	-0.091970687943
2017-07-18	-0.0917329945733
2017-07-19	-0.0931099036469
2017-07-20	-0.106880458366
2017-07-21	-0.107958643296
2017-07-22	-0.0813893110205
2017-07-23	-0.0821714873951
2017-07-24	-0.101469599922
2017-07-25	-0.0992699617807
2017-07-26	-0.100792003138
2017-07-27	-0.107694257837
2017-07-28	-0.153746703696
2017-07-29	-0.164083672577
2017-07-30	-0.154468244708
2017-07-31	-0.171327180321
2017-08-01	-0.16685036633
2017-08-02	-0.166336242807
2017-08-03	-0.174008499709
2017-08-04	-0.17456466113
2017-08-05	-0.165595172026
2017-08-06	-0.163986374181
2017-08-07	-0.165440000186
2017-08-08	-0.1631083118
2017-08-09	-0.16125936343
2017-08-10	-0.165159020683
2017-08-11	-0.166625743275
2017-08-12	-0.172033967476
2017-08-13	-0.237221755007
2017-08-14	-0.235954893583
2017-08-15	-0.233673696802
2017-08-16	-0.233466253337
2017-08-17	-0.234952947291
2017-08-18	-0.232515820076
2017-08-19	-0.234946006526
2017-08-20	-0.237637141906
2017-08-21	-0.231481090625
2017-08-22	-0.231663059808
2017-08-23	-0.221337883521
2017-08-24	-0.22050236989
2017-08-25	-0.21946865929
2017-08-26	-0.231133077179
2017-08-27	-0.229769176815
2017-08-28	-0.222429288571
2017-08-29	-0.189742394083
2017-08-30	-0.125511203777
2017-08-31	-0.0259269698682
2017-09-01	-0.0267243631352
2017-09-02	0.0947071650599
2017-09-03	0.0962372267001
2017-09-04	0.182798110247
2017-09-05	0.189229473862
2017-09-06	0.193484868618
2017-09-07	0.0514806536545
2017-09-08	0.0538865980036
2017-09-09	-0.110513351539
2017-09-10	-0.153819882531
2017-09-11	-0.147079127271
2017-09-12	-0.0799491303013
2017-09-13	-0.11622587439
2017-09-14	-0.115844698549
2017-09-15	-0.136367502795
2017-09-16	-0.133475318589
2017-09-17	-0.135625183249
2017-09-18	-0.163357651565
2017-09-19	-0.161401819192
2017-09-20	-0.164566433204
2017-09-21	-0.165274140938
2017-09-22	-0.0869240900859
2017-09-23	-0.088554607957
2017-09-24	-0.0943509129939
2017-09-25	-0.0962184581025
2017-09-26	-0.0958814938918
2017-09-27	-0.0987551038706
2017-09-28	-0.103649411899
2017-09-29	-0.107028423612
2017-09-30	-0.143601875345
2017-10-01	-0.14905285878
2017-10-02	-0.157235790253
2017-10-03	-0.159953055164
2017-10-04	-0.16416619033
2017-10-05	-0.169174760552
2017-10-06	-0.16940063729
2017-10-07	-0.170258366593
2017-10-08	-0.177829919069
2017-10-09	-0.153311908729
2017-10-10	-0.122183304766
2017-10-11	-0.123887578599
2017-10-12	-0.171916898869
2017-10-13	-0.126720981165
2017-10-14	-0.125828686757
2017-10-15	-0.0644899140517
2017-10-16	-0.0669044989269
2017-10-17	-0.0669921169027
2017-10-18	0.065368988645
2017-10-19	0.0626125353168
2017-10-20	0.0630056942732
2017-10-21	0.0589904542298
2017-10-22	-0.16477594417
2017-10-23	-0.278991531188
2017-10-24	-0.279179487645
2017-10-25	-0.28029853409
2017-10-26	-0.281247437496
2017-10-27	-0.282275364279
2017-10-28	-0.280025607773
2017-10-29	-0.271959585616
2017-10-30	-0.274822562822
2017-10-31	-0.27021436437
2017-11-01	-0.269714271392
2017-11-02	-0.269531397426
2017-11-03	-0.263312819259
2017-11-04	-0.265680384411
2017-11-05	-0.265956006054
2017-11-06	-0.270844943753
2017-11-07	-0.314748494909
2017-11-08	-0.327803045158
2017-11-09	-0.334911307702
2017-11-10	-0.334919896767
2017-11-11	-0.339627619937
2017-11-12	-0.34639092455
2017-11-13	-0.197859996569
2017-11-14	-0.188759083209
2017-11-15	-0.241069065609
2017-11-16	-0.274687060765
2017-11-17	-0.314776089826
2017-11-18	-0.30740626286
2017-11-19	-0.306450133733
2017-11-20	-0.301296031896
2017-11-21	-0.298138844006
2017-11-22	-0.245399245859
2017-11-23	-0.24237312812
2017-11-24	-0.241050158392
2017-11-25	-0.233732854739
2017-11-26	-0.234678242443
2017-11-27	-0.206171170257
2017-11-28	-0.211936818024
2017-11-29	-0.214735544069
2017-11-30	-0.20910394902
2017-12-01	-0.209781073581
2017-12-02	-0.210846038368
2017-12-03	-0.213710977666
2017-12-04	-0.209340449578
2017-12-05	-0.224382935683
2017-12-06	-0.226983121495
2017-12-07	-0.195359425855
2017-12-08	-0.195787421473
2017-12-09	-0.184348030735
2017-12-10	-0.183657656219
2017-12-11	-0.180064704275
2017-12-12	-0.187395766685
2017-12-13	-0.250868014945
2017-12-14	-0.269335303597
2017-12-15	-0.239097645004
2017-12-16	-0.16816996451
2017-12-17	-0.16500087377
2017-12-18	-0.170747296845
2017-12-19	-0.171243125861
2017-12-20	-0.0819821470742
2017-12-21	-0.0782456366553
2017-12-22	-0.0177901163061
2017-12-23	-0.0159245463283
2017-12-24	-0.0140028040677
2017-12-25	-0.0247487941454
2017-12-26	-0.020763363776
2017-12-27	-0.0223885202784
2017-12-28	-0.0224500407662
2017-12-29	-0.022799675921
2017-12-30	0.00281682234888
2017-12-31	0.00366211941845
2018-01-01	0.00822350122053
2018-01-02	-0.0756993388477
2018-01-03	-0.0798801460678
2018-01-04	-0.0467265886167
2018-01-05	-0.0432527461626
2018-01-06	-0.0460182515724
2018-01-07	-0.0449819317875
2018-01-08	-0.0584295838922
2018-01-09	-0.0579593994429
2018-01-10	-0.059431097416
2018-01-11	-0.0172184844974
2018-01-12	0.0442612210306
2018-01-13	0.0493011111239
2018-01-14	0.0503896042076
2018-01-15	0.0462940119756
2018-01-16	0.045179842988
2018-01-17	0.0455165720275
2018-01-18	0.0425106945075
2018-01-19	-0.126092231151
