Date	Communication Services	Consumer Discretionary	Consumer Staples	Energy	Financials	Health Care	Industrials	Information Technology	Materials	Real Estate	Utilities
2017-01-01	0.0912935929355	0.0180686754322	0.0617110339776	-0.0923534103862	-0.106723926854	0.0712321963229	-0.0792777104751	0.0245112432879	-0.149228214499	0.0928843719324	0.142665408958
2017-01-02	0.0883244054399	0.019499142422	0.0617320113547	-0.0439544017132	-0.091049153321	0.0819925140258	-0.0794539623538	0.0383451497593	-0.15022581646	0.0968614676439	0.163811880761
2017-01-03	0.0549638487039	0.00319792135377	0.044850299224	-0.0859418204368	-0.0800931922179	0.063943356325	-0.0969215711506	0.0528431422664	-0.122039348217	0.15659442859	0.196166529317
2017-01-04	0.0374455500606	0.0059429004429	0.010438340502	-0.0813756131983	-0.0946773633107	0.053099202947	-0.0735246345409	0.042853633106	-0.100249070545	0.133604335494	0.142905871698
2017-01-05	0.0438007011081	-0.00882278687868	-0.00328934153479	-0.115412394112	-0.0632772363107	0.0684389117564	-0.0602664293108	0.0697804331241	-0.103155321511	0.14824617014	0.101657720521
2017-01-06	0.0216891604977	-0.0172218011316	-0.00927148448477	-0.117965781192	-0.0422954036101	0.0583322169801	-0.0383112027151	0.0591978592329	-0.0833485635688	0.125860849599	0.0477526700103
2017-01-07	-0.0264615132442	-0.0477604733082	-0.0558469760638	-0.124308209561	-0.0542488697262	0.0346698161849	-0.00060484115562	0.0072012396432	-0.0069809659604	0.0869193100503	0.0356568731608
2017-01-08	0.0170436024751	-0.0483219641907	0.0442825900834	-0.0926944208513	6.63994870417e-05	0.0349644645642	0.0317829700822	0.0427407113492	0.0670994595832	0.0970969444767	-0.0375410325326
2017-01-09	0.0107108049104	-0.0526048719316	0.041866048928	-0.0420198280716	0.00517564921024	0.0435659629863	0.0354507585351	0.0358185874105	0.036992524056	0.112878183184	-0.0500019546667
2017-01-10	0.0342734405142	-0.0431550998093	0.0326619114497	-0.0473189041654	-0.0045698946064	0.0425795190857	0.0109469532539	0.0301923496969	-0.021484886472	0.0821723300148	-0.0384491346474
2017-01-11	0.0489587514353	-0.0405937145596	0.0139170876808	-0.101500739322	0.0526457351159	0.0251266853505	-0.0279648878184	0.0376832711875	-0.0557328239375	0.115060813579	-0.0488328359731
2017-01-12	0.0999238541199	-0.00597460061209	0.0178298291323	-0.0732556162086	-0.000392444005538	0.0104911111636	-0.0434652884948	0.0281853387001	-0.158096763849	0.121545291932	-0.0119421660435
2017-01-13	0.128481855194	-0.00751825053563	-0.00833300757646	0.00307579957981	-0.0145907379423	0.0144460527884	-0.024822136537	0.0386561130344	-0.0487812236132	0.127109368394	0.0336682899543
2017-01-14	0.121439940992	0.0337848095306	0.00166998712919	-0.0038118960622	-0.0544453441769	0.0334212544275	-0.00595836681141	0.0413185287445	0.0127074536462	0.130901551087	0.0726323710226
2017-01-15	0.117030623544	0.00636492991959	-0.05113674988	-0.075504822147	-0.113278383583	-0.0124754113301	-0.065407681341	-0.0378289342926	0.00621096597044	0.00987287109261	0.0497718477013
2017-01-16	0.190908992547	0.0123001320538	-0.0296398684147	-0.125875835239	-0.111125299913	-0.0115647990865	-0.0465894326979	-0.0315851010765	0.0228983427928	0.00367501981629	0.0590880808555
2017-01-17	0.143075297619	0.00317743078243	-0.0462588625781	-0.105692584399	-0.117481279693	-0.0132270311646	-0.0222956439016	-0.0458959355905	0.0629017111445	0.0024546404241	-0.00330229462287
2017-01-18	0.163065950857	-0.000629650026293	-0.00732053263079	-0.0569971500937	-0.14515703922	0.0182901027846	0.0273276133398	-0.0349954578238	0.0153629209813	-0.0150021679993	-0.0523997659935
2017-01-19	0.104692486755	-0.0388297453306	-0.0172417290114	-0.0894384380204	-0.138966090666	0.0168724550495	-0.00287416281104	-0.0682731041488	0.0786636997396	-0.100068543659	-0.080387572689
2017-01-20	0.162011242475	-0.0245674817248	0.00103703869546	-0.189717186501	-0.14858557848	0.0129878783135	-0.0469681245132	-0.129769009648	-0.0251269729979	-0.108359862979	-0.0414241329223
2017-01-21	0.159876997165	-0.0531994031883	0.0489527090894	-0.209165256852	-0.106153644405	0.0244741128292	0.0267488206877	-0.0904352008837	-0.0761272762333	-0.0453598899439	-0.051736892366
2017-01-22	0.161886584277	-0.0554631703358	-0.0340715615033	-0.218109545295	-0.078984734908	0.100081526657	0.0155780728106	-0.0958650239027	-0.0867109194923	0.0699185048302	-0.0251469600703
2017-01-23	0.149936394343	-0.066809937834	-0.0575916165871	-0.173563052446	-0.120874646092	0.0846123196228	-0.0108306600555	-0.0996874524295	-0.143828148926	0.0835387066222	-0.0321199241484
2017-01-24	0.175156681686	-0.0514558404352	-0.0657733583828	-0.18358117776	-0.109530161428	0.08775397571	-0.0307434898911	-0.100820230518	-0.151876723879	0.0822298190538	-0.0181916105944
2017-01-25	0.182721573946	-0.0411172010369	-0.0901094287337	-0.226048242086	-0.0743399534169	0.0753554627299	-0.0243989149036	-0.0767840142886	-0.151487585115	0.060564366229	0.0382502318886
2017-01-26	-0.0341968749641	-0.0609428785914	-0.0574818130842	-0.249005756425	-0.0526498053782	0.0814438133667	-0.0428725049452	-0.0916305262901	-0.168768832304	0.11131591599	-0.0416088171993
2017-01-27	-0.058295688945	-0.0819242709144	-0.112036180021	-0.203103390363	-0.0321148521292	0.0953302313575	-0.0679062957578	-0.0694203544599	-0.13888394199	0.122034368559	-0.0939440245989
2017-01-28	-0.0435341516929	-0.0902834173129	-0.177218696829	-0.201171109346	-0.0301016491075	0.0863470198605	-0.191539086585	-0.177332804125	-0.13940377937	0.104148019998	-0.126270602889
2017-01-29	-0.144037592441	-0.108087958669	-0.0715575435946	-0.183000364097	-0.0302861210759	0.0230602271509	-0.181137105746	-0.188764399549	-0.140448122897	-0.0330426279347	-0.10793063695
2017-01-30	-0.107410366925	-0.0840702563811	-0.0415345396681	-0.152409411754	0.0346617033474	0.0331531733205	-0.153037827648	-0.156790748596	-0.0817550501576	-0.0404165531094	-0.109781463726
2017-01-31	-0.132628453068	-0.098290175213	0.000983104642086	-0.139646827416	0.00586519823484	0.0400497567272	-0.137090124262	-0.149358349836	-0.080146328402	-0.0241274170084	-0.199896851311
2017-02-01	-0.104173506464	-0.0594186130557	0.0320125617077	-0.141961170994	-0.0211808231959	0.0603101598612	-0.150498570953	-0.153755596105	0.0187455894127	-0.0162330063731	-0.228713580319
2017-02-02	0.129839773083	0.0114053950967	0.00653976315322	-0.111538922357	0.0495505900096	0.0741971135616	-0.0788944512253	-0.0950748511044	0.100523614998	0.092488532524	-0.0987453577124
2017-02-03	0.000415518389443	0.0106366971826	0.0556177054962	-0.0713084487785	0.0838228727753	0.0792642604893	-0.0449133947989	-0.0585132654328	0.0838144092809	0.10373403369	-0.103298621135
2017-02-04	-0.0212433413533	0.0321572223738	0.0464107659294	-0.0882212535038	0.00401840004663	0.0911163325769	-0.0762824232018	-0.00878185845898	0.0300105576631	0.0691653237741	-0.120657727903
2017-02-05	0.0999968436003	0.105397058319	0.0275026169792	-0.0293426445355	0.0141545324289	0.0876381632948	-0.0158342500778	-0.011866577034	0.0390586808774	0.182185697372	-0.0998011825374
2017-02-06	0.0108445569458	0.0709457648056	0.0252833665858	0.0140669831841	-0.015396439688	0.0979566510413	-0.0212838643513	-0.0586754296356	-0.00124210902281	0.18481091232	0.0410493205247
2017-02-07	0.00775406999949	0.1003770912	0.0386796685392	0.0307314049797	0.0307557601255	0.114438177959	0.0238556398718	-0.055317386411	0.0117903619542	0.151139462816	0.236278153094
2017-02-08	-0.0109944832836	0.0798515992747	-0.00122324566007	0.0875597750841	0.00700216686458	0.104192888229	0.0130718758563	-0.0530966619216	-0.0854685292324	0.130518365206	0.318773429833
