Date	Japan
2017-01-01	-1.02040628272
2017-01-02	-1.41651307949
2017-01-03	-2.28449330569
2017-01-04	-1.67093625572
2017-01-05	-1.58484847419
2017-01-06	-1.62290492501
2017-01-07	-1.5269745428
2017-01-08	-1.65954135087
2017-01-09	-1.31152671576
2017-01-10	-1.11424371687
2017-01-11	-1.16438716261
2017-01-12	-1.05304657963
2017-01-13	-0.650046026888
2017-01-14	-0.706661529601
2017-01-15	0.0431968315951
2017-01-16	0.00185279762869
2017-01-17	0.451905811935
2017-01-18	0.332828996123
2017-01-19	0.332233114743
2017-01-20	-0.273209117125
2017-01-21	-0.147188794783
2017-01-22	-0.155105940936
2017-01-23	-0.560233503898
2017-01-24	-0.689621492468
2017-01-25	-0.295418547962
2017-01-26	-0.341252846044
2017-01-27	0.108787551903
2017-01-28	-0.365297317501
2017-01-29	-0.740424334439
2017-01-30	-0.742452733072
2017-01-31	-0.609951426335
2017-02-01	-1.51007086319
2017-02-02	-0.946559969014
2017-02-03	-1.17617231587
2017-02-04	-0.217464587813
2017-02-05	0.0237442892314
2017-02-06	-0.0657733731367
2017-02-07	-0.266428689751
2017-02-08	0.966347492166
2017-02-09	0.539092372173
2017-02-10	1.26280237596
2017-02-11	-0.932712055862
2017-02-12	-1.76478591259
2017-02-13	-1.60021085983
2017-02-14	-1.15763226289
2017-02-15	-1.4473112005
2017-02-16	-1.57538306342
2017-02-17	-1.34416590996
2017-02-18	-1.01311773345
2017-02-19	-0.467414017531
2017-02-20	-0.189214027599
2017-02-21	-0.286210447921
2017-02-22	0.765316466766
2017-02-23	1.28349754396
2017-02-24	1.1930878464
2017-02-25	1.20755187746
2017-02-26	0.755543298777
2017-02-27	0.751892501119
2017-02-28	0.571114049486
2017-03-01	0.248736034807
2017-03-02	-0.00143841116817
2017-03-03	-0.272691893165
2017-03-04	-0.521853615263
2017-03-05	0.00900001197622
2017-03-06	-0.142403472415
2017-03-07	-0.385342101276
2017-03-08	-0.649397994734
2017-03-09	-0.475449396382
2017-03-10	-0.238431752031
2017-03-11	0.105627129262
2017-03-12	-0.339811009423
2017-03-13	0.09437622019
2017-03-14	0.0758133236681
2017-03-15	-0.121028376559
2017-03-16	0.108912251795
2017-03-17	-0.388029585711
2017-03-18	-0.605473930886
2017-03-19	-0.0790963806942
2017-03-20	-0.514052600569
