Date	Materials
2017-01-01	-0.152895343193
2017-01-02	-0.153490250588
2017-01-03	-0.0539360962549
2017-01-04	0.145035743257
2017-01-05	0.410268552067
2017-01-06	0.402403018813
2017-01-07	0.394115930542
2017-01-08	0.395560096468
2017-01-09	0.406496353249
2017-01-10	0.678212920574
2017-01-11	0.679185577181
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	-0.434637072672
2017-01-20	-0.446607005414
2017-01-21	-0.437516068492
2017-01-22	-0.448099711751
2017-01-23	0.00839120545817
2017-01-24	0.000398439713106
2017-01-25	-0.000220518774542
2017-01-26	0.344906764036
2017-01-27	0.349691273977
2017-01-28	0.349171436596
2017-01-29	0.348127093069
2017-01-30	0.0778453908412
2017-01-31	0.0879992381476
2017-02-01	0.0895911957401
2017-02-02	-0.0750028747319
2017-02-03	-0.21143233768
2017-02-04	-0.232089895576
2017-02-05	-0.223041772361
2017-02-06	-0.364270522433
2017-02-07	-0.139717690487
2017-02-08	-0.134171835782
2017-02-09	-0.149619722403
2017-02-10	0.0500964749126
2017-02-11	0.0441045455376
2017-02-12	0.0302563407757
2017-02-13	0.0302151472482
2017-02-14	0.0154559435545
2017-02-15	-0.00522979563872
2017-02-16	0.0109103866585
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	0.620406615357
2017-02-24	0.640848134193
2017-02-25	0.656639427796
2017-02-26	0.648229672349
2017-02-27	0.639129441847
2017-02-28	0.64400296286
2017-03-01	0.64989898267
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	0.344305781054
2017-03-16	-0.094046510805
2017-03-17	-0.100378361574
2017-03-18	-0.105304424071
2017-03-19	-0.0715346777902
2017-03-20	-0.064660384187
2017-03-21	-0.0663168091249
2017-03-22	-0.488055849591
2017-03-23	
2017-03-24	-0.0201378017032
2017-03-25	-0.0221104765331
2017-03-26	-0.0207622516641
2017-03-27	-0.0233226605757
2017-03-28	0.118013024482
2017-03-29	0.107950870448
2017-03-30	0.0945355271944
2017-03-31	0.176816041582
2017-04-01	0.189366536088
2017-04-02	0.190482361496
2017-04-03	0.209502056023
2017-04-04	0.193694443076
2017-04-05	0.24280733631
2017-04-06	0.215176847833
2017-04-07	0.373894300087
2017-04-08	0.388888122724
2017-04-09	0.364757869637
2017-04-10	0.420706101024
2017-04-11	0.216309528262
2017-04-12	0.212520304385
2017-04-13	0.263917045019
2017-04-14	-0.182252265005
2017-04-15	-0.211942205845
2017-04-16	-0.198113491976
2017-04-17	0.0436999400641
2017-04-18	-0.203062760927
2017-04-19	-0.186197640228
2017-04-20	-0.187474494167
2017-04-21	-0.183086105345
2017-04-22	-0.152676157308
2017-04-23	-0.20687964768
2017-04-24	-0.484085768696
2017-04-25	-0.102652375888
2017-04-26	-0.034948018214
2017-04-27	-0.124397913352
2017-04-28	-0.13105532519
2017-04-29	-0.172492244529
2017-04-30	-0.10153249735
2017-05-01	-0.104702123999
2017-05-02	-0.176796061617
2017-05-03	-0.403366490171
2017-05-04	
2017-05-05	0.0518675451634
2017-05-06	0.0695062436972
2017-05-07	0.0573937360742
2017-05-08	0.0429831228753
2017-05-09	0.368306253305
2017-05-10	0.362413397582
2017-05-11	0.0731268651353
2017-05-12	0.0979883026522
2017-05-13	0.0869005923156
2017-05-14	0.104203886108
2017-05-15	0.171680317804
2017-05-16	-0.107721432946
2017-05-17	-0.109978087018
2017-05-18	0.280964342316
2017-05-19	0.283162406763
2017-05-20	0.290837573883
2017-05-21	0.303362247693
2017-05-22	
2017-05-23	
2017-05-24	-0.0728817081862
2017-05-25	-0.0986211757637
2017-05-26	-0.0910512069378
2017-05-27	-0.0839787149609
2017-05-28	-0.077744463918
2017-05-29	-0.0675329269031
2017-05-30	-0.0628670746584
2017-05-31	-0.349026624468
2017-06-01	-0.600647066453
2017-06-02	-0.239969348039
2017-06-03	-0.226677111286
2017-06-04	-0.243061005617
2017-06-05	-0.247261247515
2017-06-06	-0.238857710164
2017-06-07	-0.054752722604
2017-06-08	0.365404458387
2017-06-09	0.414163263659
2017-06-10	0.327295069206
2017-06-11	0.329273797302
2017-06-12	0.331875827445
2017-06-13	0.328063877142
2017-06-14	0.361746511266
2017-06-15	0.157450078628
2017-06-16	-0.0336476319405
2017-06-17	-0.0967752705466
2017-06-18	-0.109915688069
