Date	Consumer Discretionary
2017-01-01	0.0851717927242
2017-01-02	0.0866959757307
2017-01-03	0.0852465095244
2017-01-04	0.0863846711127
2017-01-05	0.0864292093218
2017-01-06	0.0858431673296
2017-01-07	0.0865308831108
2017-01-08	0.0862723602964
2017-01-09	0.0864855133321
2017-01-10	0.0836036689517
2017-01-11	0.084547721589
2017-01-12	0.0832618767565
2017-01-13	0.0820075173947
2017-01-14	0.0804918472832
2017-01-15	0.0783690775797
2017-01-16	0.0769530584366
2017-01-17	0.0763807816987
2017-01-18	0.0771090917708
2017-01-19	0.0773089675854
2017-01-20	0.0774423891977
2017-01-21	0.074290296143
2017-01-22	0.0734175296318
2017-01-23	0.0744991898408
2017-01-24	0.0744880669981
2017-01-25	0.0754633891425
2017-01-26	0.0756715486174
2017-01-27	0.076976759559
2017-01-28	0.0749259321358
2017-01-29	0.0780006276034
2017-01-30	0.0789903506997
2017-01-31	0.0819828199823
2017-02-01	0.0805896311278
2017-02-02	0.0822111052054
2017-02-03	0.082131740126
2017-02-04	0.0834464993587
2017-02-05	0.0854235621263
2017-02-06	0.0876235248266
2017-02-07	0.0896290956666
2017-02-08	0.0893160326905
2017-02-09	0.0907971884224
2017-02-10	0.0906067086515
2017-02-11	0.0911949297647
2017-02-12	0.0930718003418
2017-02-13	0.0955789946232
2017-02-14	0.097471111794
2017-02-15	0.0993299761546
2017-02-16	0.101411394453
2017-02-17	0.102925641292
2017-02-18	0.102199960591
2017-02-19	0.105636478525
2017-02-20	0.107902582434
2017-02-21	0.110274596404
2017-02-22	0.109797743772
2017-02-23	0.109276555099
2017-02-24	0.110729847519
2017-02-25	0.114615513461
2017-02-26	0.11347176947
2017-02-27	0.115096193434
2017-02-28	0.111729327032
2017-03-01	0.110529682698
2017-03-02	0.106138181028
2017-03-03	0.106211153755
2017-03-04	0.106853014526
2017-03-05	0.106622359764
2017-03-06	0.104774348757
2017-03-07	0.104178921389
2017-03-08	0.101282340576
2017-03-09	0.0991966362655
2017-03-10	0.0978524957724
2017-03-11	0.100442228874
2017-03-12	0.0989410081582
2017-03-13	0.0978951651123
2017-03-14	0.0954203557441
2017-03-15	0.0931358506138
2017-03-16	0.0917909714399
2017-03-17	0.0894616435878
2017-03-18	0.0874592418326
2017-03-19	0.0843617575559
2017-03-20	0.0834586376872
2017-03-21	0.0785263883647
2017-03-22	0.0776695527019
2017-03-23	0.073903671746
2017-03-24	0.0721351808025
2017-03-25	0.0719554422404
2017-03-26	0.0694074889131
2017-03-27	0.0632843895778
2017-03-28	0.0614195638249
2017-03-29	0.0619428363387
2017-03-30	0.060539963671
2017-03-31	0.0603723650906
2017-04-01	0.0627813294051
2017-04-02	0.06330917379
2017-04-03	0.0599918553819
2017-04-04	0.0603606641708
2017-04-05	0.0595701059694
2017-04-06	0.0577760963128
2017-04-07	0.0583110580309
2017-04-08	0.0576505407002
2017-04-09	0.0566290441913
2017-04-10	0.0524532385117
2017-04-11	0.0530410210322
2017-04-12	0.0535361129472
2017-04-13	0.0542287601752
2017-04-14	0.0573475439206
2017-04-15	0.0581391904069
2017-04-16	0.0623477857947
2017-04-17	0.0626656225287
2017-04-18	0.0635771748753
2017-04-19	0.0646245948882
2017-04-20	0.0648955975983
2017-04-21	0.065522004339
2017-04-22	0.0661253925961
2017-04-23	0.0672259111532
2017-04-24	0.0676509066511
2017-04-25	0.0679592569294
2017-04-26	0.0702621143416
2017-04-27	0.072688223517
2017-04-28	0.0714313316377
2017-04-29	0.0791808287076
2017-04-30	0.0817330365826
2017-05-01	0.0807192986114
2017-05-02	0.0798909595703
2017-05-03	0.0800672756942
