Date	GBP
2017-01-01	0.897866361875
2017-01-02	0.941984918999
2017-01-03	0.654124955147
2017-01-04	0.0647598202147
2017-01-05	-0.313700972147
2017-01-06	-0.416668435265
2017-01-07	-0.00338182647923
2017-01-08	-0.0506870687491
2017-01-09	-0.0939227621719
2017-01-10	0.184684825703
2017-01-11	0.14900506876
2017-01-12	0.0415746361885
2017-01-13	-0.0702274587068
2017-01-14	0.0148983835045
2017-01-15	0.165432016554
2017-01-16	0.406987365587
2017-01-17	0.943582515427
2017-01-18	1.20521888718
2017-01-19	1.2059433971
2017-01-20	1.13452717651
2017-01-21	1.12150283093
2017-01-22	0.778243144387
2017-01-23	0.386979118501
2017-01-24	-0.387977086912
2017-01-25	-0.628794060954
2017-01-26	-0.397218806861
2017-01-27	-0.485008379469
2017-01-28	-0.544816025598
2017-01-29	-0.317451068413
2017-01-30	0.343442627274
2017-01-31	0.576684074427
2017-02-01	1.11055181176
2017-02-02	1.23310583851
2017-02-03	1.62739944765
2017-02-04	2.02527859098
2017-02-05	1.95750409968
2017-02-06	1.34456357975
2017-02-07	1.10240381397
2017-02-08	0.602957140483
2017-02-09	0.649289546433
2017-02-10	0.152435491369
2017-02-11	0.339504194548
2017-02-12	0.0143979455037
2017-02-13	-0.14662514792
2017-02-14	-0.0485574049587
2017-02-15	-0.154394615075
2017-02-16	-0.423366879561
2017-02-17	-0.432550518695
2017-02-18	-0.573237636819
2017-02-19	-0.385228237712
2017-02-20	-0.299000503088
2017-02-21	-0.595034428138
2017-02-22	-0.720936934804
2017-02-23	-0.765871436844
2017-02-24	-0.570415672116
2017-02-25	-0.739936327211
2017-02-26	-1.24922951667
2017-02-27	-0.963368213611
2017-02-28	-0.885806838762
2017-03-01	-0.953266329756
2017-03-02	-1.2014947953
2017-03-03	-1.61165583648
2017-03-04	-1.59797918294
2017-03-05	-1.07395614367
2017-03-06	-1.51048069451
2017-03-07	-1.47119634649
2017-03-08	-1.30307688263
2017-03-09	-1.10390384285
2017-03-10	-0.874221485362
2017-03-11	-1.41258062296
2017-03-12	-1.93994661584
2017-03-13	-2.05294980184
2017-03-14	-1.90772759428
2017-03-15	-1.65518394237
2017-03-16	-1.68942118806
2017-03-17	-1.66212391682
2017-03-18	-1.40030738611
2017-03-19	-0.770924538015
2017-03-20	-1.13813646782
2017-03-21	-0.807709599598
2017-03-22	-1.09065205205
2017-03-23	-0.771170235709
2017-03-24	-0.640889288337
2017-03-25	-0.588385800483
2017-03-26	-0.521171877623
2017-03-27	-0.136611202916
2017-03-28	-0.179613218077
2017-03-29	0.484743240023
2017-03-30	0.526239261967
2017-03-31	0.33137564186
2017-04-01	0.459971722141
2017-04-02	0.572341718038
2017-04-03	0.658732551209
2017-04-04	0.498210950664
2017-04-05	0.668561145453
2017-04-06	0.290851868984
2017-04-07	0.588133969486
2017-04-08	0.273210922815
2017-04-09	0.175275308461
2017-04-10	-0.00644283148257
2017-04-11	-0.225260716412
2017-04-12	-0.671165953831
2017-04-13	-0.315430509819
2017-04-14	-0.473868331584
2017-04-15	-0.389672784267
2017-04-16	-0.408613560127
2017-04-17	-0.321144771335
2017-04-18	-0.0874945265282
2017-04-19	0.0669071743311
2017-04-20	0.289601994407
2017-04-21	0.254386062416
2017-04-22	0.0840480813001
2017-04-23	0.0183254612108
2017-04-24	-0.0027260792145
2017-04-25	-0.198601128123
2017-04-26	-0.54745124318
2017-04-27	-0.752809341802
2017-04-28	-0.842138421304
2017-04-29	-0.900988737753
2017-04-30	-0.78020608027
2017-05-01	-0.644451234939
2017-05-02	-0.496458838632
2017-05-03	-0.424455076405
2017-05-04	-0.647696958853
2017-05-05	-0.311310425303
2017-05-06	-0.0902554557525
2017-05-07	-0.302485121108
2017-05-08	-0.50505422184
2017-05-09	-0.495235725767
2017-05-10	-1.0977499409
2017-05-11	-0.759309183802
2017-05-12	-1.18136172395
2017-05-13	-1.24561354003
2017-05-14	-0.511545405218
2017-05-15	-0.708834268992
2017-05-16	-0.869537782408
2017-05-17	-0.195892919896
2017-05-18	-0.273970185075
2017-05-19	-0.00658320455145
2017-05-20	0.181443808176
2017-05-21	-0.328034123346
2017-05-22	-0.182692760624
2017-05-23	-0.293145098301
2017-05-24	-0.253501497786
2017-05-25	-0.358903791191
2017-05-26	-0.404898010273
2017-05-27	-0.262034089217
2017-05-28	-0.188512236616
2017-05-29	0.0127991228596
2017-05-30	0.402993163799
2017-05-31	0.40646506495
2017-06-01	0.492262126989
2017-06-02	0.587171511501
2017-06-03	0.407685134526
2017-06-04	0.373215750459
2017-06-05	0.342204880528
2017-06-06	0.191913824218
2017-06-07	-0.0889891401459
2017-06-08	0.711457902032
2017-06-09	0.451957290059
2017-06-10	0.449253265428
2017-06-11	0.317411212658
2017-06-12	0.356110320898
2017-06-13	0.340305064496
2017-06-14	0.45414619465
2017-06-15	-0.550756233859
2017-06-16	-0.553267204406
2017-06-17	-0.756034101237
2017-06-18	-0.867606033382
2017-06-19	-0.942871846989
2017-06-20	-1.33697215767
2017-06-21	-1.43517971908
2017-06-22	-1.39123707167
2017-06-23	-1.45912152769
2017-06-24	-1.25596688252
2017-06-25	-1.28676329701
2017-06-26	-1.25363869241
2017-06-27	-0.862054866869
2017-06-28	-0.925209240278
2017-06-29	-0.765152877664
2017-06-30	-0.733550660483
2017-07-01	-0.975952541943
2017-07-02	-0.0638397683941
2017-07-03	-0.164823907197
2017-07-04	-0.137756951531
2017-07-05	0.116461405502
2017-07-06	0.195179069314
2017-07-07	0.647931182351
2017-07-08	0.785421658679
2017-07-09	-0.154040851101
2017-07-10	-0.311908534407
2017-07-11	-0.413975932102
2017-07-12	-0.492926694834
2017-07-13	-0.373534999889
2017-07-14	-0.809967511717
2017-07-15	-0.632030324474
2017-07-16	-0.83159902367
2017-07-17	-0.632279454459
2017-07-18	-0.477950412798
2017-07-19	-0.480242267656
2017-07-20	-0.479204130441
2017-07-21	-0.259183049157
2017-07-22	-0.7491673109
2017-07-23	-0.502613639497
2017-07-24	-0.510155687902
2017-07-25	-0.680516001417
2017-07-26	-0.775747996135
2017-07-27	-0.647274760546
2017-07-28	-0.482819349373
2017-07-29	-0.238782400006
2017-07-30	-0.634764109056
2017-07-31	-0.330956887411
2017-08-01	-0.652111216438
2017-08-02	-0.54821083987
2017-08-03	-0.900376776146
2017-08-04	-1.03085401889
2017-08-05	-0.886463767982
2017-08-06	-0.771303806932
2017-08-07	-1.43067778986
2017-08-08	-1.27557564371
2017-08-09	-1.28730682512
2017-08-10	-1.29034362733
2017-08-11	-1.31826193166
2017-08-12	-1.56578245334
2017-08-13	-1.54250589073
2017-08-14	-1.61576870063
2017-08-15	-1.36704508162
2017-08-16	-1.23051485259
2017-08-17	-1.20495191816
2017-08-18	-1.07007788683
2017-08-19	-0.632049851007
2017-08-20	-0.665911845045
2017-08-21	-0.428429380541
2017-08-22	-0.814598712603
2017-08-23	-1.01456772915
2017-08-24	-0.7165627617
2017-08-25	-0.857785804801
2017-08-26	-0.470441033932
2017-08-27	-0.568565965264
2017-08-28	-0.264592472847
2017-08-29	0.208628825194
2017-08-30	0.459887332582
2017-08-31	0.215180338588
2017-09-01	0.0105836121947
2017-09-02	-0.546640391158
2017-09-03	-0.129416070451
2017-09-04	-0.448858795356
2017-09-05	-0.563976662381
2017-09-06	-0.544696500463
2017-09-07	-0.596128850033
2017-09-08	-0.341806274644
2017-09-09	-0.317380590146
2017-09-10	-0.434657828469
2017-09-11	-0.559681107157
2017-09-12	-0.480680305689
2017-09-13	-0.599706766798
2017-09-14	-0.437361794709
2017-09-15	-0.528520469941
2017-09-16	-0.478297187376
2017-09-17	-0.904221923837
2017-09-18	-0.856848496382
2017-09-19	-1.04383141163
2017-09-20	-0.970210074288
2017-09-21	-0.959891553624
2017-09-22	-0.619701260627
2017-09-23	-0.633496745039
2017-09-24	-0.297703485511
2017-09-25	-0.195334665539
2017-09-26	-0.200984111881
2017-09-27	0.0406068659564
2017-09-28	0.268809114046
2017-09-29	-0.341639192554
2017-09-30	-0.211796337686
2017-10-01	-0.277598329157
2017-10-02	-0.33113359408
2017-10-03	-0.169051416213
2017-10-04	-0.417720030001
2017-10-05	-0.806506499776
2017-10-06	-0.128039894429
2017-10-07	0.0753674536177
2017-10-08	0.0044647459405
2017-10-09	0.0247986873384
2017-10-10	-0.0459668374574
2017-10-11	0.200636230196
2017-10-12	0.372663545054
2017-10-13	0.408207246787
2017-10-14	0.123959972234
2017-10-15	0.286432499132
2017-10-16	0.515849603153
2017-10-17	0.436884290781
2017-10-18	0.00133053567121
2017-10-19	-0.188040338078
2017-10-20	-0.60858038481
2017-10-21	-0.647613156083
2017-10-22	-0.339066479013
2017-10-23	-0.699306571923
2017-10-24	-0.559471579775
2017-10-25	-0.248732800481
2017-10-26	-0.178490838153
2017-10-27	0.0868929060166
2017-10-28	-0.123019703895
2017-10-29	-0.738532108294
2017-10-30	-0.614674675616
2017-10-31	-0.579821005991
2017-11-01	-0.544513154934
2017-11-02	-0.252511951787
2017-11-03	-0.449552173033
2017-11-04	-0.488490910304
2017-11-05	-0.0632550860987
2017-11-06	-0.317766420605
2017-11-07	-0.563794771594
