Date	Consumer Discretionary
2017-01-01	0.00199361592003
2017-01-02	0.00199361592003
2017-01-03	0.00218496685765
2017-01-04	0.00244336479047
2017-01-05	0.00247852653449
2017-01-06	0.00272452525064
2017-01-07	0.00260257403113
2017-01-08	0.00256626321051
2017-01-09	0.00269659882471
2017-01-10	0.00240841438667
2017-01-11	0.00240807662187
2017-01-12	0.00244766309112
2017-01-13	0.00241423062165
2017-01-14	0.00232897912975
2017-01-15	0.00202175946769
2017-01-16	0.00263761782027
2017-01-17	0.00293227712045
2017-01-18	0.00300809004235
2017-01-19	0.00309628453236
2017-01-20	0.00305245854223
2017-01-21	0.00315998542395
2017-01-22	0.00311714052249
2017-01-23	0.0032221825393
2017-01-24	0.0032693301112
2017-01-25	0.00322702264393
2017-01-26	0.00335722035622
2017-01-27	0.00330739474586
2017-01-28	0.00340364601232
2017-01-29	0.00340364601232
2017-01-30	0.00371564259741
2017-01-31	0.00371564259741
2017-02-01	0.00385414675254
2017-02-02	0.00380985463845
2017-02-03	0.0037300281342
2017-02-04	0.00369486639018
2017-02-05	0.0036037691387
2017-02-06	0.00377943887958
2017-02-07	0.0038280297445
2017-02-08	0.00374835269159
2017-02-09	0.00374835269159
2017-02-10	0.00376923863139
2017-02-11	0.00368968413656
2017-02-12	0.00359458190166
2017-02-13	0.00436593176391
2017-02-14	0.00441753135112
2017-02-15	0.00389478286818
2017-02-16	0.00364132669944
2017-02-17	0.00357866280229
2017-02-18	0.00345271821791
2017-02-19	0.00356722640524
2017-02-20	0.00366738384335
2017-02-21	0.00381866977376
2017-02-22	0.00380913874072
2017-02-23	0.00376199116882
2017-02-24	0.00370933187445
2017-02-25	0.00345552476785
2017-02-26	0.00363377788728
2017-02-27	0.00339568264919
2017-02-28	0.00349856330762
2017-03-01	0.00323202966484
2017-03-02	0.00323202966484
2017-03-03	0.00320906565991
2017-03-04	0.00328572048292
2017-03-05	0.00310714905435
2017-03-06	0.00317289527394
2017-03-07	0.00307095561474
2017-03-08	0.00293926124764
2017-03-09	0.0029425107145
2017-03-10	0.00293913347708
2017-03-11	0.00293913347708
2017-03-12	0.00283177974654
2017-03-13	0.00298562590038
2017-03-14	0.00315923701149
2017-03-15	0.00238788714924
2017-03-16	0.00250407279693
2017-03-17	0.00241096292729
2017-03-18	0.00293956036565
2017-03-19	0.00288714946418
2017-03-20	0.00327029122663
2017-03-21	0.00299928851661
2017-03-22	0.00285060124692
2017-03-23	0.00290412842455
2017-03-24	0.00286824773298
2017-03-25	0.00286824773298
2017-03-26	0.00286824773298
2017-03-27	0.00312318718486
2017-03-28	0.00323529411188
2017-03-29	0.00330304478939
2017-03-30	0.00328107027982
2017-03-31	0.0031464807778
2017-04-01	0.0031464807778
2017-04-02	0.0030309406276
2017-04-03	0.00305322944109
2017-04-04	0.00305322944109
2017-04-05	0.00311256139536
2017-04-06	0.00297975927053
2017-04-07	0.00300127178148
2017-04-08	0.00409885673705
2017-04-09	0.00521436611085
2017-04-10	0.00521436611085
2017-04-11	0.00521436611085
2017-04-12	0.0051378594775
2017-04-13	0.00503326147888
2017-04-14	0.00503326147888
2017-04-15	0.00486547624398
2017-04-16	0.00569880957731
2017-04-17	0.00525746115909
2017-04-18	0.00549813504597
2017-04-19	0.00562004378857
2017-04-20	0.00578264541459
2017-04-21	0.00578349276899
2017-04-22	0.00557867966095
2017-04-23	0.0063629312253
2017-04-24	0.00668708033389
2017-04-25	0.00674101776647
2017-04-26	0.00670044058683
2017-04-27	0.00657008054037
2017-04-28	0.00655022258317
2017-04-29	0.0073702173352
2017-04-30	0.00815453106069
2017-05-01	0.00820971869866
2017-05-02	0.00831388536533
2017-05-03	0.00818463713764
2017-05-04	0.00818463713764
2017-05-05	0.00819289229712
2017-05-06	0.00819289229712
2017-05-07	0.00854148308733
2017-05-08	0.0074985540726
2017-05-09	0.00648260625305
2017-05-10	0.00662732405334
2017-05-11	0.0066873841134
2017-05-12	0.00666188492468
2017-05-13	0.00695519065277
2017-05-14	0.00695519065277
2017-05-15	0.00700843878908
2017-05-16	0.00622784807178
2017-05-17	0.00609939592021
2017-05-18	0.00592209338947
2017-05-19	0.00547911613085
2017-05-20	0.00531651450484
2017-05-21	0.00525667010029
2017-05-22	0.00531345601738
2017-05-23	0.00475253963905
2017-05-24	0.00502940763633
2017-05-25	0.0050199146482
2017-05-26	0.00480555237596
2017-05-27	0.00464555237596
2017-05-28	0.00459765965566
2017-05-29	0.00378222884022
2017-05-30	0.00326415579631
2017-05-31	0.00336719600644
2017-06-01	0.0034378545146
2017-06-02	0.00341799950707
2017-06-03	0.00360957038829
2017-06-04	0.00366671324543
2017-06-05	0.00366671324543
2017-06-06	0.00336486801605
2017-06-07	0.00325837174342
2017-06-08	0.00344265469312
2017-06-09	0.00342738673101
2017-06-10	0.00355565058809
2017-06-11	0.00350381025631
2017-06-12	0.00319613622448
2017-06-13	0.00331497163743
2017-06-14	0.00337358032438
2017-06-15	0.00332083770835
2017-06-16	0.00356820938429
2017-06-17	0.00350483802814
2017-06-18	0.00405438557682
2017-06-19	0.00411022030602
2017-06-20	0.00416759265255
2017-06-21	0.00423201885667
2017-06-22	0.00426772769331
2017-06-23	0.00372478259673
2017-06-24	0.00368033815229
2017-06-25	0.00433393292353
2017-06-26	0.00452924542353
2017-06-27	0.00452924542353
2017-06-28	0.00468358349153
2017-06-29	0.00491578517756
2017-06-30	0.00475755732946
2017-07-01	0.00469310743057
2017-07-02	0.00459620820576
2017-07-03	0.0044606597335
2017-07-04	0.00427018354303
2017-07-05	0.00427018354303
2017-07-06	0.00415795009746
2017-07-07	0.00415795009746
2017-07-08	0.00382682426964
2017-07-09	0.00385460713586
