Date	Consumer Discretionary
2017-01-01	0.00673617753464
2017-01-02	0.00655121021438
2017-01-03	0.00641308089955
2017-01-04	0.0070084525261
2017-01-05	0.00728037001321
2017-01-06	0.00737726322581
2017-01-07	0.0072553120063
2017-01-08	0.00801272503932
2017-01-09	0.00820822846063
2017-01-10	0.00849641289867
2017-01-11	0.00871173796353
2017-01-12	0.00855091197038
2017-01-13	0.00875945234666
2017-01-14	0.0085770648612
2017-01-15	0.00807783291035
2017-01-16	0.0082317974985
2017-01-17	0.00860012162373
2017-01-18	0.00889885525878
2017-01-19	0.00920152163257
2017-01-20	0.00923406196001
2017-01-21	0.00902441835414
2017-01-22	0.00881019384685
2017-01-23	0.00885044947006
2017-01-24	0.00894474461386
2017-01-25	0.00936601896878
2017-01-26	0.00962092412838
2017-01-27	0.00959585414461
2017-01-28	0.00933665117265
2017-01-29	0.00949243849118
2017-01-30	0.0100540108939
2017-01-31	0.0106881765697
2017-02-01	0.0109296535852
2017-02-02	0.0110586466291
2017-02-03	0.0108560811067
2017-02-04	0.0103989784344
2017-02-05	0.011585996273
2017-02-06	0.0117616660139
2017-02-07	0.0114057892567
2017-02-08	0.0113622615193
2017-02-09	0.0113987524059
2017-02-10	0.011127444048
2017-02-11	0.0109285578109
2017-02-12	0.0103652868535
2017-02-13	0.0104894074102
2017-02-14	0.0113150008054
2017-02-15	0.0123714645227
2017-02-16	0.0126623905005
2017-02-17	0.0128488743985
2017-02-18	0.0120932068922
2017-02-19	0.0131352313969
2017-02-20	0.0131352313969
2017-02-21	0.0133873746143
2017-02-22	0.0139158954782
2017-02-23	0.0145078748442
2017-02-24	0.0149103237183
2017-02-25	0.0153285011415
2017-02-26	0.0153900743799
2017-02-27	0.0154246365919
2017-02-28	0.0157115401854
2017-03-01	0.0154191467867
2017-03-02	0.0152318086355
2017-03-03	0.0153707928744
2017-03-04	0.0147825575803
2017-03-05	0.0150280932945
2017-03-06	0.0157513017101
2017-03-07	0.0149491893457
2017-03-08	0.0149054457262
2017-03-09	0.014840758665
2017-03-10	0.0147833456289
2017-03-11	0.0144586703042
2017-03-12	0.0145126934718
2017-03-13	0.0147691037282
2017-03-14	0.0151605797631
2017-03-15	0.0151478037819
2017-03-16	0.0150492797379
2017-03-17	0.0142162099231
2017-03-18	0.013841860105
2017-03-19	0.013558841237
2017-03-20	0.0144893283744
2017-03-21	0.0138389218704
2017-03-22	0.0144288923718
2017-03-23	0.0144839688165
2017-03-24	0.0139346525146
2017-03-25	0.0143594891159
2017-03-26	0.0141257363884
2017-03-27	0.013602655263
2017-03-28	0.0136486159976
2017-03-29	0.0138337595541
2017-03-30	0.0137533528259
2017-03-31	0.0143649326295
2017-04-01	0.0145653542958
2017-04-02	0.014103193695
2017-04-03	0.01416469431
2017-04-04	0.0139125448391
2017-04-05	0.013752188206
2017-04-06	0.0132553421612
2017-04-07	0.0133198796941
2017-04-08	0.0145256143073
2017-04-09	0.0148186485588
2017-04-10	0.0162882544372
2017-04-11	0.0163624269934
2017-04-12	0.0168020724214
2017-04-13	0.0168556294722
2017-04-14	0.0171895311489
2017-04-15	0.0164624617976
2017-04-16	0.0160851033071
2017-04-17	0.0163782377042
2017-04-18	0.0162438614507
2017-04-19	0.0155298245298
2017-04-20	0.0153130223618
2017-04-21	0.0149624294785
2017-04-22	0.0148950179699
2017-04-23	0.0147757573855
2017-04-24	0.0141508699373
2017-04-25	0.0138305865987
2017-04-26	0.0139073348501
2017-04-27	0.0138599480905
2017-04-28	0.0142874782279
2017-04-29	0.0138020413347
2017-04-30	0.0137055962526
2017-05-01	0.0136102234414
2017-05-02	0.0139227234414
2017-05-03	0.0142698626395
2017-05-04	0.0140437924135
2017-05-05	0.0136809406311
2017-05-06	0.0133367065519
2017-05-07	0.0141754395851
2017-05-08	0.0130370311535
2017-05-09	0.0130899628887
2017-05-10	0.0122474674782
2017-05-11	0.0130393222396
2017-05-12	0.0143650394945
2017-05-13	0.0158488214131
2017-05-14	0.0165355873475
2017-05-15	0.017121316847
2017-05-16	0.0181761691677
2017-05-17	0.0182827053123
2017-05-18	0.0185586109279
2017-05-19	0.0187146001901
2017-05-20	0.018226795312
2017-05-21	0.0204067725325
2017-05-22	0.02073482355
2017-05-23	0.0209611959325
2017-05-24	0.0208910610353
2017-05-25	0.0208435960946
2017-05-26	0.0209724686511
2017-05-27	0.0204391353178
2017-05-28	0.0196728517929
2017-05-29	0.0202711423912
2017-05-30	0.0201258063015
2017-05-31	0.0204178117783
2017-06-01	0.0210377127107
2017-06-02	0.0210166697967
2017-06-03	0.0209052103749
2017-06-04	0.0212766389464
2017-06-05	0.0216972488307
2017-06-06	0.0211109859256
2017-06-07	0.0210977755101
2017-06-08	0.0214850614453
2017-06-09	0.0212463004919
2017-06-10	0.0201652194108
2017-06-11	0.0201334962227
2017-06-12	0.0188339001191
2017-06-13	0.0180431531984
2017-06-14	0.0182404214618
2017-06-15	0.0189126848578
2017-06-16	0.0192794436538
2017-06-17	0.0195627508931
2017-06-18	0.0201077426072
2017-06-19	0.0213919413788
2017-06-20	0.0205790122429
2017-06-21	0.0207384257993
2017-06-22	0.0208307277315
2017-06-23	0.0213437911146
2017-06-24	0.0215231753181
2017-06-25	0.0221067420781
2017-06-26	0.0228879920781
2017-06-27	0.0241988535013
2017-06-28	0.0237204669798
2017-06-29	0.0237045423035
2017-06-30	0.0241756976111
2017-07-01	0.0233536719546
2017-07-02	0.0238490772629
2017-07-03	0.0239376184265
2017-07-04	0.0242030099387
2017-07-05	0.0240118894405
