Date	Communication Services	Consumer Discretionary	Consumer Staples	Energy	Financials	Health Care	Industrials	Information Technology	Materials	Real Estate	Utilities
2017-01-01	-0.211376161746	-0.142867536936	-0.276859958089	-0.212351290772	-0.191190701037	0.322816470895	-0.348182295915	-0.239830918071	-0.124907987869	0.000674115603153	-0.192025498551
2017-01-02	-0.154037823416	-0.0947736558584	-0.201785135534	-0.134128700104	-0.0590035049501	0.0419770386574	-0.517648903606	-0.179678112505	-0.125502895264	0.0204272220929	-0.323849871986
2017-01-03	-0.052033430464	-0.0736256803188	-0.138372419911	-0.0946151621538	-0.258922910825	0.0434726454392	-0.398381597001	-0.121312405911		0.113235185753	-0.0868531118962
2017-01-04	-0.0597161507836	-0.0637375400562	-0.176950770678	0.0412507753735	-0.246904689655	-0.0297592382906	-0.308437793755	-0.102693058396	-0.187729870966	0.0442745282292	
2017-01-05	-0.0617364151427	-0.0476286150966	-0.181741301145	-0.030785605114	-0.18712514249	0.0593702445948	-0.0961593425033	-0.0147582705708	-0.449365929436	-0.0784598569537	-0.23689514064
2017-01-06	-0.0642895952303	-0.106430210749	-0.144872130126	-0.0350318597753	-0.117563871742	-0.00272372967254	-0.127353499978	0.0681647210607	-0.457231462691	-0.0798736731766	-0.24716994965
2017-01-07	-0.084960912037	-0.143182360147	-0.166310262829	-0.0525493629849	-0.121999918911	-0.00895652773863	-0.139220987467	0.055224963786	-0.465518550961	-0.0767169219275	-0.257059681427
2017-01-08	-0.106731878885	-0.164776251293	-0.161981176387	-0.0670087411434	-0.131841076292	-0.00841569844217	-0.139395004885	0.0452097412939	-0.345819448341	-0.0609183226406	-0.253029616392
2017-01-09	-0.0827276868461	-0.17240755102	-0.17018015631	-0.057235311803	-0.139527585564	0.0758884718627	-0.0625571203693	-0.00540419292074	-0.33488319156	-0.0146259206269	-0.246458076213
2017-01-10	0.223892317535	-0.169293462842	-0.163236031787	-0.0836427122106	-0.115710728935	-0.0137281525655	0.0073896014143	-0.128099096484	-0.325900974441	0.0261778574241	-0.0176097414809
2017-01-11	0.219114143258	-0.175394503033	-0.0347323151756	-0.162146207297	-0.123386139115	0.0520202044123	0.0304805270816	-0.158012946138	-0.393646422353	-0.0102484812648	-0.0143533963108
2017-01-12	0.217247415111	-0.245719868281	-0.025113955166	-0.177040917409	-0.188025779493	-0.0846198881448	-0.134036755966	-0.399774849825	-0.122744316976	0.06414919975	0.102039156275
2017-01-13	0.215796685032	-0.200924195639	-0.0308538520936	-0.172699000694	-0.234895134488	-0.0875008995414	-0.0978364363108	-0.352899504239	-0.0608709728506	0.0664648844397	0.10935390628
2017-01-14	0.230747829209	-0.225235175722	-0.0171786551333	-0.188638358635	-0.231428585606	-0.0809202840638	-0.0882348388461	-0.345270477853	-0.0583655959711	0.0641809797811	0.119706247634
2017-01-15	0.162102336237	-0.175462274884	-0.0329985053786	-0.148859806819	-0.239672140133	-0.0958966510381	-0.0281324585673	-0.285513745798	-0.0596778370079	0.0424594187381	0.101657208036
2017-01-16	0.143786094083	-0.19795085145	-0.0935467982193	-0.181956211208	-0.200538805392	-0.206769624102	0.0680969753925	-0.298211674195	-0.0789611517968	0.00789689923203	0.160953972794
2017-01-17	0.08332566636	-0.219737689878	-0.164209960973	-0.166777341092	-0.166584587117	-0.0712127129412	-0.0866157125774	-0.295917503338	-0.0780365588074	-0.115388135706	0.0268489467501
2017-01-18	0.0896369959262	-0.205218034873	-0.247236894439	-0.103337368979	-0.154243320867	-0.0359434352954	-0.0798382217798	-0.217077446915	-0.1548598642	-0.104662714736	0.0256837617085
2017-01-19	0.0798475171233	-0.170338385462	-0.288094571003	-0.0278923852141	-0.157343586158	-0.0283592031506	-0.0730436300882	-0.128807090367	-0.147648848771		-0.0335980472818
2017-01-20	0.0744651785108	-0.160177351061	-0.286567540621	0.00838806272804	-0.16348381036	-0.0268488157672	-0.0734537944782	-0.112885333869	-0.325114735078		-0.0445872547422
2017-01-21	0.072330933201	-0.107339771826	-0.271407281253	0.0693901122583	-0.157472805694	-0.0173593153407	-0.0610670410751	-0.102226508353	-0.316023798155		-0.0463150144057
2017-01-22		-0.168014928741	-0.268013135141	0.027561547884	-0.162727441609	0.0222175982285	-0.124468466816	-0.15029800688	-0.326607441414		-0.0569333157047
2017-01-23		-0.121044485137	-0.2113243368	0.00611420611602	-0.237743700772	-0.00623128317058	-0.192596480819	-0.245771966286	-0.310968490495		-0.268237573259
2017-01-24		-0.0479672382945	-0.437473776583	0.0316629697365	-0.273865072503	-0.0132289675327	-0.120453205716	-0.335805580483	-0.275616843487		-0.288931426173
2017-01-25	0.12282975268	-0.0648874128977	-0.292227584495	0.0198577346462	-0.204105067309	-0.00242472484989	-0.0603191843669	-0.490630782203	-0.232401968928		-0.173230636083
2017-01-26	0.141696014196	-0.089320348939	-0.231671441561	0.0173706163987	-0.213495192364	-0.0312089189403	-0.186657063265	-0.560447162668	-0.347846129678		-0.160263775984
2017-01-27	0.14443770475	-0.122147637032	-0.209524052009	0.0218032963408	-0.123809725723	-0.022903839827	-0.209233211824	-0.445291016555	-0.343061619737	-0.183698816994	-0.149786987508
2017-01-28	0.159199242002	-0.119416757447	-0.217039931367	-0.0527268284011	-0.120875623057	-0.0233395678519	-0.211781256993	-0.449199319924	-0.343581457118	-0.185630303224	-0.141655823404
2017-01-29	0.143607867355	-0.13465964982	-0.231927635655	-0.0526128111315	-0.121060095026	-0.0753348110313	-0.214094778178	-0.339529767975	-0.344625800645	-0.187986652251	-0.141871647092
