Date	JPY
2017-01-01	-1.87572814172
2017-01-02	-2.03316929989
2017-01-03	-2.04792629758
2017-01-04	-1.67849937545
2017-01-05	-1.83761144311
2017-01-06	-2.20932378817
2017-01-07	-2.51682556588
2017-01-08	-2.63236167302
2017-01-09	-3.00295426762
2017-01-10	-1.86882327667
2017-01-11	-1.6721604948
2017-01-12	-0.558023169151
2017-01-13	-0.402304427173
2017-01-14	-0.0750783865334
2017-01-15	-0.233296092552
2017-01-16	0.284261694615
2017-01-17	-0.0538192720895
2017-01-18	0.048165380589
2017-01-19	-1.6989862483
2017-01-20	-1.64604837545
2017-01-21	-1.80549447559
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	-3.35628125415
2017-01-31	-3.09000951615
2017-02-01	-2.72405340598
2017-02-02	-2.78481298453
2017-02-03	-2.2940068026
2017-02-04	-2.3062023403
2017-02-05	-2.17756313008
2017-02-06	-2.21735206474
2017-02-07	-1.90720700717
2017-02-08	-1.62926278348
2017-02-09	-1.22284943725
2017-02-10	-1.57370939161
2017-02-11	-1.48144638039
2017-02-12	-1.5865997457
2017-02-13	-0.727994576294
2017-02-14	-0.549941892673
2017-02-15	-0.569800127565
2017-02-16	-0.623150362386
2017-02-17	-0.616785353134
2017-02-18	-0.417744968221
2017-02-19	1.80865048097
2017-02-20	-0.230740658975
2017-02-21	-0.435647554765
2017-02-22	-0.468273919052
2017-02-23	-0.568156059221
2017-02-24	-0.762409960611
2017-02-25	0.0404944230419
2017-02-26	-0.0778881317243
2017-02-27	0.408287040596
2017-02-28	0.394070258247
2017-03-01	0.384961774154
2017-03-02	0.486954877161
2017-03-03	0.109475025809
2017-03-04	-2.02430347895
2017-03-05	-1.83994362749
2017-03-06	-2.0129709238
2017-03-07	-1.89809648844
2017-03-08	-1.68201410477
2017-03-09	-1.6498433955
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	-4.71427022981
2017-03-14	-4.64987624025
2017-03-15	-1.63082981712
2017-03-16	-1.74214843655
2017-03-17	-1.70377522829
2017-03-18	-1.66772368138
2017-03-19	-1.89935472708
2017-03-20	1.36673746361
