Date	Health Care
2017-01-01	-0.219980176565
2017-01-02	-0.225949201111
2017-01-03	-0.229025546418
2017-01-04	-0.234838017539
2017-01-05	-0.237684953306
2017-01-06	-0.231574878976
2017-01-07	-0.235247797419
2017-01-08	-0.235309004224
2017-01-09	-0.245594820805
2017-01-10	-0.240758855551
2017-01-11	-0.242676531459
2017-01-12	-0.24542939582
2017-01-13	-0.23871213927
2017-01-14	-0.244252726881
2017-01-15	-0.248081411113
2017-01-16	-0.227280595557
2017-01-17	-0.228724850535
2017-01-18	-0.234803015215
2017-01-19	-0.239461486078
2017-01-20	-0.22268919788
2017-01-21	-0.212626350458
2017-01-22	-0.214361951282
2017-01-23	-0.20921978119
2017-01-24	-0.206388882338
2017-01-25	-0.211395264689
2017-01-26	-0.212906730337
2017-01-27	-0.210931052035
2017-01-28	-0.214072874607
2017-01-29	-0.227121245957
2017-01-30	-0.227975624725
2017-01-31	-0.237026909309
2017-02-01	-0.232189622631
2017-02-02	-0.23502632999
2017-02-03	-0.230983573382
2017-02-04	-0.227085411649
2017-02-05	-0.23735876227
2017-02-06	-0.238434704866
2017-02-07	-0.249286874138
2017-02-08	-0.249398169643
2017-02-09	-0.252851507942
2017-02-10	-0.256464242287
2017-02-11	-0.267147975912
2017-02-12	-0.280244653756
2017-02-13	-0.278117703375
2017-02-14	-0.274611703031
2017-02-15	-0.295426831474
2017-02-16	-0.29435432663
2017-02-17	-0.296914715344
2017-02-18	-0.299977931561
2017-02-19	-0.308692100604
2017-02-20	-0.30248528098
2017-02-21	-0.305319790718
2017-02-22	-0.319246240023
2017-02-23	-0.32816400623
2017-02-24	-0.331414417668
2017-02-25	-0.344684418021
2017-02-26	-0.348451382286
2017-02-27	-0.335739280742
2017-02-28	-0.322235348814
2017-03-01	-0.317261636632
2017-03-02	-0.315687542608
2017-03-03	-0.308398692505
2017-03-04	-0.312154812825
2017-03-05	-0.312099863136
2017-03-06	-0.305932180121
2017-03-07	-0.295025317803
2017-03-08	-0.281027511007
2017-03-09	-0.27983677948
2017-03-10	-0.279326532027
2017-03-11	-0.276169060978
2017-03-12	-0.274942844246
2017-03-13	-0.265005137705
2017-03-14	-0.24721650319
2017-03-15	-0.243875257761
2017-03-16	-0.245143283834
2017-03-17	-0.246142142792
2017-03-18	-0.248541199633
2017-03-19	-0.231559130042
2017-03-20	-0.229117892873
