Date	Germany
2017-01-01	-0.813031675815
2017-01-02	-0.529712998823
2017-01-03	-0.423719628153
2017-01-04	-0.753267362763
2017-01-05	-0.618891066058
2017-01-06	-0.713989607204
2017-01-07	-0.825638753675
2017-01-08	-0.610904901717
2017-01-09	-0.603723257897
2017-01-10	-0.486965126887
2017-01-11	-0.205450305529
2017-01-12	-0.275041656082
2017-01-13	-0.226522343864
2017-01-14	-0.27637103238
2017-01-15	-0.368757501595
2017-01-16	-0.468815112128
2017-01-17	-0.27994555476
2017-01-18	-0.43449313404
2017-01-19	-0.178448068497
2017-01-20	-0.221454762296
2017-01-21	0.355818515832
2017-01-22	0.484862130546
2017-01-23	0.532998386169
2017-01-24	0.381850486464
2017-01-25	-0.0427782059173
2017-01-26	0.081181200556
2017-01-27	-0.157378702314
2017-01-28	-0.461134737464
2017-01-29	-0.435386207942
2017-01-30	-0.153579803988
2017-01-31	-0.422691312187
2017-02-01	-0.260387832048
2017-02-02	-0.171039290149
2017-02-03	0.226113957273
2017-02-04	0.284554616925
2017-02-05	-0.153582405819
2017-02-06	-0.331801046758
2017-02-07	-0.106077219871
2017-02-08	0.0838388073379
2017-02-09	-0.149206683876
2017-02-10	-0.397140836791
2017-02-11	-0.397140836791
2017-02-12	0.0605378540911
2017-02-13	0.0932605213865
2017-02-14	0.116742130236
2017-02-15	0.527465265387
2017-02-16	1.13319640896
2017-02-17	1.23934154178
2017-02-18	1.53243193464
2017-02-19	1.60867700801
2017-02-20	0.785990856936
2017-02-21	0.410680282187
2017-02-22	-0.0398782181986
2017-02-23	-0.474400940326
2017-02-24	-1.0791798761
2017-02-25	-1.21063726972
2017-02-26	-0.857640836145
2017-02-27	-1.2409091816
2017-02-28	-2.5898670686
2017-03-01	-2.82144578649
2017-03-02	-2.62225263095
2017-03-03	-2.8317335373
2017-03-04	-3.13118274574
2017-03-05	-2.65627048103
2017-03-06	-2.28067735098
2017-03-07	-1.04712714511
2017-03-08	-0.169937914789
2017-03-09	-0.00402515192357
2017-03-10	0.288506490011
2017-03-11	0.991319195042
2017-03-12	1.2888553966
2017-03-13	1.45611952514
2017-03-14	1.35956917982
2017-03-15	1.40654579549
2017-03-16	1.54240637817
2017-03-17	1.2894277833
2017-03-18	0.814332241583
2017-03-19	0.577344259219
2017-03-20	0.257266756793
2017-03-21	0.051632562938
2017-03-22	-0.66429013565
2017-03-23	-0.9832356107
2017-03-24	-1.14070447317
2017-03-25	-0.899278339219
2017-03-26	-0.442611750163
2017-03-27	-0.568572865882
2017-03-28	-0.360435897474
2017-03-29	-0.0438150129913
2017-03-30	0.255938323108
2017-03-31	0.153606549088
2017-04-01	-0.372911729313
2017-04-02	0.117268242498
2017-04-03	0.474325024484
2017-04-04	0.532145913892
2017-04-05	0.165814539665
2017-04-06	-0.191542027422
2017-04-07	0.0160843180773
2017-04-08	0.168649044582
2017-04-09	-0.445343900224
2017-04-10	-0.391380999482
2017-04-11	-0.387383080464
2017-04-12	-0.601867316627
2017-04-13	-0.204418968324
2017-04-14	-0.273551500677
2017-04-15	-0.0632377474375
2017-04-16	-0.0153671987692
2017-04-17	0.774218934532
2017-04-18	0.734575326874
2017-04-19	1.3206532626
2017-04-20	1.59685012156
2017-04-21	1.53481275068
2017-04-22	1.46105025471
2017-04-23	1.60338538207
2017-04-24	0.360815856468
2017-04-25	1.30114338129
2017-04-26	1.64149397651
2017-04-27	0.901978784366
2017-04-28	0.811168897451
2017-04-29	0.697810462473
2017-04-30	0.723587010751
2017-05-01	1.25539672246
2017-05-02	-0.626842744423
2017-05-03	-1.61166626538
2017-05-04	-1.36589658386
2017-05-05	-1.43820359796
2017-05-06	-1.39348681681
2017-05-07	-1.65189959118
2017-05-08	-0.818082770388
2017-05-09	-0.644929590758
2017-05-10	-0.180258784332
2017-05-11	0.130567029625
2017-05-12	0.0966350305899
2017-05-13	0.184489252878
2017-05-14	0.0127678972607
2017-05-15	-0.236204374527
2017-05-16	-0.2802756065
2017-05-17	0.715577317779
2017-05-18	1.06250462976
2017-05-19	0.907813711669
2017-05-20	1.26015392868
2017-05-21	1.30241636289
2017-05-22	1.34097904469
2017-05-23	1.37277904554
2017-05-24	0.865973045281
2017-05-25	0.65688605946
2017-05-26	0.543270239574
2017-05-27	-0.0548695398835
2017-05-28	-0.193596674711
2017-05-29	-0.235205397297
2017-05-30	-0.395636816458
2017-05-31	-0.380940200534
2017-06-01	-0.255933396197
2017-06-02	0.0620519879739
2017-06-03	0.344985581755
2017-06-04	-0.24034278954
2017-06-05	-0.245928219761
2017-06-06	0.240912375138
2017-06-07	0.274562936696
2017-06-08	0.0526127428563
2017-06-09	-0.30698048426
2017-06-10	-0.579907137628
2017-06-11	0.0810485896735
2017-06-12	-0.00553821380075
2017-06-13	-0.378844376619
2017-06-14	-1.02491556834
2017-06-15	-1.28393338957
2017-06-16	-1.5285732594
2017-06-17	-1.66230071834
2017-06-18	-2.02108774367
2017-06-19	-1.49481131343
2017-06-20	-1.36584370188
2017-06-21	-1.49602695779
2017-06-22	-1.31907502429
2017-06-23	-0.457449326789
2017-06-24	-0.200389937381
2017-06-25	0.226419822859
2017-06-26	0.690185330228
2017-06-27	1.11975450225
2017-06-28	2.48062563331
2017-06-29	1.94291721431
2017-06-30	2.37562343045
2017-07-01	2.32218995297
2017-07-02	1.3226351012
2017-07-03	0.923427586327
2017-07-04	0.816857403509
2017-07-05	-0.70724526571
2017-07-06	-0.93304638851
2017-07-07	-1.10314021239
2017-07-08	-0.817130970225
2017-07-09	0.216050377062
2017-07-10	0.111841294322
2017-07-11	0.92408543678
2017-07-12	0.98358566295
2017-07-13	1.08291019043
2017-07-14	1.01610035572
2017-07-15	0.999425691913
2017-07-16	0.61970888413
2017-07-17	0.52302702094
2017-07-18	-0.438651277873
2017-07-19	-0.768177874932
2017-07-20	-0.392906029399
2017-07-21	-0.193503029216
2017-07-22	-0.536248227426
2017-07-23	-0.121764958623
2017-07-24	0.261564454123
2017-07-25	0.817129658946
2017-07-26	1.38196665166
2017-07-27	0.687683534383
2017-07-28	0.447336536462
2017-07-29	0.581334168138
2017-07-30	0.483628299432
2017-07-31	0.15772172878
2017-08-01	-1.02684752982
2017-08-02	-1.09416354832
2017-08-03	-1.19343555312
2017-08-04	-1.41439237433
2017-08-05	-1.41856801547
2017-08-06	-1.68641216306
2017-08-07	-1.33726953964
2017-08-08	-0.631307458126
2017-08-09	-0.602779189189
2017-08-10	-0.566098453958
2017-08-11	-0.200595007634
2017-08-12	0.244219452425
2017-08-13	0.749305962516
2017-08-14	0.594874330193
2017-08-15	0.463862059998
2017-08-16	0.380182756307
2017-08-17	0.388872361193
2017-08-18	0.101216101356
2017-08-19	-0.20936246797
2017-08-20	-0.306419053219
2017-08-21	-0.398938782328
2017-08-22	-0.522323628343
2017-08-23	-0.0623896600615
2017-08-24	0.329384707219
2017-08-25	0.442481224524
2017-08-26	0.531761997536
2017-08-27	0.0409657146176
2017-08-28	-0.313804320386
2017-08-29	0.118978017732
2017-08-30	0.120098009013
2017-08-31	-0.21809427188
2017-09-01	0.0352507640093
2017-09-02	-0.904456822443
2017-09-03	-1.57258524333
2017-09-04	-1.3685955539
2017-09-05	-1.31378667467
2017-09-06	-1.88329998789
2017-09-07	-1.90304438505
2017-09-08	-2.30412622328
2017-09-09	-1.9847980306
2017-09-10	-2.03347067211
2017-09-11	-2.19373861587
2017-09-12	-2.43228951087
2017-09-13	-2.39502786936
2017-09-14	-2.20542644838
2017-09-15	-1.93815301772
2017-09-16	-1.29199759725
2017-09-17	-0.982187882619
2017-09-18	-0.316560318494
2017-09-19	0.00624061806464
2017-09-20	0.102773668622
2017-09-21	-0.0476117898376
2017-09-22	-0.7167526868
2017-09-23	-0.823791130304
2017-09-24	-0.189046798719
2017-09-25	-0.409290119335
2017-09-26	-0.554511675372
2017-09-27	-0.752258583564
2017-09-28	-0.733589908336
2017-09-29	-0.163263596755
2017-09-30	-0.165227669713
2017-10-01	-0.69551984076
2017-10-02	-0.960763998346
2017-10-03	-1.19201580213
2017-10-04	-1.08156778574
2017-10-05	-0.856478261959
2017-10-06	-1.01488472987
2017-10-07	-0.70662934313
2017-10-08	-0.393802750825
2017-10-09	0.124848902447
2017-10-10	0.338848276866
2017-10-11	0.402800634605
2017-10-12	0.930584924262
2017-10-13	1.02270541419
2017-10-14	0.255804857596
2017-10-15	-0.315621388011
2017-10-16	-0.432587396332
2017-10-17	-0.238620379676
2017-10-18	-0.34745166383
2017-10-19	-0.813049972958
2017-10-20	-0.94925493245
2017-10-21	-0.906644543304
2017-10-22	-0.32351305219
2017-10-23	-0.513934175678
2017-10-24	-0.689613244269
2017-10-25	-0.778667407277
2017-10-26	-0.958868700375
2017-10-27	-0.601770396346
2017-10-28	-0.0203174284403
2017-10-29	0.000795685542236
2017-10-30	-0.303322608015
2017-10-31	-0.413770542337
2017-11-01	-0.940056404291
2017-11-02	-0.622128475719
2017-11-03	-0.889154733806
2017-11-04	-1.30790931369
2017-11-05	-1.72989632418
2017-11-06	-1.49510228591
2017-11-07	-0.817549632279
2017-11-08	-0.639198268623
2017-11-09	-0.864189916264
2017-11-10	-0.845937530572
2017-11-11	-0.963899012202
2017-11-12	-0.55404200966
2017-11-13	-0.524376145901
2017-11-14	-1.46233300159
2017-11-15	-1.08867041295
2017-11-16	-1.23930579564
2017-11-17	-0.598638821292
2017-11-18	-0.236088837705
2017-11-19	-0.530988322894
2017-11-20	-0.646312610791
2017-11-21	-0.61363236895
2017-11-22	-0.482639431096
2017-11-23	-0.418306773847
2017-11-24	-1.38608921939
2017-11-25	-1.58741936405
2017-11-26	-1.64813836615
2017-11-27	-1.09048195906
2017-11-28	-1.09902129096
2017-11-29	-1.32909029008
2017-11-30	-1.70879039128
2017-12-01	-1.225696484
2017-12-02	-1.14172622779
2017-12-03	-1.07591706634
2017-12-04	-1.20201008248
2017-12-05	-1.13828493788
2017-12-06	-0.908729368205
2017-12-07	-0.574783273061
2017-12-08	-0.644046745083
2017-12-09	-0.700093196268
2017-12-10	-0.37419980849
2017-12-11	0.446830431196
2017-12-12	0.400966061564
2017-12-13	0.36978299801
2017-12-14	0.276708724421
2017-12-15	0.444309152615
2017-12-16	0.546509760413
2017-12-17	0.198330306094
2017-12-18	-1.09454292832
2017-12-19	-1.13030220592
2017-12-20	-1.03500732747
2017-12-21	-0.487930311948
2017-12-22	-0.632130822529
2017-12-23	-0.662316911294
2017-12-24	0.024841644759
2017-12-25	0.417354169944
2017-12-26	0.706673134696
2017-12-27	0.613278552965
2017-12-28	-0.611274882035
2017-12-29	-1.13049386926
2017-12-30	-1.10816469646
2017-12-31	-1.38535348695
2018-01-01	-1.24977171249
2018-01-02	-0.94921453089
2018-01-03	-0.837481559544
2018-01-04	-0.0366441718727
2018-01-05	-0.0965148116102
2018-01-06	-0.216119068251
2018-01-07	-0.520042974758
2018-01-08	-0.955271673506
2018-01-09	-0.71921294927
2018-01-10	-0.59928940377
2018-01-11	-0.635980771062
2018-01-12	-0.61362725985
2018-01-13	-0.668088922383
2018-01-14	-0.653809393354
2018-01-15	-0.163098941622
2018-01-16	0.217255594907
2018-01-17	0.359195222985
2018-01-18	0.0607259507125
2018-01-19	0.202696641918
2018-01-20	0.523982334925
2018-01-21	0.747785691151
2018-01-22	0.477235254618
2018-01-23	-0.527280413612
2018-01-24	-0.503567569539
2018-01-25	-0.443585048755
2018-01-26	-0.0665113846766
2018-01-27	-0.470409924608
2018-01-28	-0.629929315104
2018-01-29	-0.538541103502
2018-01-30	-0.362318138848
2018-01-31	-0.615927425426
2018-02-01	-0.626405833621
2018-02-02	-0.576896063998
2018-02-03	-0.830470740943
2018-02-04	-0.809060156826
2018-02-05	-1.22093367488
2018-02-06	-1.19200960374
2018-02-07	-0.838956657208
2018-02-08	-0.710064257757
2018-02-09	-1.03441314588
2018-02-10	-0.258625866923
2018-02-11	-0.0771813434906
2018-02-12	-0.0580458076308
2018-02-13	-0.0192977851735
2018-02-14	-0.174214948302
2018-02-15	0.115180278719
2018-02-16	0.340792556738
2018-02-17	0.201482529989
2018-02-18	0.183488614047
2018-02-19	0.479618936278
2018-02-20	-0.0592731213843
2018-02-21	-0.0225771794483
2018-02-22	-0.676138194018
2018-02-23	-0.877531111447
2018-02-24	-1.29325082863
2018-02-25	-0.828974695093
2018-02-26	-0.970723611783
2018-02-27	-0.528245439384
2018-02-28	-0.522657104045
2018-03-01	-0.356763531749
2018-03-02	-0.221230904245
2018-03-03	-0.595219804223
2018-03-04	-1.55122123032
2018-03-05	-1.58024783351
2018-03-06	-1.79642679768
2018-03-07	-2.13191929513
2018-03-08	-2.52337146168
2018-03-09	-2.83802142756
2018-03-10	-2.43734954321
2018-03-11	-2.21740319578
2018-03-12	-2.53340028341
2018-03-13	-2.68559061262
2018-03-14	-2.71315941687
2018-03-15	-2.62365584221
2018-03-16	-2.72933721863
2018-03-17	-2.88280714761
2018-03-18	-2.5214618425
2018-03-19	-2.12908858962
2018-03-20	-1.7260763432
2018-03-21	-1.93513378918
2018-03-22	-1.61972961485
2018-03-23	-1.07960055468
2018-03-24	-0.548894650996
2018-03-25	-0.120240489524
2018-03-26	0.240522305638
2018-03-27	0.220896686182
2018-03-28	0.529168435902
2018-03-29	0.1735234961
2018-03-30	-0.825429292278
2018-03-31	-0.930588315503
2018-04-01	-1.33953458181
2018-04-02	-1.54611851687
2018-04-03	-2.70110226318
2018-04-04	-1.7484210612
2018-04-05	-1.56736436801
2018-04-06	-1.01606826035
2018-04-07	-0.962703775358
2018-04-08	-1.53862250634
2018-04-09	-1.64119693122
2018-04-10	-1.61344514449
2018-04-11	-2.0836167304
2018-04-12	-1.58778242652
2018-04-13	-1.02222684438
2018-04-14	-1.76189541043
2018-04-15	-0.606959833288
2018-04-16	0.347249855378
2018-04-17	0.345141036086
2018-04-18	0.784290569436
2018-04-19	1.11140695703
2018-04-20	1.900381738
2018-04-21	1.78310402681
2018-04-22	1.76088032646
2018-04-23	1.92096054694
2018-04-24	2.17899490923
2018-04-25	
2018-04-26	
2018-04-27	
2018-04-28	
2018-04-29	
2018-04-30	
2018-05-01	
2018-05-02	-0.836754886192
2018-05-03	-1.02679885249
2018-05-04	-1.86712527276
2018-05-05	-1.87005548032
2018-05-06	-1.58087830643
2018-05-07	-1.8476741789
2018-05-08	-1.74556230602
2018-05-09	-2.31981231003
2018-05-10	-1.47419113142
2018-05-11	-0.275422835435
2018-05-12	0.0096914498607
2018-05-13	0.387523814314
2018-05-14	0.53450303424
2018-05-15	0.923267599522
2018-05-16	2.10714619058
2018-05-17	1.62815174381
2018-05-18	1.38540604063
2018-05-19	1.48659998771
2018-05-20	1.10512020722
2018-05-21	1.17461216243
2018-05-22	0.53184254283
2018-05-23	0.723626077721
2018-05-24	0.264414186765
2018-05-25	-0.40959298367
2018-05-26	-0.538641875886
2018-05-27	-0.538641875886
2018-05-28	-0.492663498413
2018-05-29	-1.35513538326
2018-05-30	-1.22600102206
2018-05-31	
2018-06-01	
2018-06-02	
2018-06-03	
2018-06-04	
2018-06-05	
2018-06-06	2.38257804952
2018-06-07	1.39537834915
2018-06-08	0.18239240919
2018-06-09	0.32604970898
2018-06-10	0.215377262436
2018-06-11	0.554977414017
2018-06-12	0.455003884136
2018-06-13	1.0266976181
2018-06-14	0.741882606149
2018-06-15	2.11088503741
2018-06-16	1.5783136634
2018-06-17	1.61359994957
2018-06-18	0.497344215773
2018-06-19	0.159548556514
2018-06-20	-0.794931557194
2018-06-21	-0.385689868202
2018-06-22	-0.945652110395
2018-06-23	-0.0518589481506
2018-06-24	0.198822942224
2018-06-25	0.469819839704
2018-06-26	1.03403465157
2018-06-27	1.83800219673
2018-06-28	
2018-06-29	
2018-06-30	
2018-07-01	
2018-07-02	-2.23708610396
2018-07-03	-2.79643224808
2018-07-04	-2.74414617419
2018-07-05	-2.99502558298
2018-07-06	-3.05982737453
2018-07-07	-1.39845725693
2018-07-08	-1.69545614377
2018-07-09	0.182308637362
2018-07-10	0.619879258266
2018-07-11	0.432642800651
2018-07-12	0.434474344271
2018-07-13	0.233244742342
2018-07-14	0.678689995475
2018-07-15	0.678689995475
2018-07-16	-0.374476772193
2018-07-17	-0.569510956151
2018-07-18	-0.854107991244
2018-07-19	-0.921192716275
2018-07-20	-0.910139789258
2018-07-21	-0.838801816421
2018-07-22	-1.3069477825
2018-07-23	-1.95374623792
2018-07-24	-2.05135180685
2018-07-25	-1.77846613845
2018-07-26	-1.83976716606
2018-07-27	-0.00684666447626
2018-07-28	-0.203530170493
2018-07-29	0.892407752446
2018-07-30	0.799709443938
2018-07-31	3.54006974439
2018-08-01	0.733190707719
2018-08-02	0.867234111792
2018-08-03	-1.10585407267
2018-08-04	-0.824068530406
2018-08-05	-1.31542842407
2018-08-06	-1.84600191279
2018-08-07	-0.335992004454
2018-08-08	0.142146704468
2018-08-09	0.172233042396
2018-08-10	0.439402375829
2018-08-11	1.10173217722
2018-08-12	1.21797679176
2018-08-13	4.39174131308
2018-08-14	
2018-08-15	-0.354534017049
2018-08-16	-0.885317135479
2018-08-17	-1.03114709462
2018-08-18	-1.57142428541
2018-08-19	-2.47836421972
2018-08-20	-2.82355788951
2018-08-21	-2.49478385667
2018-08-22	-3.11725885558
2018-08-23	
2018-08-24	
2018-08-25	
2018-08-26	
2018-08-27	
2018-08-28	
2018-08-29	
2018-08-30	
2018-08-31	
2018-09-01	
2018-09-02	
2018-09-03	
2018-09-04	0.193076479535
2018-09-05	-1.29942364777
2018-09-06	-0.993900331925
2018-09-07	-1.06757046169
2018-09-08	-1.06757046169
2018-09-09	-0.690537110239
2018-09-10	-0.642483890581
2018-09-11	-1.1297025562
2018-09-12	-0.515532567059
2018-09-13	-1.29335471103
2018-09-14	-1.09622815162
2018-09-15	-0.613132799798
2018-09-16	-0.807624957679
2018-09-17	-0.574114876837
2018-09-18	-0.550065053755
2018-09-19	-0.0722985345076
2018-09-20	0.827173855295
2018-09-21	0.434682853406
2018-09-22	0.191786027174
2018-09-23	0.0657491174453
2018-09-24	
2018-09-25	-0.956495169673
2018-09-26	-1.13826108875
2018-09-27	-1.00275720127
2018-09-28	-0.824003828731
2018-09-29	-1.01296740639
2018-09-30	-0.78059598427
2018-10-01	-1.08803802208
2018-10-02	
2018-10-03	
2018-10-04	0.772617179098
2018-10-05	-0.742114263943
2018-10-06	-0.742114263943
2018-10-07	-0.696686138893
2018-10-08	-0.533197414505
2018-10-09	-0.42624569369
2018-10-10	-0.273607681803
2018-10-11	-0.614241337467
2018-10-12	0.226775648891
2018-10-13	0.226775648891
2018-10-14	0.00216552083745
2018-10-15	0.42051440683
2018-10-16	0.73541808445
2018-10-17	0.48499559314
2018-10-18	0.199325993957
2018-10-19	0.201504723327
2018-10-20	0.456217175657
2018-10-21	
2018-10-22	
2018-10-23	
2018-10-24	
2018-10-25	
2018-10-26	1.20796974996
2018-10-27	1.08921306324
2018-10-28	0.280722990231
2018-10-29	0.233615050641
2018-10-30	-0.237041191173
2018-10-31	-0.630100613296
2018-11-01	-0.616492725845
2018-11-02	-1.03299296392
2018-11-03	-0.272755653781
2018-11-04	0.302341476581
2018-11-05	0.182447251366
2018-11-06	0.518044458715
2018-11-07	0.566800132708
2018-11-08	0.9457153961
2018-11-09	1.36917240263
2018-11-10	1.1600513046
2018-11-11	1.14321982131
2018-11-12	1.50622577086
2018-11-13	1.50592029877
2018-11-14	0.227758152376
2018-11-15	-1.37137171349
2018-11-16	-1.2878143126
2018-11-17	-1.46755043513
2018-11-18	-0.605576276152
2018-11-19	-0.630341134813
2018-11-20	-0.587052330204
2018-11-21	-0.318511870806
2018-11-22	1.42135913739
2018-11-23	1.74411109917
2018-11-24	1.79198812005
2018-11-25	0.367900025562
2018-11-26	0.253260830033
2018-11-27	0.0411019423042
2018-11-28	-0.265773809264
2018-11-29	-0.499894323642
2018-11-30	-0.980865269883
2018-12-01	-1.32139598139
2018-12-02	
2018-12-03	0.396697539763
2018-12-04	1.13880104273
2018-12-05	1.38360730205
2018-12-06	0.14376399285
2018-12-07	0.414781966666
2018-12-08	0.637244724908
2018-12-09	0.42090930476
2018-12-10	0.230510945273
2018-12-11	-0.844742220632
2018-12-12	0.422553151129
2018-12-13	2.40771980622
2018-12-14	2.3820274208
2018-12-15	2.34832783891
2018-12-16	2.86903472749
2018-12-17	2.61287382576
2018-12-18	2.62931698998
2018-12-19	2.56177750485
2018-12-20	-0.224184409385
2018-12-21	-0.45509383539
2018-12-22	-0.262347277269
2018-12-23	-0.260760710913
2018-12-24	
2018-12-25	
2018-12-26	
2018-12-27	
2018-12-28	
2018-12-29	
2018-12-30	
2018-12-31	
2019-01-01	
2019-01-02	
2019-01-03	
2019-01-04	
2019-01-05	
2019-01-06	
2019-01-07	
2019-01-08	-2.41821566996
2019-01-09	-2.03371479595
2019-01-10	-1.27662996761
2019-01-11	-1.21588828585
2019-01-12	-1.21588828585
2019-01-13	-0.953928304011
2019-01-14	-0.560700782066
2019-01-15	0.279966178269
2019-01-16	1.19035604817
2019-01-17	0.634210259429
2019-01-18	0.691205043024
2019-01-19	0.691205043024
2019-01-20	0.96536999134
2019-01-21	0.67608516897
2019-01-22	-0.443847022368
2019-01-23	-1.18594398921
2019-01-24	-2.82971890814
2019-01-25	-2.88277166062
2019-01-26	-2.66312158223
2019-01-27	-3.04364243601
