Date	Communication Services	Consumer Discretionary	Consumer Staples	Energy	Financials	Health Care	Industrials	Information Technology	Materials	Real Estate	Utilities
2017-01-01	0.0	0.00667644508731	0.00711132106534	0.00285815510491	0.0111303743237	0.00586571143148	0.00673536683787	0.00560881043293	0.00697402956209	0.00113378684807	0.00327153762268
2017-01-02	0.0	0.0101778456475	0.0192325331866	0.00285815510491	0.0127058140476	0.00703409631121	0.00584542013119	0.00945940727544	0.00697402956209	0.00113378684807	0.00327153762268
2017-01-03	0.0	0.0108087664858	0.0180096360009	0.00235865460541	0.0138380426399	0.00674015157282	0.00651611094273	0.00917479744579	0.00575961712651	0.00113378684807	0.00327153762268
2017-01-04	0.0	0.00936152996268	0.0141135321048	0.00109443210225	0.012685175684	0.00871656008824	0.00403163889304	0.00741442261312	0.00350989834136	0.0	4.95635278851e-19
2017-01-05	0.00156985871272	0.0073351875108	0.0130967552873	0.00164528247752	0.0127337024679	0.00774489309804	0.00334755883895	0.00659926059967	0.00350989834136	0.0	4.95635278851e-19
2017-01-06	0.00156985871272	0.00669302549887	0.0125989952077	0.002164762997	0.0151533472116	0.0083129553745	0.00334009503839	0.00699525815873	0.0016051364366	0.0	4.95635278851e-19
2017-01-07	0.00156985871272	0.00747580436384	0.0137064149198	0.002164762997	0.0151533472116	0.0083129553745	0.00334009503839	0.00743079822842	0.0016051364366	0.0	4.95635278851e-19
2017-01-08	0.00156985871272	0.008369095143	0.0151494163628	0.002164762997	0.0150791196423	0.00830226727463	0.00334009503839	0.00794112381614	0.0016051364366	0.0	4.95635278851e-19
2017-01-09	0.00156985871272	0.00556592108745	0.00342724654003	0.002164762997	0.0130281954221	0.0068825890468	0.00192658388605	0.0047942567414	0.0016051364366	0.0	4.95635278851e-19
2017-01-10	0.00299843014129	0.00581690671415	0.00350968754319	0.002164762997	0.0114533165436	0.0068825890468	0.00162408158704	0.00452443805053	9.91270557701e-19	0.000992063492063	4.95635278851e-19
2017-01-11	0.00299843014129	0.00589816263521	0.0072133912469	0.00153265174542	0.012580042136	0.00451479109889	0.00162408158704	0.00577594266844	9.91270557701e-19	0.000992063492063	4.95635278851e-19
2017-01-12	0.00142857142857	0.00589816263521	0.00946311003205	0.000983302411874	0.0128763371381	0.00566043009563	0.00205747420238	0.00733844266844	0.00280112044818	0.000992063492063	4.95635278851e-19
2017-01-13	0.00142857142857	0.00518858123445	0.00946311003205	0.00097955165	0.010418952297	0.00395495917487	0.00217617270818	0.00659851149542	0.00280112044818	0.000992063492063	4.95635278851e-19
2017-01-14	0.00142857142857	0.00599900470618	0.0107566507041	0.00230230297275	0.0143009398746	0.00457878949302	0.00361192288765	0.00851452933285	0.00280112044818	0.000992063492063	4.95635278851e-19
2017-01-15	0.00142857142857	0.00503940092967	0.00931364926113	0.00230230297275	0.0148789294083	0.00283662921428	0.00361192288765	0.00800714198335	0.00280112044818	0.000992063492063	4.95635278851e-19
2017-01-16	0.00142857142857	0.0050010226599	0.00979644117781	0.00230230297275	0.0171751289343	0.00235154553734	0.00331797814926	0.00764033943931	0.00424412189118	0.000992063492063	4.95635278851e-19
2017-01-17	0.00109051254089	0.00550233165867	0.0114072982866	0.0034994298682	0.0233340708403	0.00441819498193	0.00417340542138	0.00849662429559	0.0050512243932	0.0	0.000850340136054
2017-01-18	0.00109051254089	0.00576843013686	0.0107005975799	0.00497218391828	0.029110327365	0.00555877097281	0.00506255776282	0.00771045423904	0.00612533824927	0.0	0.000850340136054
2017-01-19	0.00109051254089	0.00720779681552	0.00900674316386	0.00450836202588	0.0332375635866	0.00539527980762	0.00604816919229	0.00717866955547	0.00421152924741	0.0	0.000850340136054
2017-01-20	0.00249107276498	0.00747090662033	0.00954380009189	0.00445796498117	0.0359575587027	0.00576193510385	0.00596364703646	0.00693065368245	0.00421152924741	0.0	0.000850340136054
2017-01-21	0.00249107276498	0.00587770428363	0.00985531710376	0.00313521365841	0.032075571125	0.0051381047857	0.004527896857	0.00457909577534	0.00421152924741	0.0	0.000850340136054
2017-01-22	0.00249107276498	0.00532825373418	0.0157463333041	0.00434586741144	0.029654263619	0.0051381047857	0.00697687644883	0.0064250663986	0.00421152924741	0.0	0.00270562770563
2017-01-23	0.00401082960389	0.00556876564333	0.017277626502	0.00521694755081	0.0289553096431	0.00571067850456	0.00758607535227	0.00780700854081	0.0027685278044	0.0	0.00441649169194
2017-01-24	0.00959588448623	0.00524680763854	0.0156896356826	0.00459354412065	0.0256250232354	0.00696628819619	0.0091031241788	0.00834244161168	0.00730901888527	0.0	0.00356615155589
2017-01-25	0.010918635809	0.00510189286167	0.0151451158248	0.00420304115283	0.0197555893413	0.00582571220531	0.00882317074081	0.00870527849315	0.00623490502921	0.00124223602484	0.00356615155589
2017-01-26	0.0123763617565	0.00511285250643	0.0150622883525	0.0047341085984	0.0167068789299	0.00603983500008	0.00795388576689	0.00906999314358	0.00534759358289	0.00124223602484	0.00356615155589
2017-01-27	0.0109758015324	0.00444216169489	0.0145252314245	0.00492109160631	0.0137028735894	0.00596030550879	0.00727035876758	0.00930341984759	0.00534759358289	0.00124223602484	0.00356615155589
2017-01-28	0.0109758015324	0.00495236577653	0.0118127540285	0.00492109160631	0.0137028735894	0.00596030550879	0.00727035876758	0.00987945671395	0.00534759358289	0.00124223602484	0.00356615155589
2017-01-29	0.0109758015324	0.00555009440773	0.00592173782819	0.00371043785329	0.0137028735894	0.00596030550879	0.00482137917574	0.00738413544134	0.00534759358289	0.00124223602484	0.00171086398631
