Date	Industrials
2017-01-01	0.00465629701252
2017-01-02	0.00465629701252
2017-01-03	0.00523972958072
2017-01-04	0.00234117885608
2017-01-05	0.00230192240239
2017-01-06	0.00424997435045
2017-01-07	0.00424997435045
2017-01-08	0.0051054063436
2017-01-09	0.0051054063436
2017-01-10	0.00563781038987
2017-01-11	0.00668310655712
2017-01-12	0.00754989178782
2017-01-13	0.00867403646035
2017-01-14	0.0108276617296
2017-01-15	0.0135661201227
2017-01-16	0.0135661201227
2017-01-17	0.01196879694
2017-01-18	0.0112198848865
2017-01-19	0.0108823054367
2017-01-20	0.0115695073123
2017-01-21	0.00941588204312
2017-01-22	0.00582199165677
2017-01-23	0.00856338672226
2017-01-24	0.00966449421192
2017-01-25	0.010586507905
2017-01-26	0.0114441791852
2017-01-27	0.0129240402069
2017-01-28	0.0129240402069
2017-01-29	0.0147438764217
2017-01-30	0.0122782673463
2017-01-31	0.0117533531523
2017-02-01	0.0123029892917
2017-02-02	0.0121462044266
2017-02-03	0.00796907979977
2017-02-04	0.00796907979977
2017-02-05	0.00981224724803
2017-02-06	0.00953646125796
2017-02-07	0.0101741104579
2017-02-08	0.00840607651166
2017-02-09	0.00808276902634
2017-02-10	0.0084444594793
2017-02-11	0.0084444594793
2017-02-12	0.00965158568643
2017-02-13	0.0105280098757
2017-02-14	0.0094522657495
2017-02-15	0.0139305460899
2017-02-16	0.0132438745432
2017-02-17	0.0135464195056
2017-02-18	0.0135464195056
2017-02-19	0.00867628963542
2017-02-20	0.00870978355348
2017-02-21	0.00832062765252
2017-02-22	0.00458062712022
2017-02-23	0.0037353185826
2017-02-24	0.00200894827617
2017-02-25	0.00200894827617
2017-02-26	0.00200894827617
2017-02-27	0.00149149484698
2017-02-28	0.00227056211541
2017-03-01	0.00153228230736
2017-03-02	0.00153228230736
2017-03-03	0.00200689075539
2017-03-04	0.00200689075539
2017-03-05	0.00200689075539
2017-03-06	0.00209705155984
2017-03-07	0.000957233930656
2017-03-08	0.00135851803981
2017-03-09	0.00221651889781
2017-03-10	0.0021387358466
2017-03-11	0.00440630954275
2017-03-12	0.00440630954275
2017-03-13	0.00392368406012
2017-03-14	0.00429962390974
2017-03-15	0.00514057582544
2017-03-16	0.00472078706209
2017-03-17	0.00634314389646
2017-03-18	0.00407557020032
2017-03-19	0.00407557020032
2017-03-20	0.00498259967878
2017-03-21	0.00650509362127
2017-03-22	0.00526285759643
2017-03-23	0.00647141371915
2017-03-24	0.00497360792174
2017-03-25	0.00497360792174
2017-03-26	0.00497360792174
2017-03-27	0.00458795487707
2017-03-28	0.00470870331614
2017-03-29	0.00528942340906
2017-03-30	0.00364265519168
2017-03-31	0.00369500222319
2017-04-01	0.00369500222319
2017-04-02	0.00369500222319
2017-04-03	0.003687500404
2017-04-04	0.00300343165745
2017-04-05	0.00296179512248
2017-04-06	0.0045316538352
2017-04-07	0.00446094847856
2017-04-08	0.00995545397306
2017-04-09	0.00995545397306
2017-04-10	0.0104268010333
2017-04-11	0.0108128579446
2017-04-12	0.0134584877624
2017-04-13	0.0140465919327
2017-04-14	0.0135435738241
2017-04-15	0.00804906832958
2017-04-16	0.0099287675777
2017-04-17	0.00978388203728
2017-04-18	0.0102337928398
2017-04-19	0.00803091549743
2017-04-20	0.00707849812374
2017-04-21	0.00914889149848
2017-04-22	0.00914889149848
2017-04-23	0.00726919225036
2017-04-24	0.00931070049631
2017-04-25	0.0129626006643
2017-04-26	0.0135610427599
2017-04-27	0.0134803566431
2017-04-28	0.0136561447599
2017-04-29	0.0136561447599
2017-04-30	0.0136561447599
2017-05-01	0.0111920113235
2017-05-02	0.00636339522052
2017-05-03	0.00522677281473
2017-05-04	0.00574868163953
2017-05-05	0.00350250014807
2017-05-06	0.00350250014807
2017-05-07	0.00350250014807
2017-05-08	0.00308478920404
2017-05-09	0.00340506022449
2017-05-10	0.00340368667736
2017-05-11	0.00417822596604
2017-05-12	0.00811911266555
2017-05-13	0.0141981400212
2017-05-14	0.0169992604694
2017-05-15	0.0175244705534
2017-05-16	0.0167767276935
2017-05-17	0.0169104823838
2017-05-18	0.0149939704355
2017-05-19	0.012467510893
2017-05-20	0.00908390132717
2017-05-21	0.00628278087899
2017-05-22	0.00653396831048
2017-05-23	0.00596707488645
2017-05-24	0.00631269700626
2017-05-25	0.00660822157651
2017-05-26	0.00613056256939
2017-05-27	0.00343514477964
2017-05-28	0.00343514477964
2017-05-29	0.00265874726411
2017-05-30	0.0034821313728
2017-05-31	0.00380270841147
2017-06-01	0.00300238828341
2017-06-02	0.00308846363848
2017-06-03	0.00616066025906
2017-06-04	0.00616066025906
2017-06-05	0.00788183065493
2017-06-06	0.00705844654624
2017-06-07	0.00632824329149
2017-06-08	0.00632824329149
2017-06-09	0.00530539978655
2017-06-10	0.00223320316597
2017-06-11	0.00424527560057
2017-06-12	0.0025241052047
2017-06-13	0.00345174898949
2017-06-14	0.00379514821255
2017-06-15	0.00602033735363
2017-06-16	0.00793360265975
2017-06-17	0.00793360265975
2017-06-18	0.00592153022514
2017-06-19	0.00694559576534
2017-06-20	0.00739157835418
2017-06-21	0.00706524689012
2017-06-22	0.00535765609273
2017-06-23	0.00396012054421
2017-06-24	0.00396012054421
2017-06-25	0.00396012054421
2017-06-26	0.00409749518985
2017-06-27	0.00380611989847
2017-06-28	0.00327701936937
2017-06-29	0.00275942102569
2017-06-30	0.00224369126808
2017-07-01	0.00224369126808
2017-07-02	0.00224369126808
2017-07-03	0.00158704664005
2017-07-04	0.000504795557799
2017-07-05	0.00145717651018
2017-07-06	0.00145717651018
2017-07-07	0.00193980199281
2017-07-08	0.00193980199281
2017-07-09	0.00193980199281
2017-07-10	0.00143500643501
2017-07-11	0.00198235180994
