Date	AUD
2017-01-01	0.0842962384316
2017-01-02	0.0713092254446
2017-01-03	0.0633727175081
2017-01-04	0.0408163265306
2017-01-05	3.9650822308e-17
2017-01-06	3.9650822308e-17
2017-01-07	3.9650822308e-17
2017-01-08	0.0102040816327
2017-01-09	0.0166975881262
2017-01-10	0.0224118738404
2017-01-11	0.0224118738404
2017-01-12	0.0326159554731
2017-01-13	0.0440445269017
2017-01-14	0.0440445269017
2017-01-15	0.0433642547928
2017-01-16	0.0368707482993
2017-01-17	0.031156462585
2017-01-18	0.0406802721088
2017-01-19	0.0491097308489
2017-01-20	0.0495859213251
2017-01-21	0.0495859213251
2017-01-22	0.0400621118012
2017-01-23	0.0510511227903
2017-01-24	0.0510511227903
2017-01-25	0.0415273132664
2017-01-26	0.0300366300366
2017-01-27	0.0252747252747
2017-01-28	0.0252747252747
2017-01-29	0.0362637362637
2017-01-30	0.0382617382617
2017-01-31	0.0496903096903
2017-02-01	0.0496903096903
2017-02-02	0.0523996692962
2017-02-03	0.0452568121534
2017-02-04	0.0452568121534
2017-02-05	0.0342678011644
2017-02-06	0.0212807881773
2017-02-07	0.014053897421
2017-02-08	0.0270409104081
2017-02-09	0.0222907344756
2017-02-10	0.0275817397666
2017-02-11	0.0275817397666
2017-02-12	0.0275817397666
2017-02-13	0.0275817397666
2017-02-14	0.0233800590943
2017-02-15	0.0342025699169
2017-02-16	0.0709123757904
2017-02-17	0.0735578784359
2017-02-18	0.0735578784359
2017-02-19	0.0735578784359
2017-02-20	0.0784839868103
2017-02-21	0.0832458915722
2017-02-22	0.0594363677627
2017-02-23	0.0229155263638
2017-02-24	0.0149790184273
2017-02-25	0.0149790184273
2017-02-26	0.0353871816926
2017-02-27	0.0549508692366
2017-02-28	0.0644746787604
2017-03-01	0.0644746787604
2017-03-02	0.0591836734694
2017-03-03	0.0591836734694
2017-03-04	0.0591836734694
2017-03-05	0.0517625231911
2017-03-06	0.031474407945
2017-03-07	0.0171886936593
2017-03-08	0.0350458365164
2017-03-09	0.0407601222307
2017-03-10	0.0407601222307
2017-03-11	0.0407601222307
2017-03-12	0.0277731092437
2017-03-13	0.0235714285714
2017-03-14	0.0235714285714
2017-03-15	0.0155665024631
2017-03-16	0.0282853964723
2017-03-17	0.0282853964723
2017-03-18	0.0282853964723
2017-03-19	0.0282853964723
2017-03-20	0.0282853964723
2017-03-21	0.0282853964723
2017-03-22	0.0226348603958
2017-03-23	0.016106442577
2017-03-24	0.0275350140056
2017-03-25	0.0275350140056
2017-03-26	0.0275350140056
2017-03-27	0.0275350140056
2017-03-28	0.0350538109981
2017-03-29	0.0702609973209
2017-03-30	0.0638507409106
2017-03-31	0.0595650266249
2017-04-01	0.0595650266249
2017-04-02	0.0595650266249
2017-04-03	0.0595650266249
2017-04-04	0.0520462296324
2017-04-05	0.0126373626374
2017-04-06	0.0122448979592
2017-04-07	0.00510204081633
2017-04-08	0.00510204081633
2017-04-09	0.00510204081633
2017-04-10	0.0140306122449
2017-04-11	0.0140306122449
2017-04-12	0.0140306122449
2017-04-13	0.00892857142857
2017-04-14	0.00892857142857
2017-04-15	0.00892857142857
2017-04-16	0.00892857142857
2017-04-17	0.0194805194805
2017-04-18	0.0366233766234
2017-04-19	0.0366233766234
2017-04-20	0.0423376623377
2017-04-21	0.0423376623377
2017-04-22	0.0423376623377
2017-04-23	0.0423376623377
2017-04-24	0.0228571428571
2017-04-25	0.00571428571429
2017-04-26	0.0103225806452
2017-04-27	0.0103225806452
2017-04-28	0.023928022822
2017-04-29	0.023928022822
2017-04-30	0.0334518323458
2017-05-01	0.0334518323458
2017-05-02	0.0334518323458
2017-05-03	0.0330452180872
2017-05-04	0.0273309323729
2017-05-05	0.0137254901961
2017-05-06	0.0137254901961
2017-05-07	0.0301757066463
2017-05-08	0.0524971352177
2017-05-09	0.0634861462067
2017-05-10	0.0592844655345
2017-05-11	0.0592844655345
2017-05-12	0.0592844655345
2017-05-13	0.130713036963
2017-05-14	0.115728021978
2017-05-15	0.098332701781
2017-05-16	0.124380727829
2017-05-17	0.124380727829
2017-05-18	0.124380727829
2017-05-19	0.124380727829
2017-05-20	0.0529521564004
2017-05-21	0.0419631454114
2017-05-22	0.037037037037
2017-05-23	0.00571428571429
2017-05-24	0.0167032967033
2017-05-25	0.0238461538462
2017-05-26	0.0238461538462
2017-05-27	0.0714652014652
2017-05-28	0.0714652014652
2017-05-29	0.0714652014652
2017-05-30	0.102787952788
2017-05-31	0.137253487253
2017-06-01	0.137436637437
2017-06-02	0.151722351722
2017-06-03	0.104103304103
2017-06-04	0.104103304103
2017-06-05	0.104103304103
2017-06-06	0.0738689881547
2017-06-07	0.0414014556872
2017-06-08	0.0479003331538
2017-06-09	0.0336146188681
2017-06-10	0.0336146188681
2017-06-11	0.0336146188681
2017-06-12	0.0336146188681
2017-06-13	0.0268118977796
2017-06-14	0.018926925609
2017-06-15	0.0102040816327
2017-06-16	0.0518707482993
2017-06-17	0.0518707482993
2017-06-18	0.0875850340136
2017-06-19	0.0985740450026
2017-06-20	0.104288330717
2017-06-21	0.0991862899006
2017-06-22	0.100295429208
2017-06-23	0.0681525720656
2017-06-24	0.0681525720656
2017-06-25	0.0454252993383
2017-06-26	0.0406474684736
2017-06-27	0.0349331827593
2017-06-28	0.0508061986323
