Date	Financials
2017-01-01	-0.191190701037
2017-01-02	-0.0590035049501
2017-01-03	-0.258922910825
2017-01-04	-0.246904689655
2017-01-05	-0.18712514249
2017-01-06	-0.117563871742
2017-01-07	-0.121999918911
2017-01-08	-0.131841076292
2017-01-09	-0.139527585564
2017-01-10	-0.115710728935
2017-01-11	-0.123386139115
2017-01-12	-0.188025779493
2017-01-13	-0.234895134488
2017-01-14	-0.231428585606
2017-01-15	-0.239672140133
2017-01-16	-0.200538805392
2017-01-17	-0.166584587117
2017-01-18	-0.154243320867
2017-01-19	-0.157343586158
2017-01-20	-0.16348381036
2017-01-21	-0.157472805694
2017-01-22	-0.162727441609
2017-01-23	-0.237743700772
2017-01-24	-0.273865072503
2017-01-25	-0.204105067309
2017-01-26	-0.213495192364
2017-01-27	-0.123809725723
2017-01-28	-0.120875623057
2017-01-29	-0.121060095026
2017-01-30	-0.0469256717719
2017-01-31	-0.0818318633382
2017-02-01	-0.28068807143
2017-02-02	-0.258695535519
2017-02-03	-0.372033802856
2017-02-04	-0.382312475531
2017-02-05	-0.370568368519
2017-02-06	-0.370509223845
2017-02-07	-0.425395686991
2017-02-08	-0.325142970233
2017-02-09	-0.342306221949
2017-02-10	-0.315888208416
2017-02-11	-0.333653500975
2017-02-12	-0.366895814024
2017-02-13	-0.259029034607
2017-02-14	-0.133043177383
2017-02-15	-0.118844884427
2017-02-16	-0.0404614378394
2017-02-17	-0.0145111502
2017-02-18	-0.0805155278967
2017-02-19	-0.0434768958819
2017-02-20	-0.145889750737
2017-02-21	-0.119007992856
2017-02-22	-0.12979594609
2017-02-23	-0.157803845013
2017-02-24	-0.147251484271
2017-02-25	-0.126311324197
2017-02-26	-0.132629228813
2017-02-27	-0.104138402549
2017-02-28	-0.123028270217
2017-03-01	-0.0961873236616
2017-03-02	-0.071730251652
2017-03-03	-0.052877791166
2017-03-04	-0.037578491612
2017-03-05	-0.0289520706398
2017-03-06	-0.143131384151
2017-03-07	-0.248030644197
2017-03-08	-0.376945525059
2017-03-09	-0.436831388132
2017-03-10	-0.404883211752
2017-03-11	-0.389693681421
2017-03-12	-0.411768840032
2017-03-13	-0.392659495467
2017-03-14	-0.322166611659
2017-03-15	-0.278851555127
2017-03-16	-0.206060164759
2017-03-17	-0.230020362129
2017-03-18	-0.234066725577
2017-03-19	-0.206683056618
2017-03-20	-0.134969523342
2017-03-21	-0.140465047613
2017-03-22	-0.114252262384
2017-03-23	-0.183774077994
2017-03-24	-0.12365899679
2017-03-25	-0.13677929953
2017-03-26	-0.124094195247
2017-03-27	-0.175218962599
2017-03-28	-0.0948967708428
2017-03-29	-0.148663574061
2017-03-30	-0.189153606933
2017-03-31	-0.281572460246
2017-04-01	-0.268856394138
2017-04-02	-0.270847984739
2017-04-03	-0.365358110457
2017-04-04	-0.441161801611
2017-04-05	-0.473203861834
2017-04-06	-0.465054847995
2017-04-07	-0.382560358244
2017-04-08	-0.36755292373
2017-04-09	-0.376391049647
2017-04-10	-0.0664573547122
2017-04-11	0.00458387230281
2017-04-12	0.0173031209075
2017-04-13	-0.0399081589561
2017-04-14	-0.0611401219657
2017-04-15	-0.0782918874872
2017-04-16	-0.0842226670267
2017-04-17	-0.221802646172
2017-04-18	-0.209477767751
2017-04-19	-0.204613361293
2017-04-20	-0.219115128647
2017-04-21	-0.200135540547
2017-04-22	-0.197627549815
2017-04-23	-0.189650707019
2017-04-24	-0.343604563391
2017-04-25	-0.297015170439
2017-04-26	-0.166788555636
2017-04-27	-0.182044924501
2017-04-28	-0.167041835816
2017-04-29	-0.156218211403
2017-04-30	-0.186376761216
2017-05-01	-0.150861780408
2017-05-02	-0.138394256004
2017-05-03	-0.279045447125
2017-05-04	-0.220641950405
2017-05-05	-0.21965763766
2017-05-06	-0.233208352634
2017-05-07	-0.118368798154
2017-05-08	-0.173973059187
2017-05-09	-0.174073784152
2017-05-10	-0.175645577614
2017-05-11	-0.0500457284029
2017-05-12	0.0300598470875
2017-05-13	-0.0809749884719
2017-05-14	-0.138711952895
2017-05-15	-0.158665548822
2017-05-16	-0.18009953592
2017-05-17	-0.152396908672
2017-05-18	-0.197030317583
2017-05-19	-0.251066616581
2017-05-20	-0.189572828675
2017-05-21	-0.217891026101
2017-05-22	-0.00670103508188
2017-05-23	0.0507534258645
2017-05-24	0.0695319206538
2017-05-25	0.0252023995626
2017-05-26	0.0463993255965
