Date	Consumer Staples
2017-01-01	0.00752636807421
2017-01-02	0.00813242868027
2017-01-03	0.00813242868027
2017-01-04	0.00858904968484
2017-01-05	0.00883540504484
2017-01-06	0.00910270004478
2017-01-07	0.0088849075014
2017-01-08	0.00868649480299
2017-01-09	0.00864219981646
2017-01-10	0.00878744309896
2017-01-11	0.00878606625743
2017-01-12	0.00848025585988
2017-01-13	0.0082950060411
2017-01-14	0.00797222792323
2017-01-15	0.0078653903164
2017-01-16	0.00756989850044
2017-01-17	0.00723831519013
2017-01-18	0.00717643017249
2017-01-19	0.00679438623744
2017-01-20	0.00667460148143
2017-01-21	0.00656707459971
2017-01-22	0.00643686626638
2017-01-23	0.00643686626638
2017-01-24	0.00657292068815
2017-01-25	0.00657292068815
2017-01-26	0.00677177138368
2017-01-27	0.0066405623865
2017-01-28	0.0066405623865
2017-01-29	0.00629213033075
2017-01-30	0.00604703229153
2017-01-31	0.00640674452175
2017-02-01	0.0059494934395
2017-02-02	0.00621616010616
2017-02-03	0.0057595391016
2017-02-04	0.00495389962526
2017-02-05	0.00450038488603
2017-02-06	0.00499386665247
2017-02-07	0.00514401680262
2017-02-08	0.00486468719368
2017-02-09	0.00473603494226
2017-02-10	0.00452669516771
2017-02-11	0.00452669516771
2017-02-12	0.00531782242942
2017-02-13	0.00536642634587
2017-02-14	0.00563965038959
2017-02-15	0.00631494634144
2017-02-16	0.00634858198538
2017-02-17	0.00688353090742
2017-02-18	0.00688353090742
2017-02-19	0.00749895836496
2017-02-20	0.00851677006979
2017-02-21	0.0090142825076
2017-02-22	0.0103370338304
2017-02-23	0.0102009794086
2017-02-24	0.0103518089712
2017-02-25	0.0100206831434
2017-02-26	0.00984886183752
2017-02-27	0.0101560814996
2017-02-28	0.0101560814996
2017-03-01	0.0103178937973
2017-03-02	0.0105481520686
2017-03-03	0.011419750708
2017-03-04	0.0144051165617
2017-03-05	0.015238449895
2017-03-06	0.0158408595336
2017-03-07	0.015980915556
2017-03-08	0.0154935861213
2017-03-09	0.015476238096
2017-03-10	0.0156583874584
2017-03-11	0.0153948828471
2017-03-12	0.0152338522513
2017-03-13	0.0157123211508
2017-03-14	0.0157977514087
2017-03-15	0.0153607447084
2017-03-16	0.0150875206647
2017-03-17	0.014612967461
2017-03-18	0.0144780146945
2017-03-19	0.0137099655393
2017-03-20	0.0140416404979
2017-03-21	0.0134415467332
2017-03-22	0.012891024748
2017-03-23	0.0123935123102
2017-03-24	0.0116686683118
2017-03-25	0.0116686683118
2017-03-26	0.0115178387492
2017-03-27	0.0115178387492
2017-03-28	0.0115178387492
2017-03-29	0.0116984239652
2017-03-30	0.0118642614445
2017-03-31	0.0120589553856
2017-04-01	0.0114689848841
2017-04-02	0.0104485767209
2017-04-03	0.00719654420056
2017-04-04	0.00673774270243
2017-04-05	0.00725892856949
2017-04-06	0.00781331699153
2017-04-07	0.00771711689533
2017-04-08	0.0075843147705
2017-04-09	0.00740216540802
2017-04-10	0.00740216540802
2017-04-11	0.00740216540802
2017-04-12	0.0069236965085
2017-04-13	0.00566143496911
2017-04-14	0.00548961366327
2017-04-15	0.00548961366327
2017-04-16	0.00508310959823
2017-04-17	0.00508310959823
2017-04-18	0.00524492189596
2017-04-19	0.00491324693742
2017-04-20	0.00496639841094
2017-04-21	0.00449910869132
2017-04-22	0.00449910869132
2017-04-23	0.00390120136695
2017-04-24	0.00390120136695
2017-04-25	0.00408041283649
2017-04-26	0.00408041283649
2017-04-27	0.00408041283649
2017-04-28	0.00359260795844
2017-04-29	0.00342677047917
2017-04-30	0.00307026424031
2017-05-01	0.00375754946368
2017-05-02	0.00418673401303
2017-05-03	0.0046518502921
2017-05-04	0.00455743050171
2017-05-05	0.00411410710494
2017-05-06	0.00341966266049
2017-05-07	0.00455850203463
2017-05-08	0.00455850203463
2017-05-09	0.00470034600626
2017-05-10	0.0049724548498
2017-05-11	0.00581847853846
2017-05-12	0.00581847853846
2017-05-13	0.00564395846865
2017-05-14	0.0063384029131
2017-05-15	0.00649201274412
2017-05-16	0.00666562385524
2017-05-17	0.00698924845071
2017-05-18	0.00740463673017
2017-05-19	0.00788082720636
2017-05-20	0.00768702875675
2017-05-21	0.0084622225552
2017-05-22	0.0086202004383
2017-05-23	0.0086202004383
2017-05-24	0.00961735143545
2017-05-25	0.00969554022331
2017-05-26	0.00999857052634
2017-05-27	0.00999857052634
2017-05-28	0.00999857052634
2017-05-29	0.00999857052634
2017-05-30	0.0101089458023
2017-05-31	0.00955289417471
2017-06-01	0.00912370962536
2017-06-02	0.00914878942472
2017-06-03	0.0088686773799
2017-06-04	0.00818840527106
2017-06-05	0.00834489979375
2017-06-06	0.00703771025127
2017-06-07	0.00731900420345
2017-06-08	0.00748297062937
2017-06-09	0.00721086178583
2017-06-10	0.00636483809717
2017-06-11	0.00747594920828
2017-06-12	0.00791073181698
2017-06-13	0.00767500296886
2017-06-14	0.00769321444367
2017-06-15	0.00826587198928
2017-06-16	0.00852195753874
2017-06-17	0.00794475696154
2017-06-18	0.0098495188663
2017-06-19	0.0112288292111
2017-06-20	0.0106004782908
2017-06-21	0.0107599607252
2017-06-22	0.0107599607252
2017-06-23	0.0109122350154
2017-06-24	0.010654834758
2017-06-25	0.0103518044549
2017-06-26	0.0105136167527
2017-06-27	0.0106738731629
2017-06-28	0.0106738731629
2017-06-29	0.0111260857913
2017-06-30	0.0109948521955
2017-07-01	0.0109948521955
2017-07-02	0.0105046561171
2017-07-03	0.0118439418314
2017-07-04	0.0118439418314
2017-07-05	0.0121728842019
