Date	CAD
2017-01-01	-0.221549860569
2017-01-02	-0.203564728416
2017-01-03	-0.555516223589
2017-01-04	-0.922694577098
2017-01-05	-1.22230484219
2017-01-06	-1.08773043254
2017-01-07	-1.09372663777
2017-01-08	-1.22200404926
2017-01-09	-1.05231658397
2017-01-10	-0.592619701637
2017-01-11	-0.117504776198
2017-01-12	-0.0703152241398
2017-01-13	0.0533047719358
2017-01-14	-0.142896039292
2017-01-15	-0.24694452396
2017-01-16	-0.446389872167
2017-01-17	-0.320992536028
2017-01-18	-0.632072097688
2017-01-19	-0.287420338486
2017-01-20	-0.137354818335
2017-01-21	0.19118970944
2017-01-22	1.04926892955
2017-01-23	1.2998893826
2017-01-24	0.934357020462
2017-01-25	1.296899917
2017-01-26	1.29322745597
2017-01-27	1.1133526923
2017-01-28	1.25696422613
2017-01-29	0.777372052529
2017-01-30	0.7427950478
2017-01-31	0.811223766487
2017-02-01	0.58034397156
2017-02-02	0.294390884548
2017-02-03	0.391609408849
2017-02-04	0.457202880761
2017-02-05	0.137331461537
2017-02-06	-0.0925290030237
2017-02-07	0.446318802125
2017-02-08	0.681029145656
2017-02-09	0.940460659138
2017-02-10	0.866797771146
2017-02-11	0.0352747128706
2017-02-12	0.0521679208741
2017-02-13	0.214310659297
2017-02-14	0.34929967705
2017-02-15	0.227471121717
2017-02-16	0.180656952367
2017-02-17	0.172402431296
2017-02-18	1.4928253762
2017-02-19	1.74970042803
2017-02-20	1.64730249185
2017-02-21	1.12323178465
2017-02-22	1.0612179917
2017-02-23	1.16293671684
2017-02-24	1.0285717857
2017-02-25	-0.0971826420816
2017-02-26	-0.107664799693
2017-02-27	0.0533737585432
2017-02-28	0.272499225192
2017-03-01	-0.194422410357
2017-03-02	-0.505770722199
2017-03-03	-0.463430444694
2017-03-04	0.33547201532
2017-03-05	0.299960640966
2017-03-06	0.0999108278826
2017-03-07	0.0987002265449
2017-03-08	0.709273658494
2017-03-09	1.11739266949
2017-03-10	1.03300773593
2017-03-11	0.402633067364
2017-03-12	0.969333579134
2017-03-13	1.46750384544
2017-03-14	1.40384845647
2017-03-15	1.10056102103
2017-03-16	0.583215380576
2017-03-17	0.607044125056
2017-03-18	0.931889134053
2017-03-19	0.335393751308
2017-03-20	-0.246377714895
2017-03-21	-0.240484558247
