Date	Information Technology
2017-01-01	-0.0583006547463
2017-01-02	-0.133369116656
2017-01-03	-0.144029456338
2017-01-04	-0.213147864626
2017-01-05	-0.299598145887
2017-01-06	-0.312125466871
2017-01-07	-0.351102259482
2017-01-08	-0.350778342755
2017-01-09	-0.350057471596
2017-01-10	-0.344849394247
2017-01-11	-0.345306489151
2017-01-12	-0.344860944166
2017-01-13	-0.343843785851
2017-01-14	-0.345417292962
2017-01-15	-0.348170880851
2017-01-16	-0.348837466575
2017-01-17	-0.348497477102
2017-01-18	-0.348123297159
2017-01-19	-0.26101801469
2017-01-20	-0.316908143498
2017-01-21	-0.316558379793
2017-01-22	-0.318063503754
2017-01-23	-0.302454795044
2017-01-24	-0.298581175106
2017-01-25	-0.295077109217
2017-01-26	-0.255765446411
2017-01-27	-0.264116112878
2017-01-28	-0.264511023411
2017-01-29	-0.266699858918
2017-01-30	-0.264869021064
2017-01-31	-0.253235798678
2017-02-01	-0.225004292038
2017-02-02	-0.226697657382
2017-02-03	-0.227931793969
2017-02-04	-0.191936501367
2017-02-05	-0.193275260142
2017-02-06	-0.186643638973
2017-02-07	-0.203216937668
2017-02-08	-0.181190487384
2017-02-09	-0.203450246597
2017-02-10	-0.18098575813
2017-02-11	-0.1868403333
2017-02-12	-0.196508314144
2017-02-13	-0.194439893262
2017-02-14	-0.191743550762
2017-02-15	-0.193776226797
2017-02-16	-0.207279631438
2017-02-17	-0.208442647606
2017-02-18	-0.245356417348
2017-02-19	-0.241901224697
2017-02-20	-0.240626646992
2017-02-21	-0.24058816575
2017-02-22	-0.247113869875
2017-02-23	-0.247381609466
2017-02-24	-0.244449762827
2017-02-25	-0.275790478111
2017-02-26	-0.272191468927
2017-02-27	-0.272344724507
2017-02-28	-0.271729763449
2017-03-01	-0.257329517001
2017-03-02	-0.269549265161
2017-03-03	-0.268865942831
2017-03-04	-0.29873198732
2017-03-05	-0.279090351237
2017-03-06	-0.275941126724
2017-03-07	-0.264927065892
2017-03-08	-0.278167119359
