Date	Utilities
2017-01-01	0.134158635109
2017-01-02	0.141802183773
2017-01-03	
2017-01-04	
2017-01-05	-0.388639059624
2017-01-06	-0.398913868634
2017-01-07	-0.408803600411
2017-01-08	-0.346836972235
2017-01-09	-0.340265432056
2017-01-10	-0.33766570952
2017-01-11	-0.33440936435
2017-01-12	-0.274580081278
2017-01-13	-0.267265331273
2017-01-14	-0.256912989919
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	-0.46373739175
2017-01-20	-0.474726599211
2017-01-21	-0.476454358874
2017-01-22	-0.487072660173
2017-01-23	-0.480733088633
2017-01-24	-0.488002699281
2017-01-25	-0.492953259899
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	0.0450450558774
2017-02-01	-0.096379043166
2017-02-02	-0.081444593681
2017-02-03	-0.0859978571035
2017-02-04	-0.103356963871
2017-02-05	-0.082500418506
2017-02-06	-0.0789445643462
2017-02-07	-0.23073396909
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	-0.394091080414
2017-02-17	-0.390285839229
2017-02-18	-0.399239866567
2017-02-19	-0.369141546103
2017-02-20	-0.347340868578
2017-02-21	-0.34790328
2017-02-22	-0.339861649571
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	-0.671678986738
2017-03-03	-0.671324142014
2017-03-04	-0.653649300592
2017-03-05	-0.65756133858
2017-03-06	-0.655024061598
2017-03-07	-0.661757990278
2017-03-08	-0.506602648484
2017-03-09	-0.349502690663
2017-03-10	-0.347684238116
2017-03-11	-0.349390463779
2017-03-12	-0.376448571618
2017-03-13	-0.433975215095
2017-03-14	-0.425117995668
2017-03-15	-0.48821496074
2017-03-16	-0.53839123234
2017-03-17	-0.538921690812
2017-03-18	-0.537152909036
2017-03-19	-0.510640892211
2017-03-20	-0.551357967027
2017-03-21	-0.548155963646
2017-03-22	-0.556058356345
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	-0.568723032322
2017-03-31	-0.578766939165
2017-04-01	-0.576809340846
2017-04-02	-0.566003450687
