Date	Health Care
2017-01-01	-0.098937324458
2017-01-02	-0.0973848634435
2017-01-03	-0.0953310574604
2017-01-04	-0.094349603605
2017-01-05	-0.00717693967692
2017-01-06	-0.042823409175
2017-01-07	-0.0482756720606
2017-01-08	-0.0458958493823
2017-01-09	-0.0430780555141
2017-01-10	-0.0363903908958
2017-01-11	-0.0366673786012
2017-01-12	-0.0557041459835
2017-01-13	-0.0560465887048
2017-01-14	-0.0330966434587
2017-01-15	-0.00419606211405
2017-01-16	0.0502046580867
2017-01-17	0.0527552146499
2017-01-18	-0.0687458133182
2017-01-19	-0.155590776808
2017-01-20	-0.157050959995
2017-01-21	-0.157424111279
2017-01-22	-0.159390723838
2017-01-23	-0.0781100238491
2017-01-24	-0.0734022736197
2017-01-25	-0.0233412842998
2017-01-26	-0.0250017855692
2017-01-27	-0.040191521801
2017-01-28	-0.0398272446248
2017-01-29	-0.0431582352209
2017-01-30	-0.0672181963689
2017-01-31	-0.0994816855174
2017-02-01	-0.067591107616
2017-02-02	-0.0660539242925
2017-02-03	-0.0890380992812
2017-02-04	-0.130246020957
2017-02-05	-0.124461443324
2017-02-06	-0.117594219044
2017-02-07	-0.117143656009
2017-02-08	-0.125283525703
2017-02-09	-0.126467992565
2017-02-10	-0.147195627764
2017-02-11	-0.155443688488
2017-02-12	-0.160543875612
2017-02-13	-0.186739402648
2017-02-14	-0.185429041314
2017-02-15	-0.242903819137
2017-02-16	-0.257441965457
2017-02-17	-0.238049050049
2017-02-18	-0.216619254674
2017-02-19	-0.222510237953
2017-02-20	-0.218435763785
2017-02-21	-0.216436767255
2017-02-22	-0.282623545673
2017-02-23	-0.284538024838
2017-02-24	-0.34497286027
2017-02-25	-0.35056870552
2017-02-26	-0.360676537662
2017-02-27	-0.327952742445
2017-02-28	-0.322917703713
2017-03-01	-0.325470929396
2017-03-02	-0.274288923921
2017-03-03	-0.338603302949
2017-03-04	-0.345013753639
2017-03-05	-0.338897886905
2017-03-06	-0.335200649009
2017-03-07	-0.333710026154
2017-03-08	-0.335902454154
2017-03-09	-0.338797375056
2017-03-10	-0.353792152013
2017-03-11	-0.353686730533
2017-03-12	-0.344182639229
2017-03-13	-0.282056160318
2017-03-14	-0.275344550179
2017-03-15	-0.215460969679
2017-03-16	-0.259642625597
2017-03-17	-0.173867909918
2017-03-18	-0.117705115407
2017-03-19	-0.114270522806
2017-03-20	-0.109627859637
2017-03-21	-0.108365566453
2017-03-22	-0.114451922988
2017-03-23	-0.115575983463
2017-03-24	-0.11425472719
2017-03-25	-0.110745662389
2017-03-26	-0.112645676287
2017-03-27	-0.106390627885
2017-03-28	-0.0838261665961
2017-03-29	-0.107572415619
2017-03-30	-0.140962000041
2017-03-31	-0.142099250643
2017-04-01	-0.167098878681
2017-04-02	-0.164662872887
2017-04-03	-0.161527478244
2017-04-04	-0.163322128979
2017-04-05	-0.164883839118
2017-04-06	-0.172028063808
2017-04-07	-0.173738374766
2017-04-08	-0.167863928238
2017-04-09	-0.168348326353
2017-04-10	-0.169357843255
2017-04-11	-0.166960735535
2017-04-12	-0.190449211941
2017-04-13	-0.251996072857
2017-04-14	-0.249126687405
2017-04-15	-0.219501533433
2017-04-16	-0.240237907686
2017-04-17	-0.258947782339
2017-04-18	-0.311451799063
2017-04-19	-0.33118963899
2017-04-20	-0.234280435191
2017-04-21	-0.253779712944
2017-04-22	-0.250984253415
2017-04-23	-0.254958693591
2017-04-24	-0.237763380238
2017-04-25	-0.23954477533
2017-04-26	-0.240346890222
2017-04-27	-0.249456349428
2017-04-28	-0.208152041681
2017-04-29	-0.148821899007
2017-04-30	-0.148129484737
2017-05-01	-0.149132919831
2017-05-02	-0.152586524802
2017-05-03	-0.15332639805
2017-05-04	-0.152513503608
2017-05-05	-0.152454129019
2017-05-06	-0.141694378121
2017-05-07	-0.141554441692
2017-05-08	-0.147845073054
2017-05-09	-0.149865084158
2017-05-10	-0.149969809421
2017-05-11	-0.148852695161
2017-05-12	-0.150769161763
2017-05-13	-0.0921087727475
2017-05-14	-0.0929991007369
2017-05-15	-0.154208941977
2017-05-16	-0.164773504716
2017-05-17	-0.142195050403
2017-05-18	-0.0835001833633
2017-05-19	-0.0310182974381
2017-05-20	-0.119825767868
2017-05-21	-0.0836908246094
2017-05-22	-0.0851433826918
2017-05-23	-0.0818288140023
2017-05-24	-0.0866084932084
2017-05-25	-0.0861967035391
2017-05-26	-0.0838308694513
2017-05-27	-0.0922772928741
2017-05-28	-0.213713368298
2017-05-29	-0.468122105478
2017-05-30	-0.467237388175
2017-05-31	-0.395891359078
2017-06-01	-0.344264975532
2017-06-02	-0.341966789364
2017-06-03	-0.339959880675
2017-06-04	-0.336772021573
2017-06-05	-0.213348913036
2017-06-06	-0.2112714058
2017-06-07	-0.20694828844
2017-06-08	-0.128973761096
2017-06-09	-0.122669323701
2017-06-10	-0.122074674173
2017-06-11	-0.120769862085
2017-06-12	-0.117211108024
2017-06-13	-0.114457334408
2017-06-14	-0.00320736186291
2017-06-15	0.0517490819684
2017-06-16	0.0560180572702
2017-06-17	0.0571992690247
2017-06-18	0.0585654777398
2017-06-19	0.0567410216734
2017-06-20	0.0553878334031
2017-06-21	0.0259066889377
2017-06-22	0.0818245913651
2017-06-23	0.0942356283377
2017-06-24	0.123455135429
2017-06-25	0.121026825722
2017-06-26	0.119068834776
2017-06-27	0.121599709436
2017-06-28	0.0823308903968
2017-06-29	0.0833232316778
2017-06-30	0.121790089815
2017-07-01	0.110682357761
2017-07-02	0.105481598539
2017-07-03	0.122197688537
2017-07-04	0.152109262203
2017-07-05	0.133055772948
2017-07-06	0.132825986594
2017-07-07	0.130248995266
2017-07-08	0.114364571186
2017-07-09	0.10735770648
2017-07-10	0.120985822243
2017-07-11	0.133629266835
2017-07-12	0.128464381762
2017-07-13	0.0523296454105
2017-07-14	0.0510337576554
2017-07-15	0.0482858132601
2017-07-16	0.00950172846336
2017-07-17	-0.0148904655229
2017-07-18	-0.059773285297
2017-07-19	-0.0763368808744
2017-07-20	-0.070971449078
2017-07-21	-0.0666682344402
2017-07-22	-0.097520744186
2017-07-23	-0.115743417224
2017-07-24	-0.14782046175
2017-07-25	-0.143407232905
2017-07-26	-0.143182681669
2017-07-27	-0.144225666545
2017-07-28	-0.131859953634
2017-07-29	-0.135482813554
2017-07-30	-0.142420727049
2017-07-31	-0.11243631339
2017-08-01	-0.107959814847
2017-08-02	-0.138969929127
2017-08-03	-0.197397829175
2017-08-04	-0.174285767395
2017-08-05	-0.177774832853
2017-08-06	-0.179708751814
2017-08-07	-0.180118372542
2017-08-08	-0.177788798615
2017-08-09	-0.146883385169
2017-08-10	-0.104852016734
2017-08-11	-0.0858627049184
2017-08-12	-0.0265015130619
2017-08-13	-0.032547927463
2017-08-14	-0.0289944760022
2017-08-15	0.00609457221352
2017-08-16	-0.0320938739313
2017-08-17	0.042836683306
2017-08-18	0.0824667926677
2017-08-19	0.0873744094457
2017-08-20	0.0842159859931
2017-08-21	0.0279470200982
2017-08-22	-0.0115146545977
2017-08-23	-0.0402351045902
2017-08-24	-0.0423776411352
2017-08-25	-0.0420617761494
2017-08-26	-0.0405396568304
2017-08-27	-0.0419529943415
2017-08-28	-0.0382051063997
2017-08-29	-0.0315931817791
2017-08-30	-0.0397089921169
2017-08-31	-0.0244363218431
2017-09-01	-0.0522301135345
2017-09-02	-0.047695460888
2017-09-03	-0.0542830460233
2017-09-04	-0.0478531133354
2017-09-05	-0.0241775448726
2017-09-06	-0.0218391520525
2017-09-07	-0.0203227930597
2017-09-08	-0.0701508649398
2017-09-09	-0.127979448827
2017-09-10	-0.151960208723
2017-09-11	-0.158565208158
2017-09-12	-0.151553647644
2017-09-13	-0.133625074095
2017-09-14	-0.131934842875
2017-09-15	-0.0810109573618
2017-09-16	-0.10541156714
2017-09-17	-0.1065757605
2017-09-18	-0.104262956326
2017-09-19	-0.116848207664
2017-09-20	-0.0868413517845
2017-09-21	-0.0573226913555
2017-09-22	-0.0254018467214
2017-09-23	-0.0426710284445
2017-09-24	-0.0452656326338
2017-09-25	-0.0476645356164
2017-09-26	-0.0492476245724
2017-09-27	-0.0501681988012
2017-09-28	-0.0544315029975
2017-09-29	-0.0548205629333
2017-09-30	-0.0850829529338
2017-10-01	-0.0451790700191
2017-10-02	-0.0526894464647
2017-10-03	-0.0578297506887
2017-10-04	-0.0629564033912
2017-10-05	-0.104660673584
2017-10-06	-0.0143005766522
2017-10-07	-0.0145735148804
2017-10-08	-0.0189191470776
2017-10-09	-0.0217703626313
2017-10-10	-0.0213299685053
2017-10-11	0.0338889672065
2017-10-12	0.0315740969777
2017-10-13	-0.00869696101976
2017-10-14	-0.00629065368614
2017-10-15	-0.0531684422859
2017-10-16	-0.0563245723763
2017-10-17	-0.12962297947
2017-10-18	-0.16338397944
2017-10-19	-0.140131429912
2017-10-20	-0.15095091781
2017-10-21	-0.147822628736
2017-10-22	-0.151028765777
2017-10-23	-0.139827206444
2017-10-24	-0.141412513078
2017-10-25	-0.142816718143
2017-10-26	-0.170928971956
2017-10-27	-0.169437187901
2017-10-28	-0.164877170861
2017-10-29	-0.163224371511
2017-10-30	-0.163395897134
2017-10-31	-0.177082458677
2017-11-01	-0.174432134444
2017-11-02	-0.125840360116
2017-11-03	-0.12369239854
2017-11-04	-0.123036790988
2017-11-05	-0.233174179321
2017-11-06	-0.235910072328
2017-11-07	-0.236300792505
2017-11-08	-0.239083201538
2017-11-09	-0.106679982835
2017-11-10	-0.107325259927
2017-11-11	-0.104753735247
2017-11-12	-0.105019726122
2017-11-13	-0.126757829241
2017-11-14	-0.112220527553
2017-11-15	-0.112613463791
2017-11-16	-0.0525509708595
2017-11-17	0.00599564721159
2017-11-18	0.00942921838775
2017-11-19	0.0668700976012
2017-11-20	0.0631801631589
2017-11-21	0.0213587567319
2017-11-22	0.0181461041892
