Date	Energy
2017-01-01	-0.0463852661873
2017-01-02	-0.0760007279245
2017-01-03	-0.0783360108065
2017-01-04	-0.130463521529
2017-01-05	-0.132031921924
2017-01-06	-0.152280099969
2017-01-07	-0.161035334554
2017-01-08	-0.134243088363
2017-01-09	-0.108981873346
2017-01-10	-0.111163276556
2017-01-11	-0.0926051956937
2017-01-12	-0.0840044963051
2017-01-13	-0.0795330545228
2017-01-14	-0.0960455250329
2017-01-15	-0.128540352995
2017-01-16	-0.0841448258601
2017-01-17	-0.0817085851602
2017-01-18	-0.101015069385
2017-01-19	-0.0995436255465
2017-01-20	-0.0918085012329
2017-01-21	-0.0762613519448
2017-01-22	-0.0335762967292
2017-01-23	-0.0938757622442
2017-01-24	-0.103382687856
2017-01-25	-0.0963512988522
2017-01-26	-0.095323746306
2017-01-27	-0.106599410968
2017-01-28	-0.0694445009047
2017-01-29	-0.135542209799
2017-01-30	-0.148761710965
2017-01-31	-0.144783010538
2017-02-01	-0.137022093315
2017-02-02	-0.131986120493
2017-02-03	-0.119163831113
2017-02-04	-0.138828434499
2017-02-05	-0.0734146476956
2017-02-06	-0.0412775383389
2017-02-07	-0.0327161397886
2017-02-08	-0.0511725010201
2017-02-09	-0.0511496017537
2017-02-10	-0.0535027935273
2017-02-11	-0.0663521636889
2017-02-12	-0.1239246487
2017-02-13	-0.120493438995
2017-02-14	-0.138686341803
2017-02-15	-0.137248461483
2017-02-16	-0.150535928039
2017-02-17	-0.167306634684
2017-02-18	-0.199258410427
2017-02-19	-0.171839526408
2017-02-20	-0.167066685594
2017-02-21	-0.165882176706
2017-02-22	-0.179925691713
2017-02-23	-0.205075974585
2017-02-24	-0.187229552353
2017-02-25	-0.193173013794
2017-02-26	-0.224051593022
2017-02-27	-0.237596236176
2017-02-28	-0.226421792726
2017-03-01	-0.190216085847
2017-03-02	-0.14752891804
2017-03-03	-0.148165621018
2017-03-04	-0.127119369989
2017-03-05	-0.128339159751
2017-03-06	-0.152509133337
2017-03-07	-0.132038510338
2017-03-08	-0.150736564205
2017-03-09	-0.183453369896
2017-03-10	-0.176909433343
2017-03-11	-0.163670404726
2017-03-12	-0.148735242867
2017-03-13	-0.132368945904
2017-03-14	-0.182925707975
2017-03-15	-0.189553922015
2017-03-16	-0.160009490193
2017-03-17	-0.144924384997
2017-03-18	-0.13051786232
2017-03-19	-0.138240209806
2017-03-20	-0.149300391327
2017-03-21	-0.126227580245
2017-03-22	-0.121124473277
2017-03-23	-0.144412101753
2017-03-24	-0.192992393128
2017-03-25	-0.21768224979
2017-03-26	-0.219487680943
2017-03-27	-0.201824932774
2017-03-28	-0.201776344618
2017-03-29	-0.200895037108
2017-03-30	-0.199837060342
2017-03-31	-0.159239353107
2017-04-01	-0.121703940658
2017-04-02	-0.0988135995247
2017-04-03	-0.0851386139674
2017-04-04	-0.0950138248155
2017-04-05	-0.0760752961806
2017-04-06	-0.0729673989999
2017-04-07	-0.0742306405137
2017-04-08	-0.105337069069
2017-04-09	-0.108774695168
2017-04-10	-0.11644307855
2017-04-11	-0.093855510834
2017-04-12	-0.104253300895
2017-04-13	-0.0833116952925
2017-04-14	-0.0762920708846
2017-04-15	-0.0558349379852
2017-04-16	-0.0611307099297
2017-04-17	-0.0476080867053
2017-04-18	-0.0339209628602
2017-04-19	-0.0385636287778
2017-04-20	-0.0350318682874
2017-04-21	-0.0635759524177
2017-04-22	-0.0762328084799
2017-04-23	-0.0599214791989
2017-04-24	-0.0665162467036
2017-04-25	-0.0801658307221
2017-04-26	-0.09389696801
2017-04-27	-0.113207679345
2017-04-28	-0.125885933377
2017-04-29	-0.1415752921
2017-04-30	-0.133044002751
2017-05-01	-0.122912897841
2017-05-02	-0.1302040152
2017-05-03	-0.115066101968
2017-05-04	-0.136028682142
2017-05-05	-0.125441953143
2017-05-06	-0.104399029819
2017-05-07	-0.0761842402179
2017-05-08	-0.0890269496965
2017-05-09	-0.097063174504
2017-05-10	-0.117160275692
2017-05-11	-0.109817142303
2017-05-12	-0.101558953064
2017-05-13	-0.0866562124144
2017-05-14	-0.139055169349
2017-05-15	-0.149168419856
2017-05-16	-0.1375501194
2017-05-17	-0.124082059478
2017-05-18	-0.113508122544
2017-05-19	-0.112056471531
2017-05-20	-0.147131313375
2017-05-21	-0.138439003029
2017-05-22	-0.132409868592
2017-05-23	-0.123137506667
2017-05-24	-0.106787241395
2017-05-25	-0.110571333449
2017-05-26	-0.109982902722
2017-05-27	-0.0703617969975
2017-05-28	-0.069491862533
2017-05-29	-0.108519724646
2017-05-30	-0.130419918356
2017-05-31	-0.157754436449
2017-06-01	-0.125901667792
2017-06-02	-0.132216744421
2017-06-03	-0.155879450994
2017-06-04	-0.166930479418
2017-06-05	-0.123175354176
2017-06-06	-0.12114132199
2017-06-07	-0.0986383436128
2017-06-08	-0.125031262081
2017-06-09	-0.1205139002
2017-06-10	-0.073276633783
2017-06-11	-0.0455038497018
2017-06-12	-0.0267966353749
2017-06-13	0.00172799807273
2017-06-14	-0.00694582490443
2017-06-15	0.00049937736314
2017-06-16	0.0108719662669
2017-06-17	0.00631291860371
2017-06-18	-0.0174857144294
2017-06-19	-0.0424547077844
2017-06-20	-0.0763105205747
2017-06-21	-0.100342768128
2017-06-22	-0.108598192649
2017-06-23	-0.104208095249
2017-06-24	-0.158145702564
2017-06-25	-0.163174848493
2017-06-26	-0.157421972971
2017-06-27	-0.112662916282
2017-06-28	-0.0905771819975
2017-06-29	-0.0684011200692
2017-06-30	-0.0735715704439
2017-07-01	-0.0961844499339
2017-07-02	-0.0718668370298
2017-07-03	-0.0879332427248
2017-07-04	-0.152280684365
2017-07-05	-0.131512008115
2017-07-06	-0.12764321871
2017-07-07	-0.125604742733
2017-07-08	-0.0840813818606
2017-07-09	-0.131474176807
2017-07-10	-0.139669307238
2017-07-11	-0.106695318402
2017-07-12	-0.117871229541
2017-07-13	-0.131148883637
2017-07-14	-0.133448426696
2017-07-15	-0.156162615665
2017-07-16	-0.110052159623
2017-07-17	-0.0946286410994
2017-07-18	-0.072227381586
2017-07-19	-0.0880153433686
2017-07-20	-0.0700979853734
2017-07-21	-0.0589656686923
2017-07-22	-0.0437336289776
2017-07-23	-0.0733658560298
2017-07-24	-0.080188684297
2017-07-25	-0.130668290047
2017-07-26	-0.119225474206
2017-07-27	-0.136833180276
2017-07-28	-0.144868617324
2017-07-29	-0.173668592536
2017-07-30	-0.186786579014
2017-07-31	-0.16672567641
2017-08-01	-0.115529297793
2017-08-02	-0.1099592286
2017-08-03	-0.116499124465
2017-08-04	-0.117653677614
2017-08-05	-0.0758044392999
2017-08-06	-0.0801136364706
2017-08-07	-0.0796175599448
2017-08-08	-0.0646392056357
2017-08-09	-0.0621038432552
2017-08-10	-0.0701793545301
2017-08-11	-0.0986199085764
2017-08-12	-0.14494994666
2017-08-13	-0.0597883308154
2017-08-14	-0.0891717168506
2017-08-15	-0.140359531978
2017-08-16	-0.168370255273
2017-08-17	-0.1288226228
2017-08-18	-0.113672134199
2017-08-19	-0.0863604450049
2017-08-20	-0.0918736522648
2017-08-21	-0.0698973302736
2017-08-22	-0.0185542934867
2017-08-23	0.00170050124427
2017-08-24	-0.0136579767281
2017-08-25	-0.0374391281893
2017-08-26	-0.013622856528
2017-08-27	-0.0937075114414
2017-08-28	-0.126754148346
2017-08-29	-0.185994521713
2017-08-30	-0.202052352146
2017-08-31	-0.193598019399
2017-09-01	-0.152133438742
2017-09-02	-0.153456286516
2017-09-03	-0.0586794701058
2017-09-04	-0.0262581198465
2017-09-05	-0.00268254514631
2017-09-06	0.0226843231506
2017-09-07	-0.0316654042848
2017-09-08	-0.0183538323517
2017-09-09	-0.0190174791144
2017-09-10	-0.0464172495344
2017-09-11	-0.0810257422042
2017-09-12	-0.0360631465785
2017-09-13	-0.0285860327059
2017-09-14	-0.00859854954439
2017-09-15	-0.0235977154245
2017-09-16	-0.0226605081163
2017-09-17	-0.0162876698816
2017-09-18	-0.0185484424712
2017-09-19	-0.0345990863763
2017-09-20	-0.0467800423122
2017-09-21	-0.0190379313934
2017-09-22	-0.044929586847
2017-09-23	-0.0431066637541
2017-09-24	-0.131016753663
2017-09-25	-0.0886693861678
2017-09-26	-0.0901797277397
2017-09-27	-0.0520504645756
