Date	Consumer Discretionary
2017-01-01	0.00211587639435
2017-01-02	0.00202698750546
2017-01-03	0.00221833844308
2017-01-04	0.00214807129736
2017-01-05	0.00207399722329
2017-01-06	0.00191431658457
2017-01-07	0.00179236536505
2017-01-08	0.00183711461582
2017-01-09	0.00186969851937
2017-01-10	0.00196575999872
2017-01-11	0.00192235722094
2017-01-12	0.00192235722094
2017-01-13	0.00197932077038
2017-01-14	0.00155306331088
2017-01-15	0.00132264856434
2017-01-16	0.00139963085841
2017-01-17	0.00147329568345
2017-01-18	0.00147148846243
2017-01-19	0.00168139610307
2017-01-20	0.0016934968414
2017-01-21	0.00148385323553
2017-01-22	0.00144100833408
2017-01-23	0.00158106435648
2017-01-24	0.00172250707219
2017-01-25	0.00188048495528
2017-01-26	0.00196508732415
2017-01-27	0.00212281603077
2017-01-28	0.00207553470689
2017-01-29	0.00207553470689
2017-01-30	0.00223598396482
2017-01-31	0.00202789835245
2017-02-01	0.00202789835245
2017-02-02	0.00193458663052
2017-02-03	0.00195719644964
2017-02-04	0.00195719644964
2017-02-05	0.00195719644964
2017-02-06	0.00217678362575
2017-02-07	0.00220518532848
2017-02-08	0.00222325998623
2017-02-09	0.00218131106099
2017-02-10	0.00218131106099
2017-02-11	0.00218131106099
2017-02-12	0.00203865770864
2017-02-13	0.00203865770864
2017-02-14	0.00209025729584
2017-02-15	0.00201327500177
2017-02-16	0.0020220164396
2017-02-17	0.00210253261159
2017-02-18	0.00189262497095
2017-02-19	0.00184046013005
2017-02-20	0.00184046013005
2017-02-21	0.00214303199087
2017-02-22	0.00214624244411
2017-02-23	0.00224989776762
2017-02-24	0.00236649429419
2017-02-25	0.00251998716342
2017-02-26	0.00271876469565
2017-02-27	0.00271876469565
2017-02-28	0.00292452601253
2017-03-01	0.00280893992194
2017-03-02	0.00277435196493
2017-03-03	0.00283212204003
2017-03-04	0.00273408282434
2017-03-05	0.00293497568149
2017-03-06	0.00306646812067
2017-03-07	0.00311073549562
2017-03-08	0.00306704981467
2017-03-09	0.00307679821525
2017-03-10	0.00307342097783
2017-03-11	0.00380670999852
2017-03-12	0.00380670999852
2017-03-13	0.00380670999852
2017-03-14	0.00392245073926
2017-03-15	0.00408348133508
2017-03-16	0.00408781015951
2017-03-17	0.00427648940479
2017-03-18	0.00419408314191
2017-03-19	0.00431462821529
2017-03-20	0.00458830090275
2017-03-21	0.00469670198676
2017-03-22	0.00475569903691
2017-03-23	0.00481155011516
2017-03-24	0.00472791393171
2017-03-25	0.00448281589249
2017-03-26	0.00420824148283
2017-03-27	0.00397014624473
2017-03-28	0.00372978402446
2017-03-29	0.00393303605698
2017-03-30	0.00405089933557
2017-03-31	0.00427703887826
2017-04-01	0.0042323561258
2017-04-02	0.00440289655298
2017-04-03	0.00544840700809
2017-04-04	0.0052467792891
2017-04-05	0.0053029041107
2017-04-06	0.00543075377535
2017-04-07	0.00551680381915
2017-04-08	0.00593599546749
2017-04-09	0.00588871414361
2017-04-10	0.00543531390482
2017-04-11	0.00572454022441
2017-04-12	0.00580187974491
2017-04-13	0.00582416522915
2017-04-14	0.00566313463334
2017-04-15	0.0056072062217
2017-04-16	0.00541852697642
2017-04-17	0.00541852697642
2017-04-18	0.00526108614208
2017-04-19	0.00505956352677
2017-04-20	0.00495116244276
2017-04-21	0.00489216539261
2017-04-22	0.00453374245354
2017-04-23	0.00510702355376
2017-04-24	0.00521507325662
2017-04-25	0.00532294812178
2017-04-26	0.0054301292579
2017-04-27	0.00542065190598
