Date	CAD
2017-01-01	0.0893895578106
2017-01-02	0.0893895578106
2017-01-03	0.0822467006678
2017-01-04	0.0802486986698
2017-01-05	0.0626184160667
2017-01-06	0.107918354224
2017-01-07	0.125775497081
2017-01-08	0.137113365562
2017-01-09	0.137113365562
2017-01-10	0.150938250354
2017-01-11	0.153554681542
2017-01-12	0.168469843009
2017-01-13	0.124347298886
2017-01-14	0.117479167018
2017-01-15	0.0857331352723
2017-01-16	0.0747441242833
2017-01-17	0.0767922553637
2017-01-18	0.0668498168498
2017-01-19	0.0517704517705
2017-01-20	0.0403889761033
2017-01-21	0.0293999651143
2017-01-22	0.0293999651143
2017-01-23	0.0293999651143
2017-01-24	0.0135269492412
2017-01-25	0.0143282312925
2017-01-26	0.0333758503401
2017-01-27	0.0357926065163
2017-01-28	0.0643640350877
2017-01-29	0.0643640350877
2017-01-30	0.0698585405822
2017-01-31	0.079075130444
2017-02-01	0.0746108447297
2017-02-02	0.0662453363642
2017-02-03	0.0723319815486
2017-02-04	0.0437605529771
2017-02-05	0.0845768795078
2017-02-06	0.12074904068
2017-02-07	0.148398810265
2017-02-08	0.165541667408
2017-02-09	0.169145271012
2017-02-10	0.17718485048
2017-02-11	0.200994374289
2017-02-12	0.160178047759
2017-02-13	0.129500392081
2017-02-14	0.092634032634
2017-02-15	0.0822938965796
2017-02-16	0.063246277532
2017-02-17	0.0470957613815
2017-02-18	0.070905285191
2017-02-19	0.070905285191
2017-02-20	0.0688448456306
2017-02-21	0.0790489272632
2017-02-22	0.0771723145492
2017-02-23	0.0806566351067
2017-02-24	0.0792437622652
2017-02-25	0.0316247146462
2017-02-26	0.0494818575033
2017-02-27	0.0529756463232
2017-02-28	0.0647495866685
2017-03-01	0.0598234782942
2017-03-02	0.0713767517216
2017-03-03	0.072221227443
2017-03-04	0.072221227443
2017-03-05	0.107935513157
2017-03-06	0.119322676718
2017-03-07	0.165916083312
2017-03-08	0.192701797597
2017-03-09	0.187868285245
2017-03-10	0.197720501994
2017-03-11	0.197720501994
2017-03-12	0.170123099396
2017-03-13	0.152027861301
2017-03-14	0.0834564327298
2017-03-15	0.061432623206
2017-03-16	0.0580312626618
2017-03-17	0.0551576994434
2017-03-18	0.0661467104324
2017-03-19	0.0401726844584
2017-03-20	0.0468807589926
2017-03-21	0.0621868814415
2017-03-22	0.0574249766796
2017-03-23	0.0590256169357
2017-03-24	0.069098877009
2017-03-25	0.05810986602
2017-03-26	0.05810986602
2017-03-27	0.051182011266
2017-03-28	0.0411668941081
2017-03-29	0.0500954655366
2017-03-30	0.0467941450084
2017-03-31	0.0297422314048
2017-04-01	0.0773612790238
2017-04-02	0.095218421881
2017-04-03	0.102710929373
2017-04-04	0.137419924082
2017-04-05	0.161824685987
2017-04-06	0.167304655753
2017-04-07	0.186188071188
2017-04-08	0.138569023569
2017-04-09	0.120711880712
2017-04-10	0.117928949358
2017-04-11	0.0779289493575
2017-04-12	0.0643000495217
2017-04-13	0.0695910548127
2017-04-14	0.0457815310032
2017-04-15	0.0457815310032
2017-04-16	0.0457815310032
2017-04-17	0.0355774493706
2017-04-18	0.0415298303229
2017-04-19	0.0413059163059
2017-04-20	0.0338362617774
2017-04-21	0.0468232747645
2017-04-22	0.0468232747645
2017-04-23	0.0468232747645
2017-04-24	0.055226636109
2017-04-25	0.0492742551566
2017-04-26	0.0297937356761
2017-04-27	0.0343773873186
2017-04-28	0.0353276565615
2017-04-29	0.0353276565615
2017-04-30	0.0353276565615
2017-05-01	0.0417026203401
2017-05-02	0.0498658856463
2017-05-03	0.0664771813273
2017-05-04	0.0856330254832
2017-05-05	0.0921039065185
2017-05-06	0.0921039065185
2017-05-07	0.0921039065185
2017-05-08	0.104352608422
2017-05-09	0.105117914545
2017-05-10	0.114480644838
2017-05-11	0.0863060416632
2017-05-12	0.0757500951466
2017-05-13	0.0757500951466
2017-05-14	0.0757500951466
2017-05-15	0.0517625817974
2017-05-16	0.0530380920015
2017-05-17	0.0316723609584
2017-05-18	0.0277041069901
2017-05-19	0.028055971874
2017-05-20	0.028055971874
2017-05-21	0.0518654956835
2017-05-22	0.0756116962914
2017-05-23	0.0700159095896
2017-05-24	0.0735708799649
2017-05-25	0.0894438958379
2017-05-26	0.0898218247873
2017-05-27	0.113631348597
2017-05-28	0.0898218247873
2017-05-29	0.0868456343111
2017-05-30	0.0897561363727
2017-05-31	0.0815928710666
2017-06-01	0.072213361687
2017-06-02	0.0911880013513
2017-06-03	0.0673784775418
2017-06-04	0.0673784775418
2017-06-05	0.0435689537323
2017-06-06	0.0398095552361
2017-06-07	0.0398095552361
2017-06-08	0.0443050597316
2017-06-09	0.0277354224723
2017-06-10	0.0277354224723
2017-06-11	0.0634497081866
2017-06-12	0.0696608883108
2017-06-13	0.0659014898145
2017-06-14	0.0659014898145
2017-06-15	0.0678994918125
2017-06-16	0.0608648597779
2017-06-17	0.0608648597779
2017-06-18	0.0251505740636
2017-06-19	0.0189393939394
2017-06-20	0.0189393939394
2017-06-21	0.0295214045214
2017-06-22	0.0201973951974
2017-06-23	0.0231735856736
2017-06-24	0.0231735856736
2017-06-25	0.0231735856736
2017-06-26	0.0296670921671
2017-06-27	0.0296670921671
2017-06-28	0.0266038785776
2017-06-29	0.0264251954721
2017-06-30	0.0230988649398
2017-07-01	0.0469083887494
2017-07-02	0.0611941030351
2017-07-03	0.0626371044781
2017-07-04	0.0732191150601
2017-07-05	0.0795252028602
2017-07-06	0.114136120398
2017-07-07	0.125676736644
2017-07-08	0.101867212835
2017-07-09	0.113555524523
2017-07-10	0.13193480606
2017-07-11	0.125681799807
2017-07-12	0.116058595687
2017-07-13	0.0889523685809
2017-07-14	0.071809511438
2017-07-15	0.071809511438
2017-07-16	0.0601211997497
2017-07-17	0.0372897308335
2017-07-18	0.0492872571167
2017-07-19	0.0450855764445
2017-07-20	0.0380648194237
2017-07-21	0.0380648194237
2017-07-22	0.0380648194237
2017-07-23	0.023779105138
2017-07-24	0.028231292517
2017-07-25	0.0212215320911
2017-07-26	0.0296248934356
2017-07-27	0.0411006549114
2017-07-28	0.0495040162559
2017-07-29	0.0495040162559
2017-07-30	0.0495040162559
2017-07-31	0.0553037720557
2017-08-01	0.0569760128584
2017-08-02	0.0609950117623
2017-08-03	0.0650315157988
2017-08-04	0.104247202073
2017-08-05	0.104247202073
2017-08-06	0.151866249692
2017-08-07	0.138129985956
2017-08-08	0.165751013577
2017-08-09	0.156434243391
2017-08-10	0.162668009625
2017-08-11	0.143620390577
2017-08-12	0.143620390577
2017-08-13	0.0960013429579
2017-08-14	0.111874358831
2017-08-15	0.100050034507
2017-08-16	0.102046485261
2017-08-17	0.0816232048375
2017-08-18	0.0573807805951
2017-08-19	0.0573807805951
2017-08-20	0.0573807805951
2017-08-21	0.0517118463547
2017-08-22	0.02878713593
2017-08-23	0.0236850951137
2017-08-24	0.0331724149458
2017-08-25	0.0386956273656
2017-08-26	0.0625051511751
2017-08-27	0.0783781670481
2017-08-28	0.07366859091
2017-08-29	0.069807587049
2017-08-30	0.074136591378
2017-08-31	0.0593582662548
2017-09-01	0.064543643491
2017-09-02	0.0407341196815
2017-09-03	0.0820039609513
2017-09-04	0.0854380268854
2017-09-05	0.0854380268854
2017-09-06	0.110758618244
2017-09-07	0.119416626902
2017-09-08	0.118316315147
2017-09-09	0.138724478412
2017-09-10	0.0815816212692
2017-09-11	0.0758276530152
2017-09-12	0.0827962941302
2017-09-13	0.0531466984429
2017-09-14	0.0444886897849
2017-09-15	0.0342144112179
2017-09-16	0.0138062479526
2017-09-17	0.0614252955716
2017-09-18	0.062579696726
2017-09-19	0.0611055611056
2017-09-20	0.0733504590647
2017-09-21	0.077318713033
2017-09-22	0.07365570937
2017-09-23	0.07365570937
2017-09-24	0.0438938046081
2017-09-25	0.0436464329321
2017-09-26	0.0503968253968
2017-09-27	0.043253968254
2017-09-28	0.0468045112782
2017-09-29	0.0519065520945
2017-09-30	0.0519065520945
2017-10-01	0.0544575725027
2017-10-02	0.0543441938179
2017-10-03	0.0496180928512
2017-10-04	0.0550980626169
2017-10-05	0.113216331261
2017-10-06	0.130092312423
2017-10-07	0.130092312423
2017-10-08	0.157303196777
2017-10-09	0.153334942809
2017-10-10	0.183911383911
2017-10-11	0.179540553454
2017-10-12	0.113903487817
2017-10-13	0.0919254658385
2017-10-14	0.0919254658385
2017-10-15	0.0443064182195
2017-10-16	0.0579118603963
2017-10-17	0.0598166223011
2017-10-18	0.0536054421769
2017-10-19	0.0536054421769
2017-10-20	0.0631292517007
2017-10-21	0.0631292517007
2017-10-22	0.0631292517007
2017-10-23	0.064302134647
2017-10-24	0.028631138976
2017-10-25	0.0368728972177
2017-10-26	0.0401196504645
2017-10-27	0.0428407388999
2017-10-28	0.0428407388999
2017-10-29	0.0632489021652
2017-10-30	0.0610756190588
2017-10-31	0.0677356257188
2017-11-01	0.064255772239
2017-11-02	0.0703257891785
2017-11-03	0.0852917755731
2017-11-04	0.0852917755731
2017-11-05	0.0648836123078
2017-11-06	0.059247211406
2017-11-07	0.0524598810892
