Date	Italy
2017-01-01	0.110256981581
2017-01-02	0.110256981581
2017-01-03	0.102320473644
2017-01-04	0.0800570228091
2017-01-05	0.0971024773546
2017-01-06	0.071892393321
2017-01-07	0.0838744588745
2017-01-08	0.0838744588745
2017-01-09	0.0660173160173
2017-01-10	0.0660173160173
2017-01-11	0.101731601732
2017-01-12	0.0922619047619
2017-01-13	0.12003968254
2017-01-14	0.12003968254
2017-01-15	0.12003968254
2017-01-16	0.112896825397
2017-01-17	0.13373015873
2017-01-18	0.0861111111111
2017-01-19	0.0930555555556
2017-01-20	0.0861111111111
2017-01-21	0.0861111111111
2017-01-22	0.252777777778
2017-01-23	0.263888888889
2017-01-24	0.243055555556
2017-01-25	0.243055555556
2017-01-26	0.225694444444
2017-01-27	0.204861111111
2017-01-28	0.175595238095
2017-01-29	0.0327380952381
2017-01-30	0.00892857142857
2017-01-31	0.00892857142857
2017-02-01	0.00892857142857
2017-02-02	0.0
2017-02-03	0.0
2017-02-04	0.0
2017-02-05	0.0
2017-02-06	0.0
2017-02-07	0.0166666666667
2017-02-08	0.0166666666667
2017-02-09	0.0166666666667
2017-02-10	0.0166666666667
2017-02-11	0.0166666666667
2017-02-12	0.0166666666667
2017-02-13	0.0351851851852
2017-02-14	0.0185185185185
2017-02-15	0.0185185185185
2017-02-16	0.0601851851852
2017-02-17	0.087962962963
2017-02-18	0.087962962963
2017-02-19	0.087962962963
2017-02-20	0.0694444444444
2017-02-21	0.0694444444444
2017-02-22	0.0694444444444
2017-02-23	0.0277777777778
2017-02-24	0.0238095238095
2017-02-25	0.0204081632653
2017-02-26	0.0204081632653
2017-02-27	0.0204081632653
2017-02-28	0.0204081632653
2017-03-01	0.0204081632653
2017-03-02	0.0204081632653
2017-03-03	0.0
2017-03-04	0.0
2017-03-05	0.0555555555556
2017-03-06	0.0555555555556
2017-03-07	0.0888888888889
2017-03-08	0.112698412698
2017-03-09	0.112698412698
2017-03-10	0.112698412698
2017-03-11	0.112698412698
2017-03-12	0.0571428571429
2017-03-13	0.0779761904762
2017-03-14	0.0724206349206
2017-03-15	0.0486111111111
2017-03-16	0.0486111111111
2017-03-17	0.0486111111111
2017-03-18	0.0486111111111
2017-03-19	0.0486111111111
2017-03-20	0.0277777777778
2017-03-21	0.0
2017-03-22	0.0238095238095
2017-03-23	0.0238095238095
2017-03-24	0.047619047619
2017-03-25	0.047619047619
2017-03-26	0.047619047619
2017-03-27	0.047619047619
2017-03-28	0.047619047619
2017-03-29	0.0238095238095
2017-03-30	0.0238095238095
2017-03-31	0.0555555555556
2017-04-01	0.0555555555556
2017-04-02	0.138888888889
2017-04-03	0.138888888889
2017-04-04	0.162698412698
2017-04-05	0.162698412698
2017-04-06	0.162698412698
2017-04-07	0.107142857143
2017-04-08	0.0918367346939
2017-04-09	0.0204081632653
2017-04-10	0.0204081632653
2017-04-11	3.9650822308e-18
2017-04-12	3.9650822308e-18
2017-04-13	3.9650822308e-18
2017-04-14	4.62592926927e-18
2017-04-15	4.62592926927e-18
2017-04-16	5.55111512313e-18
2017-04-17	6.93889390391e-18
2017-04-18	6.93889390391e-18
2017-04-19	6.93889390391e-18
2017-04-20	6.93889390391e-18
2017-04-21	5.55111512313e-18
2017-04-22	5.55111512313e-18
2017-04-23	5.55111512313e-18
2017-04-24	4.62592926927e-18
2017-04-25	4.62592926927e-18
2017-04-26	4.62592926927e-18
2017-04-27	0.0333333333333
2017-04-28	0.0333333333333
2017-04-29	0.0333333333333
2017-04-30	0.0333333333333
2017-05-01	0.0333333333333
2017-05-02	0.0333333333333
2017-05-03	0.0333333333333
2017-05-04	0.037037037037
2017-05-05	0.037037037037
2017-05-06	0.037037037037
2017-05-07	0.037037037037
2017-05-08	0.037037037037
2017-05-09	0.0521885521886
