Date	Industrials
2017-01-01	-0.124353129574
2017-01-02	-0.128404435798
2017-01-03	-0.0817362730596
2017-01-04	-0.140518638864
2017-01-05	-0.133311580132
2017-01-06	-0.120683731063
2017-01-07	-0.132224347446
2017-01-08	-0.140447969508
2017-01-09	-0.158047871114
2017-01-10	-0.226023385143
2017-01-11	-0.16078967455
2017-01-12	-0.192941107228
2017-01-13	-0.192193939755
2017-01-14	-0.140441562142
2017-01-15	-0.152369218708
2017-01-16	-0.129262185465
2017-01-17	-0.119946779477
2017-01-18	-0.211177501607
2017-01-19	-0.227189723731
2017-01-20	-0.248546759543
2017-01-21	-0.322133566347
2017-01-22	-0.320734141623
2017-01-23	-0.308052389308
2017-01-24	-0.308569992032
2017-01-25	-0.250133122128
2017-01-26	-0.149772717154
2017-01-27	0.0441053286326
2017-01-28	0.0415572834629
2017-01-29	0.0359016133698
2017-01-30	0.0430839841157
2017-01-31	-0.0212393318155
2017-02-01	-0.0982514326532
2017-02-02	-0.205560306046
2017-02-03	-0.271540524779
2017-02-04	-0.291872354288
2017-02-05	-0.289375388981
2017-02-06	-0.199647991266
2017-02-07	-0.203913004891
2017-02-08	-0.198281426481
2017-02-09	-0.114185320903
2017-02-10	-0.241372304864
2017-02-11	-0.245620889819
2017-02-12	-0.235883539745
2017-02-13	-0.440488789687
2017-02-14	-0.443074709609
2017-02-15	-0.416736089255
2017-02-16	-0.409823802044
2017-02-17	-0.330012784031
2017-02-18	-0.320502322689
2017-02-19	-0.294035959276
2017-02-20	-0.270519480172
2017-02-21	-0.215034810796
2017-02-22	-0.239212135358
2017-02-23	-0.214982998312
2017-02-24	-0.227463170443
2017-02-25	-0.236767231562
2017-02-26	-0.243778643829
2017-02-27	-0.205403455787
2017-02-28	-0.262981817205
2017-03-01	-0.166791182296
2017-03-02	-0.205252806803
2017-03-03	-0.171916138966
2017-03-04	-0.245897495575
2017-03-05	-0.22286212376
2017-03-06	-0.31781682328
2017-03-07	-0.351045760896
2017-03-08	-0.346638881832
2017-03-09	-0.323535186214
2017-03-10	-0.310967616337
2017-03-11	-0.281518022798
2017-03-12	-0.318893477966
2017-03-13	-0.245642880396
2017-03-14	-0.204444398158
2017-03-15	-0.222141460992
2017-03-16	-0.186853475584
2017-03-17	-0.231684912398
2017-03-18	-0.220373537097
2017-03-19	-0.196170266312
2017-03-20	-0.211077797366
2017-03-21	-0.256499920894
2017-03-22	-0.168735638214
2017-03-23	-0.338134976694
2017-03-24	-0.260408098779
2017-03-25	-0.258056439341
2017-03-26	-0.253666135021
2017-03-27	-0.25755849567
2017-03-28	-0.0742147900684
2017-03-29	-0.0586603187012
2017-03-30	-0.0223940279759
2017-03-31	-0.122585315275
2017-04-01	-0.138682050479
2017-04-02	-0.153335091308
2017-04-03	-0.243635660793
2017-04-04	-0.267282570172
2017-04-05	-0.314742840767
2017-04-06	-0.269140215148
2017-04-07	-0.246009815364
2017-04-08	-0.241622955898
2017-04-09	-0.241272591509
2017-04-10	-0.212520957559
2017-04-11	-0.251950997474
2017-04-12	-0.251465007791
2017-04-13	-0.216651234603
2017-04-14	-0.207525079948
2017-04-15	-0.202185507743
2017-04-16	-0.198077292256
2017-04-17	-0.0809248355608
2017-04-18	-0.318469993231
2017-04-19	-0.449256908372
2017-04-20	-0.614560921846
2017-04-21	-0.486733237784
2017-04-22	-0.482245646198
2017-04-23	-0.478522571687
2017-04-24	-0.479100688296
2017-04-25	-0.451592373539
2017-04-26	-0.198849729547
2017-04-27	-0.206565851555
2017-04-28	-0.223428671546
2017-04-29	-0.220558094532
2017-04-30	-0.227152744633
2017-05-01	-0.231462227075
2017-05-02	-0.206777110334
2017-05-03	-0.236121647082
2017-05-04	-0.287250734134
2017-05-05	-0.244076168752
2017-05-06	-0.248306181812
2017-05-07	-0.251084253597
2017-05-08	-0.247106934819
2017-05-09	-0.268773664695
2017-05-10	-0.248329267609
2017-05-11	-0.0873154702001
2017-05-12	-0.331280759049
2017-05-13	-0.327691476228
2017-05-14	-0.328033779344
2017-05-15	-0.278895929377
2017-05-16	-0.279550793514
2017-05-17	-0.287428978286
2017-05-18	-0.411884048504
2017-05-19	-0.187590645807
2017-05-20	-0.192264590918
2017-05-21	-0.185532942154
2017-05-22	-0.215412545518
2017-05-23	-0.275821504683
2017-05-24	-0.282698559783
2017-05-25	-0.34500308189
2017-05-26	-0.3376826205
2017-05-27	-0.314607718754
2017-05-28	-0.324630194993
2017-05-29	-0.360755698356
2017-05-30	-0.391993327619
2017-05-31	-0.374452443457
2017-06-01	-0.259962309235
2017-06-02	-0.266137981803
2017-06-03	-0.278755727657
2017-06-04	-0.253645936253
2017-06-05	-0.182405294102
2017-06-06	-0.0831234254411
2017-06-07	-0.0239628257673
2017-06-08	0.0165258059854
2017-06-09	0.125915258587
2017-06-10	0.131550050095
2017-06-11	0.078161292383
2017-06-12	0.0552357496664
2017-06-13	0.0482760220987
2017-06-14	-0.0382282650798
2017-06-15	-0.209470630235
2017-06-16	-0.146667968284
2017-06-17	-0.156612169285
2017-06-18	-0.183210432712
2017-06-19	-0.22807650757
2017-06-20	-0.29658050654
2017-06-21	-0.280216938038
2017-06-22	-0.156694918056
2017-06-23	-0.256851435125
2017-06-24	-0.250136343996
2017-06-25	-0.255559975353
2017-06-26	-0.11672632067
2017-06-27	-0.107977725471
2017-06-28	-0.111146372378
2017-06-29	-0.111629391511
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	-0.177381687592
2017-07-04	-0.191403905448
2017-07-05	-0.366528365657
2017-07-06	-0.255930930498
2017-07-07	-0.222561844856
2017-07-08	-0.226626914599
2017-07-09	-0.230340208318
2017-07-10	-0.181696689528
2017-07-11	-0.174224097243
2017-07-12	-0.0560742247743
2017-07-13	-0.21356370929
2017-07-14	-0.0957198515824
2017-07-15	-0.0960415959953
2017-07-16	-0.184924587396
2017-07-17	-0.247024806786
2017-07-18	-0.338361116073
2017-07-19	-0.327747755393
2017-07-20	-0.352405952301
2017-07-21	-0.452421264927
2017-07-22	-0.465383585454
2017-07-23	-0.415405667786
2017-07-24	-0.376289531034
2017-07-25	-0.336813391205
2017-07-26	-0.30948027465
2017-07-27	-0.281146691449
2017-07-28	-0.292333807559
2017-07-29	-0.283070189223
2017-07-30	-0.32375820287
2017-07-31	-0.254029805914
2017-08-01	-0.220461786077
2017-08-02	-0.246953910166
2017-08-03	-0.219522961421
2017-08-04	-0.211049946349
2017-08-05	-0.222682475507
2017-08-06	-0.141608791126
2017-08-07	-0.300593861829
2017-08-08	-0.263094590905
2017-08-09	-0.231294810176
2017-08-10	-0.024798311301
2017-08-11	-0.0341504284627
2017-08-12	-0.0254876704141
2017-08-13	-0.0294255509077
2017-08-14	0.135531702388
2017-08-15	0.290313545078
2017-08-16	0.0990814115708
2017-08-17	0.0928199747364
2017-08-18	0.0188146459778
2017-08-19	0.0131396697153
2017-08-20	0.0255744983661
2017-08-21	-0.347917750153
2017-08-22	-0.262037458441
2017-08-23	-0.2633730487
2017-08-24	-0.35806786485
2017-08-25	-0.448558499878
2017-08-26	-0.421015725712
2017-08-27	-0.400371848558
2017-08-28	-0.378826430377
2017-08-29	-0.513333269512
