Date	Utilities
2017-01-01	0.00689353680476
2017-01-02	0.00861470720063
2017-01-03	0.00745390934962
2017-01-04	0.0115621924439
2017-01-05	0.0115742402738
2017-01-06	0.012562126253
2017-01-07	0.016723013909
2017-01-08	0.016723013909
2017-01-09	0.0175081091773
2017-01-10	0.0194201222294
2017-01-11	0.0131308140533
2017-01-12	0.0121971072372
2017-01-13	0.0103537892649
2017-01-14	0.00797861589458
2017-01-15	0.00797861589458
2017-01-16	0.0150877348458
2017-01-17	0.0122514390372
2017-01-18	0.0129993821935
2017-01-19	0.0139983831925
2017-01-20	0.0188823880765
2017-01-21	0.0170966737908
2017-01-22	0.0170966737908
2017-01-23	0.00919215316169
2017-01-24	0.0102339606132
2017-01-25	0.0105364376249
2017-01-26	0.0095374366259
2017-01-27	0.00792496936458
2017-01-28	0.00953010580117
2017-01-29	0.00953010580117
2017-01-30	0.0102543067499
2017-01-31	0.0103601611604
2017-02-01	0.011321813427
2017-02-02	0.011321813427
2017-02-03	0.00805027580427
2017-02-04	0.00644513936767
2017-02-05	0.00644513936767
2017-02-06	0.00524160152621
2017-02-07	0.0032435995282
2017-02-08	0.00241216463787
2017-02-09	0.00241216463787
2017-02-10	0.00241216463787
2017-02-11	0.00241216463787
2017-02-12	0.00241216463787
2017-02-13	0.0039545626483
2017-02-14	0.0039545626483
2017-02-15	0.00544415207331
2017-02-16	0.00842034254951
2017-02-17	0.00946309541708
2017-02-18	0.00946309541708
2017-02-19	0.00946309541708
2017-02-20	0.0088213664751
2017-02-21	0.00994622586768
2017-02-22	0.00923294606081
2017-02-23	0.00812416921674
2017-02-24	0.00813961740737
2017-02-25	0.00813961740737
2017-02-26	0.00813961740737
2017-02-27	0.00706562230352
2017-02-28	0.00705683433952
2017-03-01	0.00618213825934
2017-03-02	0.0086111800515
2017-03-03	0.00939629696565
2017-03-04	0.00939629696565
2017-03-05	0.0156074770899
2017-03-06	0.016085374342
2017-03-07	0.0160044996008
2017-03-08	0.0158439075047
2017-03-09	0.0115474520804
2017-03-10	0.0109046143001
2017-03-11	0.0109046143001
2017-03-12	0.00469343417591
2017-03-13	0.00315733586562
2017-03-14	0.00212213917825
2017-03-15	0.00225090036014
2017-03-16	0.00322271765849
2017-03-17	0.00354199430532
2017-03-18	0.00354199430532
2017-03-19	0.00354199430532
2017-03-20	0.00564283464146
2017-03-21	0.00833825243121
2017-03-22	0.00728783226315
2017-03-23	0.00832808739941
2017-03-24	0.00818195693413
2017-03-25	0.00818195693413
2017-03-26	0.00818195693413
2017-03-27	0.0118883175271
2017-03-28	0.00919289973739
2017-03-29	0.0146874052319
2017-03-30	0.0126753327973
2017-03-31	0.0113017064237
2017-04-01	0.0113017064237
2017-04-02	0.0113017064237
2017-04-03	0.00689506571859
2017-04-04	0.00801992511117
2017-04-05	0.0066863072727
2017-04-06	0.0114482120346
2017-04-07	0.0114482120346
2017-04-08	0.0114482120346
2017-04-09	0.0114482120346
2017-04-10	0.0100476518105
2017-04-11	0.00892279241794
2017-04-12	0.0047619047619
2017-04-13	0.0
2017-04-14	0.00484261501211
2017-04-15	0.00484261501211
2017-04-16	0.0132459763566
2017-04-17	0.0132459763566
2017-04-18	0.0164927296034
2017-04-19	0.0164927296034
2017-04-20	0.0182563980337
2017-04-21	0.0184263143499
2017-04-22	0.0255691714928
2017-04-23	0.0295881703967
2017-04-24	0.0334842742928
2017-04-25	0.0302375210461
2017-04-26	0.0302375210461
2017-04-27	0.0309369068029
2017-04-28	0.0283456829807
2017-04-29	0.0212028258378
2017-04-30	0.00878046558935
2017-05-01	0.00861106976778
2017-05-02	0.0116080727648
2017-05-03	0.0161432201571
2017-05-04	0.015895005394
2017-05-05	0.0155000403398
2017-05-06	0.0155000403398
2017-05-07	0.0155000403398
2017-05-08	0.0141542846463
