Date	Information Technology
2017-01-01	-0.0520576440282
2017-01-02	-0.0510372315014
2017-01-03	-0.039895172384
2017-01-04	-0.0497477915322
2017-01-05	-0.0514513181741
2017-01-06	-0.0570077526825
2017-01-07	-0.0632753946702
2017-01-08	-0.042913990811
2017-01-09	-0.0585875150446
2017-01-10	-0.0639670685802
2017-01-11	-0.0613619047867
2017-01-12	-0.0547336463815
2017-01-13	-0.049588678464
2017-01-14	-0.04404186474
2017-01-15	-0.0678402327537
2017-01-16	-0.0863560837249
2017-01-17	-0.0931772096116
2017-01-18	-0.0991224111196
2017-01-19	-0.0819825746639
2017-01-20	-0.106137971161
2017-01-21	-0.0860299363705
2017-01-22	-0.0844521735558
2017-01-23	-0.0787230329492
2017-01-24	-0.0802405085769
2017-01-25	-0.0751909044229
2017-01-26	-0.080996441486
2017-01-27	-0.0847321793861
2017-01-28	-0.0840641888646
2017-01-29	-0.0847952295926
2017-01-30	-0.0852939247806
2017-01-31	-0.098283311526
2017-02-01	-0.095024348132
2017-02-02	-0.102448510489
2017-02-03	-0.104358045168
2017-02-04	-0.113513878565
2017-02-05	-0.123371848453
2017-02-06	-0.110946422264
2017-02-07	-0.11651088898
2017-02-08	-0.113427331848
2017-02-09	-0.105684174023
2017-02-10	-0.115740398941
2017-02-11	-0.108486622328
2017-02-12	-0.124860012141
2017-02-13	-0.121656305564
2017-02-14	-0.106291686713
2017-02-15	-0.110673277244
2017-02-16	-0.117177486658
2017-02-17	-0.120553694377
2017-02-18	-0.138089086606
2017-02-19	-0.108832596086
2017-02-20	-0.136703619641
2017-02-21	-0.12716115678
2017-02-22	-0.113057646251
2017-02-23	-0.0992580501266
2017-02-24	-0.111982186151
2017-02-25	-0.117407037197
2017-02-26	-0.118303228488
2017-02-27	-0.110963243365
2017-02-28	-0.112700675861
2017-03-01	-0.117340692779
2017-03-02	-0.102978599828
2017-03-03	-0.0987252191734
2017-03-04	-0.0822398989826
2017-03-05	-0.0790167457767
2017-03-06	-0.0854457820551
2017-03-07	-0.0997398386986
2017-03-08	-0.112061796846
2017-03-09	-0.111031280303
2017-03-10	-0.112344421929
2017-03-11	-0.108657465825
2017-03-12	-0.102413255212
2017-03-13	-0.109894794105
2017-03-14	-0.0964917420169
2017-03-15	-0.1047195441
2017-03-16	-0.103652406453
2017-03-17	-0.0924766688299
2017-03-18	-0.0839373523441
2017-03-19	-0.0770465400152
2017-03-20	-0.0763651876589
2017-03-21	-0.0812014610873
2017-03-22	-0.0993707940954
2017-03-23	-0.10282148191
2017-03-24	-0.120755228837
2017-03-25	-0.116177471277
2017-03-26	-0.105159595813
2017-03-27	-0.0810822892897
2017-03-28	-0.0758275947297
2017-03-29	-0.0773707356929
2017-03-30	-0.0601688122976
2017-03-31	-0.0629048691716
2017-04-01	-0.0560282027458
2017-04-02	-0.0448746226574
2017-04-03	-0.0534709130599
2017-04-04	-0.0485265382731
2017-04-05	-0.0333051396859
2017-04-06	-0.0113902829917
2017-04-07	0.00973698963951
2017-04-08	0.0238755656086
2017-04-09	0.0467831516561
2017-04-10	0.0235742255984
2017-04-11	0.0352685024054
2017-04-12	0.0374042225816
2017-04-13	0.0297271382517
2017-04-14	0.043224122351
2017-04-15	0.0338185077963
2017-04-16	0.0466164457467
2017-04-17	0.0404674271717
2017-04-18	0.0280646784343
2017-04-19	0.0313517494327
2017-04-20	0.0256694652088
2017-04-21	0.0415117127148
2017-04-22	0.0458053884552
2017-04-23	0.0588851096244
2017-04-24	0.0453269055536
2017-04-25	0.0372135486653
2017-04-26	0.0221670893122
2017-04-27	0.0225253458019
2017-04-28	0.00994540735114
2017-04-29	-0.0159272167971
2017-04-30	-0.00793231385929
2017-05-01	-0.0160916470671
2017-05-02	-0.00902434947084
2017-05-03	-0.0182276091271
2017-05-04	-0.0372212745465
2017-05-05	-0.034922232785
2017-05-06	-0.0335990098921
2017-05-07	-0.0460536668481
2017-05-08	-0.0606063927716
2017-05-09	-0.0843331850761
2017-05-10	-0.0619185399646
2017-05-11	-0.0787925330344
2017-05-12	-0.100238848433
2017-05-13	-0.0945128321026
2017-05-14	-0.0932899573929
2017-05-15	-0.0909627785187
2017-05-16	-0.111255120807
2017-05-17	-0.118344916889
2017-05-18	-0.122086461177
2017-05-19	-0.123741343357
2017-05-20	-0.121836292597
2017-05-21	-0.114069901279
2017-05-22	-0.115115925248
2017-05-23	-0.116229446423
2017-05-24	-0.115010535695
2017-05-25	-0.120514856783
2017-05-26	-0.115299796521
2017-05-27	-0.114126602362
2017-05-28	-0.109032965163
2017-05-29	-0.0935807087964
2017-05-30	-0.101182025769
2017-05-31	-0.0954498012021
2017-06-01	-0.106817295367
2017-06-02	-0.11321244523
2017-06-03	-0.0857654083528
2017-06-04	-0.0925647792192
2017-06-05	-0.0804001394982
2017-06-06	-0.0816641749543
2017-06-07	-0.0844415799944
2017-06-08	-0.0766938254241
2017-06-09	-0.0736364858031
2017-06-10	-0.067776780978
2017-06-11	-0.0550244418181
2017-06-12	-0.0518138333146
2017-06-13	-0.0545152565143
2017-06-14	-0.0657378533306
2017-06-15	-0.078274663328
2017-06-16	-0.0734940434077
2017-06-17	-0.0920207697881
2017-06-18	-0.0940323925601
2017-06-19	-0.0932144574067
2017-06-20	-0.098296463216
2017-06-21	-0.0958712184678
2017-06-22	-0.0998985513235
2017-06-23	-0.0968725264142
2017-06-24	-0.0889134675229
2017-06-25	-0.105742027253
2017-06-26	-0.0791729705882
2017-06-27	-0.0846963720601
2017-06-28	-0.0919021209203
2017-06-29	-0.0857040011477
2017-06-30	-0.0932809875225
2017-07-01	-0.106934012051
2017-07-02	-0.0941345786326
2017-07-03	-0.101972944461
2017-07-04	-0.100834800524
2017-07-05	-0.106618070758
2017-07-06	-0.101044215424
2017-07-07	-0.10464120257
2017-07-08	-0.109851007535
2017-07-09	-0.120049942831
2017-07-10	-0.104945583751
2017-07-11	-0.106302953199
2017-07-12	-0.104165807558
2017-07-13	-0.111335956726
2017-07-14	-0.10547864133
2017-07-15	-0.0819014359438
2017-07-16	-0.0754154751378
2017-07-17	-0.0460102067268
2017-07-18	-0.0383288907438
2017-07-19	-0.0487245193807
2017-07-20	-0.0536239736619
2017-07-21	-0.0517048287237
2017-07-22	-0.0375378582923
2017-07-23	-0.0463555723545
2017-07-24	-0.0685252585664
2017-07-25	-0.0638457788434
2017-07-26	-0.0873151947048
2017-07-27	-0.0796203753123
2017-07-28	-0.0822491167647
2017-07-29	-0.0758441441869
2017-07-30	-0.0921859272095
2017-07-31	-0.088208839929
2017-08-01	-0.10096625042
2017-08-02	-0.113102707066
2017-08-03	-0.117058403254
2017-08-04	-0.114919384065
2017-08-05	-0.123548936183
2017-08-06	-0.114627184667
2017-08-07	-0.113000918541
2017-08-08	-0.101639277408
2017-08-09	-0.0991245554681
2017-08-10	-0.0961313310075
2017-08-11	-0.10361074793
2017-08-12	-0.073072463263
2017-08-13	-0.0650053644108
2017-08-14	-0.0662608712317
2017-08-15	-0.0662336524559
2017-08-16	-0.0726466427493
2017-08-17	-0.0721117742334
2017-08-18	-0.0783269423796
2017-08-19	-0.0759128527261
2017-08-20	-0.0840822835831
2017-08-21	-0.101759810063
2017-08-22	-0.073475959592
2017-08-23	-0.0605630036174
2017-08-24	-0.0665206503177
2017-08-25	-0.0735344955204
2017-08-26	-0.0682818261439
2017-08-27	-0.0504778951556
2017-08-28	-0.0554272616704
2017-08-29	-0.0488566184467
2017-08-30	-0.0428350290302
2017-08-31	-0.0449200527825
2017-09-01	-0.0508321828632
2017-09-02	-0.0441049764543
2017-09-03	-0.0469414112419
2017-09-04	-0.0525558867034
2017-09-05	-0.0574761997739
2017-09-06	-0.0597813385909
2017-09-07	-0.0777148289068
2017-09-08	-0.0935638499976
2017-09-09	-0.0900027095088
2017-09-10	-0.0848002428632
2017-09-11	-0.0837213844187
2017-09-12	-0.0900741132712
2017-09-13	-0.0917769077853
2017-09-14	-0.1159061886
2017-09-15	-0.120636466026
2017-09-16	-0.122580179476
2017-09-17	-0.100170859775
2017-09-18	-0.108761832631
2017-09-19	-0.101213228094
2017-09-20	-0.0939352960829
2017-09-21	-0.107756842347
2017-09-22	-0.112331781559
2017-09-23	-0.101734702905
2017-09-24	-0.100114922802
2017-09-25	-0.10031295333
2017-09-26	-0.124228729049
2017-09-27	-0.125862714378
2017-09-28	-0.120786431432
2017-09-29	-0.143949085304
2017-09-30	-0.126190153243
2017-10-01	-0.118039471758
2017-10-02	-0.0946688841714
2017-10-03	-0.103447086125
2017-10-04	-0.122637365829
2017-10-05	-0.135895838227
2017-10-06	-0.135000795832
2017-10-07	-0.125749757085
2017-10-08	-0.113877185193
2017-10-09	-0.117893384814
2017-10-10	-0.109307691894
2017-10-11	-0.12584624254
2017-10-12	-0.119221764634
2017-10-13	-0.128512966043
2017-10-14	-0.107174555223
2017-10-15	-0.105060781668
2017-10-16	-0.0847286704622
2017-10-17	-0.0907648320685
2017-10-18	-0.0930831477719
2017-10-19	-0.106738550214
2017-10-20	-0.0979621693648
2017-10-21	-0.106461477799
2017-10-22	-0.0964762794536
2017-10-23	-0.101512365502
2017-10-24	-0.101030723356
2017-10-25	-0.0967986090163
2017-10-26	-0.0620521522473
2017-10-27	-0.0716647165695
2017-10-28	-0.0681100322375
2017-10-29	-0.0725325272306
2017-10-30	-0.0781732025304
2017-10-31	-0.087808974102
2017-11-01	-0.115759143989
2017-11-02	-0.121894413842
2017-11-03	-0.1008711196
2017-11-04	-0.0835015412382
2017-11-05	-0.0846066152471
2017-11-06	-0.0805400727145
2017-11-07	-0.10409449767
2017-11-08	-0.0956966330879
2017-11-09	-0.100063916602
2017-11-10	-0.124113805878
2017-11-11	-0.114079573991
2017-11-12	-0.110037815374
2017-11-13	-0.100541944147
2017-11-14	-0.0778466757104
2017-11-15	-0.112770643414
2017-11-16	-0.129060634308
2017-11-17	-0.13390965466
2017-11-18	-0.137259892364
2017-11-19	-0.139282783432
2017-11-20	-0.13729656675
2017-11-21	-0.137121895443
2017-11-22	-0.140473102313
2017-11-23	-0.149425531543
2017-11-24	-0.150353495194
2017-11-25	-0.168779038994
2017-11-26	-0.165725368024
2017-11-27	-0.165724389694
2017-11-28	-0.148553792595
2017-11-29	-0.143299919732
2017-11-30	-0.133943003311
2017-12-01	-0.1200281611
2017-12-02	-0.10813960176
2017-12-03	-0.123777397247
2017-12-04	-0.115276831288
2017-12-05	-0.119145532073
2017-12-06	-0.126375643876
2017-12-07	-0.124866200221
2017-12-08	-0.122133228831
2017-12-09	-0.125235458362
2017-12-10	-0.100168968422
2017-12-11	-0.108308777654
2017-12-12	-0.110329070997
2017-12-13	-0.121071390734
2017-12-14	-0.137427261081
2017-12-15	-0.122822235162
2017-12-16	-0.110360225838
2017-12-17	-0.10214789659
2017-12-18	-0.0869470678821
2017-12-19	-0.0845793929381
2017-12-20	-0.0878812968848
2017-12-21	-0.0750203745222
2017-12-22	-0.0677403443809
2017-12-23	-0.0414019799077
2017-12-24	-0.0435738558407
2017-12-25	-0.0454866675685
2017-12-26	-0.0528056959341
2017-12-27	-0.0611502766139
2017-12-28	-0.0678005685492
2017-12-29	-0.0786744445442
2017-12-30	-0.0541151250426
2017-12-31	-0.0657900909597
2018-01-01	-0.0498099151108
2018-01-02	0.000502669308871
2018-01-03	-0.00802541240155
2018-01-04	0.025376511573
2018-01-05	0.0325457547666
2018-01-06	0.0619760707294
2018-01-07	0.0549091853374
2018-01-08	0.0399186526949
2018-01-09	0.0249188542671
2018-01-10	0.0264988059608
2018-01-11	0.0473234330057
2018-01-12	0.0358960841844
2018-01-13	0.0480436633343
2018-01-14	0.037626857874
2018-01-15	0.0510981952828
2018-01-16	0.0585673580745
2018-01-17	0.0726580704395
2018-01-18	0.0693664503385
2018-01-19	0.0656130270155
2018-01-20	0.0647486675501
2018-01-21	0.0488785526952
2018-01-22	0.0341800675049
2018-01-23	0.0356207859554
2018-01-24	0.0306403633633
2018-01-25	0.046520543796
2018-01-26	0.0679482938558
2018-01-27	0.074654328234
2018-01-28	0.0629736010482
2018-01-29	0.0460034215171
2018-01-30	0.023777462953
2018-01-31	0.00295956749547
2018-02-01	-0.0190979752009
2018-02-02	-0.0365314487276
2018-02-03	-0.0518692232366
2018-02-04	-0.0615952045771
2018-02-05	-0.0662095358666
2018-02-06	-0.0610978646518
2018-02-07	-0.0693005483529
2018-02-08	-0.0623189391549
2018-02-09	-0.067144072773
2018-02-10	-0.0794186944839
2018-02-11	-0.0611651661437
2018-02-12	-0.051235984376
2018-02-13	-0.0687310319893
2018-02-14	-0.0868005101474
2018-02-15	-0.102209345731
2018-02-16	-0.119692283032
2018-02-17	-0.133790684785
2018-02-18	-0.128169889471
2018-02-19	-0.13090693715
2018-02-20	-0.121838164714
2018-02-21	-0.11113797326
2018-02-22	-0.081453943098
2018-02-23	-0.0523075670308
2018-02-24	-0.0600763405923
2018-02-25	-0.0733104271564
2018-02-26	-0.0800624949874
2018-02-27	-0.0756261797179
2018-02-28	-0.0760165789451
2018-03-01	-0.0444513851652
2018-03-02	-0.0245493594
2018-03-03	-0.017570228172
2018-03-04	0.00510726060633
2018-03-05	0.00975738080062
2018-03-06	0.0212242440479
2018-03-07	0.0311706948875
2018-03-08	0.013164943463
2018-03-09	0.0452821200976
2018-03-10	0.0554942938658
2018-03-11	0.0623551128295
2018-03-12	0.0467788674292
2018-03-13	0.0206085580582
2018-03-14	-0.0107872535642
2018-03-15	0.00297549283556
2018-03-16	-0.00651107425353
2018-03-17	-0.000735116173571
2018-03-18	0.011139172255
2018-03-19	0.024057018271
2018-03-20	0.010706371165
2018-03-21	0.00622755593195
2018-03-22	0.00348893580072
2018-03-23	-0.0108036443503
2018-03-24	-0.035692989275
2018-03-25	-0.07596408022
2018-03-26	-0.0622561768826
2018-03-27	-0.0674263917028
2018-03-28	-0.0720807152916
2018-03-29	-0.0758145782848
2018-03-30	-0.0746009818183
2018-03-31	-0.0829816466884
2018-04-01	-0.107913125433
2018-04-02	-0.10874873445
2018-04-03	-0.114078768556
2018-04-04	-0.128051810764
2018-04-05	-0.138270983049
2018-04-06	-0.141361386018
2018-04-07	-0.128157267794
2018-04-08	-0.160594361008
2018-04-09	-0.168406236023
2018-04-10	-0.169531770006
2018-04-11	-0.167052520465
2018-04-12	-0.153079461972
2018-04-13	-0.126109262027
2018-04-14	-0.124675861287
2018-04-15	-0.110042641899
2018-04-16	-0.10617821685
2018-04-17	-0.113575151561
2018-04-18	-0.0944622728217
2018-04-19	-0.097442967571
2018-04-20	-0.0990845155875
2018-04-21	-0.0905239782541
2018-04-22	-0.085926343078
2018-04-23	-0.0820208319141
2018-04-24	-0.0779230924709
2018-04-25	-0.0915514309102
2018-04-26	-0.0785790432508
2018-04-27	-0.0759509752174
2018-04-28	-0.0811638144368
2018-04-29	-0.0945678763233
2018-04-30	-0.0944885891562
2018-05-01	-0.0701083318225
2018-05-02	-0.0511283749554
2018-05-03	-0.0506349656292
2018-05-04	-0.0480764110216
2018-05-05	-0.0509044019576
2018-05-06	-0.0629161966209
2018-05-07	-0.0755458713314
2018-05-08	-0.063583304301
2018-05-09	-0.0765172463011
2018-05-10	-0.0828477697422
2018-05-11	-0.0893089423697
2018-05-12	-0.0859428972434
2018-05-13	-0.103434363416
2018-05-14	-0.0984976988609
2018-05-15	-0.101570072582
2018-05-16	-0.0950658860623
2018-05-17	-0.101650109248
2018-05-18	-0.113910430912
2018-05-19	-0.103696915131
2018-05-20	-0.0998476288991
2018-05-21	-0.108355439768
2018-05-22	-0.0874923013008
2018-05-23	-0.0927897908766
2018-05-24	-0.0871598610912
2018-05-25	-0.0850125012569
2018-05-26	-0.0892962587183
2018-05-27	-0.0873073295656
2018-05-28	-0.0757943748227
2018-05-29	-0.0636056871643
2018-05-30	-0.0651308431942
2018-05-31	-0.072816687549
2018-06-01	-0.103913036787
2018-06-02	-0.106322666389
2018-06-03	-0.091861286493
2018-06-04	-0.0993670054854
2018-06-05	-0.0939336659362
2018-06-06	-0.0712241276325
2018-06-07	-0.056549205153
2018-06-08	-0.0608300957586
2018-06-09	-0.0542626375261
2018-06-10	-0.0539637711712
2018-06-11	-0.0622138279373
2018-06-12	-0.0391848340093
2018-06-13	-0.0297090469375
2018-06-14	-0.0350394157644
2018-06-15	-0.0391165886462
2018-06-16	-0.0304807117624
2018-06-17	-0.0233416362426
2018-06-18	-0.0376694862529
2018-06-19	-0.0397086946698
2018-06-20	-0.0386272147819
2018-06-21	-0.0661135791978
2018-06-22	-0.0645380781659
2018-06-23	-0.0669367026238
2018-06-24	-0.0703234857734
2018-06-25	-0.0486000111298
2018-06-26	-0.056059120388
2018-06-27	-0.0529202570603
2018-06-28	-0.0482157839358
2018-06-29	-0.0557322410412
2018-06-30	-0.0629033183686
2018-07-01	-0.0585307584191
2018-07-02	-0.0543255517894
2018-07-03	-0.0383277520979
2018-07-04	-0.0439488543363
2018-07-05	-0.053959671156
2018-07-06	-0.0597999935751
2018-07-07	-0.0753766992836
2018-07-08	-0.0710112357967
2018-07-09	-0.0788254107491
2018-07-10	-0.058103476644
2018-07-11	-0.0451735991648
2018-07-12	-0.0514384219049
2018-07-13	-0.0625518584064
2018-07-14	-0.0648772437286
2018-07-15	-0.0733476698742
2018-07-16	-0.0858585874455
2018-07-17	-0.0911817784409
2018-07-18	-0.0825038363682
2018-07-19	-0.0885367911326
2018-07-20	-0.0852874283741
2018-07-21	-0.0722550651307
2018-07-22	-0.0730740449827
2018-07-23	-0.0751883675607
2018-07-24	-0.0687094143012
2018-07-25	-0.0964840385378
2018-07-26	-0.0860197482217
2018-07-27	-0.0933761323221
2018-07-28	-0.108852896919
2018-07-29	-0.117621288332
2018-07-30	-0.0898682426454
2018-07-31	-0.0894167109102
2018-08-01	-0.105169504147
2018-08-02	-0.113654388843
2018-08-03	-0.11633748528
2018-08-04	-0.111050009378
2018-08-05	-0.111404984663
2018-08-06	-0.100936147737
2018-08-07	-0.102972460627
2018-08-08	-0.0999878221848
2018-08-09	-0.102317653584
2018-08-10	-0.112554397559
2018-08-11	-0.111596687883
2018-08-12	-0.115753473449
2018-08-13	-0.0973952324829
2018-08-14	-0.0982613584369
2018-08-15	-0.10432463798
2018-08-16	-0.113833001743
2018-08-17	-0.116100132491
2018-08-18	-0.11107658646
2018-08-19	-0.117919110948
2018-08-20	-0.101210195615
2018-08-21	-0.0901032728452
2018-08-22	-0.0869785033299
2018-08-23	-0.0978063949066
2018-08-24	-0.0925201387885
2018-08-25	-0.0908552006938
2018-08-26	-0.0858194161947
2018-08-27	-0.069134411942
2018-08-28	-0.0462705878188
2018-08-29	-0.073242419061
2018-08-30	-0.0557864148966
2018-08-31	-0.0402645722309
2018-09-01	-0.0511950676296
2018-09-02	-0.058742414321
2018-09-03	-0.0655516132204
2018-09-04	-0.0698849428918
2018-09-05	-0.0691816656007
2018-09-06	-0.0609591571738
2018-09-07	-0.0446910934522
2018-09-08	-0.0649409747778
2018-09-09	-0.0711399799812
2018-09-10	-0.056927820018
2018-09-11	-0.0495130566994
2018-09-12	-0.0501167097457
2018-09-13	-0.048079009298
2018-09-14	-0.042689439919
2018-09-15	-0.0401857535437
2018-09-16	-0.0604896594997
2018-09-17	-0.0730357451809
2018-09-18	-0.0760924564576
2018-09-19	-0.0899413827629
2018-09-20	-0.0895513337322
2018-09-21	-0.0846388319056
2018-09-22	-0.0822322752617
2018-09-23	-0.0948293580191
2018-09-24	-0.0800042119361
2018-09-25	-0.0894192602486
2018-09-26	-0.0879457328485
2018-09-27	-0.0928094278895
2018-09-28	-0.0894476353441
2018-09-29	-0.121004307508
2018-09-30	-0.128995176777
2018-10-01	-0.131071823592
2018-10-02	-0.0841948164501
2018-10-03	-0.0832547548455
2018-10-04	-0.085964879658
2018-10-05	-0.0891348849911
2018-10-06	-0.0809490651742
2018-10-07	-0.117336401631
2018-10-08	-0.0917594584326
2018-10-09	-0.103009966917
2018-10-10	-0.0915109466885
2018-10-11	-0.0971408599785
2018-10-12	-0.113928278878
2018-10-13	-0.108831188462
2018-10-14	-0.109265863211
