Date	Information Technology
2017-01-01	0.111345706456
2017-01-02	0.111325204397
2017-01-03	0.107343679789
2017-01-04	0.107742175768
2017-01-05	0.107131552731
2017-01-06	0.106324644456
2017-01-07	0.107122698608
2017-01-08	0.1083040884
2017-01-09	0.105253611248
2017-01-10	0.1009355317
2017-01-11	0.100396316014
2017-01-12	0.0987571263813
2017-01-13	0.0990212681238
2017-01-14	0.0968801349607
2017-01-15	0.0954585947175
2017-01-16	0.0926727784579
2017-01-17	0.0926563533371
2017-01-18	0.0935201592625
2017-01-19	0.0923954669613
2017-01-20	0.0922852087818
2017-01-21	0.0903666453257
2017-01-22	0.0883163965625
2017-01-23	0.0888392723795
2017-01-24	0.0896469345797
2017-01-25	0.0905408955053
2017-01-26	0.0895444343394
2017-01-27	0.0922219942522
2017-01-28	0.0893587650712
2017-01-29	0.0927320485213
2017-01-30	0.0935995909405
2017-01-31	0.0933810296038
2017-02-01	0.0910703896098
2017-02-02	0.0920865716174
2017-02-03	0.0920856609452
2017-02-04	0.095463898205
2017-02-05	0.0965169697355
2017-02-06	0.0972004290461
2017-02-07	0.0973486943679
2017-02-08	0.099222094862
2017-02-09	0.0999928475315
2017-02-10	0.0999276885436
2017-02-11	0.101138360312
2017-02-12	0.101950368186
2017-02-13	0.105663505804
2017-02-14	0.106365985143
2017-02-15	0.10695746649
2017-02-16	0.106606540564
2017-02-17	0.107148961036
2017-02-18	0.107834386721
2017-02-19	0.112149884373
2017-02-20	0.112866146049
2017-02-21	0.114956244209
2017-02-22	0.114921436463
2017-02-23	0.113369374153
2017-02-24	0.112258025659
2017-02-25	0.119205522606
2017-02-26	0.11544462936
2017-02-27	0.118756427056
2017-02-28	0.115806890088
2017-03-01	0.115031244077
2017-03-02	0.111940173868
2017-03-03	0.111977224835
2017-03-04	0.113705012126
2017-03-05	0.11449269562
2017-03-06	0.111746898837
2017-03-07	0.111024338327
2017-03-08	0.108420484812
2017-03-09	0.10656818522
2017-03-10	0.105786275962
2017-03-11	0.107220641032
2017-03-12	0.107008732671
2017-03-13	0.105435091166
2017-03-14	0.103267994797
2017-03-15	0.101360089326
2017-03-16	0.101036397866
2017-03-17	0.0984381473035
2017-03-18	0.0977668510072
2017-03-19	0.0942922220193
2017-03-20	0.0923529340631
2017-03-21	0.0863542530757
2017-03-22	0.085381984555
2017-03-23	0.0830732499292
2017-03-24	0.0804420110191
2017-03-25	0.0792030489676
2017-03-26	0.081228909817
2017-03-27	0.0728922498037
2017-03-28	0.0726926699718
2017-03-29	0.0712605248811
2017-03-30	0.0702913050052
2017-03-31	0.0685936341038
2017-04-01	0.0715768273811
2017-04-02	0.0699139833444
2017-04-03	0.0674538117758
2017-04-04	0.0665198484751
2017-04-05	0.0663042776453
2017-04-06	0.0654955124373
2017-04-07	0.065024993808
2017-04-08	0.0646672497003
2017-04-09	0.0627352586172
2017-04-10	0.0596034076933
2017-04-11	0.0589834962038
2017-04-12	0.0603502422984
2017-04-13	0.0606327016361
2017-04-14	0.0605357052473
2017-04-15	0.0631276357886
2017-04-16	0.0666845865966
2017-04-17	0.068629031041
2017-04-18	0.0694090104628
2017-04-19	0.072575334339
2017-04-20	0.0737390274344
2017-04-21	0.0761034324228
2017-04-22	0.0755879381374
2017-04-23	0.0782456291783
2017-04-24	0.0811144646097
2017-04-25	0.0780937230494
2017-04-26	0.0803024369348
2017-04-27	0.0826073523003
2017-04-28	0.0830084042398
2017-04-29	0.0862299826063
2017-04-30	0.0906294078936
2017-05-01	0.0915646067154
2017-05-02	0.0932265917341
2017-05-03	0.0934318510954
2017-05-04	0.0934935773062
2017-05-05	0.0947920353179
2017-05-06	0.0953038198297
2017-05-07	0.101060616886
2017-05-08	0.102739584902
2017-05-09	0.103096630247
2017-05-10	0.105134619615
2017-05-11	0.106491220972
2017-05-12	0.105815263241
2017-05-13	0.108308346944
2017-05-14	0.108450472014
2017-05-15	0.10521505845
2017-05-16	0.10290970903
2017-05-17	0.101638795259
2017-05-18	0.102782644583
2017-05-19	0.0999414754657
2017-05-20	0.098788787506
2017-05-21	0.100711371744
2017-05-22	0.10152746855
2017-05-23	0.0994720924735
2017-05-24	0.0973710271446
2017-05-25	0.0964766979128
2017-05-26	0.0944796440408
2017-05-27	0.0935548640628
2017-05-28	0.0935853318231
2017-05-29	0.089847586725
2017-05-30	0.0865461040232
2017-05-31	0.0836105302483
2017-06-01	0.0817237250857
2017-06-02	0.0796339499442
2017-06-03	0.0778025680833
2017-06-04	0.0766867918401
2017-06-05	0.075646538561
2017-06-06	0.0706614610262
2017-06-07	0.0695166060701
2017-06-08	0.0698678525166
2017-06-09	0.0680747263441
2017-06-10	0.0664974567668
2017-06-11	0.0657008881394
2017-06-12	0.0633028225642
2017-06-13	0.0624146502229
2017-06-14	0.062770254458
2017-06-15	0.0617185608397
2017-06-16	0.0608786082377
2017-06-17	0.059017222099
2017-06-18	0.060272778131
2017-06-19	0.0597427862847
2017-06-20	0.0552315080892
2017-06-21	0.0545414352278
2017-06-22	0.0544031231859
2017-06-23	0.0540953627677
2017-06-24	0.0551709988732
2017-06-25	0.054902424576
2017-06-26	0.0545683050791
2017-06-27	0.0541545563872
2017-06-28	0.0554902652087
2017-06-29	0.0554304247553
2017-06-30	0.0558640966914
2017-07-01	0.0551075118766
2017-07-02	0.0559135962842
2017-07-03	0.0568111283084
2017-07-04	0.0548791424466
2017-07-05	0.0543565979364
2017-07-06	0.0543913802702
2017-07-07	0.0534822086068
2017-07-08	0.0537603754291
2017-07-09	0.0560373657181
2017-07-10	0.0575666278046
2017-07-11	0.058105420908
2017-07-12	0.0573252194378
2017-07-13	0.057659141877
2017-07-14	0.0573539384483
2017-07-15	0.0609112507012
2017-07-16	0.0649381754684
2017-07-17	0.0672968355991
2017-07-18	0.06705377426
2017-07-19	0.0681879163559
2017-07-20	0.0704860057528
2017-07-21	0.0723218375052
2017-07-22	0.0752556572029
2017-07-23	0.0793319951158
2017-07-24	0.0814100747553
2017-07-25	0.0829402785049
2017-07-26	0.0849720001788
2017-07-27	0.0870937163504
2017-07-28	0.0880349538103
2017-07-29	0.0919452965734
2017-07-30	0.0930358091143
2017-07-31	0.0958131910845
2017-08-01	0.0975188853526
2017-08-02	0.0996179654545
2017-08-03	0.101251271616
2017-08-04	0.102102606955
2017-08-05	0.109686938227
2017-08-06	0.112861307768
2017-08-07	0.112895443286
2017-08-08	0.111644599301
2017-08-09	0.110698670548
2017-08-10	0.112078041645
2017-08-11	0.113567997002
2017-08-12	0.11377180737
2017-08-13	0.114070276792
2017-08-14	0.110755307337
2017-08-15	0.105977213718
2017-08-16	0.104484050663
2017-08-17	0.104136934031
2017-08-18	0.102378257115
2017-08-19	0.10512794645
2017-08-20	0.105732879648
2017-08-21	0.104221658062
