Date	Information Technology
2017-01-01	-0.208975375817
2017-01-02	-0.214797456389
2017-01-03	-0.201649545075
2017-01-04	-0.211572811108
2017-01-05	-0.212100731062
2017-01-06	-0.197788905123
2017-01-07	-0.219133876698
2017-01-08	-0.220088205953
2017-01-09	-0.194033614424
2017-01-10	-0.204689374176
2017-01-11	-0.1813945526
2017-01-12	-0.208971268738
2017-01-13	-0.194724259322
2017-01-14	-0.189314600214
2017-01-15	-0.190915176706
2017-01-16	-0.181424144329
2017-01-17	-0.173651691863
2017-01-18	-0.171076311485
2017-01-19	-0.168748013221
2017-01-20	-0.183900819873
2017-01-21	-0.164927081681
2017-01-22	-0.158283431267
2017-01-23	-0.168127064066
2017-01-24	-0.183801603551
2017-01-25	-0.180411923802
2017-01-26	-0.190654473943
2017-01-27	-0.196431830863
2017-01-28	-0.194166598502
2017-01-29	-0.168101941292
2017-01-30	-0.156573804113
2017-01-31	-0.160567924656
2017-02-01	-0.171273299535
2017-02-02	-0.157696814862
2017-02-03	-0.147768354864
2017-02-04	-0.146153179172
2017-02-05	-0.15235155416
2017-02-06	-0.153177317025
2017-02-07	-0.151609345594
2017-02-08	-0.17674734627
2017-02-09	-0.182151402148
2017-02-10	-0.1909656642
2017-02-11	-0.180851646283
2017-02-12	-0.19169501354
2017-02-13	-0.191187466669
2017-02-14	-0.18747703597
2017-02-15	-0.214499251914
2017-02-16	-0.213813609556
2017-02-17	-0.220573518729
2017-02-18	-0.216984860452
2017-02-19	-0.221470166903
2017-02-20	-0.221877928458
2017-02-21	-0.221839447217
2017-02-22	-0.219980587172
2017-02-23	-0.213080317719
2017-02-24	-0.212249086142
2017-02-25	-0.206819406914
2017-02-26	-0.210619754785
2017-02-27	-0.182006946754
2017-02-28	-0.175832928319
2017-03-01	-0.176084016088
2017-03-02	-0.174015973138
2017-03-03	-0.189512348931
2017-03-04	-0.220885363153
2017-03-05	-0.229179911783
2017-03-06	-0.226030687271
2017-03-07	-0.207469019962
2017-03-08	-0.202523099597
2017-03-09	-0.229522976096
2017-03-10	-0.231788489456
2017-03-11	-0.207786524519
2017-03-12	-0.212159911399
2017-03-13	-0.200961646007
2017-03-14	-0.219502033342
2017-03-15	-0.197944664761
2017-03-16	-0.207621025233
2017-03-17	-0.191138160869
2017-03-18	-0.199866592507
2017-03-19	-0.205855510916
2017-03-20	-0.198194994912
2017-03-21	-0.201008434645
2017-03-22	-0.217153020315
2017-03-23	-0.235316184897
2017-03-24	-0.231573114417
2017-03-25	-0.198344533579
2017-03-26	-0.200965947011
2017-03-27	-0.196765589686
2017-03-28	-0.185663678758
2017-03-29	-0.210407560909
2017-03-30	-0.218295858726
2017-03-31	-0.215348655495
2017-04-01	-0.202627779125
2017-04-02	-0.179444723339
2017-04-03	-0.172518805172
2017-04-04	-0.178770876343
2017-04-05	-0.195760377368
2017-04-06	-0.196784125572
2017-04-07	-0.190790549206
2017-04-08	-0.181221100112
2017-04-09	-0.168550519963
2017-04-10	-0.158031594112
2017-04-11	-0.155493815196
2017-04-12	-0.14924900784
2017-04-13	-0.148509605804
2017-04-14	-0.169149198005
2017-04-15	-0.16190860293
2017-04-16	-0.154651311462
2017-04-17	-0.146744136555
2017-04-18	-0.152800313205
2017-04-19	-0.163083143862
2017-04-20	-0.157981647735
2017-04-21	-0.152254399717
2017-04-22	-0.130209420918
2017-04-23	-0.140235313857
2017-04-24	-0.162682706216
2017-04-25	-0.168335310969
2017-04-26	-0.163517056227
2017-04-27	-0.173365984089
2017-04-28	-0.174913390061
2017-04-29	-0.183779979042
2017-04-30	-0.195235021388
2017-05-01	-0.21006149718
2017-05-02	-0.213584615385
2017-05-03	-0.223523608114
2017-05-04	-0.22417269285
