Date	UK
2017-01-01	0.0338899196042
2017-01-02	0.0338899196042
2017-01-03	0.0380044686496
2017-01-04	0.0461677339558
2017-01-05	0.0534651983961
2017-01-06	0.0973427494165
2017-01-07	0.090849242923
2017-01-08	0.105134957209
2017-01-09	0.125543120474
2017-01-10	0.121010371362
2017-01-11	0.112711051634
2017-01-12	0.0940715958515
2017-01-13	0.0523252770708
2017-01-14	0.0598440740633
2017-01-15	0.0517695399018
2017-01-16	0.0337032970112
2017-01-17	0.0311839584263
2017-01-18	0.0449041965215
2017-01-19	0.0600022357372
2017-01-20	0.0631209295548
2017-01-21	0.0556021325623
2017-01-22	0.0493909524381
2017-01-23	0.0541918892063
2017-01-24	0.0545784074499
2017-01-25	0.0389534074499
2017-01-26	0.0263483654331
2017-01-27	0.0203254028884
2017-01-28	0.0203254028884
2017-01-29	0.0298492124122
2017-01-30	0.0227063552694
2017-01-31	0.0388906978589
2017-02-01	0.057031287428
2017-02-02	0.0688693559888
2017-02-03	0.106793872787
2017-02-04	0.119780885774
2017-02-05	0.162205128198
2017-02-06	0.172230190854
2017-02-07	0.153494827857
2017-02-08	0.135354238288
2017-02-09	0.128202659707
2017-02-10	0.0924426450742
2017-02-11	0.0794556320872
2017-02-12	0.0343103012276
2017-02-13	0.0262421857334
2017-02-14	0.0282830020599
2017-02-15	0.0499280237049
2017-02-16	0.0621050358819
2017-02-17	0.0591829579599
2017-02-18	0.0591829579599
2017-02-19	0.0743582588495
2017-02-20	0.072401311687
2017-02-21	0.0703604953605
2017-02-22	0.0510573940902
2017-02-23	0.0393199423527
2017-02-24	0.0357485137813
2017-02-25	0.0476532756861
2017-02-26	0.025675253708
2017-02-27	0.025675253708
2017-02-28	0.0280171740827
2017-03-01	0.0278397558725
2017-03-02	0.0402207082535
2017-03-03	0.0494372981152
2017-03-04	0.0375325362105
2017-03-05	0.0375325362105
2017-03-06	0.039697038375
2017-03-07	0.0414367506533
2017-03-08	0.0578251241846
2017-03-09	0.0566913373365
2017-03-10	0.080742849236
2017-03-11	0.080742849236
2017-03-12	0.109314277807
2017-03-13	0.114118416758
2017-03-14	0.115393926962
2017-03-15	0.12423831154
2017-03-16	0.118803953889
2017-03-17	0.0922322806993
2017-03-18	0.0990350017877
2017-03-19	0.0704635732163
2017-03-20	0.0696173810809
2017-03-21	0.0689440789732
2017-03-22	0.0415468186992
2017-03-23	0.0383899464311
2017-03-24	0.0337639112344
2017-03-25	0.026961190146
2017-03-26	0.037950201135
2017-03-27	0.0341318996209
2017-03-28	0.0313528207762
2017-03-29	0.0349694573042
2017-03-30	0.0369815297388
2017-03-31	0.0495631510161
2017-04-01	0.0495631510161
2017-04-02	0.0385741400271
2017-04-03	0.0530767152507
2017-04-04	0.0610925882666
2017-04-05	0.0823206722355
2017-04-06	0.0866322560239
2017-04-07	0.112221690064
2017-04-08	0.112221690064
2017-04-09	0.138195716038
2017-04-10	0.130459288134
2017-04-11	0.129329862004
2017-04-12	0.129925454619
2017-04-13	0.121038028681
2017-04-14	0.0891999413331
2017-04-15	0.0891999413331
2017-04-16	0.0632259153591
2017-04-17	0.0541556205745
2017-04-18	0.0492783061081
2017-04-19	0.0238379929966
2017-04-20	0.0180315413837
2017-04-21	0.0116402524737
2017-04-22	0.0116402524737
2017-04-23	0.0191590494662
2017-04-24	0.0235546538618
2017-04-25	0.0219826799117
2017-04-26	0.0219826799117
2017-04-27	0.0225709152058
2017-04-28	0.0244198466322
2017-04-29	0.0244198466322
2017-04-30	0.0169010496397
2017-05-01	0.0204419531806
2017-05-02	0.0202645349704
2017-05-03	0.0374762389291
2017-05-04	0.0447791600976
2017-05-05	0.0713943467128
2017-05-06	0.0789131437052
2017-05-07	0.0993213069706
2017-05-08	0.104777656177
2017-05-09	0.108915675021
2017-05-10	0.0955134948716
2017-05-11	0.0984711996927
2017-05-12	0.0772714470644
2017-05-13	0.0697526500719
2017-05-14	0.0753185127806
2017-05-15	0.0691895781559
2017-05-16	0.0650848593453
2017-05-17	0.0761176360924
2017-05-18	0.0776376717346
2017-05-19	0.0737861886788
2017-05-20	0.0856909505835
2017-05-21	0.0597169246095
2017-05-22	0.0585754510709
2017-05-23	0.0600406525361
2017-05-24	0.0470780512277
2017-05-25	0.0368226572372
2017-05-26	0.0371119881595
2017-05-27	0.0331437341912
2017-05-28	0.0535518974565
2017-05-29	0.0576335301096
2017-05-30	0.0634943359704
2017-05-31	0.0747725314591
2017-06-01	0.0917066475713
2017-06-02	0.131910729204
2017-06-03	0.150759935553
2017-06-04	0.156325798262
2017-06-05	0.163179285926
2017-06-06	0.157796263151
2017-06-07	0.146708761789
2017-06-08	0.121946857027
2017-06-09	0.0793898342182
2017-06-10	0.0526041199324
2017-06-11	0.0323443796727
2017-06-12	0.0205132912126
2017-06-13	0.0250833058568
2017-06-14	0.0461221561795
2017-06-15	0.0580269180843
2017-06-16	0.0618988466025
2017-06-17	0.0703022079471
2017-06-18	0.0645879222328
2017-06-19	0.0658549478901
2017-06-20	0.0612257791494
2017-06-21	0.0432185762683
2017-06-22	0.0462391874978
2017-06-23	0.0446450121861
2017-06-24	0.0614517348752
2017-06-25	0.0614517348752
2017-06-26	0.0549582283817
2017-06-27	0.0545395993916
2017-06-28	0.0513945057377
2017-06-29	0.0591448695649
2017-06-30	0.0677914861062
2017-07-01	0.0425814020726
2017-07-02	0.0425814020726
2017-07-03	0.0572872844255
2017-07-04	0.0582325756934
2017-07-05	0.0602438824992
2017-07-06	0.0505551585248
2017-07-07	0.0737694442391
2017-07-08	0.0737694442391
2017-07-09	0.0737694442391
2017-07-10	0.0764380792607
2017-07-11	0.0793485813223
2017-07-12	0.100380327354
2017-07-13	0.0996382123262
2017-07-14	0.069281069469
2017-07-15	0.0782096408976
2017-07-16	0.0877334504214
2017-07-17	0.0725234352114
2017-07-18	0.0728324268686
2017-07-19	0.0531234321596
2017-07-20	0.0512305010742
2017-07-21	0.0487972200694
2017-07-22	0.0398686486409
2017-07-23	0.0405489207497
2017-07-24	0.0383844185852
2017-07-25	0.0305566299355
2017-07-26	0.0252656246445
2017-07-27	0.0277547492636
2017-07-28	0.0286110358341
2017-07-29	0.0286110358341
2017-07-30	0.0184069542015
2017-07-31	0.0342799700745
2017-08-01	0.0456436064381
2017-08-02	0.0576917992092
2017-08-03	0.0619935648593
2017-08-04	0.0925179277145
2017-08-05	0.119303642
2017-08-06	0.137160784857
2017-08-07	0.136672384369
2017-08-08	0.13094784575
2017-08-09	0.124126133815
2017-08-10	0.121092624115
2017-08-11	0.0886190350788
2017-08-12	0.0683268272866
2017-08-13	0.0769247108845
2017-08-14	0.0634448574046
2017-08-15	0.0642992661537
2017-08-16	0.0933584996032
2017-08-17	0.0925381887054
2017-08-18	0.0928354465022
2017-08-19	0.0863419400087
2017-08-20	0.0694107230775
2017-08-21	0.0726694723603
2017-08-22	0.0661759658668
2017-08-23	0.0353325923729
2017-08-24	0.0377229983367
2017-08-25	0.0389726151995
2017-08-26	0.0389726151995
2017-08-27	0.0396528873083
2017-08-28	0.0365014485553
2017-08-29	0.0381248251787
2017-08-30	0.0543253415298
2017-08-31	0.0624554228306
2017-09-01	0.0959473738279
2017-09-02	0.100555668759
2017-09-03	0.104176471919
2017-09-04	0.104205215811
2017-09-05	0.107808320024
2017-09-06	0.0881654628807
2017-09-07	0.0770543517696
2017-09-08	0.045453563306
2017-09-09	0.0408452683751
2017-09-10	0.0308813874435
2017-09-11	0.0386927878658
2017-09-12	0.0373802013544
2017-09-13	0.0557475482932
2017-09-14	0.0613215608439
2017-09-15	0.057838315694
2017-09-16	0.0629403565103
2017-09-17	0.0658820737378
2017-09-18	0.056029856989
2017-09-19	0.0555583034559
2017-09-20	0.0421743452214
2017-09-21	0.0347518295563
2017-09-22	0.0347970375129
2017-09-23	0.0296949966966
2017-09-24	0.0281832808992
2017-09-25	0.0298639531681
2017-09-26	0.0294611260542
2017-09-27	0.0262860556139
2017-09-28	0.0328577488172
2017-09-29	0.0470982551463
2017-09-30	0.0470982551463
2017-10-01	0.0444046524527
2017-10-02	0.0462513170445
2017-10-03	0.0526102996073
2017-10-04	0.0679448384861
2017-10-05	0.0845368411409
2017-10-06	0.11295736428
2017-10-07	0.11295736428
2017-10-08	0.110359961682
2017-10-09	0.116463443441
2017-10-10	0.10874561947
2017-10-11	0.0967662735143
2017-10-12	0.0826862228893
2017-10-13	0.0403224512182
2017-10-14	0.0403224512182
2017-10-15	0.0403224512182
2017-10-16	0.0345011564082
2017-10-17	0.0435347698535
2017-10-18	0.0604801022034
2017-10-19	0.0528922263984
2017-10-20	0.0650749115504
2017-10-21	0.0686463401219
2017-10-22	0.0686463401219
2017-10-23	0.0681981608502
2017-10-24	0.060589465198
2017-10-25	0.0420972581886
2017-10-26	0.0504555129237
2017-10-27	0.0381684572563
2017-10-28	0.0345970286849
2017-10-29	0.0345970286849
2017-10-30	0.045005047314
2017-10-31	0.0505053092313
2017-11-01	0.0584716842862
2017-11-02	0.0512812640523
2017-11-03	0.0854464237871
2017-11-04	0.0854464237871
2017-11-05	0.0854464237871
2017-11-06	0.0776294415726
2017-11-07	0.078547399117
2017-11-08	0.0732669085424
2017-11-09	0.0718015878
2017-11-10	0.0357066035038
2017-11-11	0.0357066035038
2017-11-12	0.0357066035038
2017-11-13	0.0367228636664
2017-11-14	0.0287863557299
2017-11-15	0.0336155601389
2017-11-16	0.0337624893191
2017-11-17	0.0375218878153
2017-11-18	0.0375218878153
2017-11-19	0.0375218878153
2017-11-20	0.0324329459484
2017-11-21	0.0343729812218
2017-11-22	0.0340911653885
2017-11-23	0.0259776760903
2017-11-24	0.0292671497745
2017-11-25	0.0292671497745
2017-11-26	0.0292671497745
2017-11-27	0.0293179524569
2017-11-28	0.0345014169899
2017-11-29	0.0308847804619
2017-11-30	0.050899533351
2017-12-01	0.0457303604187
2017-12-02	0.0457303604187
2017-12-03	0.0457303604187
2017-12-04	0.0515218662102
2017-12-05	0.0506603583801
2017-12-06	0.0702127996097
2017-12-07	0.0717574397086
2017-12-08	0.107471725423
2017-12-09	0.115875086767
2017-12-10	0.122368593261
2017-12-11	0.124613362948
2017-12-12	0.119974342257
2017-12-13	0.109463492348
2017-12-14	0.0953167195801
2017-12-15	0.0576287496553
2017-12-16	0.0492253883107
2017-12-17	0.0427318818172
2017-12-18	0.0344457766775
2017-12-19	0.0349460789435
2017-12-20	0.0206281617298
2017-12-21	0.0282976719224
2017-12-22	0.0330054641302
2017-12-23	0.0330054641302
2017-12-24	0.0330054641302
2017-12-25	0.0313247918613
2017-12-26	0.0276142167221
2017-12-27	0.0348738594215
2017-12-28	0.0329514756656
2017-12-29	0.0307869735011
2017-12-30	0.0345463719973
2017-12-31	0.0345463719973
2018-01-01	0.0345463719973
2018-01-02	0.0422683797193
2018-01-03	0.0489248057306
2018-01-04	0.058469140706
2018-01-05	0.0903065016573
2018-01-06	0.105180643534
2018-01-07	0.117085405438
2018-01-08	0.127907916261
2018-01-09	0.131706645866
2018-01-10	0.119317950551
2018-01-11	0.115207973226
2018-01-12	0.0811120013208
2018-01-13	0.0624784609481
2018-01-14	0.0624784609481
2018-01-15	0.0537567904618
2018-01-16	0.0484472332588
2018-01-17	0.0449629127013
2018-01-18	0.0486608021135
2018-01-19	0.0485745357229
2018-01-20	0.0485745357229
2018-01-21	0.0366697738181
2018-01-22	0.0394390633521
2018-01-23	0.0365501423641
2018-01-24	0.0534674355972
2018-01-25	0.039516169472
2018-01-26	0.0416136751409
2018-01-27	0.0454746790019
2018-01-28	0.0454746790019
2018-01-29	0.0480450253223
2018-01-30	0.0525720597497
2018-01-31	0.0508928617547
2018-02-01	0.0552772241953
2018-02-02	0.0731736135203
2018-02-03	0.0797655713317
2018-02-04	0.0797655713317
2018-02-05	0.0740057674102
2018-02-06	0.0707647687774
2018-02-07	0.0583277939875
2018-02-08	0.0583277939875
2018-02-09	0.0482545339143
2018-02-10	0.0481535391155
2018-02-11	0.055672336108
2018-02-12	0.0558231656706
2018-02-13	0.0532852641144
2018-02-14	0.0564365246186
2018-02-15	0.0589348212346
2018-02-16	0.0547520670518
2018-02-17	0.0444001001781
2018-02-18	0.0368813031857
2018-02-19	0.0350498013541
2018-02-20	0.0365508365508
2018-02-21	0.0648841698842
2018-02-22	0.0741505791506
2018-02-23	0.0682368896926
2018-02-24	0.0682368896926
2018-02-25	0.0682368896926
2018-02-26	0.0682368896926
2018-02-27	0.0646654611212
2018-02-28	0.0409617574175
2018-03-01	0.0288738453295
2018-03-02	0.0333680480739
2018-03-03	0.0333680480739
2018-03-04	0.0375697287462
2018-03-05	0.0440632352397
2018-03-06	0.0452637154318
2018-03-07	0.0456707158388
2018-03-08	0.0396401610277
2018-03-09	0.0574146865683
2018-03-10	0.0574146865683
2018-03-11	0.053213005896
2018-03-12	0.0668875666294
2018-03-13	0.0714785922288
2018-03-14	0.0604895812398
2018-03-15	0.0655645698779
2018-03-16	0.042901950486
2018-03-17	0.042901950486
2018-03-18	0.042901950486
2018-03-19	0.0246643851896
2018-03-20	0.0188728793981
2018-03-21	0.0401761375434
2018-03-22	0.0371384292313
2018-03-23	0.0381453095804
2018-03-24	0.0381453095804
2018-03-25	0.0381453095804
2018-03-26	0.037430613121
2018-03-27	0.037430613121
2018-03-28	0.0199883588366
2018-03-29	0.0155664604547
2018-03-30	0.0199478740371
2018-03-31	0.0199478740371
2018-04-01	0.0288764454657
2018-04-02	0.0371844495183
2018-04-03	0.0428421581463
2018-04-04	0.0644408431114
2018-04-05	0.0722455153679
2018-04-06	0.107696315406
2018-04-07	0.123002437855
2018-04-08	0.13250704615
2018-04-09	0.133644217437
2018-04-10	0.129429510252
2018-04-11	0.105755535711
2018-04-12	0.106689242527
2018-04-13	0.0660777575253
2018-04-14	0.0507716350763
2018-04-15	0.0366674596818
2018-04-16	0.034577907443
2018-04-17	0.0530106823975
2018-04-18	0.0572189741058
2018-04-19	0.0564122514167
2018-04-20	0.0609813954162
2018-04-21	0.0609813954162
2018-04-22	0.0566523910872
2018-04-23	0.0492916162688
2018-04-24	0.0317771149598
2018-04-25	0.0325858300542
2018-04-26	0.0283813739599
2018-04-27	0.0384609206527
2018-04-28	0.0384609206527
2018-04-29	0.0437519259437
2018-04-30	0.0439556993477
2018-05-01	0.0459234285881
2018-05-02	0.0539455053434
2018-05-03	0.05847649205
2018-05-04	0.0758936304015
2018-05-05	0.0816079161157
2018-05-06	0.0991740536819
2018-05-07	0.116807245573
2018-05-08	0.122805263619
2018-05-09	0.111019979453
2018-05-10	0.109420989341
2018-05-11	0.0782871267468
2018-05-12	0.0725728410325
2018-05-13	0.0532000187329
2018-05-14	0.0411552008057
2018-05-15	0.0476349011196
2018-05-16	0.0471927900392
2018-05-17	0.0458581066813
2018-05-18	0.0456850644914
2018-05-19	0.0512873053878
2018-05-20	0.0537553657827
2018-05-21	0.0479840917558
2018-05-22	0.0322762701657
2018-05-23	0.0344014177453
2018-05-24	0.0325292979297
2018-05-25	0.0360315252669
2018-05-26	0.0375721415134
2018-05-27	0.0365458689354
2018-05-28	0.0439723504998
2018-05-29	0.0544564609839
2018-05-30	0.067591053664
2018-05-31	0.0734919191242
2018-06-01	0.0868937507079
2018-06-02	0.079750893565
2018-06-03	0.102602562968
2018-06-04	0.105465291638
2018-06-05	0.10109728727
2018-06-06	0.0832401444124
2018-06-07	0.0715328273393
2018-06-08	0.0552673217121
2018-06-09	0.0552673217121
2018-06-10	0.0301849617241
2018-06-11	0.023506839409
2018-06-12	0.0384246289746
2018-06-13	0.0451737853301
2018-06-14	0.0585071186634
2018-06-15	0.0581630227754
2018-06-16	0.0581630227754
2018-06-17	0.0554676049856
2018-06-18	0.0518672259984
2018-06-19	0.030915066762
2018-06-20	0.0271421008827
2018-06-21	0.0166414903821
2018-06-22	0.0151075127781
2018-06-23	0.0151075127781
2018-06-24	0.0151075127781
2018-06-25	0.0138652767533
2018-06-26	0.0182217377694
2018-06-27	0.0178748198611
2018-06-28	0.0252008271871
2018-06-29	0.0329679584299
2018-06-30	0.0329679584299
2018-07-01	0.0480055524148
2018-07-02	0.0571240934483
2018-07-03	0.0531921313245
2018-07-04	0.0610891745461
2018-07-05	0.0687802234742
2018-07-06	0.0951646536508
2018-07-07	0.109450367936
2018-07-08	0.102349281888
2018-07-09	0.10751645514
2018-07-10	0.105911318704
2018-07-11	0.0953850029143
2018-07-12	0.086930828223
2018-07-13	0.0561770971345
2018-07-14	0.0418913828488
2018-07-15	0.0339548749123
2018-07-16	0.0213498328955
2018-07-17	0.0415179001224
2018-07-18	0.0459361622726
2018-07-19	0.0386540608124
2018-07-20	0.0371343039735
2018-07-21	0.0371343039735
2018-07-22	0.044653100966
2018-07-23	0.044693599093
2018-07-24	0.0273826747232
