Date	USD
2017-01-01	0.143533968859
2017-01-02	0.138129833521
2017-01-03	0.145245058721
2017-01-04	0.141965175339
2017-01-05	0.14483617821
2017-01-06	0.139126201912
2017-01-07	0.142674736711
2017-01-08	0.126049120947
2017-01-09	0.136465787614
2017-01-10	0.126876539652
2017-01-11	0.11894379845
2017-01-12	0.106459683925
2017-01-13	0.114442267379
2017-01-14	0.0901367118234
2017-01-15	0.0907127486898
2017-01-16	0.0853364046037
2017-01-17	0.0919809228762
2017-01-18	0.0955404862364
2017-01-19	0.102696595433
2017-01-20	0.10350522077
2017-01-21	0.110188595875
2017-01-22	0.104742429138
2017-01-23	0.0922616303671
2017-01-24	0.0854661003157
2017-01-25	0.0850022784233
2017-01-26	0.0757746639326
2017-01-27	0.0757746639326
2017-01-28	0.0695448035674
2017-01-29	0.0724308064534
2017-01-30	0.066478425501
2017-01-31	0.0704378806799
2017-02-01	0.0675003420281
2017-02-02	0.0637409435319
2017-02-03	0.0583838006747
2017-02-04	0.0554501272054
2017-02-05	0.05862473038
2017-02-06	0.0685915077886
2017-02-07	0.0621068000844
2017-02-08	0.072310881717
2017-02-09	0.086248163947
2017-02-10	0.0838130990119
2017-02-11	0.0796368317308
2017-02-12	0.0800697321637
2017-02-13	0.0761819821107
2017-02-14	0.0858191703193
2017-02-15	0.080090563087
2017-02-16	0.0761200582656
2017-02-17	0.0749175570631
2017-02-18	0.0703092621323
2017-02-19	0.0673122591353
2017-02-20	0.0707570413034
2017-02-21	0.0571515991266
2017-02-22	0.0533922006303
2017-02-23	0.0488162588012
2017-02-24	0.0547297353029
2017-02-25	0.0603255220047
2017-02-26	0.0438420055212
2017-02-27	0.0430645516825
2017-02-28	0.0525883612063
2017-03-01	0.0492712448861
2017-03-02	0.0536206690468
2017-03-03	0.0641553176889
2017-03-04	0.0612772433823
2017-03-05	0.0791343862394
2017-03-06	0.0830864432527
2017-03-07	0.0735626337289
2017-03-08	0.0730239567196
2017-03-09	0.0716870583239
2017-03-10	0.0533492884333
2017-03-11	0.0657277146049
2017-03-12	0.0621562860334
2017-03-13	0.060446884324
2017-03-14	0.0699706938478
2017-03-15	0.0716985257643
2017-03-16	0.0850342948546
2017-03-17	0.087711961666
2017-03-18	0.0838805440415
2017-03-19	0.0760883362493
2017-03-20	0.0765278966888
2017-03-21	0.0791621418763
2017-03-22	0.0819345716029
2017-03-23	0.0669981622565
2017-03-24	0.0636663876482
2017-03-25	0.0540045518994
2017-03-26	0.0532253311201
2017-03-27	0.0465586644535
2017-03-28	0.0400028506386
2017-03-29	0.0455758490687
2017-03-30	0.0494874136946
2017-03-31	0.0540661682733
2017-04-01	0.0553737851416
2017-04-02	0.0713045210723
2017-04-03	0.0665426163104
2017-04-04	0.0722185709028
2017-04-05	0.070904667415
2017-04-06	0.0727954237175
2017-04-07	0.0711837021058
2017-04-08	0.0795379209863
2017-04-09	0.06774511609
2017-04-10	0.071606119951
2017-04-11	0.0736169610072
2017-04-12	0.0713986823914
2017-04-13	0.0642881458691
2017-04-14	0.0585738601548
2017-04-15	0.0525530610305
2017-04-16	0.0631090075471
2017-04-17	0.0667668006786
2017-04-18	0.0747543598784
2017-04-19	0.0785558804866
2017-04-20	0.0812246402983
2017-04-21	0.0897960688697
2017-04-22	0.0888724235495
2017-04-23	0.081857117427
2017-04-24	0.0905720866683
2017-04-25	0.0756446972728
2017-04-26	0.0720920567044
2017-04-27	0.0675002199697
2017-04-28	0.0678573628269
2017-04-29	0.069132873031
2017-04-30	0.0725467385772
2017-05-01	0.0690113850418
2017-05-02	0.0731151403651
2017-05-03	0.0726289561013
2017-05-04	0.0991327154997
2017-05-05	0.104781403546
2017-05-06	0.119207863786
2017-05-07	0.11827415697
2017-05-08	0.119513026501
2017-05-09	0.1176314934
2017-05-10	0.113495619782
2017-05-11	0.100227154501
2017-05-12	0.0977564325558
2017-05-13	0.0731258906838
2017-05-14	0.0743957319537
2017-05-15	0.077951161094
2017-05-16	0.0882476570509
2017-05-17	0.0954037662478
2017-05-18	0.0926485658069
2017-05-19	0.0954229806576
2017-05-20	0.107845340906
2017-05-21	0.0949041644355
2017-05-22	0.0828022886447
2017-05-23	0.0714531611089
2017-05-24	0.0679899576457
2017-05-25	0.062867006826
2017-05-26	0.0507871748933
2017-05-27	0.0567979943683
2017-05-28	0.0525963136961
2017-05-29	0.0505277372528
2017-05-30	0.0509454481968
2017-05-31	0.0443978291492
2017-06-01	0.0454360351292
2017-06-02	0.0485872956334
2017-06-03	0.0449324410331
2017-06-04	0.0573548012815
2017-06-05	0.0659373040501
2017-06-06	0.0701588508248
2017-06-07	0.0700398032058
2017-06-08	0.0631125394749
2017-06-09	0.0629910623126
2017-06-10	0.0571413086181
2017-06-11	0.0594972734928
2017-06-12	0.047592511588
2017-06-13	0.0441808125619
2017-06-14	0.0504422107382
2017-06-15	0.0508870176179
2017-06-16	0.0510084947802
2017-06-17	0.0482911034758
2017-06-18	0.0599678048077
2017-06-19	0.080375968073
2017-06-20	0.0840519726363
2017-06-21	0.0856477173172
2017-06-22	0.103902527194
2017-06-23	0.103781050032
2017-06-24	0.10815188049
2017-06-25	0.0903548626929
2017-06-26	0.0803996611001
2017-06-27	0.0710828909138
2017-06-28	0.0705726868321
2017-06-29	0.0650673226311
2017-06-30	0.0638447137719
2017-07-01	0.0589769889042
2017-07-02	0.0568124867397
2017-07-03	0.0500225287302
2017-07-04	0.0588217005729
2017-07-05	0.0486176189402
2017-07-06	0.0393524938214
2017-07-07	0.0347441988905
2017-07-08	0.0404584846048
2017-07-09	0.0530125971589
2017-07-10	0.0558430999894
2017-07-11	0.0530568791181
2017-07-12	0.0563791382543
2017-07-13	0.0672676399965
2017-07-14	0.0724624451913
2017-07-15	0.0675273802562
2017-07-16	0.0526814418809
2017-07-17	0.0569022211017
2017-07-18	0.052978485263
2017-07-19	0.0682897664995
2017-07-20	0.0674394263634
2017-07-21	0.0801017640258
2017-07-22	0.0831320670561
2017-07-23	0.0844248918783
2017-07-24	0.0821139675086
2017-07-25	0.0822101676048
2017-07-26	0.0696556545877
2017-07-27	0.0555643037617
2017-07-28	0.0498136984348
2017-07-29	0.0486932502555
2017-07-30	0.0527225542848
2017-07-31	0.0519722541648
2017-08-01	0.0557997899072
2017-08-02	0.0622520908724
2017-08-03	0.0672731469138
2017-08-04	0.0676979377044
2017-08-05	0.074072901483
2017-08-06	0.074072901483
2017-08-07	0.0766239218912
2017-08-08	0.086373305386
2017-08-09	0.0738419770652
2017-08-10	0.0712963047082
2017-08-11	0.0783728195247
2017-08-12	0.071531002338
2017-08-13	0.0932571928142
2017-08-14	0.089005492134
2017-08-15	0.0701375676057
2017-08-16	0.0759684713957
2017-08-17	0.073617149494
2017-08-18	0.0598402101469
2017-08-19	0.0658409844403
2017-08-20	0.0464957463451
2017-08-21	0.046257651107
2017-08-22	0.0589560638054
2017-08-23	0.0559262804635
2017-08-24	0.0653091270341
2017-08-25	0.0756507299826
2017-08-26	0.0902848763241
2017-08-27	0.0909851564361
2017-08-28	0.0936742320664
2017-08-29	0.0873250257172
2017-08-30	0.0890590526613
2017-08-31	0.0848784506546
2017-09-01	0.0743081848124
2017-09-02	0.0539000215471
2017-09-03	0.0539933922287
2017-09-04	0.0582884435826
2017-09-05	0.0614630467572
2017-09-06	0.0625301402612
2017-09-07	0.0542883820195
2017-09-08	0.0486861411231
2017-09-09	0.0486861411231
2017-09-10	0.039955982393
2017-09-11	0.0395728406305
2017-09-12	0.0443347453924
2017-09-13	0.0476610759246
2017-09-14	0.0564074316098
2017-09-15	0.0622383353998
2017-09-16	0.0640418475024
2017-09-17	0.0738984783267
2017-09-18	0.0806308264384
2017-09-19	0.0825788783864
2017-09-20	0.0838543885905
2017-09-21	0.0876393612262
2017-09-22	0.0910250472979
2017-09-23	0.0957102845412
2017-09-24	0.0944904417654
2017-09-25	0.0932999655749
2017-09-26	0.0940730020623
2017-09-27	0.089821301382
2017-09-28	0.0963375921088
2017-09-29	0.089501954628
2017-09-30	0.0797760483504
2017-10-01	0.0830440222066
2017-10-02	0.0753909609821
2017-10-03	0.0832288787579
2017-10-04	0.0894345525168
2017-10-05	0.0859148837797
2017-10-06	0.0941159419808
2017-10-07	0.103014718399
2017-10-08	0.100534559669
2017-10-09	0.0965416581604
2017-10-10	0.0774112233778
2017-10-11	0.0739995243517
2017-10-12	0.0746440807797
2017-10-13	0.0668093229449
2017-10-14	0.0569526921205
2017-10-15	0.0673693587872
2017-10-16	0.0675073850122
2017-10-17	0.0670841045889
2017-10-18	0.0664240022731
2017-10-19	0.0599917552748
2017-10-20	0.062739008022
2017-10-21	0.0636968624282
2017-10-22	0.0439689712717
2017-10-23	0.0435721458749
2017-10-24	0.0382811405839
2017-10-25	0.0395116574009
2017-10-26	0.0421937579091
2017-10-27	0.0496862654016
2017-10-28	0.0606331729003
2017-10-29	0.0728780708594
2017-10-30	0.080931292148
2017-10-31	0.0868836731003
2017-11-01	0.0870907124378
2017-11-02	0.0776445426656
2017-11-03	0.0697595704949
2017-11-04	0.0589885954382
2017-11-05	0.0474239695878
2017-11-06	0.0390206082433
2017-11-07	0.04987494998
2017-11-08	0.0469956587286
2017-11-09	0.0535432777762
2017-11-10	0.0484412369599
2017-11-11	0.0478034818579
2017-11-12	0.0552864750551
2017-11-13	0.0555151379489
2017-11-14	0.0416238671548
2017-11-15	0.0466411564626
2017-11-16	0.0470841243474
2017-11-17	0.072594328429
2017-11-18	0.0829083678379
2017-11-19	0.0706634698787
2017-11-20	0.0703270715831
2017-11-21	0.0708959402456
2017-11-22	0.0619813854127
2017-11-23	0.052014608004
2017-11-24	0.0288853563034
2017-11-25	0.0250960421692
2017-11-26	0.0340246135978
2017-11-27	0.0319314686475
2017-11-28	0.0347963544392
2017-11-29	0.0407954573771
2017-11-30	0.0471446637263
2017-12-01	0.0502582168398
2017-12-02	0.05151410381
2017-12-03	0.0564104171741
2017-12-04	0.0560485703077
2017-12-05	0.0577856173277
2017-12-06	0.0520154521188
2017-12-07	0.0456662457696
2017-12-08	0.0401717402751
2017-12-09	0.0363302036604
2017-12-10	0.0225053188678
2017-12-11	0.0283943766186
2017-12-12	0.0262605042017
2017-12-13	0.0436924769908
2017-12-14	0.0530092471771
2017-12-15	0.0664863361259
2017-12-16	0.0626912697123
2017-12-17	0.0736802807013
2017-12-18	0.0674989620199
2017-12-19	0.0694830890041
2017-12-20	0.055424132088
2017-12-21	0.0497703655646
2017-12-22	0.0489916893143
2017-12-23	0.0591617195065
2017-12-24	0.0527810034484
2017-12-25	0.0551357915175
2017-12-26	0.0563178246144
2017-12-27	0.0535400468366
2017-12-28	0.0647579955546
2017-12-29	0.070296664923
2017-12-30	0.0659713014724
2017-12-31	0.0739680485583
2018-01-01	0.0743605132365
2018-01-02	0.0860211929823
2018-01-03	0.100686846478
2018-01-04	0.104853513144
2018-01-05	0.0926954584331
2018-01-06	0.0965282110464
2018-01-07	0.104331332295
2018-01-08	0.101942416862
2018-01-09	0.0928250036634
2018-01-10	0.0858661170853
2018-01-11	0.0784803056178
2018-01-12	0.0801934860544
2018-01-13	0.0659077717687
2018-01-14	0.0454996085034
2018-01-15	0.0479962593376
2018-01-16	0.0429789700299
2018-01-17	0.0392195715336
2018-01-18	0.0370815734773
2018-01-19	0.0373756190543
2018-01-20	0.0486538145431
2018-01-21	0.0561726115355
2018-01-22	0.0591417992106
2018-01-23	0.0651956936366
2018-01-24	0.0686659076331
2018-01-25	0.0647443390057
2018-01-26	0.0696450986234
2018-01-27	0.0583669031347
2018-01-28	0.0508481061422
2018-01-29	0.0479909632851
2018-01-30	0.040894791483
2018-01-31	0.0415675880742
2018-02-01	0.042314553527
2018-02-02	0.0412323024448
2018-02-03	0.044633662989
2018-02-04	0.0487152956421
2018-02-05	0.0594845264113
2018-02-06	0.075046306679
2018-02-07	0.0739665096808
2018-02-08	0.0891806456496
2018-02-09	0.0826667193244
2018-02-10	0.0792653587802
2018-02-11	0.0835870874717
2018-02-12	0.0737480892606
2018-02-13	0.0647421228078
2018-02-14	0.0574068654725
2018-02-15	0.0479500606847
2018-02-16	0.05446398701
2018-02-17	0.05446398701
2018-02-18	0.0559128424142
2018-02-19	0.055479504266
2018-02-20	0.0560198622532
2018-02-21	0.0618916500399
2018-02-22	0.0524306151551
2018-02-23	0.0483180610426
2018-02-24	0.0540323467568
2018-02-25	0.0485091343371
2018-02-26	0.0476887897924
2018-02-27	0.050863392967
2018-02-28	0.0473470928299
2018-03-01	0.0472078558485
2018-03-02	0.0448064836359
2018-03-03	0.0430604518898
2018-03-04	0.0577790666084
2018-03-05	0.0666739453146
2018-03-06	0.0669734361802
2018-03-07	0.0775437020224
2018-03-08	0.0852415179908
2018-03-09	0.0980325005931
2018-03-10	0.0940642466249
2018-03-11	0.0812278077015
2018-03-12	0.0777237645748
2018-03-13	0.073456019741
2018-03-14	0.0600307657497
2018-03-15	0.0528028745933
2018-03-16	0.0374221768596
2018-03-17	0.0578303401249
2018-03-18	0.0516191600007
2018-03-19	0.0560350572307
2018-03-20	0.0473048985006
2018-03-21	0.0487417461717
2018-03-22	0.0516687434169
2018-03-23	0.056659830761
2018-03-24	0.0387289589903
2018-03-25	0.0429101436593
2018-03-26	0.0357232561781
2018-03-27	0.0405535791119
2018-03-28	0.0390522419396
2018-03-29	0.0383915181763
2018-03-30	0.0368649745445
2018-03-31	0.0351813338435
2018-04-01	0.0322108029275
2018-04-02	0.0255938502427
2018-04-03	0.0228799294253
2018-04-04	0.029473604027
2018-04-05	0.0315401101686
2018-04-06	0.0354785276409
2018-04-07	0.0380862373914
2018-04-08	0.042635952302
2018-04-09	0.0595146493282
2018-04-10	0.063747453561
2018-04-11	0.0650530262951
2018-04-12	0.0637590937894
2018-04-13	0.0597067551506
2018-04-14	0.0588116602706
2018-04-15	0.0585761534854
2018-04-16	0.0471884098197
2018-04-17	0.0466871566869
2018-04-18	0.0429898276884
2018-04-19	0.0503676472372
2018-04-20	0.0540681209922
2018-04-21	0.0538660027934
2018-04-22	0.0551438620034
2018-04-23	0.0639386229287
2018-04-24	0.0679030795247
2018-04-25	0.0686988894927
2018-04-26	0.0702561984628
2018-04-27	0.0665483749552
2018-04-28	0.0671998925144
2018-04-29	0.0624092438605
2018-04-30	0.061855851772
2018-05-01	0.052531842448
2018-05-02	0.055983076314
2018-05-03	0.0553186244867
2018-05-04	0.064829808545
2018-05-05	0.0660758241926
2018-05-06	0.0686133422949
2018-05-07	0.0767792173405
2018-05-08	0.0952250572149
2018-05-09	0.120218126543
2018-05-10	0.119566081493
2018-05-11	0.132481932765
2018-05-12	0.133010621061
2018-05-13	0.135603887667
2018-05-14	0.135239651796
2018-05-15	0.146097841225
2018-05-16	0.141108577615
2018-05-17	0.154947435853
2018-05-18	0.158518864424
2018-05-19	0.160367442824
2018-05-20	0.165897396741
2018-05-21	0.175671944668
2018-05-22	0.167549632198
2018-05-23	0.167470001683
2018-05-24	0.167594876808
2018-05-25	0.160296740162
2018-05-26	0.154645436579
2018-05-27	0.15077888775
2018-05-28	0.137124269276
2018-05-29	0.146441039462
2018-05-30	0.124730933233
2018-05-31	0.10867754218
2018-06-01	0.100530409809
2018-06-02	0.103313341164
2018-06-03	0.101000585426
2018-06-04	0.0955584085554
2018-06-05	0.0777903604952
2018-06-06	0.0935410911992
2018-06-07	0.106093465197
2018-06-08	0.119471065041
2018-06-09	0.118866079964
2018-06-10	0.128606339704
2018-06-11	0.145742308016
2018-06-12	0.150002910143
2018-06-13	0.137101506998
2018-06-14	0.12490988336
2018-06-15	0.115488740141
2018-06-16	0.117702299015
2018-06-17	0.128991468561
2018-06-18	0.119338493447
2018-06-19	0.121059663843
2018-06-20	0.130080949247
2018-06-21	0.144415254397
2018-06-22	0.135389116624
2018-06-23	0.135440536968
2018-06-24	0.126390507592
2018-06-25	0.130302072218
2018-06-26	0.122212571357
2018-06-27	0.13173757449
2018-06-28	0.140771876042
2018-06-29	0.154460424761
2018-06-30	0.156665613057
2018-07-01	0.147047488235
2018-07-02	0.150618916806
2018-07-03	0.166095107282
2018-07-04	0.150303862907
2018-07-05	0.144857809842
2018-07-06	0.135031887709
2018-07-07	0.129962395797
2018-07-08	0.139289432397
2018-07-09	0.122146575254
2018-07-10	0.116194194301
2018-07-11	0.113488926148
2018-07-12	0.103808130753
2018-07-13	0.098002827214
2018-07-14	0.100322816376
2018-07-15	0.0969558130091
2018-07-16	0.093930602925
2018-07-17	0.078486587481
2018-07-18	0.0739221810733
2018-07-19	0.0747280418792
2018-07-20	0.0813176762311
2018-07-21	0.0847729949038
2018-07-22	0.0971690644427
2018-07-23	0.112810964767
2018-07-24	0.118020117035
2018-07-25	0.118997634142
2018-07-26	0.106846878105
2018-07-27	0.100446931438
2018-07-28	0.0982015752425
2018-07-29	0.0759411859382
2018-07-30	0.0587806058527
2018-07-31	0.0498142401501
2018-08-01	0.0510768664127
2018-08-02	0.0546209205097
2018-08-03	0.0543985124532
2018-08-04	0.054441322505
2018-08-05	0.057427335392
2018-08-06	0.0653849543651
2018-08-07	0.078389183896
2018-08-08	0.0891225937258
2018-08-09	0.0994077492255
2018-08-10	0.125469525287
2018-08-11	0.133857044044
2018-08-12	0.159188637869
2018-08-13	0.19317093044
2018-08-14	0.216374732509
2018-08-15	0.255395190471
2018-08-16	0.28105409439
2018-08-17	0.293460109427
2018-08-18	0.295942715858
2018-08-19	0.296509200562
2018-08-20	0.268009810686
2018-08-21	0.251583728058
2018-08-22	0.222434255871
2018-08-23	0.193514977488
2018-08-24	0.175394676736
2018-08-25	0.167515818979
2018-08-26	0.144383884909
2018-08-27	0.155194212792
