Date	Financials
2017-01-01	0.0221512347543
2017-01-02	0.0221512347543
2017-01-03	0.0222821282332
2017-01-04	0.0232108266144
2017-01-05	0.0196576669499
2017-01-06	0.0178945575108
2017-01-07	0.0172539425204
2017-01-08	0.0143776242079
2017-01-09	0.0226628363595
2017-01-10	0.0275257257213
2017-01-11	0.0313817982832
2017-01-12	0.0280868813804
2017-01-13	0.0384099566359
2017-01-14	0.0399627516669
2017-01-15	0.0448053666791
2017-01-16	0.0394257235347
2017-01-17	0.0407624060857
2017-01-18	0.0433265392298
2017-01-19	0.0462693373337
2017-01-20	0.0365426507244
2017-01-21	0.0349898556933
2017-01-22	0.0301472406812
2017-01-23	0.0292297432446
2017-01-24	0.0236601176334
2017-01-25	0.0204444487922
2017-01-26	0.0172718745441
2017-01-27	0.0248467892452
2017-01-28	0.0255831662702
2017-01-29	0.0255831662702
2017-01-30	0.0293579093797
2017-01-31	0.036229040432
2017-02-01	0.0350785910983
2017-02-02	0.0400969919012
2017-02-03	0.0377246661593
2017-02-04	0.0369882891343
2017-02-05	0.0369882891343
2017-02-06	0.0327615727646
2017-02-07	0.0331620273588
2017-02-08	0.0372499848559
2017-02-09	0.035178806721
2017-02-10	0.0337068864312
2017-02-11	0.0352429847415
2017-02-12	0.0371999319039
2017-02-13	0.0446218722546
2017-02-14	0.0369506711654
2017-02-15	0.0304973434365
2017-02-16	0.031512909701
2017-02-17	0.0375506172152
2017-02-18	0.0360145189049
2017-02-19	0.0340575717425
2017-02-20	0.0259398692159
2017-02-21	0.0240422047567
2017-02-22	0.0268734134979
2017-02-23	0.0253260860044
2017-02-24	0.0156212866535
2017-02-25	0.0156212866535
2017-02-26	0.0209784295106
2017-02-27	0.0233126965508
2017-02-28	0.0253801902149
2017-03-01	0.0252009478255
2017-03-02	0.0235253788125
2017-03-03	0.0273182628726
2017-03-04	0.0293590791991
2017-03-05	0.0259860633261
2017-03-06	0.0274197550824
2017-03-07	0.0360337269869
2017-03-08	0.0366331022221
2017-03-09	0.0363560018009
2017-03-10	0.0344364824713
2017-03-11	0.0365973468171
2017-03-12	0.034613219833
2017-03-13	0.0346887656515
2017-03-14	0.0288885508287
2017-03-15	0.0276205609946
2017-03-16	0.0306941186898
2017-03-17	0.0288558195319
2017-03-18	0.0246541388597
2017-03-19	0.0292624337905
2017-03-20	0.0279799535853
2017-03-21	0.0354420049402
2017-03-22	0.0406709621947
2017-03-23	0.03745644472
2017-03-24	0.0386885526834
2017-03-25	0.0427701853365
2017-03-26	0.0381618904056
2017-03-27	0.0401125265678
2017-03-28	0.0341807092488
2017-03-29	0.0265050726225
2017-03-30	0.0252148411149
2017-03-31	0.0247479877069
2017-04-01	0.027015561403
2017-04-02	0.0312799537271
2017-04-03	0.0294122775781
2017-04-04	0.0260686866206
2017-04-05	0.0249688130429
2017-04-06	0.0253489626945
2017-04-07	0.02250782624
2017-04-08	0.0277416314738
2017-04-09	0.0257448128458
2017-04-10	0.0263774128318
2017-04-11	0.0261857572221
2017-04-12	0.0283398100658
2017-04-13	0.0369518304717
2017-04-14	0.0365765079289
2017-04-15	0.0249934963459
2017-04-16	0.0227259226498
2017-04-17	0.0219604893288
2017-04-18	0.0260149803951
2017-04-19	0.027407480501
2017-04-20	0.0230493767382
2017-04-21	0.0253482273129
2017-04-22	0.0253482273129
2017-04-23	0.0294298599659
2017-04-24	0.03401488068
2017-04-25	0.0280512048871
2017-04-26	0.0259548138663
2017-04-27	0.0238139686362
2017-04-28	0.0247315770589
2017-04-29	0.0247315770589
2017-04-30	0.023626134882
2017-05-01	0.0187581574604
2017-05-02	0.0200029176595
2017-05-03	0.0245967117747
2017-05-04	0.0245207508693
2017-05-05	0.0218551685073
2017-05-06	0.0218551685073
2017-05-07	0.0188789780311
2017-05-08	0.0207732266726
2017-05-09	0.021477699775
2017-05-10	0.0157305001148
2017-05-11	0.0298424712421
2017-05-12	0.0359307710056
2017-05-13	0.0389702846834
2017-05-14	0.0437321894453
2017-05-15	0.0405330787193
2017-05-16	0.0424686395589
2017-05-17	0.0486553996587
2017-05-18	0.0384429951768
2017-05-19	0.0346912304937
2017-05-20	0.0316517168159
2017-05-21	0.026889812054
2017-05-22	0.0297753405805
2017-05-23	0.0532288136335
2017-05-24	0.054508606227
2017-05-25	0.0492744591189
2017-05-26	0.0496918300182
2017-05-27	0.0522202750245
2017-05-28	0.0588136816179
2017-05-29	0.0601623036359
2017-05-30	0.035109161018
2017-05-31	0.0334706466865
2017-06-01	0.0342205063099
2017-06-02	0.031146307491
2017-06-03	0.0327387416056
2017-06-04	0.0261453350122
2017-06-05	0.024156262393
2017-06-06	0.0246964058551
2017-06-07	0.0189804305859
2017-06-08	0.0182159677323
2017-06-09	0.0234351686961
2017-06-10	0.0193142895753
2017-06-11	0.0271635831388
2017-06-12	0.0280388416672
2017-06-13	0.0253105354906
2017-06-14	0.0273030947963
2017-06-15	0.0311484382434
2017-06-16	0.0292485792007
2017-06-17	0.0292485792007
2017-06-18	0.026161190399
2017-06-19	0.023658137896
2017-06-20	0.0237869992626
2017-06-21	0.0223300912921
2017-06-22	0.0181040806462
2017-06-23	0.0167792061271
2017-06-24	0.0167792061271
2017-06-25	0.0120173013652
2017-06-26	0.0111669612291
2017-06-27	0.0118798113425
2017-06-28	0.0162097435472
2017-06-29	0.0184994374978
2017-06-30	0.0180364173719
2017-07-01	0.0180364173719
2017-07-02	0.0247591064475
2017-07-03	0.0304313753551
2017-07-04	0.0294927020134
2017-07-05	0.0282393188492
2017-07-06	0.0300621023928
2017-07-07	0.0329486524625
2017-07-08	0.0376070375556
2017-07-09	0.04338434848
2017-07-10	0.0485225294068
2017-07-11	0.0550911199037
2017-07-12	0.0535156206328
2017-07-13	0.0493734134836
2017-07-14	0.0495468115958
2017-07-15	0.0459161757318
2017-07-16	0.0467673105783
2017-07-17	0.0410051958674
2017-07-18	0.0422945562432
2017-07-19	0.0461334085662
2017-07-20	0.0526923314466
2017-07-21	0.0570168427768
2017-07-22	0.0591993664208
2017-07-23	0.0474902676992
2017-07-24	0.042091957875
2017-07-25	0.0362343286621
2017-07-26	0.0298083856165
2017-07-27	0.0250542226448
2017-07-28	0.01809711356
2017-07-29	0.0185814219676
2017-07-30	0.0169393858428
2017-07-31	0.0189600288107
2017-08-01	0.0200622726805
2017-08-02	0.0214277912874
2017-08-03	0.0230955636595
2017-08-04	0.0305310400605
2017-08-05	0.0298759724575
2017-08-06	0.0310374126433
2017-08-07	0.0325285200352
2017-08-08	0.0320870189314
2017-08-09	0.0344073742636
2017-08-10	0.0312790176578
2017-08-11	0.0304202788915
2017-08-12	0.0273807652137
2017-08-13	0.0262193250279
2017-08-14	0.025085655985
2017-08-15	0.0238402347396
2017-08-16	0.020381746187
2017-08-17	0.0219423704367
2017-08-18	0.0161470735834
2017-08-19	0.0189481940315
2017-08-20	0.020779695863
2017-08-21	0.0221625762831
2017-08-22	0.0253363721841
2017-08-23	0.0260611256809
2017-08-24	0.027027791417
2017-08-25	0.0248973978489
2017-08-26	0.0220962774007
2017-08-27	0.0202647755692
2017-08-28	0.02304518401
2017-08-29	0.0232230364606
2017-08-30	0.0238740697008
2017-08-31	0.0223454770663
