Date	US
2017-01-01	-1.15663024852
2017-01-02	-1.28970659087
2017-01-03	-1.30014489211
2017-01-04	-0.815032273579
2017-01-05	-1.04259001105
2017-01-06	-0.530406243382
2017-01-07	-0.505184439848
2017-01-08	-0.705240631292
2017-01-09	-0.208049229891
2017-01-10	-0.0581387121325
2017-01-11	0.269199056957
2017-01-12	0.930126058774
2017-01-13	0.0530654830621
2017-01-14	-0.940789983621
2017-01-15	-1.03141353314
2017-01-16	-0.963696973037
2017-01-17	-2.13979533898
2017-01-18	-3.03471241709
2017-01-19	-3.04885846799
2017-01-20	-1.58797322469
2017-01-21	-0.0135918134741
2017-01-22	0.075037105497
2017-01-23	0.0797235676245
2017-01-24	1.46814087314
2017-01-25	1.10138601909
2017-01-26	1.03855158104
2017-01-27	0.449426154234
2017-01-28	0.0653752124812
2017-01-29	-0.0797457316033
2017-01-30	-0.640056921732
2017-01-31	-0.257909413053
2017-02-01	-0.245246593958
2017-02-02	-1.02268751872
2017-02-03	-1.35230293476
2017-02-04	-1.2156552267
2017-02-05	-0.862575305097
2017-02-06	-0.19307180848
2017-02-07	-0.365447536228
2017-02-08	-0.0788609872314
2017-02-09	0.69874563774
2017-02-10	0.610742036087
2017-02-11	-0.174892599366
2017-02-12	-1.29372126146
2017-02-13	-1.79958058646
2017-02-14	-2.85409789957
2017-02-15	-2.67811381208
2017-02-16	-2.61047425858
2017-02-17	-2.29962485329
2017-02-18	-2.35582902305
2017-02-19	-1.92915547942
2017-02-20	-1.85671410999
2017-02-21	-1.48446700571
2017-02-22	-1.52558284545
2017-02-23	-1.37231622232
2017-02-24	-1.55035548647
2017-02-25	-2.11692225608
2017-02-26	-2.04425957554
2017-02-27	-2.10105853788
2017-02-28	-3.3494887351
2017-03-01	-2.5140690309
2017-03-02	-2.66036275308
2017-03-03	-2.89270691514
2017-03-04	-1.86149983244
2017-03-05	-1.75093642686
2017-03-06	-1.46536278299
2017-03-07	-0.469659493337
2017-03-08	-0.586071350563
2017-03-09	-0.562521882824
2017-03-10	-0.113941176118
2017-03-11	-0.0534049841746
2017-03-12	-0.219257932949
2017-03-13	0.0102320290216
2017-03-14	-0.461905252507
2017-03-15	-0.571332997568
2017-03-16	-0.239631894075
2017-03-17	-0.535390523324
2017-03-18	-0.71225082826
2017-03-19	-0.736304371362
2017-03-20	-0.432659976058
2017-03-21	-0.571143178347
2017-03-22	-0.775727283889
2017-03-23	-0.991337286779
2017-03-24	-0.828911893695
2017-03-25	-0.861015468608
2017-03-26	-0.73744544873
2017-03-27	-1.45588948344
2017-03-28	-1.48860870613
2017-03-29	-1.30715044657
2017-03-30	-1.51141679151
2017-03-31	-1.38152460136
2017-04-01	-1.71510396607
2017-04-02	-2.15155357744
2017-04-03	-2.14915660946
2017-04-04	-2.16306188006
2017-04-05	-2.07914403514
2017-04-06	-1.94734516597
2017-04-07	-1.85763176972
2017-04-08	-1.36418525646
2017-04-09	-0.960164163158
2017-04-10	-1.22802364081
2017-04-11	-1.13468466978
2017-04-12	-1.10710492875
2017-04-13	-0.958014338182
2017-04-14	-1.73200547551
2017-04-15	-1.81640134504
2017-04-16	-1.8477398639
2017-04-17	-2.23204365275
2017-04-18	-1.16992500905
2017-04-19	-1.19305678999
2017-04-20	-1.35820825189
2017-04-21	-0.0214293830454
2017-04-22	0.0515375113263
2017-04-23	0.126500075401
2017-04-24	0.0930488057969
2017-04-25	-3.34893751983
2017-04-26	-3.4289082129
2017-04-27	-3.39708026762
2017-04-28	-3.3522689702
2017-04-29	-1.80106515237
2017-04-30	-0.880812531766
2017-05-01	-1.36329547197
2017-05-02	-1.50627127049
2017-05-03	-2.21119451321
2017-05-04	-2.24297047042
2017-05-05	-1.804639319
2017-05-06	-2.11928191506
2017-05-07	-2.65483642331
2017-05-08	-2.40741815432
2017-05-09	-2.01742701702
2017-05-10	-1.44896040376
2017-05-11	-1.17510717975
2017-05-12	-1.5763290343
2017-05-13	-1.3882828585
2017-05-14	-1.23990899053
2017-05-15	-2.12432928257
2017-05-16	-2.3321765567
2017-05-17	-2.1579758819
2017-05-18	-2.0490042653
2017-05-19	-2.52466349357
2017-05-20	-2.4165205541
2017-05-21	-3.21893880848
2017-05-22	-1.42403823889
2017-05-23	-1.27579980538
2017-05-24	-1.43881116831
2017-05-25	-0.60851070045
2017-05-26	-1.33760073279
2017-05-27	-0.76054616214
2017-05-28	-1.40575607251
2017-05-29	-1.65035288941
2017-05-30	-1.40107931225
2017-05-31	-1.27543623164
2017-06-01	-2.09837384945
2017-06-02	-1.28411820431
2017-06-03	1.29449446371
2017-06-04	4.09869282956
2017-06-05	2.01484117883
2017-06-06	1.37283886699
2017-06-07	1.24833392439
2017-06-08	0.446334390565
2017-06-09	0.122968361138
2017-06-10	-1.08831048395
2017-06-11	-1.97810635108
2017-06-12	-1.90918570123
2017-06-13	-2.33100727905
2017-06-14	-2.24537777439
2017-06-15	-1.35000686483
2017-06-16	-1.40774164747
2017-06-17	-1.780682154
2017-06-18	-1.46328254351
2017-06-19	-1.31924160139
2017-06-20	-1.77307681606
2017-06-21	-1.90007513651
2017-06-22	-2.37747386299
2017-06-23	-2.57666913731
2017-06-24	-2.16827025279
2017-06-25	-1.91473677782
2017-06-26	-1.95689616298
2017-06-27	-1.68482451309
2017-06-28	-1.6006846884
2017-06-29	-1.55914816753
2017-06-30	-1.22057651391
2017-07-01	-1.19219541788
2017-07-02	-1.71674758572
2017-07-03	-1.57715917175
2017-07-04	-1.68124254098
2017-07-05	-1.67272913496
2017-07-06	-1.5756713606
2017-07-07	-1.50893191302
2017-07-08	-1.53218971779
2017-07-09	-1.45916010055
2017-07-10	-1.27761576927
2017-07-11	-1.01414660219
2017-07-12	-0.393210198661
2017-07-13	-0.149236258564
2017-07-14	0.141851033098
2017-07-15	-0.640645160205
2017-07-16	-0.83858755558
2017-07-17	-0.951418302757
2017-07-18	-0.98044586945
2017-07-19	-1.74998894529
2017-07-20	-2.43627617586
2017-07-21	-2.29830415263
2017-07-22	-1.75270487795
2017-07-23	-2.28637450128
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	-0.683582712975
2017-07-28	-0.716613232919
2017-07-29	-1.58319530792
2017-07-30	-1.69376635128
2017-07-31	-1.58557033141
2017-08-01	-1.5761368374
2017-08-02	-1.37570597449
2017-08-03	-1.49867557707
2017-08-04	-1.48195939172
2017-08-05	-1.2485173762
2017-08-06	-0.799874713179
2017-08-07	-0.842644642233
2017-08-08	-1.0220186811
2017-08-09	-0.903105895334
2017-08-10	-0.743366774036
2017-08-11	-0.518092112104
2017-08-12	0.00335531413173
2017-08-13	-0.0204706863911
2017-08-14	0.181650515455
2017-08-15	0.207687334305
2017-08-16	0.0385175954672
2017-08-17	-0.0956067918621
2017-08-18	-0.118642058924
2017-08-19	-0.31683376033
2017-08-20	-0.959661573304
2017-08-21	-1.95207652539
2017-08-22	-1.74606327494
2017-08-23	-1.5553761718
2017-08-24	-2.17511350542
2017-08-25	-2.23317704678
2017-08-26	-2.07293093432
2017-08-27	-2.05349207015
2017-08-28	-2.09419996619
2017-08-29	-2.1349478843
2017-08-30	-2.79031163142
2017-08-31	-2.68608705504
2017-09-01	-3.08641998631
2017-09-02	-3.32626083105
2017-09-03	-3.42263338498
2017-09-04	0.529338752317
2017-09-05	0.599309553651
2017-09-06	0.973008945484
2017-09-07	3.25538906798
2017-09-08	1.09256708361
2017-09-09	1.25257390956
2017-09-10	1.45531409014
2017-09-11	-0.279357411704
2017-09-12	0.536812468145
2017-09-13	-0.703587153131
2017-09-14	-1.22553935314
2017-09-15	-1.3057861814
2017-09-16	-1.51684418854
2017-09-17	-1.56916613634
2017-09-18	-1.65845271998
2017-09-19	-2.26992261988
2017-09-20	-2.31759929569
2017-09-21	-1.86377868547
2017-09-22	-1.4051559773
2017-09-23	-1.535030645
2017-09-24	-1.63898962245
2017-09-25	-1.69538527712
2017-09-26	-1.63145143525
2017-09-27	-1.78835594993
2017-09-28	-1.5925223118
2017-09-29	-1.76271119579
2017-09-30	-1.45529171793
2017-10-01	-0.848795928303
2017-10-02	-0.522143337639
2017-10-03	-0.70533196064
2017-10-04	-1.0521069747
2017-10-05	-1.45696610526
2017-10-06	-1.3427787031
2017-10-07	-1.26243329999
2017-10-08	-2.36402839875
2017-10-09	-4.1815863567
2017-10-10	-4.04126965748
2017-10-11	-0.644565195681
2017-10-12	-0.567541737455
2017-10-13	-1.24192844588
2017-10-14	-1.14734294814
2017-10-15	-1.3710862321
2017-10-16	-0.141658720192
2017-10-17	-0.271708818614
2017-10-18	-1.29599439434
2017-10-19	-1.24627922671
2017-10-20	-0.827831872541
2017-10-21	-0.768691168335
2017-10-22	-0.120348874358
2017-10-23	-0.917229459124
2017-10-24	-1.49546420502
2017-10-25	-1.38198821546
2017-10-26	-1.47173181986
2017-10-27	-1.90196200256
2017-10-28	-1.90611616733
2017-10-29	-1.62321380273
2017-10-30	-1.58164890264
2017-10-31	-1.47484690876
2017-11-01	-1.1608852748
