Date	Financials
2017-01-01	0.119424424529
2017-01-02	0.109872835913
2017-01-03	0.196011220397
2017-01-04	0.227509180758
2017-01-05	0.12816005677
2017-01-06	-0.0203372782975
2017-01-07	-0.0247733254668
2017-01-08	-0.107524564416
2017-01-09	-0.0462191332963
2017-01-10	-0.0489907255268
2017-01-11	-0.0447709002834
2017-01-12	-0.00573388855792
2017-01-13	0.0663066580002
2017-01-14	0.0792467567679
2017-01-15	0.109217739297
2017-01-16	0.0795775020053
2017-01-17	0.10654338661
2017-01-18	0.110887129993
2017-01-19	0.113043526314
2017-01-20	0.12160519212
2017-01-21	0.126761434632
2017-01-22	0.109168589714
2017-01-23	0.0898164299624
2017-01-24	0.0815409974438
2017-01-25	0.0317245331787
2017-01-26	0.0106807013305
2017-01-27	0.00864724139236
2017-01-28	-0.0497886092812
2017-01-29	-0.122193211716
2017-01-30	-0.101622328669
2017-01-31	-0.130734455847
2017-02-01	-0.0833774314
2017-02-02	-0.0330109634391
2017-02-03	-0.0199841699516
2017-02-04	0.0708378783354
2017-02-05	0.0665475793319
2017-02-06	0.0770870293302
2017-02-07	0.131439784442
2017-02-08	0.102505426533
2017-02-09	0.0841401833378
2017-02-10	0.0989297358805
2017-02-11	0.0494583695737
2017-02-12	0.0396724360783
2017-02-13	-0.0159344940718
2017-02-14	-0.0581893286124
2017-02-15	-0.0913420980199
2017-02-16	-0.153311537002
2017-02-17	-0.145095538284
2017-02-18	-0.15769742737
2017-02-19	-0.120658795355
2017-02-20	-0.100459985721
2017-02-21	-0.131762915293
2017-02-22	-0.0727889766224
2017-02-23	0.0137489171283
2017-02-24	-0.00502334875973
2017-02-25	-0.0421613177234
2017-02-26	-0.0484792223384
2017-02-27	-0.0387161047344
2017-02-28	-0.000452513832888
2017-03-01	-0.0961694089734
2017-03-02	-0.110715516474
2017-03-03	-0.147221615876
2017-03-04	-0.0245410054907
2017-03-05	0.0110109918505
2017-03-06	-0.00389617970231
2017-03-07	0.00124836476305
2017-03-08	0.103608530071
2017-03-09	0.112318022316
