Date	UK
2017-01-01	0.0123685837972
2017-01-02	0.0123685837972
2017-01-03	0.0146727312626
2017-01-04	0.00616932990205
2017-01-05	0.00400482773755
2017-01-06	0.00400482773755
2017-01-07	0.00400482773755
2017-01-08	0.00400482773755
2017-01-09	0.00400482773755
2017-01-10	0.00872644139623
2017-01-11	0.00702576112412
2017-01-12	0.00702576112412
2017-01-13	0.00702576112412
2017-01-14	0.00702576112412
2017-01-15	0.0132369412483
2017-01-16	0.0132369412483
2017-01-17	0.00621118012422
2017-01-18	0.00621118012422
2017-01-19	0.00621118012422
2017-01-20	0.00828157349896
2017-01-21	0.00828157349896
2017-01-22	0.00207039337474
2017-01-23	0.00207039337474
2017-01-24	0.00207039337474
2017-01-25	0.00675423412416
2017-01-26	0.00675423412416
2017-01-27	0.00468384074941
2017-01-28	0.00468384074941
2017-01-29	0.00468384074941
2017-01-30	0.00468384074941
2017-01-31	0.00468384074941
2017-02-01	0.00226757369615
2017-02-02	0.00226757369615
2017-02-03	0.00427964613075
2017-02-04	0.00427964613075
2017-02-05	0.00427964613075
2017-02-06	0.00929217745907
2017-02-07	0.00929217745907
2017-02-08	0.00906542008946
2017-02-09	0.00906542008946
2017-02-10	0.00921784981935
2017-02-11	0.00921784981935
2017-02-12	0.00921784981935
2017-02-13	0.00616226565346
2017-02-14	0.00616226565346
2017-02-15	0.00412144932693
2017-02-16	0.00412144932693
2017-02-17	0.00731409001957
2017-02-18	0.00731409001957
2017-02-19	0.00731409001957
2017-02-20	0.00535714285714
2017-02-21	0.00535714285714
2017-02-22	0.00535714285714
2017-02-23	0.00821428571429
2017-02-24	0.00285714285714
2017-02-25	0.00285714285714
2017-02-26	0.00285714285714
2017-02-27	0.00688128772636
2017-02-28	0.00688128772636
2017-03-01	0.00904578989086
2017-03-02	0.00618864703372
2017-03-03	0.0107969419646
2017-03-04	0.0107969419646
2017-03-05	0.0107969419646
2017-03-06	0.00677279709538
2017-03-07	0.00677279709538
2017-03-08	0.00460829493088
2017-03-09	0.00687586862702
2017-03-10	0.00226757369615
2017-03-11	0.00226757369615
2017-03-12	0.00226757369615
2017-03-13	0.00226757369615
2017-03-14	0.00405328798186
2017-03-15	0.00601023514429
2017-03-16	0.00374266144814
2017-03-17	0.00374266144814
2017-03-18	0.00374266144814
2017-03-19	0.00374266144814
2017-03-20	0.00578347777467
2017-03-21	0.00633968386366
2017-03-22	0.00840688157045
2017-03-23	0.00840688157045
2017-03-24	0.00840688157045
2017-03-25	0.00840688157045
2017-03-26	0.00840688157045
2017-03-27	0.00867021270936
2017-03-28	0.0101378161442
2017-03-29	0.00973030780299
2017-03-30	0.00973030780299
2017-03-31	0.0115618096345
2017-04-01	0.0115618096345
2017-04-02	0.0115618096345
2017-04-03	0.0113585025052
2017-04-04	0.013501359648
2017-04-05	0.0119551164948
2017-04-06	0.0119551164948
2017-04-07	0.0121356870979
2017-04-08	0.0121356870979
2017-04-09	0.0121356870979
2017-04-10	0.0123024204579
2017-04-11	0.00635003950549
2017-04-12	0.00623659329318
2017-04-13	0.00623659329318
2017-04-14	0.00422452085857
2017-04-15	0.00422452085857
2017-04-16	0.00422452085857
2017-04-17	0.00195694716243
2017-04-18	0.00195694716243
2017-04-19	0.0
2017-04-20	0.0
2017-04-21	0.00402414486922
2017-04-22	0.0357701766152
2017-04-23	0.0357701766152
2017-04-24	0.0357701766152
2017-04-25	0.0357701766152
2017-04-26	0.0393416051867
2017-04-27	0.0414424455228
2017-04-28	0.0393488025841
2017-04-29	0.00760277083807
2017-04-30	0.00760277083807
2017-05-01	0.0155392787746
2017-05-02	0.0177037809391
2017-05-03	0.0141323523676
2017-05-04	0.0120315120315
2017-05-05	0.010101010101
2017-05-06	0.010101010101
2017-05-07	0.010101010101
2017-05-08	0.0021645021645
2017-05-09	3.9650822308e-18
2017-05-10	3.9650822308e-18
2017-05-11	3.9650822308e-18
2017-05-12	0.00185528756957
2017-05-13	0.00185528756957
2017-05-14	0.00185528756957
2017-05-15	0.00427659507563
2017-05-16	0.00427659507563
2017-05-17	0.00427659507563
2017-05-18	0.00427659507563
2017-05-19	0.00242130750605
2017-05-20	0.00242130750605
2017-05-21	0.0182943233791
2017-05-22	0.0179138321995
2017-05-23	0.0179138321995
2017-05-24	0.0179138321995
2017-05-25	0.019870779362
2017-05-26	0.019870779362
2017-05-27	0.019870779362
2017-05-28	0.00399776348896
2017-05-29	0.00195694716243
2017-05-30	0.00195694716243
2017-05-31	0.00195694716243
2017-06-01	4.95635278851e-18
2017-06-02	4.95635278851e-18
2017-06-03	4.95635278851e-18
2017-06-04	4.95635278851e-18
2017-06-05	4.95635278851e-18
2017-06-06	4.95635278851e-18
2017-06-07	4.95635278851e-18
2017-06-08	4.95635278851e-18
2017-06-09	0.00336134453782
