Date	Communication Services	Consumer Discretionary	Consumer Staples	Energy	Financials	Health Care	Industrials	Information Technology	Materials	Real Estate	Utilities
2017-01-01		0.0164404191745	0.0593654855309			0.19509333767	0.226759345566	0.279258726114			
2017-01-02		0.0195437782468	0.156975518568			0.198432707733	0.234536964522	0.288543173585			
2017-01-03		0.0180110265335	0.147067590826			0.0372274437361	0.231867049602	0.0619614314158			
2017-01-04		-0.221147297362	0.151936463363			-0.102453355643	0.226019073962	0.0558869131228			
2017-01-05		-0.455322977862	-0.0431398595638			-0.00542118457527	0.160598515421	-0.177992488003			
2017-01-06	0.245050370677	-0.224511976169	-0.0384416268941			-0.00343756261984	0.159188086308	-0.182434028886			
2017-01-07	0.22437905387	-0.231418614737	-0.0598797595972			-0.00967036068593	0.147320598818	-0.195373786161			
2017-01-08	0.202608087023	-0.244346651624	-0.1512989894			-0.0780738928395		-0.205389008653			
2017-01-09	0.226612279061	-0.235084093746	-0.138093388853			-0.0717603490394		-0.199539823127			
2017-01-10	0.229873044136	-0.23355296323	-0.125889782515		-0.522234846318	-0.0577777784038					
2017-01-11	0.225094869859	-0.000858638896228	-0.123953899775	-0.196055980696	-0.519656833401	0.107994926831		-0.0610421488964			
2017-01-12	0.223228141712	0.000335901745797	0.0823316988388	-0.182029523409	-0.516244064228	-0.0679955942084		0.0493424391213			
2017-01-13		0.138758009576	0.182134679427	-0.175908369268	-0.505938182858	-0.070876605605		0.0528285259903			
2017-01-14		0.221465124048	0.195809876388	-0.174120576332	-0.502471633976	-0.0642959901274	0.304059108774	0.0604575523763	0.307340896726		
2017-01-15		0.214620245652	0.179990026142	-0.190609990596	-0.510715188503	-0.0792723571017	0.291656756254	0.0504059418784	0.30084440905		
2017-01-16		0.201276359904	0.161416437767	-0.206821679481	-0.431451157755		0.276790275204	0.0341556007085	0.281561094261		
2017-01-17		0.204732100019	0.158919448831	-0.203156813516	-0.334001956241		0.283830767247	0.0334257889179	0.28248568725		
2017-01-18		0.205690950949	0.15780219231	-0.439368391109	-0.376809112052		0.290267350995	0.135749534174	0.285195114904		
2017-01-19	-0.525030569814	-0.0249892620912		-0.445326594757	-0.411272542431	-0.499621400028	0.288471104755	-0.524745184056	0.285282444201		
2017-01-20	-0.530412908426	-0.10392377941		-0.444105172226	-0.412246249034	-0.498111012644	0.0390466442516	-0.526031375924	0.273312511459		
2017-01-21	-0.532547153736	-0.489510361043		-0.433616862485	-0.406235244368	-0.488621512218	-0.197826705732	-0.515372550408			
2017-01-22	-0.530537566624	-0.487319671061		-0.428577099448	-0.411489880282	-0.486790320513	-0.196427281007	-0.510314850549			
2017-01-23	-0.506564193144	-0.472365551507		-0.411337753743	-0.444781676338	-0.465490213412	-0.183745528693	-0.486510341419			
2017-01-24	-0.502015561118	-0.139351415822		-0.421646411301	-0.271542332209	-0.469590827348	-0.188159749762	-0.340511125873			
2017-01-25	-0.487946239913	-0.145191017591			-0.203347554865	-0.475887311044	-0.194148452985	-0.342574209209			
2017-01-26		0.195257314987			0.0679329201764		-0.199649357156	-0.194767613668			
2017-01-27		0.195185355593			0.0663130416287		0.017377611218	-0.194303378944			
2017-01-28		0.201065901033			0.0692471442946		0.0148295660483	-0.198211682314			
2017-01-29		0.199781252247			0.0690626723262		0.00917389595518	-0.197979511866			
2017-01-30		0.203362607538			0.0714971150415		0.016356266701	-0.199449314477			
2017-01-31							0.121606469062				
2017-02-01		-0.0495814414408					0.12556330984				
2017-02-02		-0.0214790978493			-0.0707587395647		0.141753280143	-0.0360555962867			
2017-02-03		-0.00735499522445			-0.058306934546		0.180907208237	-0.0222020681904			
2017-02-04		-0.0210185615759			-0.0685856072207		0.160575378728	-0.0356231866741			
2017-02-05		-0.0138665769208			-0.0568415002089		0.164995559017	-0.0378870504305			
2017-02-06		-0.0102303589403			-0.0567823555353		0.161377546616	-0.0355596460521			
2017-02-07		-0.00685257390147			-0.0626091099375		0.0864244484316	-0.0386306160426			
2017-02-08		0.00859500301214			-0.0374745160266		0.0794860324477	-0.0434725881707			
2017-02-09					-0.0247047820096		0.062224179053				
2017-02-10					-0.034941356161						
2017-02-11					-0.0527066487202						
2017-02-12		-0.198882808063			-0.085948961769						
2017-02-13		-0.200666593242			-0.090891112293						
2017-02-14		-0.211593855309			-0.0926807727033						
2017-02-15		-0.216499834662				-0.706256644828	-0.781646987206	-0.736510752551			
2017-02-16		-0.211174237763	0.0559569334166			-0.699849625774	-0.766559743724	-0.73953043364			
2017-02-17		-0.213711611581	0.0582325641942			-0.712301804371	-0.766709569835	-0.751613476616			
2017-02-18		-0.19842327109	0.0683127133409			-0.706546186464	-0.757199108493	-0.746792304597			
2017-02-19			0.0880736185762			-0.687817080663	-0.73073274508	-0.748918412569			
2017-02-20			-0.0830302267914			-0.678767289266	-0.717152033703	-0.741661772098			
2017-02-21			-0.0834022684208			-0.673984803864	-0.71986236248	-0.747994906205			
2017-02-22		0.495023471327	-0.146618497739								
2017-02-23		0.484538776933	-0.270273427489					-0.435974810869			
2017-02-24		0.496281277856	-0.266745839023				0.142705441076	-0.147386877125			
2017-02-25		0.484576814493	-0.260719754333				0.133401379957	-0.160400020069			
2017-02-26		0.483114339443	-0.263586564319				0.12638996769	-0.141056043334			
2017-02-27	-0.385047167201	0.479502249377	0.00713943874273	-0.636218526864			0.115303699797	-0.15108363221			
2017-02-28	-0.376691965825	0.289659848334	0.0167136617361	-0.633679428346			0.123674382643	-0.148380833978			
2017-03-01	-0.371512661588	-0.156020361885	-0.0571468462585	-0.635267389092		-0.140560088404	0.127347237078	-0.150010843316			
2017-03-02	-0.354285878498	-0.0406713900857	-0.0529872837704	-0.637313537221		-0.141068074127	0.12463154637	-0.00836729018705			
2017-03-03	-0.356283292907	-0.0499633820176	-0.0576408367191	-0.64787278708		-0.154851502068		-0.140428055919			
2017-03-04	-0.335726177709	-0.0288705714017	-0.0483364805639	-0.64747362301		-0.143142698919		-0.11512182841			
2017-03-05	-0.319489746048	-0.018599176146	-0.0433683932648	-0.633926495992		-0.139589348984					
2017-03-06		-0.0326316374139	-0.403945620262			-0.134586399647					
2017-03-07		-0.124511149471	-0.411911286737		-0.11411899625	-0.136884061087					
2017-03-08		0.025501227573			-0.118251377979			0.187743294403			
2017-03-09		-0.0375930329595	0.289041415794		-0.14133313483			0.182709058804			
2017-03-10		-0.0340277110982	0.28728822348		-0.143491323721			0.180788610828			
2017-03-11		-0.0354023211625	0.272425557537		-0.12830179339			0.177764825612			
