Date	Australia	Belgium	Canada	France	Germany	Italy	Japan	Netherlands	Spain	Sweden	Switzerland	UK	US
2017-01-01			-1.02575173126										-1.45738640758
2017-01-02			-1.12850603828										-1.57113060929
2017-01-03													-2.68314343225
2017-01-04													-2.70647256098
2017-01-05				-2.38593138657			-2.46250139221						-2.49866830318
2017-01-06			-2.61337594017	-2.17403237087	-1.57459305281		-2.58372895439				-1.4395875855	-1.48764908678	-2.14162598712
2017-01-07			-2.80551866037	-1.82857039137	-1.63519418454		-2.48779857217				-1.4395875855	-1.54266489819	-2.34472195214
2017-01-08			-3.36172066462	-2.18001042124	-1.42046033258		-2.06511600911				-1.4395875855	-1.35050484263	-2.43319698705
2017-01-09			-3.42191602563	-2.0580515001	-1.48324782989		-1.717101374				-1.20451932234	-1.29540998983	-1.57036045215
2017-01-10			-3.19803441298	-1.89970423851	-0.908615802026	0.884161877927	-2.02747292442				-0.493076520193	-1.25994795316	-1.12649516768
2017-01-11			-2.7662079438	-1.69156151438	-0.689427975956	1.12310612022	-1.81830742911				-0.284241313392	-1.12935655429	-1.00692374936
2017-01-12			-2.52617397722	-1.2435041988	-0.563580375736	1.33218376124					-0.390164833777	0.138801547062	-0.556728432304
2017-01-13					-0.23974623481	2.12890944951						1.52501189895	-0.840514346598
2017-01-14					-0.289594923326	2.12890944951						1.65756941047	-0.59178684104
2017-01-15					-0.381981392542	1.36428001856						1.65478676874	-0.0474794017742
2017-01-16					-0.442768874422	1.13594169781						1.73617165874	0.408149452808
2017-01-17			0.524487173658			2.0879602619						1.77781054979	0.376993906316
2017-01-18			0.383813444302	4.46704453784		1.62557809368	-2.11316213409					-1.25859072619	-0.00572352841166
2017-01-19			0.158323813595	2.78530726628	-0.123202516178	1.43869178034	-2.27989479673					-2.59122779369	-0.214995258707
2017-01-20			0.202007593523	2.60034082798	-0.06416454312		-2.45349012154					-2.74840051429	0.173021607967
2017-01-21			0.390236442116	2.74905493181	0.513108735008		-2.3274697992					-2.7858706985	0.276757902705
2017-01-22			0.57257380205	2.62683204755	0.642152349723		-2.32433167355					-2.97360067662	-0.192824266197
2017-01-23			0.26225426028	2.79063989227	0.688735912679		-2.2388568031					-2.92392034698	-0.832194020587
2017-01-24			-0.054814302947	2.70802114864	0.403709951766		-2.29579153801					-3.01988217371	-1.60008765374
